experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	Hubert	2	1	False	S	0	6	O	False	0	210.0	0	1	1	1	FBGOQZHAKMLETNRUJYVDPXIS	NTAJHMOSERKVZXIFBUGLYDQP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	1	Hubert	2	0	True	G	0	6	Q	False	120	300.0	0	1	1	1	NHLASMFKDBQOPJVEUTIZXYGR	OEIHPSQGBFZRDAUMKTLJNXVY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	2	Hubert	2	2	False	F	0	9	J	False	60	240.0	0	1	1	1	YKHURDQPAIJTXVFGLNMESBZO	AIEMSPGLQJFRTVZKUBNYODHX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	Hubert	2	1	True	O	0	9	D	False	120	330.0	0	1	1	-1	UGXZFBYRLSDNEPQMVAOIHTJK	PJGSALMYODKXTERNVFHQUIBZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	4	Hubert	2	0	True	J	0	6	Q	False	60	60.0	0	0	0	4	OXAVFSQKHZJIMRYEGBPNDULT	MZVJYDFGHQKUARPELSTBNIOX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	5	Hubert	2	2	False	U	0	6	N	False	120	300.0	0	1	1	-4	FEXQVZHSYMKUOPBNATGRJILD	IPUDRKNZOFHLSVETMXAQGJBY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	6	Hubert	2	0	False	F	0	10	I	False	120	300.0	0	1	1	13	ARVJBMZKUEPFINTGQOXSLDYH	OGYVJDUXMPISBHENZKTRQALF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	7	Hubert	2	0	False	M	0	10	M	True	0	0.0	0	0	0	0	PNVZHLTGYQMBAOSDRUKJIEFX	ZXKOIMJSTBVARPFHNYQDELGU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	8	Hubert	2	0	False	J	0	8	J	True	0	0.0	0	0	0	0	FXGBMVTHJDRKPLYANUEQSZIO	JOMDUIFPTBKYQALZSRVHENXG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	9	Hubert	2	0	True	X	0	10	X	True	120	300.0	0	1	1	0	QSJNFZORBITVPHXYAUGLDMEK	PQESOIYHLJXZRGNDFTVBKMUA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	10	Hubert	2	1	False	L	0	10	Y	False	60	90.0	0	0	0	2	PMKDOEABFVYSLTJRZQHXGINU	TFBZXLHVNMDAGKREOJSPYIQU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	11	Hubert	2	0	True	M	0	6	M	True	0	180.0	0	1	1	0	BNXHDLSVOKMAPZUQTYJERIFG	XRKPSTMYJIEQNZVGHBDULOAF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	12	Hubert	2	0	True	U	0	7	U	True	60	240.0	0	1	1	0	AVFOPZEKGQMNTJXRISLBDHUY	KMHOVXEUGDSRJQPYZFNALTIB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	13	Hubert	2	0	True	B	0	7	N	False	0	180.0	0	1	1	1	PBGOLTAHESIXKNMUDJZRFVQY	UAIFOQHNBZXVTRGKJYPLDSME	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	14	Hubert	2	2	True	P	0	10	P	True	0	180.0	0	1	1	0	FQSRHGILTAOXVKNYJUEDZPBM	OBJATXYSHQPREKUNGMZVLFDI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	15	Hubert	2	1	False	N	0	8	M	False	120	330.0	0	1	1	13	ZPLRJUFHENIAYOBKSTQMGDXV	ZAFGSPURMLJTVIEKDYOHQNXB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
