experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	47	Charlie	2	0	S	0	9	N	False	0	0.0	0	0	0	3	EATPVORHGNKQSFBIXJULYZMD	BUPSRXTIMYJGNDVLFZQEOHAK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	48	Charlie	2	1	A	0	6	Y	False	0	210.0	0	1	1	2	YERPMJZISXBGDUKLFANTVHOQ	ZSOUGBYKAXIPDLRVJQNFHEMT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	49	Charlie	2	0	G	0	8	G	True	60	60.0	0	0	0	0	YAKBOEXVGIMUSJZRPFDQHNTL	VTERPZGJFINSBKLHUYDAXOMQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	50	Charlie	2	2	I	0	10	T	False	0	180.0	0	1	1	3	YMOJIKQFSZBNAXLHTRGEVPUD	OEZFYRHJKVTLGIBQANXSDPMU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	51	Charlie	2	1	H	0	6	A	False	60	90.0	0	0	0	2	QRIVNYAFHPSXDUEBMLJGOTKZ	NHUOTPZKXFBJLDQSEAGRVIYM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	52	Charlie	2	1	T	0	9	J	False	0	210.0	0	1	1	2	ASYNDIZGEFURKLPQTBHOJVMX	XSVBYDEIQJMTGLOZNUKRAFPH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	53	Charlie	2	1	S	0	8	E	False	0	210.0	0	1	1	-2	HEYIJKTZBGFLSVNQMRDXAUOP	YNVLABSOEXZKTFRUIJDQPHGM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	54	Charlie	2	0	J	0	7	J	True	60	60.0	0	0	0	0	OBFTRVYJXNUMAEHSIKLZGQPD	QKHLANBPYFETOZUMRSVXGDIJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	55	Charlie	2	1	I	0	9	R	False	120	150.0	0	0	0	6	SVBTEFXYURHAMJDIQGKNPLZO	OZGHPSIFMRTJNKEVUQXDALYB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	56	Charlie	2	0	O	0	10	D	False	120	300.0	0	1	1	3	PNBKJXQYZMRHSGAFVLODETIU	IZERVNQUHTDKAOJMSXYPLBFG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	57	Charlie	2	1	J	0	9	U	False	0	30.0	0	0	0	-1	GRBIHAZNJUTLFOESDVQMKXPY	GBPUVILAYDHKZXTENFSJQMRO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	58	Charlie	2	2	S	0	9	X	False	0	0.0	0	0	0	-1	UTAMJFLHSXBDIRKPYQGNVEZO	AFRKSQNYVDZGMPUJTIOLXHEB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	59	Charlie	2	2	D	0	6	I	False	60	240.0	0	1	1	1	BEDROXAVLUMPIQGTNKFYSJHZ	NOZVLQIDGMXFTRUYHBEJSKAP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	60	Charlie	2	2	A	0	10	Q	False	0	0.0	0	0	0	1	POUSBVTFEYQARMJLHDIKGNZX	TGFOIJASUXQZNRLDEHPVYMKB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	61	Charlie	2	0	P	0	7	G	False	60	240.0	0	1	1	6	BJIEHPTDXVKNMLRSOGFYAUZQ	BSKAYZMGVIXQTPERLNFOUHDJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	62	Charlie	2	2	T	0	7	B	False	120	120.0	0	0	0	-3	RQEKTVLBXYSZMPHUIFNGDAOJ	IUNJOSADTGPFVQRHKEZXMYBL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	63	Charlie	2	1	L	0	8	B	False	120	150.0	0	0	0	-1	IFEXJHTLBRMNUZQYKDSGPOAV	RSXPBFEONMLIHUTKQVZGJYDA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	64	Charlie	2	1	E	0	7	E	True	0	210.0	0	1	1	0	PUZXOGTIBJNYMVDLAFQEHKRS	OPYBJXQETKDHLNRASMVUGIFZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	65	Charlie	2	2	G	0	7	S	False	60	60.0	0	0	0	-7	GZIJDEQSOUYNMXRTALPKHFVB	DTJURIAOSGHMBXKLNQFYVPZE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	66	Charlie	2	0	L	0	9	H	False	120	300.0	0	1	1	4	UTJSQRVLOYIPFANGMEZDBHXK	INZETMBFDHQSULORAXJYVKPG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	67	Charlie	2	1	E	0	10	P	False	0	30.0	0	0	0	1	FVXQMYNLRGPEAIBZDUHSKTJO	YBRUPMDSKEXVTNGOJHZFLIAQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	68	Charlie	2	0	E	0	10	F	False	60	60.0	0	0	0	9	TAIQPNJUYHFVBKDGSXOERMLZ	KLZFUIVEHAPQTYNXSBDJROGM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	69	Charlie	2	2	U	0	10	J	False	60	240.0	0	1	1	3	BLZHAVEYQPMSUIONXKFTGDJR	MHNSKXIEGTJBPUARZVDFYQOL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	70	Charlie	2	1	O	0	8	H	False	60	270.0	0	1	1	2	MARTBFUOIKPNXEVLDZQSYHJG	YBLGPVAMHQOSDKEJIFRZXTNU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	71	Charlie	2	2	E	0	8	V	False	120	300.0	0	1	1	1	YDLESPHATZVIKJMBFXUONRGQ	OFNSLIMKVEQYXPBRZAGUDJTH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	72	Charlie	2	0	E	0	6	G	False	0	180.0	0	1	1	-6	DOPXUYMQSAEBNFRLTJIKVGHZ	ETDXBIGZPSURQMKAHNYOLJVF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	73	Charlie	2	0	V	0	8	U	False	120	120.0	0	0	0	1	DJINFOYHUVMRXQPSKABLZGET	GBDEHNKZMSQPYAFXJTROVLUI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	74	Charlie	2	1	T	0	10	X	False	60	90.0	0	0	0	-9	FTHOZKQVELXIARYBMUGJNPSD	OSFBVQTKDURGJAMZHPLXNIYE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	75	Charlie	2	2	E	0	8	E	True	120	120.0	0	0	0	0	SBTAMNOIEKGLPFXVUQJZHRYD	LEYBDGZFSPAMKXTQIROHUVNJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	76	Charlie	2	0	L	0	8	L	True	120	300.0	0	1	1	0	YUEPOLGRAQZMXHTFDVJKISNB	TOKFZPVELMAQUIHYJBXGDNRS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	77	Charlie	2	0	B	0	8	I	False	0	0.0	0	0	0	1	RMONUJGKIBXATYLQZSFDEVHP	NMRKIXJHVQUSDELTOZPFAGYB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	78	Charlie	2	2	S	0	9	B	False	120	300.0	0	1	1	-8	IPHKXSOYFMVRDEJNUTAZGBLQ	QSIUDYRTFBHGXJNAMVKPEZOL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	79	Charlie	2	2	L	0	10	I	False	60	60.0	0	0	0	8	GZOTRJSPHMIYFDXUNVLQKEAB	YVXPMTQKJDARBNSLZUHGEIFO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	80	Charlie	2	0	E	0	7	E	True	0	0.0	0	0	0	0	TFOXMNZEABPKUQIJDRLHYVGS	OGHVRAXLDTIFKUYJMPZQSNEB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	81	Charlie	2	0	S	0	6	K	False	60	60.0	0	0	0	1	MAGOEQKSYXPTVHLFRNIBDZJU	HFPZQBURSIEANKOGDMXYJTLV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	82	Charlie	2	1	S	0	8	B	False	60	90.0	0	0	0	2	MGKDZXERBISVPQNUYAFOLHTJ	IAHLRQOXMUFYZJSGTKDBEPVN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	83	Charlie	2	2	J	0	9	A	False	0	180.0	0	1	1	1	TPMYZLIHGSBDEVKXJUQOARNF	KYGBNMXIQAJUPVTLDOESHZFR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	84	Charlie	2	0	P	0	6	D	False	120	120.0	0	0	0	-1	MNEXJPDLSYBITUZRGKFOHAQV	MZNKEOQULGBRXHSVFJAPTIYD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	85	Charlie	2	2	L	0	9	M	False	120	120.0	0	0	0	-3	AYGRUNLVEMZXHDPTKQFSIBJO	IGMKPVHOEYFXAQRDNZSBUJTL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	86	Charlie	2	2	L	0	6	I	False	0	180.0	0	1	1	-3	APSTGQYFKXVLMNBUZDRIEJHO	UJGLETIRFQSAVHDONMPBZKYX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	87	Charlie	2	0	S	0	6	H	False	0	0.0	0	0	0	2	OUKRGFHLSEPXITVQNMZDJBAY	MHKRSDJQAYTGXVUEBFINPOZL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	88	Charlie	2	2	D	0	8	L	False	0	0.0	0	0	0	1	VUFIOEJRLDTGMPZBQYXKNAHS	SREVZDOKIAYNPJBHMXTGQLUF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	89	Charlie	2	1	J	0	8	T	False	0	30.0	0	0	0	7	RHSYBZPATVMDIXLJENOQUGFK	QOTADBHIREXSZVYMUNPGJFLK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	90	Charlie	2	0	A	0	6	L	False	60	60.0	0	0	0	1	SPGBMXLAJQVZTKFEINORUYHD	LUROTNDAKXEBGSPZJQYIFHMV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	91	Charlie	2	1	J	0	10	V	False	0	30.0	0	0	0	-2	AQEYHTKDJGVSFBLXROZUNMIP	JNYGUHDMBXKVFEZAPORSITLQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	92	Charlie	2	2	L	0	9	E	False	120	120.0	0	0	0	4	OYUZQFRVAEHBKLNDJXGMPITS	EADTHBQJLGSUXFZINOKRVYMP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	93	Charlie	2	0	J	0	9	X	False	60	60.0	0	0	0	1	DQBIELYGFXJNMVOUHRSKTZAP	BTIRSENUVQFAKLXMZOPHGJDY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
