experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	19	18RN	6	0	J	0	10	B	False	120	300.0	0	1	5	-2	XDTMAJVREKPIUFNLHQBSOZYG	PLXQUYFAVIDHTKRJMGBZSONE	LYTHKJZEARVMNXBSFUPDGQIO	RPJLGEITDAVYUSZMOKHQNBXF	HFALDKMZVRGOXPTYQUJINBSE	UMLDOGKVJNBERFYIZASPHQXT	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	18RN	6	2	Y	0	9	D	False	0	0.0	0	0	0	2	OHUFVBMJIDLYASGETQRPXNKZ	DLQFZESRUMGNAHTIJXVOBPKY	VGJNFRHBUQXIEPYZOLASTKDM	OUBYNFGRAZPEJSLQDVXKMHIT	RGHSEZFKABIULTQPOYVNDMJX	URGBNHIPYXVLTEDMQSOFKJZA	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	18RN	6	0	Z	0	6	A	False	0	180.0	0	1	3	4	LAQUYDJXERHNKGFTIOPSVZMB	RHTMKODJUZBNIPVXQSALYGFE	HKSZVOMPAGDNYUFLTEXRBJQI	HKETUYAGMOZNFDPSIQRVJXLB	ZETQFJKDLXYGAROPNVUSIBHM	EYUSHQLOPDIZVRJMKBGAXTNF	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	18RN	6	1	Z	0	9	G	False	120	330.0	0	1	5	-1	DQYFXZUNIAVREPJMSHLBGOKT	ZVBTRLPUDIOJEMQYSGFNAXKH	SBRQMYFJVGHLDIEPNKUTZAXO	OAUMKYDGRBZQVTJNSXIPLEHF	GRUIQFZELAVTPYJKNBMSXHOD	XSEPJLOVZGMKDRAUHIQTFNBY	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	18RN	2	0	K	0	10	S	False	60	240.0	0	1	1	10	NGASVKQZBYLDJFMRPXOEITHU	MUGEBXINODSJAYRTPLVHKZFQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	18RN	18	1	E	0	7	Q	False	60	270.0	0	1	10	7	YKVFLXODNPIMHTBAJGURESQZ	OFSZDJYNMGKQIBRTEVAUPLXH	IVJKEUZOTSHAXMDYLNPQGFBR	IKDOFMVGQUESRPNZJTAYHXLB	LKVPJNOHBQEUXZYRMGDTSFAI	RNUGEXIYMQZKAPSBTJOLDVHF	GAIUYEXRSMQHDFNPKVTZLOJB	PTDJVNBXSGFLRKEYIUQMAHOZ	HPMGUDLVQBSAIEKXJYNFOZRT	LXZAYNFEQDHMBVOKIGSRTPJU	FROZVTXQYBAMPGELJSDUNKIH	BEQSTFODUJLXKIPMGZAHRYNV	JPLNEKZUIHFGQRBASVYMODXT	FTEPIYOJHMSNKDURXLBAZQGV	FHQVRJKZXINMYGPLTUDEOBAS	SDYOKVNHTJIURLPABGMZFEQX	MSRHTBEXALYPUVJFZDNQOIGK	XVYEQFMNGRDULKSJBTHAZIPO	0
main	25	18RN	18	2	X	0	10	B	False	60	60.0	0	0	13	1	DSGRPEVKNFXMQOHYBUALJIZT	SJXAZEIPLUFVNBTKHYDQOMGR	BGJUPTVMKSARNDXQEFIHOZLY	YOGBAQURSNJLZKEDHMTFXVIP	JQFKOBXUPRATDVMHNYILSGEZ	TXQBJDGKLVYSIHOAPURNEZFM	GVMFOKHRQPULANZEBXYDSTJI	VZQKFIREUJGYBPSTHODMXNLA	JXLKENPVRDMSAUHTGFBOYZQI	JLSOKMHXFRTNAGZQIBYDVUPE	AFEPYUBNQGVZILXDJKMTHSOR	IHRTVJPBKNMQAZDXGOLFSEYU	IVZFQDYSHBGULAMNTEPKRJXO	MINODTYJPUBXHKVEZRGLSAQF	PNJVXTGKOHURLFYBEIQDMASZ	BRPTSGUZVYIEKDQOLNMAHFJX	JPDLTGBFERAYKQSHZVMUINOX	XKIGLOAYEBSTJVFMUHRDQPNZ	0
main	26	18RN	6	0	A	0	8	U	False	60	60.0	0	0	1	1	UHMSRVJTANPGQDKXFZYEBILO	HGKJDLPNUAQZXOIBRFYETVMS	BIAJKHZPETOGXQLFVRNDUSMY	NFSAJXMPYEHUBRLGKQTDIZOV	OQFDTGNURIEPAMVYSXLHBJKZ	SVHIPAQBXKJTRFYDZONGEULM	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	18RN	2	1	I	0	9	A	False	120	330.0	0	1	1	2	YNAETSHUXDLMKPGFJZROBQIV	JPSMLZYFGATIDHRUXBQENKVO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	18RN	2	2	V	0	7	Q	False	120	120.0	0	0	0	16	OMURNFZQHYTSBKPLGIJXDEAV	LTDGUKSNQYEMXBIHAVFOPZJR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	18RN	2	0	K	0	10	G	False	0	0.0	0	0	0	1	QLDAYUMXSBGKOJENHPFIZVRT	UKBTNLFIJMPVHZSRGAEDXOYQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	18RN	18	2	N	0	7	Z	False	0	0.0	0	0	12	3	TEMXIKDLZHOGARSVYPQBFUJN	AJTIVHMBRXGNQFUKDESPZOLY	JZGFQTPYVKDLSXBRANEMUOIH	TJZMDEQXNGPULSIYKAFBVOHR	YAZKMQPRXIFNEBDOLVHUJGTS	HATOVYLPMJGBKZRNEDSFIUXQ	AXDMTZBLNEOVFPYUIJGKSHRQ	JBATMVZFRGDEYHLIOQNSKUPX	ZTRBHLPYVAGSOJQEXDMFUINK	DGSMZPYJLONKTVIFBEUXQHRA	LRDVFJAZPENHITYKBQGUSOMX	DNRAMYIPTKJQOGXSHZLFUBVE	DOLUPMRZXGNQBVFIKSEATYHJ	SGYXJPVQUREBFHAZLKOINMDT	GTEKMBIZSJYOQLRVPFAUDXHN	GNZLKYDQXJTRFMAVOEPIUSBH	HZMGTVKONYLAIXDRBQEJPUFS	OMPFGTRLSHIZUXQEVKBJDNAY	0
main	31	18RN	18	2	S	0	10	Y	False	0	180.0	0	1	15	1	IVJDTMEGYLBQZHKAOFUNRXPS	ADBNJUGMIXZTSEFVKQPRHYOL	EPYKNAMJBSHVFIGRUTLOQXDZ	TFBQSPYKANUERHGOXDIZVLMJ	EHAUZPJOVDQSYTXNGKRFLIBM	GJHDKOIXLYEMVUARTPZQFSNB	VLFUTBHZSYOMAIRXEKQJGPDN	TFJZHMNBSPRVUKDYEQXGOLIA	HBUXVGATKRYPZOENJLIFSQDM	XEKBRVNJSDQLGZFPHTOMUAIY	DLSXVMTFOKAIZPGJBHYUEQRN	XQZDRLUVOSHIJTBAFEGMYNPK	SMVRALYTJOBPEFKHIZUDGQNX	KLBEUHAIPYODMNTVZJSQRGFX	ILKUGNDXRABJPYFTZVSEOHQM	BXDAMQTFJOYSPINGZKLURVHE	VDIUMGJLYEFAZNXTHPRKQOBS	KIJVXZRDGQLMAHSYOUTFPEBN	0
main	32	18RN	2	1	H	0	9	Q	False	0	210.0	0	1	1	2	FNGEKIXLVMRUAQZJOBDTYSPH	PJSBZMVLGQDHXIRTANFYOKEU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	33	18RN	6	2	S	0	8	S	True	120	120.0	0	0	2	0	LNZRSFDGVBQKAMEHYIPJUTOX	YGPNVSFBOXRDJMEIUZQTAKLH	RGHTVADUSPJIZNBFQKYXEMLO	HBXDTNRKJEGMSUAQLFVZOYIP	ISHUNEXVRMZKJTLPYAFQGDOB	HBVUZPEMLQATKINXSRYGDOJF	999	999	999	999	999	999	999	999	999	999	999	999	0
main	34	18RN	2	2	J	0	9	G	False	0	180.0	0	1	1	3	AVYQOLJHSDMIXFGRNZETUBPK	RQEOBHSMFGIXJZTNYUPLDKAV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	35	18RN	6	1	M	0	8	M	True	60	90.0	0	0	1	0	BFTNEUYMPRAOSKJLQZHIXDVG	QFILDKYUMAORBEGSVPXHNZJT	QTMJSEVKXDPFLOHAYRUGIZNB	MZHPRNXUOTSEKDLJGBYAVIQF	VHDGZATJSUPEMYQKFNOIRBXL	QMJREFKOLZGXUHDVTBIYANSP	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	18RN	18	0	H	0	7	L	False	60	60.0	0	0	1	1	XTZBGAVSPEUHOJNRMYKLFQDI	KYNZJUGLHMIXPBSQTRFEOVDA	VAPLFXBUEQOIMTGSYRKHDNZJ	OVDZPGBHMNAQUJEKRFLXSTIY	MYTQKFGPZJILVEDAOXNBSURH	NIRVGZLHDJYSFUBAQXMPOEKT	OXBMRUQYGVNLEHPJKADFTZSI	IKSDPEGHMLXBNTYJOZVRFQUA	SHJTZKXOLYNQUBERMADPVGFI	JEBRVOQNUTKFDHLYSMZGXAPI	SMPLBTIRKJYUXAHGVQFZOEDN	TENLIDVXSHYFJOUZGQAMPKRB	ZXROFBEJKANHGQSTIYDPMLVU	LVUGBHIOXZQTKFDJRYESMAPN	XHVRIKSNGYLPFZJUDAQOEBMT	EHBVNRKFSPLYMDIJQUTGAXOZ	JABVKGTDUMEHFYZRSIOLPQXN	GNRLKEPIXBQSZAFJOUVDHMTY	0
main	37	18RN	6	2	P	0	10	H	False	120	120.0	0	0	2	9	HQDLBGXMNAVSUJZORYTKPFEI	DJANKIQBRXVSTOZPYMLGFUEH	VTOQYFJEXGHSUBILNDMPARZK	VALYBHIDTGJKFQURMPXOSENZ	UYAEXFGDOZLMBPSNTQHJIKRV	DXNARVQHIYGPZFUESTLJMBOK	999	999	999	999	999	999	999	999	999	999	999	999	0
main	38	18RN	6	0	R	0	10	F	False	60	60.0	0	0	1	-4	BVKTPSULOJGZREQNHXFAYIMD	QMGNXJRTUIFPDEZYSOKVALHB	FHKEOLAUDBMQPVYNITZGXJSR	BSZQVMOLJEIXAFNRHKPYDUGT	IAFXVNQDZHBMSRYGKOTUPELJ	VOTEUJNLXYFDSAZHMRBPGQKI	999	999	999	999	999	999	999	999	999	999	999	999	0
main	39	18RN	2	0	J	0	8	S	False	60	60.0	0	0	0	2	YENTBQXHSOJGKFDLPRZIAVUM	TSONYBVIRLAPJEFZUGHKMQXD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	40	18RN	2	1	S	0	6	S	True	0	30.0	0	0	0	0	EMHVUPSBNFGTILRXYAQDZJOK	KZJVEIUOPXAQHGSDRTYLNFBM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18RN	2	2	Y	0	10	H	False	120	120.0	0	0	0	8	FXLPSITJOAHDNBKEZUYRQMGV	THZIBUSFKNGPDOVEQJMLAYRX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	42	18RN	6	0	P	0	8	I	False	0	180.0	0	1	3	1	ZYDEFXTJQRNVPKHBLIAMOSUG	TNEFBRAZVPDLSUQGJXHIYKMO	NXVGLDOUFEPHBJMAYTSKZQIR	HAGSYFLEIPNJBZOKTXURVMDQ	VPFENOLGMYZHSJIBKRDQXAUT	DMKLZSGHUEINVFAXRQBYTJPO	999	999	999	999	999	999	999	999	999	999	999	999	0
main	43	18RN	6	2	X	0	10	X	True	0	180.0	0	1	3	0	RYDXSFIAKNGTZEHMOPBLQUVJ	QFJMYKHEZTGSORIXNUDVAPLB	QMYDAZGXVPOFETLNKBURSIJH	UBYZPLDQNOXIFSJEGVARKMTH	JBKHNPQEAOMXVSDFRIZTUYLG	VAHJGZRFIXULQNPSMOEKBTDY	999	999	999	999	999	999	999	999	999	999	999	999	0
main	44	18RN	18	1	H	0	9	V	False	120	150.0	0	0	8	2	KSZYBRGIDFEMNOAJXVQHPTLU	LXMUPOKVZEYHDQNFGJTIASBR	GSVTNYEFZBMOQRHLPDUJIXAK	VOUGZHYIBADXNFRJPSTEQLMK	NLZAQRYGHMBOSJFKVTXEIDPU	GDPAZSYJKITEVBRQMXUHFNOL	DSVOEYTUNXKBGQPZLHIMFJRA	RFTUIPXKZBMNSLJAVHEQYGOD	AIQNYOPSUVGHBMKRZXTJEDFL	ILUMOJVSZYQPKRDXAEBNFHGT	IRTLYJXOHNBVMZQGFDEASKPU	BLDZIMAYUFRQOPTHKSJGEVXN	GKPSONRZHBQADFVYEXUTILMJ	ATUIVLHNBGXSFMPDRJZKYOQE	ZHETDASYOBGVMFKRINQJPXLU	SGIZJDVBLTFHRXUPNKMEOYAQ	HYVKGZNDAPQEBLXJSOUMTFRI	SGYOLRBDZVUPINAETFXHJQKM	0
main	45	18RN	2	0	I	0	9	L	False	120	300.0	0	1	1	2	PGSJOEZDIUHTMLYXQNKBRVAF	RZTANHDXULSIEVYOQKMJBFPG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	46	18RN	18	1	T	0	8	F	False	120	330.0	0	1	11	2	FTAKQRSUIPLYVGBDMZNEJXOH	ABQVPIHLYUZRXFTSMKGNJODE	JHLBZEKFADQNXUOPGYTRIVMS	DXUQMFZVSAYIKLTHBOJRNEGP	HJNQBOIADKYUTMGPELVSFRZX	UGIMRFQYPZKHOTBAXSLDNJEV	RNTFGPJAZYUDHEVMKXQLSOBI	JTOVGNRKMUZXLYESDBPAFHIQ	DZJQRBOULMSFHVYGKEXIPNTA	RFMDZUPGTOVHXKASINLYEBJQ	PBZTSEFALUHGRNXIQMVOKDYJ	IASHJLOZFUTRENPKGVQDMYBX	FUZJTAHKYIBMXVLODRESPNQG	NHXJDTKELUFMPVZSIBQOYRAG	LXMVQGURZSFDANIJOYKPHBTE	TLXRJDGOQBNAKIZMEFYSHPVU	GIEVJYZNSHQRMOBUPDALXFTK	QVIXUYNBMPRETGJZFHLKADOS	0
main	47	18RN	6	1	M	0	10	T	False	120	330.0	0	1	5	3	SERFZPUIMVTDQJKXGLNYABOH	ALSDXPYHVQOFRJIUNMEKZTBG	OHIMSNBZRVXELFYDPAJQTGKU	TRPLEADJZKGNYQIVOMBXFUSH	ZNEFSUOYXPHDIVKQGBTMJARL	SKOJRDBPIETAVMXYFHNQZLGU	999	999	999	999	999	999	999	999	999	999	999	999	0
main	48	18RN	6	2	Y	0	6	Q	False	120	300.0	0	1	5	4	BPLGFUONKYRVTMDEJAQZHIXS	VHBAUKTINOQDYEJSXRMPZLGF	AUKVMIXDFSTGOEHYPNRJLZQB	ZFLPVHBQOAYGJUKTIDSERNXM	XIYLENZAUHSMKFJVPDGTRQBO	DNLOFIQASTYPKUXHZJMEGBVR	999	999	999	999	999	999	999	999	999	999	999	999	0
main	49	18RN	18	0	Z	0	10	O	False	120	300.0	0	1	5	2	BVLXEYNHJMKFSDTAQUIPZGOR	YGBXZDQOLASIPJTKNUHVEMFR	IEOSBYKVTGUFLMPZNJHXAQDR	ZPYXDJVMRFBESQHKOUITNGLA	BGASDHFQVULZEIMRXJKOTYNP	ABGQPKYELTODZIRJSVXUFHMN	YLRVITKOXZGNFSAEQMPHDBUJ	SKIDZUJAFHTMBQGRXYEVOPLN	USYAXFIPNJDREKHQMBVLOTZG	BKPEVUDOSIYAQHTGJNLMFRZX	NGOKEFVPDTRUYIMQHABJSLZX	UGVDQEJOZPHATFNBSKMIRLYX	GUPEBVQJFSYKLHDMXZAIRONT	YRIPAXEHOFLZNJVKDGUTQMSB	JOAHYTSZDEIKMBXLGVNRQPUF	HIXAGLSKQJYDTRNPUVEZBOMF	RXBGQKZHSDYANTIPOJMEUFLV	MDVRULAXFEJNGSTOYBIHKPQZ	0
