experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	18WN	18	2	G	0	9	J	False	60	240.0	0	1	16	11	DRSUKEPLOIXNMZQHAFYGBVTJ	UQVSAXBRLOKTNDGHMPYFJIZE	PUKRYNIJMBZSQLEHVAXTFOGD	GSPNLTBRHADXMIVUOEQKZFJY	SFNMLIKRTZQVEUYGDPAXOJHB	VUTLASDPGBHZMOJQYXIFKRNE	NPZQEDIXAKFYGVBRLSOUHJMT	AOTMGUNDEYJHBKISQFPVRXZL	HSXIJZRMBQDEULPYTOFVAKGN	AROYGUFXLZQBPVKMNTHSIJED	UNHMLZKQDJGSEFOAIYTBRVXP	IMQAHKLTYBGVZDESFXPORNUJ	PDGZRAUHMNOXYLTEBFVQJKIS	SKQPNGDBZJRXHYVIAOMFTUEL	PVFROQDIXMNBAHKSLGJZUEYT	MYEBNVIAFSZLXPDHOJUKQTRG	PBDMRHQITJEXNOZVFLKUGASY	BFYHELNSPKIZQAMVROXJDGTU	0
main	1	18WN	18	1	F	0	9	N	False	120	150.0	0	0	8	1	ZROHMAKTVJYPQGINSXFDBEUL	TOUDSPBMNEKHRIYFQAGZVLXJ	GRSQBYIAFEXPTUNZMKLDVJOH	NPQVXFZTKIAEBRSMUOJDGLYH	XMUFSKDGHEOZLRAIPVTNYBQJ	ARQNOBFMUXHDISKZELGJYTVP	RQNGAFZDPTHMJIULSEYVBOXK	XTQHKVZOGNBMEYPSFUJARILD	LBPYKGDIXNFZSUTHQJEOMARV	DEBJSKOTVNYUGIZPHQLAMFXR	HUQSFNYXPOJBALRDTGIKEZMV	QZMTBHGULVFNDOIYEJKPARXS	OZSFHMYVAQUGDIETNLJXKPBR	AMGLZJKEBQPTDUYXNSVFRHIO	NAYSXVJIUGMPELOKHFRTQDBZ	TVFMEYQJPUKNLXAGIZSOHDBR	LPGJATFXVDYORQBKZEHSMNIU	XTMJFHRQODPZSEBLYAUKNVGI	0
main	2	18WN	18	2	G	0	10	E	False	0	0.0	0	0	12	1	THSDFQLMKREVONXIPAGZBUYJ	HPSDIZLOYUATGXQJVFBEKRNM	JPMNSBIYRLXFDAHUETVGZKQO	BDXOEYRSGPUZJIKVQHLFAMTN	JVYDGTMNARQSEOFZPKILHXBU	GJLYKNQTOFBZIHPRVSAXUDEM	XOJRMHQSNKLVETYAUIPFGBZD	DFROYGILVBQZTHSXKPUAJENM	LJHPKBFXVNYZSDMTOEQIAGRU	ELDGAHKMZBRQFPJNSIXYOUVT	KIGEFYTBXHSUROZMNPLDVJAQ	GTJYPMSFIEAOLVZQRUXHBDKN	UMXTSHLKBYEGQJDRAIFVPZON	JKZNHQYEXOFVATRSDBGPMLUI	JVNBPEGFUQRMOSTDKIHLZAXY	AZBPIONFTYMJGDKESQUXLHRV	NPRULDSZEAYBVFGQKTIHJMXO	HJNZMPDUTFIORQEBLAXKSGYV	0
main	3	18WN	2	0	O	0	8	J	False	0	180.0	0	1	1	1	RBYVAQOPTNSKZMDFGEUHXJLI	BKINSPQEJODULYZVTFGRXAHM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	18WN	2	1	G	0	6	G	True	60	90.0	0	0	0	0	KONTPEGMUFSZAXIYLDBJVRHQ	TMRHSVAJINPUGBQZLXKEFYOD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	18WN	6	0	H	0	9	O	False	120	300.0	0	1	5	1	YPNULOFGIKTAVBRHZEDSMJQX	KMNTFSLIXJZQVGROHYBAEDPU	OAZBULVTMHQSNPXDIKGRFYJE	VMKZIQOEJPANXUSBDGFRHTLY	QDVNBJMHEYZLRGKTFOPUIXAS	GTUAPBMVKOHJYXLEIRFQDSNZ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	18WN	18	1	S	0	8	L	False	60	90.0	0	0	7	1	SEJORMQBZXKUNHTLGIYFDAVP	LYXINOAGKMHFETRUQPVSDBJZ	ZBJGFRPLOVYMKQNIXETHDSUA	TPOZNJUDQVEHLSFBXYMKIGAR	RVAUEQHXPODJGKZBTMISLFNY	KODXUQIVGYMHTRZEBAFNJLPS	FMYRXLGVIDNQBOEHTPJUKZAS	UDOVZEINLSKHQGRMFXYJTBPA	LRIODGMSEKUZBAVFXHPYQJTN	DIRXBSNKVUHMQEOTFJPALGYZ	OXHVESPDFTIMQUKZLGNRJABY	NKLAEIYXFVSMBOQHJGUDZPTR	ONKAEHIXUTLJMBFQZRGSDPYV	ONLXJIDFASQUKZTEMYPBVHGR	YNXDJGPHZELRVQAUOIFKTSBM	DTKZQGIUNRBSMVXAEJYLPHOF	UAQOIHGPSJKEDBTNFRZLYMXV	MAYQEXKURPTFBDHSLVGNIZOJ	0
main	7	18WN	2	1	A	0	7	N	False	0	30.0	0	0	0	1	KYBVIERNAFLXTSHJODMGQUPZ	VDISTGMAOHFULKENYJXPZQRB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	18WN	18	2	V	0	8	L	False	120	300.0	0	1	17	1	KGLJFUBYVIORTQPHAXZMSNED	OYMVPEGXRJTKLDBSNHQUIFZA	UIXPONSARTYGBDMZJHVKLQEF	IADNUMZRYGEJKPLOQHVFSBXT	HYEJVIOLDZRMGSXKAFTNBQUP	EHXANVYOZDKPBLQTMRUJGSIF	UVPBOSEIXHZRGMYKTADNQFJL	TNUHAOBFPMYRZIJKQGEVXLSD	NLQRDSZAVJTBUIEOXGPHKMYF	YLMDSJAOXIUKETPZQVFHGBRN	LROIGFVXZQSPADEMTUBKJHNY	GYTZRFQDAXLEKHJUBIPOMNSV	DHZITVAPRMSLEKFBGYOJNQUX	BERTUXYJIGHVDKNMOZFAPQSL	PURFYODATGBJXKNSLHMZEQVI	MGBKUFHRLJZEIANDTSPQXYVO	XDOUMQETRYHGKIPBFZJSLANV	DNSKYTGHLVOFPZQJRBEIAXMU	0
main	9	18WN	2	1	Q	0	7	A	False	60	270.0	0	1	1	2	MSYFQHNJGBIORVXDKUZLPAET	XBNKZMJAIQDLUVYHSOPRGTFE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	18WN	18	1	M	0	8	B	False	0	210.0	0	1	9	1	GLDZNFVQMKRTAHJPOEYXSBUI	PJKEBVHZTAMQOUXGFYIRNDLS	MFPGBONLQJUTHDAXVYRIEKSZ	AIXGJVPYFDQULBTEORHNZSMK	VDAUQFJLSHRXZBEYKITMPGNO	HFORAMDIGVQBTZEXLSYJKNUP	VYFJUPLRNQIBHTXMDZKGSAOE	XKEIFBRQPYGALZJOUVHDMTNS	NHAMPQESBGDFKTJXULIYORVZ	KSTERGVZBMLYDIHAOQPNFJXU	LVIPOXKTYUNGSAMRBZEFQHJD	SJBZRTLMYNPUGVIXEHKADOQF	SQKTPFBJHYAMZLIEOXUVRNDG	MXGHVKUZSBAROPEIQJDFNLTY	PTGILSYAFQHRMNUKBJXVEOZD	TUZDKMSAYJQEXNOFVBGLPRIH	USPVZFXIRTOQEJDNYBGKHMLA	KRGYBPULMZOTIASHFNJQVEDX	0
main	11	18WN	6	1	D	0	8	I	False	120	150.0	0	0	2	1	RIEFLKUBQPMNJSDYTAGVZXHO	UJBORLGHZTIKQASDPYXEFVNM	QKGTPAJSIDZRLXBHEYNUOVMF	PFYJMAGQZSLVKDBTXNHOUREI	TEKIRAQVUBGDNXMYLZSJPFHO	NVILYJERZABGKMDFOPSTQUXH	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	18WN	2	2	G	0	10	I	False	60	240.0	0	1	1	-1	MRZJGQUBINTFKDHELSXAPYOV	KNZMTLABQGIJVXHRUYFEPSOD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	18WN	6	2	O	0	9	Q	False	60	60.0	0	0	1	-1	HTGFIBAJOLMEUSNXYRQDPKVZ	GKSBYZPUOQFELXJDHVNRMIAT	QOGMJSYUTXILKZAPBHVNFDRE	LXNDBOAYVJQFKIGPHUMZESTR	TPIKBQRHGUNDJYZVXLEFOMSA	HJOLMEAZQSNDVXUBYRKGPTFI	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	18WN	6	0	E	0	10	A	False	60	240.0	0	1	4	1	KMOIPZGXHYUAQNEBSDRJFVLT	XELKVPNTRDAJQGYIMBOFSZUH	PZFIYGDKVLBSONRJHEXQTMUA	OZNPVSDFTIBJQYHAMKLXGEUR	DYUBNOKTLMAEXJHZFRGVPSQI	ARHNLJMKYDTEUXVFIZQOPGBS	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	18WN	6	0	Y	0	10	A	False	0	0.0	0	0	0	1	GJTNLEMRQSAYDZXBIOHPUVKF	XDOTQFKLMZSYIPVARHUENBJG	TIVYXSOKEJABGHPRQZFNLDUM	PULNXJVYMGQAIHSRBOZKEFDT	SNUJZYVOGRXLHAFBDKPQTMIE	BREMAUSQVIGLFHNZKTOYXDJP	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	18WN	6	0	P	0	10	X	False	120	120.0	0	0	2	1	LBZJTMYUQXFNEARGHKOSPIDV	MHYNOPIRJBVEXLDZUGTFQSKA	KOQTZNEBIFXPAUSRHJMYLDVG	MUOGIDPNLEXKQJRYFZVTSABH	XFGJULBVNKYSMIZDTAOQREPH	FUIZEJNSXHGATMQVPOKRYDLB	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	18WN	2	2	X	0	9	Z	False	0	0.0	0	0	0	1	MPOVGLYSUZXJANKEBDFRHQIT	IHLPFQDTYVNRUXBJZESOKAMG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	18WN	18	0	M	0	8	M	True	120	300.0	0	1	5	0	HRDEMPAQGNSZYVJLKFXIUOBT	UVXJGISYTBAOEDRHFMLKZPQN	YKXJZOSAIVRDBNLGQMTHEUFP	IVYAEZOXTRBQFDPSJKHLUNMG	JBONHDVLUYSPGFZTQMRKIAEX	EOTIHVGSMZKPQRJXBFYALNDU	JBNQOXUDISKLMZVHYERFTAPG	BMZPYGFAEXUTNHVLKOIRSJDQ	FSGKRYJLEZITNDPAVBUOHQXM	BGHPYUOVDMLARXTKSFQIENJZ	TGHBKLORPDXQANYFVIESMZJU	YGAPOZSNRHUITJXMLQFEBDVK	QFYTUGIOLBDZKMHJSPRNEVXA	DEMRZIUSFLNJYQPHOKGXATBV	JGYONMUXPIKADHRZLESTVFQB	VKJQATRUXGNOIMDBSPEZFHLY	LEHMVFXKRDTSZYABINGPOQUJ	JMRLEIOQTVFPBAXNKDHYGUZS	0
