experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	18JH2	18	1	M	0	6	X	False	120	330.0	0	1	11	6	AXMRGSUNFTDEVHQJLOIKYZBP	BEHSQKOFZPVYNGIDRMAUJXTL	LPNUFXGDAEJYMIQSTBVOHRKZ	TLIGHNFOEUMVZASYQPJDXRKB	EBGKAZHPIRSNVQXDUYMOLFJT	ILYXZAGBNTPJKVMDUROSEFHQ	UHPYKBGJAZQLNTDIXEVFMSRO	KMGXLRVHOJUYZABDPESNFITQ	SMVLOZJPIFEHKYTQUNDXGBRA	QNLUOHXZTGMEKSPIRJDAVBYF	ADUQHJLVMZPFGBYKISOTNEXR	JRSBUEXOQZLHMDVKYGTFAPNI	DAOLUINHSPQGTYFXKMZBEVJR	NOIZXAPRSTMELKFJHBYGUDVQ	ULZOKRFTBAXQSGNEPMIJYHDV	FVZNHEPSBITMQOUDYJRLGXKA	QHXTOADYGPILMJVFENKSBZUR	OPSEBUJDMZVYRANLTIQGKFXH	0
main	1	18JH2	18	2	T	0	6	O	False	60	240.0	0	1	16	15	FDSTQVOUZGMHYBJLAPKINXRE	XNZDISJOGKLBARHMUQFPTVYE	PDTIGHFYBUZAORSVQXMELNJK	AHTQMOKBLYJRFVPXUIGSEDNZ	RLMPXJUKYSITFABQNVDHGZEO	DPLAUJBEQYMOVZTSIKGRNXFH	GXSPKTOYHRFJEMQVDZIULNAB	QVTJNUORZPHLBXGKYMISDAFE	VFDKNOPBXMGETRUQAZHLIYJS	IKFDHNMVXZUTYSQLJEGABROP	VEMYLIABTJHXQRKZGFODNPUS	YTSXRNKBQLGOIFMZUHEVJPAD	YOXRSZDJHFUQPVLBTEGKIAMN	GHNDTBYPZMUVAXSKJQLFEIOR	PIBNEDSVTRUZFGXQOMLHJAKY	GUJHQXZRYOSNEITDPKBAMVFL	YFRGXNODZMJLKVPQUHAIETSB	SMYLQKIBXEHTADZPFROVGJNU	0
main	2	18JH2	18	1	R	0	10	V	False	60	270.0	0	1	10	4	GNVBOKDZASHQXPYLFEIRJMUT	DSMJXNQBRUPFEILAGYZKVHOT	OYNDKHJBGTSLMRUZQIPXAVEF	MZEXIFLNTSQAUOJBYRHKGPDV	ASHNIVXGKEBLQYPZTDJRUFOM	YXFEAJGDZNUPKOSVBIRLHMTQ	OPUVGYMSQKIZFJEHNLDATRXB	YUOLZINBFEQPGXTJADMVSKHR	ZKOIJGSNBUFMXYQVTAEHLRPD	XYODHKSPNQBTFLZAMEGUIRVJ	MBKEITXLNAVZUYRJGFHDQSOP	KFNSIMLYJQZGOBTRUPXEDAVH	ZSYLBUQRIEHFPJXNTDMGKVAO	DONZIXLQMVKUBGATYERHPJFS	UXKZJFRPALVOEHQMSDYITGNB	AONEXTDISVJFPRQLUBMKYHGZ	EHALIYXGFUDMZRSJKBNTQVPO	KDBJYVUXEFOHZNLPARTQSGMI	0
main	3	18JH2	2	2	X	0	8	Q	False	0	0.0	0	0	0	3	OGKMFZEDQABXYLIJHUTRPNSV	JYBFOQXIZGETNPSVUDKMHARL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	18JH2	2	2	T	0	9	I	False	0	0.0	0	0	0	-6	AVPTLFXRKIZGNMSOJDUQYEHB	PTIBUNMXGHERLOKJAVQZYDFS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	18JH2	2	1	F	0	7	Z	False	60	270.0	0	1	1	14	GTMYJNIEUOQHPZXAVBRKDFLS	TMDRVOUZHJXSPQALKNYIBFEG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	18JH2	2	1	P	0	10	U	False	0	30.0	0	0	0	7	SZMOYJQHXVUDTNEBIPGLFRKA	NIBQJPUFKDARXLZMVHSEGOTY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	18JH2	2	0	D	0	7	Q	False	0	0.0	0	0	0	3	LIZUNRGQXTDOBKMJEVFYPSHA	JDMVBGSAFPZOIHXENQYULKTR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	18JH2	18	0	M	0	6	Z	False	0	0.0	0	0	0	1	RAOPFXZMUILKNSGDJQYHBVET	BVEGZYFDRXQMOKJAIUTPHSNL	UDATPMIFSNHZXKREVLGYJQOB	ZPNKULTBMAQEVDYOHRFIXSGJ	VRNFZHBOMPEUGYDJLTAXSKIQ	IKVMLEQUDNZFBJYGTRPXSHAO	HKUZALSBIOMGXTJNEYRDVPFQ	EDNHOXMUBIZYQJSFGTLVPKAR	GQYSORAMHPUDZVINFJLBTEXK	YDONEVKXIJASQBZLMGFHPTRU	YFRQKEHLVJXNMSOTADUPIZGB	EDISRLUMTQYJGFKNBVXAHOZP	ZHVNOKFYLUBADPTISGJMQERX	KAHFOMDXEUPQYJZNTRBSGVIL	MQLUBTPFXGKSEZNDOVYRIAJH	OZNPLFUGTEBQHJMXAVSRKDYI	LHBDMIERJFAUNQYVZXSTOPKG	ESIJLKTQUPGHFAVRYBXOZDNM	0
main	9	18JH2	2	1	R	0	10	P	False	0	210.0	0	1	1	-1	XEBVTQPIMJAKHLODNRFUGSZY	OXUKYTHBDRPAEILJMFQGVZNS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
