experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	24	18CH5	18	0	A	0	6	H	False	120	120.0	0	0	2	3	VZQDTUGEFLBANIKSXJOYMRPH	VPLQUKEBMJDOIYTXZSRNFGHA	GEOFDKHBYAMTJRUVPSZLXQNI	LRUSKGYNADOEMPITVZHXFJQB	OGTXMRHBVSINZALKPYEQUDFJ	HYTNLKDOESRJAQUXPBMFIVZG	IALJHDMPYVGURQNSBTFKZOEX	MDPBHSQVOYFERIZNULTKAJXG	UTEIKDQHGAVLYXRFZSOBNMPJ	MAFDROQHPZENLBYVJGUTSKIX	PDBQTLYXEZJMGRIAVUKSNOHF	JZYNFXHPERLUGTAVKOISBMQD	HZMFBKLTIYOGVJENQPURXADS	ASMTLHQGXYJZKERFIVOUBPND	KFRBLYVJDSGIQUTMZAOEPXNH	TSDOAQMKXUYBVHRJFNGELPZI	LSKTXVFMNAYDJOEGPIQZHRBU	JXKRSQTIYZNPLDUGAEMFHOBV	0
main	25	18CH5	2	2	X	0	7	J	False	60	240.0	0	1	1	7	XOVQBHSMKZRPNEDJLATGIYUF	HIGYLMNJDREUQKXOPSBTVAZF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	18CH5	2	0	E	0	10	M	False	120	120.0	0	0	0	-5	DSTNYERJIUMZQPKGHLFBVAOX	TLSEVKJXBHYPNAMRUGDIOZQF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	27	18CH5	18	0	U	0	10	X	False	60	240.0	0	1	4	4	VRXKBJZTNHEOQFLDUYIMGPSA	YZMQUHRXOSTNVKEGILBPAFDJ	BSLFZAVYEXPNJTROIHUDGMQK	GVMLJSENOYPZUQDXATBHFIKR	TYAOZKRFMSXVLJUIEPNGHDBQ	XDPMSHEZAYIJRLVNOFTGQKBU	ELUDAZFGONQHMYTIKJXPSVRB	YRAVQUTMDNGXSBOPLIHKFJZE	KDELVFZHAYQTBRNXPOIJUGSM	EKPTDHMNGSIBVAZXYFQRLOJU	YQGJHNAOUERKSLVMZTBXPIDF	PZMLDAEUFSQJBNYHKRGXTIOV	NXRQPADGIYJTBSKHOMFEZLVU	HGUQRTIYBJEOPMKDVFLAZSXN	RXDLYUPVBJSOMANTFQGHIKZE	KPETYUDQSIBLFMXJHNGAZVOR	SRZNTAUBFXOKDPJYHGEMVLQI	ESQZGFNLAKBHTDRPYMJXIVOU	0
main	28	18CH5	2	2	X	0	6	Y	False	0	0.0	0	0	0	10	GQZFJRYOEVIUSNADXHPTKMLB	LKNJEBFDXRVUQMYZOPGTSIAH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	18CH5	2	2	K	0	8	J	False	120	300.0	0	1	1	-7	XPTSFQRYJGKAMVDINLOEHZUB	UKETOQBGJMLSDNVRHAFPZYIX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	18CH5	2	1	A	0	9	G	False	60	90.0	0	0	0	1	EDYPFHOKNGAJRTXBUZILSMVQ	IQZPNYFVMLDATEHXBKSGJURO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	18CH5	18	2	K	0	8	H	False	120	300.0	0	1	17	-3	KPNRJGLHVAQYXEZOSDIUBTMF	PYTBDVHIMFEURJZANQLSKGOX	ULXBTHOKSINQVPYFJAZRGMDE	SBPZJLRQTXMAINHDUOFGVYEK	IUAGEDVNHLKTRBZJQSMPOFYX	VHSIOFMKJLNBPXREDAGQUYTZ	FLVBPJIMKQDTEANZROSGUXYH	PIEMHDJZYOBNLURKQFGAXTVS	DIENZROUKAMQBFJSPHTLGVXY	XBNETLUHZSOIDFVKGPRAYJMQ	LKBYXFZRGTMSONAIPUJQHVED	GUSYDRQHIMLNAOZFPJBXETVK	ONUDVEHQFGKSLJXIMAZRTBYP	HUYBIPFJZQSETKOVGNDLRMXA	FIBKSYOVJLEDRNATXZGHPQUM	AFOQTIBHNVUDESGRLZJXMPYK	LNUQJETXSKAZIPDFYBOVMRHG	JBVOSKDAHZILNMGXQRYUFPTE	1
main	32	18CH5	2	2	U	0	10	R	False	60	60.0	0	0	0	3	AKPDNSFBYMRTIUVZLGEQHJXO	GTVNQMXELBFRYZHJSDPOKIAU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	33	18CH5	2	1	K	0	7	D	False	0	210.0	0	1	1	-7	VKMRGIOPHDUYFBEZTQAXSJNL	KNPQOTSDXJHEMUYZFLBGARIV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	34	18CH5	18	1	U	0	9	L	False	60	90.0	0	0	7	7	KFRSOZBVQYPLUJGHAENMXDIT	PBMFKXEGTYQVIJAHZUDLSORN	KAYVRBLMXOZIPEGUJHDQSNTF	YODGSKNLMERUQHBTJFPAVIZX	VZALFXDQSNHEPBJRGOTMKYUI	SOJIUDXTMQVLYZKGHAEFNPBR	MUDPATKNJHYZLEXSVIGFRQOB	SGYNMZEAPLIOVTBJUDKHQFXR	EUOHXYTNJIRAFQGPKZBMSVDL	LQTYMKSXRNGDUPVOBAIEZHJF	UHZJRISYPQKODXEMLVFGNBTA	FKBIHLQREJAUOYXPZVDNMTGS	SJADEYVLNXZPOFUTBGRIQMHK	VIXSMUPROTFDNYZHBAEGLKQJ	PZJKDSLFQAGURTIVNOEXYMBH	YAJDKXVTSLBOREHUFIZGQMPN	XTKSVJPNHFQBUORZGAIYDELM	NMTDLQVJSOEFGZBAHRIXUYPK	1
main	35	18CH5	18	2	K	0	6	B	False	120	300.0	0	1	17	-2	BOFXAYMLSRZENPUTVQJDIGKH	ITRZOUHNKJGDLYXFEVQBPSMA	SQKRNZLBOTFVGJIHDAEPXYUM	YPVIEJFXRTUGMBZLSADNKOQH	IBYZJUGSALTERVKFXNDOMPHQ	PKJLDORASYGNUXZQHFIVTBEM	FRJUXAKLZVEGSTINDQHPYOMB	GZYDQESUXLVHRBMIOJAKFNPT	TIPFNYQMAOBEHKSLUDVXJRZG	SQVZYDPJFURBLAEGIKNHMTXO	BTSVXGZIRMQYJUKOFPENALDH	KRGJDXSNOAPMYEHUTBFQVILZ	LXBSFVNARKDZYEHOMGUJTQIP	SLPJFTOEZYXQIKMAGRBHNUDV	OBHRTPUZYLEVQISXFNMADGKJ	BFANUQTDSYPJRZIOGXKHLMEV	JALBOUDMPSTHXYFZKIRVNQGE	DUIXKYBRLZMPSVFGQTJHOEAN	1
main	36	18CH5	18	0	N	0	6	N	True	120	300.0	0	1	5	0	MQXFOEVAZNUTGKSPBIJRDLHY	JXYPFSIGLNTDKRZBOQEUVHAM	PGRJZONMYLAXIFQTKUHEDVBS	OAMRPFJTKDNXGIHVQYBELSZU	TULKOXDIVZJNGPQRYEHABSMF	YHBQIXNVLAJDSKTGEMUOZPRF	YJNMHVQOSAGBEKLXZDPIRFTU	NBMOSTGLQUVHEZRAPYKXJIFD	HJABLTPFKDQIGOMZREXSYUVN	GIQOLBXDETZPYMSKHJNAURVF	VGJHDXLMEYUORAZKQSPITNFB	ZUETJXPALORFDIVBHMSKQGYN	EHZFPQGNMODJKUAVBRLTSYXI	RSYDFZMHBOJTLPNGKUEXIQVA	PXAINUVDOYMRJHGESQLBTKFZ	QBNATKMLOIVPDGUJXEZFSHYR	GMIVLASKXDUYBQEPTHFOZNRJ	PBNZHMVQSGIKTAFUYXERODLJ	1
main	37	18CH5	18	2	S	0	10	V	False	0	0.0	0	0	12	2	BSQNKPYITEDJFOUGAXZMLVHR	ZLAHDFVIYPUSXNOGKMRJBQET	GYERQDVIOJSXABZFHPNKUMLT	ZLAPUKNMGQJSDBETYROHVFIX	SGHNXAOUDTJIBVRLZYPMFEKQ	KRASIHPDNEYJGFZMXTOQBLUV	AZLGBMRHKJYXEQPOTDUIVSNF	XZYIVTJPRNFGDOULQABKMEHS	AKXNVZYBLMPSGIEOUJRTQFDH	HQBXULJNFMRGPAETOZDVYISK	OVNFGUSTHKDLBRZPAXJQMYEI	SRJFIYNBLUTGEXOVMZPQADHK	LIFXDTMUYRVGSQBHJAEONPKZ	LFBDZMENVTQIAHXGKYUPOSJR	KYHOULNMJDGVZRBEIXPQFSAT	JYDQINXTHRAFKLMBEZVUGPSO	GLQRAPSYXHEOINMVUBTJKFZD	UISEJANVQPRMTZKOBGLHYFXD	1
main	38	18CH5	2	0	E	0	6	L	False	0	180.0	0	1	1	-4	MSVFXZNQLBJTHPROIGUYDEKA	MSEFVBLNRIHGYAPJKQDZOTXU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	39	18CH5	2	1	Z	0	9	I	False	0	30.0	0	0	0	1	XKHUSVOEBIZRYDMFTNGAQPJL	ZRVFLBIJOYDMNQHUXPEAGTSK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	40	18CH5	2	2	V	0	8	F	False	60	240.0	0	1	1	8	JFGVDTNAPHLXIMOQUBYRZSKE	TOIQEAMSFUHJRGLZVDKBPNYX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18CH5	18	2	N	0	7	O	False	60	60.0	0	0	13	2	BAJYQNZHXTERSGVFOPMDLKIU	BIVFAENOLUPYKZRGSHXQTMJD	DAROGEXUQYMNKVFSTJZHILBP	UQJHBIPYLSENXDAZOGKTFVRM	VDYSBUTJKPIFAELHNQZMXOGR	KGAMYXPVENTDQRHSJILUBZOF	EJHAVSTPZNKYDOLQRMUXGBIF	NSXPILBVUYEZKOTQMGJFDARH	SYTHBPFGUQAIEDMXZNRJLKVO	XEKMSQOYLPJVUGFBRTHNDZIA	HYKENRJAMGOFBSUPDQVTIZXL	AUQYVLTOBJSPKRXGIHNMDFZE	LHMDRISQBEVXOGUTAPZYFKJN	ZGITHFAOKNVEMYBXUSJRQDLP	AHYDJVBNFTEZKXRIMQGSOLPU	XFMNZQLIYRUGBVDSOPKEAJTH	YOMJHGRNQSDPLFKUTEBIZVXA	XUJREHMAOYLQKZVTBFNPISDG	1
main	42	18CH5	2	0	U	0	9	O	False	120	120.0	0	0	0	6	MARXJBYGTOSDNLFUKHIZPQVE	LVEFKUJSMYZRXPTGBHIOQDAN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	43	18CH5	2	0	B	0	6	K	False	0	0.0	0	0	0	1	ATPFGMKBIDLUEZQJVYNORSHX	KFETMRIHUYQBPVAXZODJGSLN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	44	18CH5	18	1	N	0	6	T	False	120	330.0	0	1	11	3	MHSBAYJTLNQGXUVRPFIKZODE	QFYBIAGJHONPRTSXDVELZMKU	SQFBDTVURNMKPZOJXEGAHLIY	XYIERZSOQDTHMKPAGNFBULVJ	UNEXVDKGSLMHOJIRPTFZAQBY	DRFJTOMBYPGKNLUVIXZSAEQH	MXPLHORNVYUGDQTFJIAKSZEB	NSJOUEGHIRFQDYPZMBTVXKAL	XFVROMSLPIZUJGDYTEBQHNKA	FSTPRLDEHBAVUOIZGNXQYKMJ	XYTFSDBRAUHEPZKQVGMIJLON	MDYHELTAFNGZKUIRXSJPVOBQ	SOTYPHFVBJMKXNIGDZRUEQAL	NAPJRLYHQVKMXSBEFUIDTGZO	PGTDVFUJXSZANMIKHOLERBQY	LFRTJOQMIUPKZYVHSNBAEDGX	HELGFQZPNSVKUYDJAIXOTRBM	ZXHSLKIBPRAMYJDUFNTEVGQO	0
main	45	18CH5	2	1	N	0	9	L	False	0	210.0	0	1	1	9	KTFXLRAEMYUPVBGHDNJISOQZ	DXPSJKEQILBHAMYVTFNOGRZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
