experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	10	18LS4_2	18	1	S	0	8	G	False	0	30.0	0	0	6	1	QNRTLIHUBZKYSEPJADOVXMGF	ZKFSPEBGHTNVUROQJILAYMXD	JFDEUZGNBHAMIRTKLOSQPVXY	HXDASEIBJVLMQUFRNGKPZTYO	UJOGAHINVBQYFPRKSETZMXDL	NYKLHXIPZJUDBEFVASQGTOMR	QAPDNHZKGSETLORJFYVBUMXI	EHDOZXNBVRQKAUSTLYPFJMGI	HRZBMAGYQSFNLEXTUPIJOVDK	ONFSDXGAVJQIRHBZPUTLKMYE	GFZLSJPMYNQTKVIEARXHDBOU	BJKFOHIGNESTUPZXQYARMLDV	BRSFXTEQUOZGAJIMYVDKLNPH	PIHASZFNGVXBYQLUTKJDEMOR	KTQHNSXZEOVJDLPBYFURAGIM	TFBPZINUHSDKLEGMYRVAQXJO	EDUBHMNXGYZATLSPKVQFIORJ	LZTNYJAIMVFXQEHKDOBRUPGS	0
main	11	18LS4_2	6	1	H	0	9	T	False	120	150.0	0	0	2	2	SZNJOEHMRQVPIGAUKBDTYFXL	HMZQYANSXVIUPJEFTRKOBGLD	AQVZFLPDYTGHSBOXNRIEKJMU	PDTVEXABMNRHJZLIGFQKOYSU	HBGJLTSDKXUVPZREIMONFAYQ	JLXYVKZDMTPBIUGSEQAFHRON	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	18LS4_2	6	1	E	0	8	D	False	60	270.0	0	1	4	9	SLGIAVPYXZKFBTROMEUQNDHJ	FEADHBQLTNSXRIZJPVGUYMOK	ZIBUDKRVASQOLJEXPTMGFYHN	ENXDMAGBHJLISUOVYZPTQFRK	HGBVIOAJDFLQTXKNUEPRYZSM	ZQLJRKONUDXIAFTPHESYMBVG	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	18LS4_2	18	0	B	0	9	P	False	120	300.0	0	1	5	9	YOANGLPRTXUZKJMFBIDSEQVH	FBIKMNHDGOYXELPSTRUVZAQJ	VIRANEYBMHUSKFJOGQLTPZXD	DSZLYIMPFHBRVUXKNTOAQGJE	MRFANVSILZYDPUEBHQOXKGJT	OYUETAQKRPILJHXVGZBMFSDN	AKPQBGOYMXELHDFNSIVJZRUT	GUEMSVQPNJKLFTXZOIRDBYAH	AQJDSZNKYPTMXEOUFGHVLIBR	XGIBZPLTDMSQKYEARHUOFVJN	YDLGXMVZOTUIRENSFBHAPQKJ	SEXORMVNUDFBZTKYAJIPQGHL	QUEDXVBHSAPMIFRKJYZLOTNG	XOHFDISPREQKYABZNVJTULMG	NFJVPTBYMKRAHXIZEDSGQULO	VLKBMOGAXTPHYJFQZEUDNSIR	PKQRHLTGJSIZFYAXBOUVMEND	MUZGQDOAKIYVLFBXJERSNTPH	0
main	14	18LS4_2	6	1	K	0	10	T	False	60	90.0	0	0	1	2	DJHLEFUTAGXIRSBMOKVZPYQN	MALUQVIFGZTJKODYBXESRHPN	QOSEKTVPIGALUYBDZHFNJXMR	YJQDTAORFEHIXKSZLBGVMNPU	SGZYVNPBDTLEOIJUMQXFHKAR	TVNZQOHUYLKADGSRFBIEMJPX	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	18LS4_2	6	2	M	0	10	Q	False	0	0.0	0	0	0	1	BKFTZXGUDNQMIROJPYSHELVA	ZMBEGKTSXNODLUFHQAJPYIRV	QRSDXTAMKNHFUJLGZVPEOYIB	GIJZNBTDRHEMKXLYOAPUVSQF	JMIESLQRXOYHTFBVGDUNZKAP	RXVHTIDOMYLEFZJNAGKQBSPU	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	18LS4_2	18	2	H	0	9	A	False	120	300.0	0	1	17	1	PQDFJXBTRHVEISZUNYLAMOKG	RVJDBFGPYAZONKTIXHEQUMSL	YVKRUFONDAMSBTEXPJZIHQLG	GBPKHRDJYLAXTOQVMNFISEUZ	AUKPDOEHYFSLIGMNBRTVQJXZ	ZMNAHOKGIYFSERTVDJPQLUXB	QIPGREOAFNTHKVDYSLUJZXBM	NDOPIGLAJQEUXMZHSTFYKBVR	YLNDEIGTZVXAKBFQJUMORSPH	QPEOTHUBLDYRZVIMFJSGXNKA	FABLIYOESJZGQPKTXDUHVNMR	UFLGTJVAXQRMIHYZOBDNSPKE	XHUQAJFTLOYESKIGPRMDVNBZ	UHOXNLPQMJRDIVATFZEKYGBS	KOHEPUQFSVTMNRYAJBIXDZLG	AONJRBPZIYQLMGTVEUSFHKDX	SXYZLJNOQBVIMDFRUHEAGTKP	IQMXYEOFJAHDULBZNVPTSKGR	0
main	17	18LS4_2	6	2	A	0	7	R	False	120	120.0	0	0	2	2	RUVDQOSHLYPXNJGTBZMEIFKA	JIYDFEQZHMGABTKXSNOUPVLR	ZNTGIDBRFAXVPULOYSMHEQKJ	VTIKXYOELHRJFNMGDQBASZPU	PHMQRDSOUETZGKFBLAYIJNXV	PIGQABXKHNZSJRTOYFMDELUV	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	18LS4_2	6	1	O	0	7	U	False	120	150.0	0	0	2	1	MUVIERZFAPTSNYDKXLBOJHGQ	QKXHZDEBOMUILGYVTSANRFJP	SNXQTVAUOYZRMLHKGBFEPIJD	HPAUVZJEBSOLTXKYIGMRNDQF	XSEZQFGVJRUDNMPYHOILBKTA	XUEOZKAJMVSFQBHTYLRGNDPI	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	18LS4_2	6	1	P	0	7	I	False	60	270.0	0	1	4	2	ZQVSGHXFKERBNILTAOYJPDMU	BELIANGTVZUQJPMDHKOSYXRF	QPZBENRMXUFOKADLIVSGJYHT	MUPJAYVFLHOQKTEDGBNXIRSZ	QXTRZHBIVPDLFUEYMNKAOGSJ	MVAIRPFDUOEBXYLKQHTJSZGN	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	18LS4_2	6	0	H	0	6	E	False	0	180.0	0	1	3	1	PNBDFKITYGRJHLVMOXUZASQE	TAXREZSMBFUOHDYGVNJLKPIQ	YDLFGZJPXHVTAOMINUKQESRB	PQLSMFEHJKGZYDRXOIVAUNBT	ZAUENJVTFIYKOQLSXMHPGBRD	QZBIGDRNMVAUPHEXJOYKSTFL	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	18LS4_2	18	0	B	0	10	D	False	120	300.0	0	1	5	11	SKIZOJNEVTRAMFLPUBGQYHXD	HIMDKXQTYENZBSAJVPGULOFR	JQNRMFHZDSKGUYOLIXBEVAPT	MLBIDQXFRTSVZYKANHEPJOUG	EINKUPTMXYAVSFQZDJBGLOHR	MGLJIOQZRVDXNPTAEHKFSBYU	KQHZONSLAMUXRDYTGFBPIEVJ	PJSNETXUKMYZVIDOBAHFRLGQ	YSGEHDANXVTMUBKOQLZRIPFJ	ILZYQNTSAERVUOGPFDKXMBJH	MGQPTSFKEBOAYNLIZJURVXDH	NFUDHSAOTLJMKIVZPBQERGXY	QEGJYZPFXOTUKIBHDRVNMALS	BZMRXEYQSFUVLJTOAHGIDNKP	FNVEHIGSXADQOZLTPMUBYKJR	UMYIFEAKQZDLJOSRHPVBXGNT	VIMNOSBUQADKLFTRJYGXEZHP	THUEJGPBOSYMZNDXIKVRFAQL	0
main	22	18LS4_2	2	2	K	0	9	D	False	120	120.0	0	0	0	-1	RETSBGNOKDLXFZUYQJPVAMHI	AGYSQBOZHIUVEFLNKDRXTMJP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	18LS4_2	6	1	S	0	9	S	True	0	30.0	0	0	0	0	LKNDHPBUISJGATZEFYVOQXMR	VJLEYTZBHOXDPUGRMQSIFAKN	UESPHQYXJODBLVFIAGZKMNTR	DIEXVGQUHFOTYMSKRLNZBAPJ	FBGNADZROUIHLETJXQKYPMSV	BIHOLKMJRYDTXFUSGAQPNEZV	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	18LS4_2	2	2	V	0	6	R	False	60	240.0	0	1	1	7	GKSHEMPLXVUQZRYANDFOIBTJ	XJZYUKRSETDLHVPQNAMOFGBI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	18LS4_2	18	0	K	0	10	Q	False	0	0.0	0	0	0	1	BHROVGAPLMQKZXNETYFJSUDI	BYFRKTJPAQVUEILHONGDZSXM	OISAUQMTBPKZVDGXJYRNFEHL	AGULVXFJEQIDKSNRMHBPTYOZ	HJOKSELXTQZYMGNPADBVUIRF	ONXRSLEHKFVPIJZBUTGDQYAM	BGTZLHXQKUYENSAIPMDFOVJR	DROIKNTHJZAMSVQFEXGUPLBY	BXOQRHLVIENKAGYPFJMDUZST	IOYMZHDJEPVFQGTUASNBXKRL	ZMIFYDJVARGOSUPBXQLEKNTH	OAHSRKNXBMYZTILDFPVUQEGJ	RFMQIPTBGSLAYJVDHXNZKOEU	YTZUKPXGABVRJMFSQHLOIEDN	NEGQXLJTHPFRBKAZDISUOVYM	FMQNAUYDPVJRXBZLEOGSTHIK	OATNJYKFDREMIXBGLUHVZQSP	MBZOXKHSEIJLQRUVFGDNYATP	0
main	26	18LS4_2	6	1	M	0	6	X	False	60	90.0	0	0	1	1	HXRDZEJQTFOPLUNKGBISMAYV	IOUFQZXMNKYETSLBHARVDGJP	DVBKMFPOXRATUQGZIYESJNHL	ZQEMFIUTLJKGXASBNPOHDYRV	EPOGIXLAYVRNUMFKJDZHSTBQ	XLPRNUQJSVOFZMBDTIAGYKEH	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	18LS4_2	6	1	S	0	6	P	False	0	210.0	0	1	3	2	FERVLUTBXPHZJAKYGONIQSMD	XFYOGPANUQMHVTBSZJDRIKEL	EFIASOXNVUJDMPTGRLBYQHZK	FXHGBQPRSJDKTEMOZVYUAINL	SFEYROMLNPQTGIBJUXHKADZV	JBXYUFROHLSNTPGDVQEIZMKA	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	18LS4_2	18	1	K	0	9	H	False	0	210.0	0	1	9	2	HPODSYFJGBZAVQTNELIXRKMU	XMKVJGLYEDRSFUZBQHINOATP	KRZFJOIVDXBHLESPQNMYTUGA	FEYZOXRBLIVGAPTUSQMDHNKJ	JKFHEQSLNAMDZIRVOYUXBPTG	MNTOLHYJBVPUSDZEIFGRQAKX	KRMTYLNAFODUGEJQIVPXBHSZ	RNAIFEJHSTKGBYMDLZVXOQPU	FYXKAUJLMEDHZGTPBNVIROQS	YVRNSJUQGHIKLPDBFOMEXATZ	JSAHRIVEYTFQUKMGOLBZXNPD	KHNSTAUOLDPEXBGYRZJFVIQM	SXVFLDABJZPHUQYNIKMGTOER	ATHNJILSBKERXDMQVUPOFYGZ	PFQHURSIXLKAONTDJGEVZMYB	EVRBMSHKAOUNJFDLIYGQXTZP	EUNZQRXASJBYFHGDMKPTOIVL	XNKIMQUHPDBVRFSATOYJLGEZ	0
main	29	18LS4_2	2	2	N	0	8	D	False	120	300.0	0	1	1	14	ORQHXDAYZUGNSJETIPKMBFLV	BFRVTKPLDIGOJAZXSQMYEHNU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	18LS4_2	2	1	Y	0	8	L	False	120	150.0	0	0	0	-2	RPKGMOYILVZXBETFUNQADSHJ	FYEVKHMBLNSZOURPIXATDQJG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	18LS4_2	6	2	R	0	7	Z	False	60	240.0	0	1	4	-2	MVIYRQEJBFHATZNUOGKDLXSP	YZBHAJVPIKSMFXNRDLETOGUQ	UXPNKEGVSZJMAFHDRIQYTLOB	FPITDUOBVSNQEMXKAGRJLYHZ	MFDOBRAZPGXSYILQTHEJNVUK	FPYJGSENBKXMQVROUDZHIATL	999	999	999	999	999	999	999	999	999	999	999	999	0
main	32	18LS4_2	18	2	D	0	6	X	False	0	180.0	0	1	15	1	MSAQNDLFJZHPBKOYERGTIVUX	TSVJEZAUDFXIYMPOBRGKNLHQ	JYXBFODZNLURVHGQKAPTIMES	DXTBMHIPONFSRAUZLYGQJEVK	ZILMTVSAHRPENOFJDXQUBGKY	VHNIBADXFJQUGKSZLROMEYTP	SJRGKQNMIXHUFVZBDELOTYPA	ZQXEBVSOTAPLYRIUGJNFHKDM	YHZXDQJVFNLKEBMARGPOTSIU	JKREOXUYTDZPHIABSVGLQFNM	UYFJGDLTZHEVPAOQSBMKXNIR	FTZVXNEQIJKPMHUYOGRSBADL	TPFNRUMDHLXGVABOQJSKYEZI	ZVQJUOFTMILPDHGYAKREBNXS	DIKUPSTZGMLNBRHFAJVXEYQO	AFREUTXDBIVHMKSNOJGZQPLY	GQSRJDAZBLFYNTVEUMKPOHXI	XRZGHPOENMQDIJTKFLUYVABS	0
main	33	18LS4_2	6	1	D	0	7	J	False	60	90.0	0	0	1	2	DFHGUAPIRTZBVLONJSMKXEQY	BGMLKXYJZDOPSIAETHFQURVN	NDSKMZGOAFELJYRTQXUIBPVH	YLFGQEUDVXTJOIZNMPRSBHKA	NHAMPYSDLBFUTZVQERGOIKJX	NARGTQFVIMHLDZXPEBOJUYSK	999	999	999	999	999	999	999	999	999	999	999	999	0
main	34	18LS4_2	6	0	R	0	10	R	True	60	60.0	0	0	1	0	LBGARPTNHMXOFKDUJVZIYESQ	SUQYJZIHKGRTNFOPBDAXEMVL	KSZNFMQBXHTUIVODLYAEPJRG	HITUBFZXKJAPLGSMRDQVYNEO	EXUHRMZYGQONPJSTLIVKABDF	TOYMLZIBVDANRJEXUFKQGPHS	999	999	999	999	999	999	999	999	999	999	999	999	0
main	35	18LS4_2	6	0	B	0	7	D	False	60	240.0	0	1	4	1	QIVSREKDGBZXOYUTNHFJLAMP	YZPTRQVOHDXSGEIKMLUANFBJ	ODTJMZXGFEYKVHNQBPUISLAR	MPEYGNDHFVKOQRZAIXLUSTBJ	ZHQGFKIDBRAJXVTOPYNMESUL	BMNKESOIFLUXVRHQTZPDGJAY	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	18LS4_2	2	1	M	0	7	N	False	120	330.0	0	1	1	1	VLXONUDTIHSYGMFPAKQZJERB	QEULVAZNMYHITPSFDXRJGBKO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	37	18LS4_2	18	1	B	0	6	D	False	0	30.0	0	0	6	14	TBUOMQDPYHRXSKZJVILFEANG	KILJNXYABMGVETRSHOZDFPQU	FGLSVNAOYTPBXKZDMJQREHUI	FEXTIJNZPHKDSRAOYVGBLMQU	PNXFZIHJQVKRYDTOSMLGABEU	SQNTDOZIEXFAUMPLVRJHBKYG	AGJUMNDFVYQZHOPSIRETBLXK	SRANEVQKUPTHXIMFZOGYLJBD	HJYNBXGEQOUKZITRPAFSLVMD	IPFMYQLDXGEAVBKTJURSNOHZ	JQIMZNFKBRAHDYSLTEVGUXOP	QZFXMVGSKNOYJIPBHTLADURE	GMFETXQLHNBPVRKAYSUDIJOZ	ENQSTIXFDUZVORKHYBGLMAJP	FXDYJIVAURMGZQOEBHPSKTLN	DVSMRFBOKLXUZAIPNGJETYQH	OJHTIEVSBMGXAZUDFKLYNRPQ	ZDPSOLVEQMABTXRFUJNKIYHG	0
main	38	18LS4_2	6	1	K	0	10	G	False	0	210.0	0	1	3	1	VAZYKFIQJEXBDRTMUSLGHNPO	VTGUDPMLHZFIYKJNOSBEXARQ	DPZMBYTGSIOJHVLRNXUAFEKQ	YRJMAUETVBGKPQNSXDFZHLOI	JMUGEDNIPFXZYTKVLOQRHSBA	JRIPNATOQDUHSKBYGXLZFEMV	999	999	999	999	999	999	999	999	999	999	999	999	0
main	39	18LS4_2	2	2	R	0	8	Q	False	60	60.0	0	0	0	7	APNXSKTDQFOUZHMRBJYLGVEI	ZAQOYGESDUJLVTFKHBXRNMIP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	40	18LS4_2	2	0	T	0	8	U	False	60	240.0	0	1	1	1	OYVFTXPRELQDNIBASJZGKHUM	SIRBEGMPUTKZVQXNJOLADYHF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18LS4_2	6	1	E	0	9	E	True	120	330.0	0	1	5	0	JZAEGRYVPNIOMTXQFSHUKBDL	YRZNUBMXAKOVJSIHFETPDLGQ	AVOMEUDQFXZIJGRKPTYBNLHS	KBTPIXRGUMVEDNYLZJAHSQFO	ZKBPNHUQRESMAIJGFDYOLXTV	FMLZHVYBXEKSUORINAGDTQPJ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	42	18LS4_2	2	0	P	0	7	P	True	0	180.0	0	1	1	0	VZIMXRFDHKEOSLBQPYTNJUAG	IVSKQGDPOBLZRFNXYHMAJTUE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	43	18LS4_2	6	2	O	0	10	D	False	60	240.0	0	1	4	2	ZPDHNFARYISBEXMJGLUQOTVK	SUZAKVYMLOJRGQHFTXEPBIND	OMLPZGSFKBYIRVATXQNDJHEU	VAJTNMZKRUPXOSFLYDGIQBEH	JALEUBNSVMDQOTHZGFXRPYKI	VMDNBFORKLAUSXTYZQHIGPEJ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	44	18LS4_2	18	0	Z	0	9	D	False	60	60.0	0	0	1	1	ENKYSHOQAZXPTVBUFDGJMIRL	PHOYINBULDZJXKAVERQSMFTG	LQDPGVOASYEIXRHJMFZNTKUB	GXZHPLTDJEANKMOSIRBVUYFQ	PNIZBOGUHXMFTREDJQLVYSKA	YOMGZFRDQNPELSIUHAXTKVBJ	DUEQYFZAKRLIHVNJPSXMBTOG	UGXQASYTEHRIMBDZFJPLKONV	XUMBPKOYLSZAHRQNVEJTFGDI	RFAJUOYGVNHKSZIQBDPMELTX	NEBQGTVFSIAZYMXUOJLRHKPD	QSRGOUXNMBVZFKDJPHIALYTE	GURTXVONJSKBZMALEHFQIDPY	EXJSQYBZTMILGKOUHPDVRAFN	QKOTDHBMRYVEGUSAIFXNPJLZ	HZQTGKNVPLEAMBSDJYROIXFU	ZIFSAVLEDBGJORYNHQPKXUMT	UVJSKMGPBXHFOZDITANYQERL	0
