experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	Charlie	2	2	True	E	0	9	F	False	60	60.0	0	0	0	7	YRKJLIUTVFOBXMZPEHQNGDAS	JUXTAFDVSGYMQBONIHRZELKP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	1	Charlie	2	0	False	O	0	7	N	False	120	300.0	0	1	1	3	UETMNILPSQFYJXVOGZKAHRDB	LJVEIDXNQHOUSTYMFAPKRBZG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	2	Charlie	2	1	False	J	0	9	Z	False	0	30.0	0	0	0	-8	QJPUXRGLTZSKONIDMFYAHEVB	RFHQBUEKZGDYMPISNLTVJXAO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	3	Charlie	2	0	True	H	0	10	H	True	60	240.0	0	1	1	0	QPZAMERODBVFGLYXTSUJHKIN	BKIGZNRDVQHOEJTAFPYXLUMS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	Charlie	2	0	True	U	0	7	B	False	120	120.0	0	0	0	5	ZSTLNAFBQHPEUVKYRXMIJDGO	ILEKMAPSYNOVTGUFBDJXHRZQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	5	Charlie	2	2	False	O	0	10	G	False	0	0.0	0	0	0	-2	FMSNHYBVOTGJAZDUPXIELKRQ	NSPYLEHMKADFIZVUJORTBQGX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	6	Charlie	2	1	True	O	0	8	O	True	60	90.0	0	0	0	0	PSHRTLMJOZUQVXFGIANDKBEY	VAXULBYORFKSNGTHDQMJEZIP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	7	Charlie	2	2	True	T	0	10	U	False	0	180.0	0	1	1	-7	ETQZUOGPHARVFYSDNIBMJKXL	YHBTVLZXNSUIDKOEPFRJAGQM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	Charlie	2	0	False	D	0	6	J	False	60	60.0	0	0	0	1	GOFXSPJDEKRHTBLVNZMIQUAY	THZPYIENGXBFSRLKMUDQOJAV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	9	Charlie	2	1	False	J	0	7	H	False	60	90.0	0	0	0	3	SDNZXEUHOVJYKMPTAGRIFQLB	XTRLVMKSPDOYHGQEAFBUJNZI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	10	Charlie	2	0	True	S	0	7	R	False	60	60.0	0	0	0	1	HXFJZETRSLUKNMIAOYQVGPDB	XVGBIOELNUSFYKAQHRZDJMTP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	11	Charlie	2	0	False	B	0	8	R	False	0	180.0	0	1	1	-6	LBUVYEHXOPRZTSKMDFNJGQAI	XABKTLIYRNQMVZSPEGJOUHDF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	12	Charlie	2	2	False	E	0	6	P	False	60	60.0	0	0	0	3	MFILXDPOREQASBYVKJZUGNTH	EYHDXGNMAJLVKBSFZPUTORIQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	13	Charlie	2	2	False	Y	0	7	N	False	120	300.0	0	1	1	4	YDLTUKZPAIXJNGQBOEVRHMSF	UTSIRHJNZLOYKPAEGMDFBQVX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	14	Charlie	2	0	False	E	0	10	I	False	0	180.0	0	1	1	-1	KODHVXATUJZQRSBENMFYGLIP	QNRYSHJBMEIOZVLGXAKTDUPF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	15	Charlie	2	0	True	Q	0	7	Q	True	0	0.0	0	0	0	0	HAPKZXIQJBVLONRYSUMDTGEF	NSYLUHDRZGKIMEXPOVATQBFJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
