experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	10	18PG8	2	0	Q	0	9	Q	True	60	240.0	0	1	1	0	VRKYGNSQXIDBZLHPUMTJAFEO	LAIUSRMDBQOXJTKEGVFZPNYH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	18PG8	2	1	A	0	8	A	True	60	90.0	0	0	0	0	NBEFPKHZAJGLRSOMQTUXVIYD	DNMJHGOBRIFYQVTXULEPKZSA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	18PG8	18	1	N	0	6	U	False	60	270.0	0	1	10	1	BMVZEDOPQLYIGFRUHKTASNJX	DLYKSPABUIGMJRTVXNFHEZQO	EJKIUBQDAGHPTFRZXMYSOVNL	TGRNYMPXEKSQFVLOZUHJIADB	AGMLEUDVSJPXYRKFIHTNBQOZ	NPDEAMZJRKLQBGIUFOVTXSYH	NVDXYTMPRFEGKSHBOQZULAJI	RSPZTMUAVDINQHXOJKBFGYLE	YUTXSJZEOAINQFPKLRMHVBGD	RYTNDBQMZJILEFAOUKPXGHVS	PGRJXVUNEIHSLFMODKZBYTAQ	RMJAUEHTONSBPGFYVLXQDZKI	ZSAROTHJEYFVKMNDULGXBIQP	NVZTIMGPRLHDJOXBYASQKFEU	GORUABVDQSTLFKYEPIHZJNXM	ETOYBDZMRILNJHKAFGPUSQVX	BFKPSELRYDXAUTOINJGQVHZM	PGMARBIYDVLOTSKXNEHUZQFJ	0
main	13	18PG8	2	1	V	0	6	V	True	120	150.0	0	0	0	0	LXDQNEVOYZSRMJHPAUKTFBIG	BEGMKNPRUFVYOLJDQHIZATXS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	18PG8	2	0	Z	0	9	F	False	120	120.0	0	0	0	2	LRHJIQKBAFNZSEVGOXPMUDTY	SOZYQURKHFEXVMTNAGILBPJD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	18PG8	6	0	P	0	10	L	False	0	180.0	0	1	3	1	PBALZRMHNOVQGYEFSKIUXJTD	JNTORSAZDIYVFQEBXGUPLKHM	GSEVJRILXMYOQPAFNBDUZKTH	QUMGDHBXSJLPRFIVZOTAKYEN	ZRUXLDGBTMKHEISVOQYNAJFP	ZLTGAYXJFDRPVIHMBQKOENUS	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	18PG8	6	0	R	0	9	G	False	60	240.0	0	1	4	9	ROVXYHFDUNSZIJATQEGBLMKP	TNUIXEGBPLQYMRFDJZHSVKOA	FPMIJODRXZEQTBKNVYUHASLG	JAMYLTSHVUDXBRIEQKNGFOZP	LMHAQSNEIGYFZKPVJXRDBUTO	NJYVTFPGABIXKMQLZSRODUEH	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	18PG8	18	2	E	0	10	F	False	0	0.0	0	0	12	6	ZLUHBDVEPQNMARYXJKFSGITO	QZITOEDAVMKSLRGJBXNUHFPY	VFMZUOEKLDHYTSQIJNRBXPGA	JFRGLQEPHDIMVOZXNBYUKATS	QUPFLIDATBZGKHVNOJESMXRY	XDGJARQHBSEZOFNYLVPUIMTK	JMPXQAGDRELHYNBSKOIUVZFT	YFJLPIVXMGRUEKQBNTZHOSAD	LSDPNERIUXVMQGTYJAFBHOZK	VKJGQRAUXZLDHBTFMOISEPYN	INLGATMSQYROFXZPKUBDHJVE	SPLJKRDZMUEAHGBOXIVFTQNY	OQPISGRULHFBANTZEXVJKDYM	JHNFTVMDQOEGBUXYRPSIKZAL	PKRTEVSLGYZUQOIANFJHXMDB	GVHLERDQOJMSAIBZTXNUYKPF	AFVKULJEOXYRBGPIDMQHSZNT	TQGYHKMEIPVJUZLXBRODNASF	0
main	18	18PG8	18	0	A	0	8	H	False	120	300.0	0	1	5	2	NKAYFSTHVLPBDROMIZEXGUQJ	TYGRINDVMZLOPBKAJUHFQXSE	QFSPENMKXGUDVRABOTZLJHIY	SQNJOKYVXLPTBGERMZFAIDUH	UFJRMNEISGQZTHPLBXDVYAOK	MXEYORBVHQAGTNSIJFKDPUZL	SOGUDXPHQAZKMLTRYENJFIVB	UFNOJEXIMTZYGQAKRDPSHVBL	GYNOSQATJULKVHEBZRIFDXMP	VAHQORYILTBDFEUJPXGSNKZM	NFAMEZJOVKSBTGYQULXPRIDH	XDZEMHGAIFTRBNVPJLUSQOYK	EHYIODAKJLPRFZSUXVGNTQMB	NQSBAMKZHRLTOPIXYUFEDGJV	KQHBDSZMXNLYEFGRVOTUAPJI	YGROEQAJFBITPXKSDUVNZHML	YOQKNUAHEFXLZVPBMIJRTSDG	GRBXESVLZTJUNDFOQIMPYAKH	0
main	19	18PG8	6	0	F	0	6	G	False	60	240.0	0	1	4	1	SPNDFVUYHKBZGALQTJXREIMO	MKSVJOBIURZNEGFXYQHTALPD	YRSFVZKEULXGMJIQHDPABNOT	TRZOBAMVLUFNJKXGSPHYQDIE	AHZNEMGFOKBDJLQUVYPITSXR	TGFPNSBEDUJKHAZIXORMVQYL	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	18PG8	18	2	L	0	7	D	False	120	120.0	0	0	14	2	SOIVQNYXFPZJTRDBMEULHGAK	BVXMOUDIFJKHSZGATRPEYQNL	RBYEAFTLDOXVGPIZMQJSKUHN	XOHQNRYMFAETPUZGSKVJDIBL	YGBKVTEUZARQSJIMOLHNFDPX	MUTJBLZKNXFVYGSEDPRIQHOA	PLSZDTIONYGJEUXMRQHKVFBA	TVPEQRUYXHMNGZODJILAKFSB	YQUHMKRFTPALGOENZDVJIXSB	KTBAZVSYJRMOEUGQPDFNLXHI	OZDTYLPIKNAUXFQVSMGJRBHE	JLYPBDIHENRSOVGQXMATKFZU	BVYIFLNSOJDHZGARMUETXPQK	FVYJMNLRSKBOPIQUAEHGXZDT	OVIJHBZDQLRPEAGMTKYFXUSN	JTFOIULMGXREYZBHQAPKDNVS	YFQMDUVRZLGIJTBOXPEKANHS	JMYPQVZKINTSERXHGLDOAFUB	0
main	21	18PG8	6	1	M	0	8	K	False	120	330.0	0	1	5	8	TFDQLSMIHUJPROXZKBVGYNEA	UVSYRKBHXLFZTNDGJMIAQPEO	RDJISQLTPUKYXAEMHBZOFVGN	MKONDYPGXZUBFQLJVTHSAERI	XKRTVSMYBZGEUJNLAFODIPHQ	UPTNGABHKLVIOFYEMZDQXRSJ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	18PG8	18	2	E	0	8	R	False	0	180.0	0	1	15	2	HYELQFROAPVDKZSBXJTMUGNI	TDPKMLUREYNXAGSJOFVHIZQB	QHKIUZPLRVTGSENOBYJDXAMF	IPEHROBTDJKQMXANSGYUVLFZ	LQAOZHFIYTREVUGJPDNSMBKX	UJOKYPZSHQFTXLIRAGEBMDNV	AYSEOZUXNLPBMQTDHIKFVRJG	PVOYUAMHJTQNDGXESBFZRIKL	BZGPFUOHDILNJTASMYKRVQEX	DGRJHAUBEITPYNFLOVXKQZMS	PNJRBOXMFDLTSKYVQIGEAHZU	XYENLTIRDGBKQOHVSUFPMAJZ	GYKIETJRNDUZHAPXLVSBMOFQ	EHAMSRDUONQFZXIBKJTGLVPY	XVIBJESGORNTLFMQUPKZHDAY	NOJKQMFARXEGPIZHBDUSVLTY	FEPXLNOYSHKVDZJMARUGTBQI	BRNFDMIQEHOAGPZJYTUKLVSX	0
main	23	18PG8	6	1	S	0	8	K	False	60	90.0	0	0	1	1	ZGNBTYQPEVDAOXHRIUMJFKLS	ZLEQTBUYKSJFAVMIRGDPXNHO	KTOYVRQDULMPGEZJNHIFSBAX	NGOPIZLUJEKBFHAVQDYTMSXR	LOYBHGSKVIJTNARZPFQUEMXD	NXAQPSVMDBJGHEKRYUFZOTLI	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	18PG8	18	0	B	0	9	V	False	120	120.0	0	0	2	1	DZTMQEGFBJXPUIALVROSHKYN	SGUDQOLTNXKRMZYAIBHEPVJF	FGOMQHISDVBATKUNEJXZLYRP	QUTZFJYGVNMRDHAPLSIOXBEK	MKYJILANFETOHXUDVPBZRGSQ	NMRBGQTUJAEOSDLYFKHIXZPV	KDMUGVZRTNYLABFEXISPOQHJ	HVJEILKPOBAGYSUFZXMTRNDQ	SJAYTLVNEQDOUGMBKHIFXRZP	KDSJNIEFXMUZGLAQTHVPOBRY	ROSFPKXEUATQLVZDHNBGMJIY	RXAQOGIZSMJFHTNDUKBPEVYL	EBOMIQJARFDZTPKSUNYGHVLX	TSIZARKYOQFPNGJBLDXVUHEM	YDBUZGPQTVSLMIFNAROXJHKE	NZXJMGTOHDUFEVIARSBKQYLP	DBJYPOXQKTZRUMAVHELSFING	UHEVOYDAZINMJPQSXKFGLTRB	0
main	25	18PG8	18	2	V	0	9	K	False	60	240.0	0	1	16	1	OPUBHXZYFEVQRLGSTDJNAMKI	EZIAHFBJMTYUPXVONKQRDGSL	VYQGZSREXLJADIBFMPKHNTUO	QZVGMSKTIRYHPDXEOLFUNABJ	IPMTQZGABUXOERYHDFSNKJVL	RAOKLXMHDGNTSIBJFUPVYQZE	DIBVGKYPZNFTLQRUXOAHJEMS	FNJLRUKDISBYEQXAPZGVMOTH	NSFYHAQDOJPGRKELIZXMUVBT	EPSFBRKDIVJOUQLGANTHXMZY	NTBEQUGZIOXDKPSLVJAYRMHF	OLYITBMFDEPXGAZUNVQJHRSK	RMNVQEYBZXSUHPIOJTKDGLFA	ZIQKSXATDULJPBOFNEYRHMVG	FHJZDARMSXLPQUIENOGYTVKB	BSMTGJFRIUPNLEQKVHAZDXYO	RSFUOHXIMKVYADJEZPBTLQNG	SNBMTDHVXLOKIUZYAQEPGFRJ	0
main	26	18PG8	18	1	H	0	9	I	False	60	270.0	0	1	10	12	HOQREXNZTDAFBGJSKVMLPIYU	DBGOLIJVRUSEXFYATZMKHNQP	PHAOZFVYITBUGEXNSDRKQJLM	LSMFZVHOJXQYIBTNRPDGKEAU	XFGPHOTMVZKNYAJDLRSUIQEB	RMTGUXKBIDZQVHSLOJYPEFAN	PUKGVZLOYDNIXAQFTSHMJBRE	IGANYLKHTQVBOPZJDEXSRUMF	UIEGRXMPSBVHQALKZYJTFNOD	FSERKDXZOMAJVIYHNPTBQLGU	VYFROMSBJIUZGQXDKLENPHAT	OBYSFLUERVIQPHAZDTKMGJNX	SMPYGAQLFKVEHUXNDBTIROZJ	XFARJNUQHMKOSGVPYZLEDITB	LIGQRKAVEXTBZDOUSFMNJPHY	YQVXPDFKNAMZBLOUTGHIERJS	ONBZKLDFHXEJPIATGVSUQYMR	JNPBUIAEKZXSQLDVTGORMHYF	0
main	27	18PG8	6	0	A	0	8	A	True	60	240.0	0	1	4	0	IQVXZRYADLBJOUGSFTPKNEHM	HMXJOLNGVEKIQFYRPBADZTUS	APQUKSMIEFLBRJDXGNTHZOYV	OGDTMUPYRZAELNHXVKFIJQSB	NMLJKTYQAUBOREIXFGDPVSZH	ZNRKALQUEHJSXYMPITOGVDFB	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	18PG8	6	2	P	0	7	G	False	120	300.0	0	1	5	14	EFNZIMVQROPJXTAKUGHYSBDL	EJFDQMIZOUPNVKGHBALSYXRT	NVKTAIHLJOSXZDUYREPFQMGB	GPYHLQBDSNZMKXEIVAOJURTF	NREDHJMLKGFBOQSVXYATIUZP	DTIURAQGFMYKLNVOXHESBPJZ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	18PG8	18	1	X	0	6	K	False	120	330.0	0	1	11	-4	UVYIKXQAJTEZHOSRGLDNPMFB	VULFDBJMHOKPATZYXNSIQGRE	JKNMEVLDRXTPZUHYIOGSBQFA	TRUFYJBPXVAKGSOQLMHZENID	GVEKYMPDLRIJFAUZQNTHOSXB	EXOZBDRMSAJFNPQGLTKHUYVI	UAMNYOJXPFSDELQGVHITKBRZ	IQSTODBXEUJHPVRGKAFLZMNY	IHRLYQXUVFKSDAPMENTJBGZO	THKGPQSIFZXJAYNEMLRUVBOD	YPNSXLHOUJVKTRMIEZQDFABG	TDXQMLKGJVIYEFONPBSARHUZ	RQNVTGBPZOHASKFYIULDXJEM	RKDISHEGMOYJLQPVZTBUXFNA	BVGKYZEXRJOMHIUPATLFDQNS	XAKNIFOZVPDTEQUHSMLRBJGY	JIUVAFDXZOHKPNGQYBMERTSL	DBLYGPTOKMHXFJNSRAQEZUVI	0
main	30	18PG8	2	0	E	0	9	E	True	0	0.0	0	0	0	0	DRNYOQATHEZFLPKJMUIXSGVB	NZJDPXSTIGMYBHVKLUFEQARO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	18PG8	6	0	P	0	8	N	False	0	180.0	0	1	3	-5	VSDXPEUGYKTAFRQLZJINBMOH	ZHMSQGNJKBFEIODRAVYLUXPT	XHKGNPYISUZDMRFBAOQJELVT	VJAPKBQZNRGSYMDXHETIOLUF	PUMSJYQABXVRNLTOGDKEIFZH	ZBPDXLHQUFOJKTNARIVMYSGE	999	999	999	999	999	999	999	999	999	999	999	999	0
main	32	18PG8	18	2	B	0	10	P	False	60	240.0	0	1	16	3	QPVEDRBNTFJHKUYSLXMGAZIO	ZILVRSHDBTFKAGPOEQMYNJXU	MIQNVODAGRZKPFETBJLHYXSU	GSOHUFQVMNYTZDPRLKXBAIJE	SEBLMDXVNOAKPIQFZUJTRHGY	SEMVDAHNTXBOIRUQFZJPYLKG	BIVOHYFKSJGZETPANRMXUQDL	SPAJELTUBDHKFVYRNIGQMOZX	PJUGFMYZEHNSTBLRIOXQAVDK	JQMHSDLNGYXUEZOATFIBKVPR	HKAYMXLQVEISZOBRJPDFNUGT	MLNBGYSIKJTQVUHPFXDZRAEO	SXTVNFUQKOIGYLEJZMPHRADB	LPGEJIMXAZDQHURBSNKVOFTY	YLPEDGKHJFZNQXOARUVSMTIB	BEIFGAVHKRSUOLZTJXYMDNQP	YHTKDFEQMXPIUBZNGAROVJLS	MJAIRUXGLSTDZQOHPYVNBEFK	0
main	33	18PG8	18	2	E	0	10	R	False	60	60.0	0	0	13	-1	LRZGNIHYOEKMADUSQPBXTVFJ	EQJMKOVYSGBTAIUNXFPHRDZL	RZIMVHNYSKTXBQFGAUEPLODJ	PTAMHXGZFIBKUELYOQSJVDRN	ETRQHLDFOZISXNYJGVUABPMK	MFKPAGZLSDNVEOYUQHJIXRBT	XTGBYEPLNARVHJKOMQSZDIUF	VFNRQLXIHTYKEGOPUDBJAMZS	QBHUMEYLGXVKITAODSNZJPRF	PNVUISEXBDOJHQGRYFLAZKMT	KXMELJUGTSBOAHNQRVYZIPFD	AIRTXGNUYOEHSPFZMVDKQJBL	SNEPMJUKTZFGHXIDAQBOLYVR	GIXMNUKSZERJFVYDTLHPQBOA	RPALUBFHNZEIVXGOJYMDQSTK	SHXZDQAUPNVOMIRBLTGFJYEK	OMQPLSEVUZNHBIAGYRXDTFJK	HMVLZBFYNJPTDOGXRIUEKASQ	0
main	34	18PG8	18	0	D	0	10	N	False	60	60.0	0	0	1	3	UEBZSPKJYRIHLMQTNOFXGDAV	HTFZOJQMVBNGUDSPAKELIXRY	HBRTXOLDMNEKUQYGVSPJAFIZ	PTYLOHKDQVIXSRFAEMUBNJZG	LJKBAGHVNPFZSYMUXEQDRITO	MFJBEQGYOTSIVKXAHNDPZULR	SHUFGMARDJZBTYKIEVQLXNOP	DXRZKQLPSBUHAIMOYTGFJNEV	PZBIYTHMENVXKUDRAQGJFSOL	SZAVGEQJFMOURHPNTYBILXDK	EYZLRIPKGUXATNDHBQFOJMVS	MLUZOHYBJFSGKNVQAPDRXTEI	DMXZBQPTVYJFAKLEORGUIHNS	QLPJYXNTVBKEIZOURFDMHGSA	NERDQBLKIVSGMZPFYAUTJOHX	OMAKZYLPUEISGHRFQJXVDTBN	QGUAEHDXKFPJYSZINTVROBML	NJKQMXLUVIORYAFBGDPHZETS	0
main	35	18PG8	2	1	P	0	7	H	False	60	270.0	0	1	1	1	XHUQELJOTKZNSPYRGAFIVDBM	FXOUZJBHPKLVMQIANTRDGYSE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	18PG8	6	1	S	0	9	S	True	0	30.0	0	0	0	0	QEDPYUIHBSNRKVXZOJMGTLAF	RMXFAHESZLTYKOUDJINPVGQB	MEFIUJTOSHLZGXKNPAQYDVBR	FRVLUTEKXONADPGMYSJZBQIH	HNEJYFMBVSDXTGARZQOULIKP	UAIZLNEOXMSQYVHBRJGKTDFP	999	999	999	999	999	999	999	999	999	999	999	999	0
main	37	18PG8	18	2	X	0	9	H	False	0	0.0	0	0	12	1	SYBHTDOKQAMPJLVIRUNXFGEZ	NBPFGSMZTLAEOIVYKQJRUXDH	NXHJAUMVIKGDRLOFQPTZBYES	NFZAGHOESTPBVIQUXDMKLYJR	ENIGSAHDYTZUVBFKJQRPXMOL	OEFGVRKZTXHQLUBNYJSDMAIP	FOGUDAMVHJLERNSYZQPTKXIB	ISFGUYKXQANPZHMTJOBLDEVR	XPVNARSOZYDUKHEFLIGBMQJT	XEPYGRHZDSQLFMUVATJKNIBO	ELBFDGYXOJZUNRKQSAITHPVM	YQDJLRSFAPVTXZGKNUHIOMEB	NAYRQJLKUHXSMTFZVDIGEOBP	SZNGJQBVIETKRLUYDXOAPFMH	SKDNFYOLHMGQJAUIXZTEVPRB	YKLBJRPNVFXGEOISAQZTDHMU	XLOFSVANRMHZTJUYKEBDQPGI	IRGJVLYKBOPTHMZUNDXQEFSA	0
main	38	18PG8	2	1	E	0	8	F	False	120	330.0	0	1	1	1	IHDYUQFAKRSOXGTPLZEJBVNM	VGBDJLKZFESHRYAXUMOINTQP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	39	18PG8	18	0	R	0	8	K	False	60	240.0	0	1	4	1	XADHEMJRUNVPKSOGBFYLZITQ	UNPJRAIGDTSEKVXOBMHZLYFQ	UVXFMQLTEZBYIAPDRHSNOGJK	PDYZAILGVMEOHQSKURFNXBTJ	NFPGDQUOKRVMJAIBYZLSEXTH	XMGISNHLAQUZDOBPFEKVYTJR	AZJSYQPIHDEBNKLUOXFMTVGR	FETZRDINLOAMQHGBPSJUXYVK	BVMFALGHNTORZKPIEQUYXDJS	KPZDMBJHIVRTNYSEOUGFQLAX	EBHSKYXIMZROJTPGQVNUFADL	LYBVMGSKDHRPAUJIOXFEZNQT	JQUAMHILNGXFEBYKRSPVDOZT	JPTRZEBHOISLDYVNQUAKXFMG	RVINTYDLJBPSMUQEFKXZHGOA	VOUGQKDLBFNMXIASRTZYHPEJ	HNLYOJBXEATMQPKSFDGVZIRU	LQDZPYHUISEAVXTNGMFJBKOR	0
main	40	18PG8	6	1	O	0	9	E	False	120	150.0	0	0	2	1	VBROHGANDTJMLKYSQFPEZIXU	TJSMFZGNQRAEHBOLXIPVUYDK	IZNUTVXRSEOLBKGMFQJDAPHY	BIVXKQEJRLZFADPGHMTNOYUS	VGLYKXIUAMDZFSROPTNQBHEJ	ZOYMRXPDUHGFSQJKNLAVITEB	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18PG8	2	0	P	0	6	O	False	120	300.0	0	1	1	-1	GERSMKLUDVXJZHNBOQPYIAFT	VTDNLPOSHUYABKQEIMGZFJXR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	42	18PG8	2	1	H	0	10	L	False	60	90.0	0	0	0	-1	TIBYZXVQFHLSNOMEARDGKUPJ	QGLYJEPDIMROKHTXNZASVUFB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	43	18PG8	6	1	J	0	6	O	False	60	90.0	0	0	1	1	PKDNZBHRUSIAVLXGFQJTOYEM	DGYHAROJPBITMVESUNKQXZLF	NLQEGKJVZSUDYHITFMAXPORB	MUJZVSKQNBFEORAIGLYPTHDX	JTSLOADIFYPUXHKBZREVGNMQ	LJAMXBOZIKRDHNEPQYTGVSUF	999	999	999	999	999	999	999	999	999	999	999	999	0
main	44	18PG8	6	2	X	0	6	J	False	60	240.0	0	1	4	3	QSAFMPLZKXTVJEHIRGNUDOYB	BZSMEQNDKGLAXOUTVIYPFJRH	USPQTVHGFNRAIMXKELJYODBZ	AOHEPRSJFVDBXZKGLUQIMNTY	AHGPUNJKLXEVRTDFIZBMYQSO	VBSILEAOFYTDJNKXQZUGPMHR	999	999	999	999	999	999	999	999	999	999	999	999	0
main	45	18PG8	6	2	Z	0	8	X	False	0	180.0	0	1	3	4	NHSTBYRIQVJKMZEPOLXFUGAD	GBDNVTZSYORPIALHQEJMXUKF	JPHSILMZDGOVYAQNBKUEXRTF	OVJEUIKNXLSYZADRMGQFHPBT	XKNIATZBMYUPRGSFJVDLEOHQ	XIMGSDEPBHUJZOAQVKYLTRNF	999	999	999	999	999	999	999	999	999	999	999	999	0
main	46	18PG8	6	2	B	0	10	F	False	120	120.0	0	0	2	9	THOQJFSAMPIVDYGLXBRKZNUE	AGYPQHELRFMJTDBVZKSOINXU	GIUNAOPEYVFHQTJSXLZBKMDR	LMRKAPXQZBUGIYETDOSJFHVN	UANJOBMZXQEPHYFRDGKTLVSI	FYQSUEJTONPIXZAGHMDVKRLB	999	999	999	999	999	999	999	999	999	999	999	999	0
main	47	18PG8	2	0	J	0	9	N	False	60	60.0	0	0	0	-1	BSTPEVRDJNLYIHKUFMZXQAGO	XPZJAMEDVRFBHNYLIQTGKSUO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	48	18PG8	18	1	Z	0	6	H	False	60	90.0	0	0	7	1	YOPVNGIQXLTMAJKRBUZSEDHF	NZKLURXJEPIQYBHAOFGVTSMD	SZFEGLTJMVNDYIQAROPXKBUH	SIVYMEZQTJKOPNFAGDBHLRUX	HGDBUAIZJOLKSMQRFVXYNETP	YLKTFUXPGOVZSHJNMDARBEQI	HRVPJOBYSFXNGZQMIETLUKAD	GOMNBEHZLKXVSYQAIDJPTUFR	PLHGXSVZDRAMTUNKQIYOFEBJ	HAFYIPEVGBMOZUXNTQJDLKSR	HUZRDTXKYJVAMBSPGLEQONIF	SAEQYVHLOPFGXZBNTDRMKUJI	SBEGKJLRIMVTXQDFPYZUOANH	FPSDNMKOUZQYTJAIGVRLBEXH	YOJSNMFDKETLIVARGBHQUZPX	AMVJSPXBDTGNQRUYLZFKIEHO	ZJTASUYELHMPQGKNIRDVXOFB	EILYSPTORVFBAHNUQGXDZKJM	0
main	49	18PG8	6	2	Y	0	8	D	False	60	60.0	0	0	1	10	AUXKTQBYMJRSPFOLDENHGVIZ	SOQHTBAXDLVNKRIUFGYEJZMP	QPVSLMBYAFZOEJDKGUIRNHTX	DZJLTNYQGSMXRPVHUKAOBIFE	EIHUJKXMFQPVDRGTAOSZNYLB	XMAGZLNDHUIJPORTVKQSFYEB	999	999	999	999	999	999	999	999	999	999	999	999	0
