"RECORDING_SESSION_LABEL"	"TRIAL_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_BLINK_AROUND"	"CURRENT_FIX_X"	"CURRENT_FIX_Y"
"LT52"	"Trial: 146"	146	"NONE"	519.3	501.3
"LT52"	"Trial: 146"	146	"NONE"	497.1	374.9
"LT52"	"Trial: 146"	146	"NONE"	496.1	367
"LT52"	"Trial: 147"	147	"NONE"	513.9	378.9
"LT52"	"Trial: 147"	147	"NONE"	518.2	377.2
"LT52"	"Trial: 147"	147	"NONE"	516.5	359.4
"LT52"	"Trial: 147"	147	"NONE"	530	380.3
"LT52"	"Trial: 148"	148	"NONE"	506.6	390.2
"LT52"	"Trial: 149"	149	"NONE"	519.8	379.6
"LT52"	"Trial: 150"	150	"NONE"	526.8	433.2
"LT52"	"Trial: 151"	151	"AFTER"	514.3	392.5
"LT52"	"Trial: 151"	151	"BEFORE"	523.3	389.6
"LT52"	"Trial: 152"	152	"NONE"	511.2	373.5
"LT52"	"Trial: 152"	152	"NONE"	539.3	363.3
"LT52"	"Trial: 153"	153	"NONE"	515.7	380.3
"LT52"	"Trial: 153"	153	"NONE"	505.6	372.6
"LT52"	"Trial: 154"	154	"NONE"	517.8	393.5
"LT52"	"Trial: 155"	155	"NONE"	512.6	397.5
"LT52"	"Trial: 156"	156	"AFTER"	508.3	390.3
"LT52"	"Trial: 156"	156	"BEFORE"	501.4	379.2
"LT52"	"Trial: 157"	157	"NONE"	510.4	377.5
"LT52"	"Trial: 158"	158	"NONE"	509.7	391.6
"LT52"	"Trial: 158"	158	"NONE"	499.9	386.7
"LT52"	"Trial: 159"	159	"NONE"	500.2	367.8
"LT52"	"Trial: 160"	160	"NONE"	523.9	375.3
