RECORDING_SESSION_LABEL	TRIAL_LABEL	TRIAL_INDEX	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
IK42	Trial: 54	54	NONE	506.50	384.90
IK42	Trial: 54	54	NONE	503.10	393.90
IK42	Trial: 55	55	NONE	518.90	385.70
IK42	Trial: 56	56	NONE	512.40	393.80
IK42	Trial: 57	57	NONE	510.40	381.90
IK42	Trial: 58	58	NONE	509.10	380.20
IK42	Trial: 58	58	NONE	547.70	382.60
IK42	Trial: 58	58	NONE	510.90	382.10
IK42	Trial: 58	58	NONE	503.00	375.30
IK42	Trial: 59	59	NONE	508.90	388.70
IK42	Trial: 59	59	NONE	533.50	396.20
IK42	Trial: 59	59	NONE	512.50	393.10
IK42	Trial: 59	59	NONE	445.40	387.40
IK42	Trial: 59	59	NONE	510.50	377.50
IK42	Trial: 60	60	NONE	518.40	385.70
IK42	Trial: 60	60	NONE	483.40	383.00
IK42	Trial: 60	60	NONE	516.40	382.60
IK42	Trial: 61	61	NONE	510.80	383.90
IK42	Trial: 61	61	NONE	503.70	382.10
IK42	Trial: 62	62	NONE	517.30	382.30
IK42	Trial: 62	62	NONE	492.40	373.10
IK42	Trial: 62	62	NONE	514.60	372.90
IK42	Trial: 63	63	NONE	509.60	380.60
IK42	Trial: 64	64	NONE	517.90	387.30
IK42	Trial: 64	64	NONE	487.00	383.80
IK42	Trial: 64	64	NONE	516.10	381.90
IK42	Trial: 65	65	NONE	521.30	387.20
IK42	Trial: 65	65	NONE	507.50	381.20
IK42	Trial: 65	65	NONE	526.10	383.60
IK42	Trial: 66	66	NONE	519.30	387.80
IK42	Trial: 67	67	NONE	521.30	386.20
IK42	Trial: 67	67	NONE	511.50	389.10
IK42	Trial: 67	67	NONE	523.90	388.20
IK42	Trial: 68	68	NONE	512.70	387.60
IK42	Trial: 68	68	NONE	495.20	387.00
IK42	Trial: 68	68	NONE	512.50	393.20
IK42	Trial: 69	69	NONE	510.60	378.00
IK42	Trial: 69	69	NONE	502.90	375.60
IK42	Trial: 69	69	NONE	507.70	378.30
IK42	Trial: 69	69	NONE	495.10	385.30
IK42	Trial: 69	69	NONE	515.20	380.30
IK42	Trial: 69	69	NONE	507.00	373.00
IK42	Trial: 70	70	NONE	507.30	383.00
IK42	Trial: 70	70	NONE	494.30	388.00
IK42	Trial: 70	70	NONE	510.30	389.00
IK42	Trial: 71	71	NONE	513.70	385.20
IK42	Trial: 71	71	NONE	540.30	393.90
IK42	Trial: 71	71	NONE	521.20	387.90
IK42	Trial: 72	72	NONE	505.70	373.90
IK42	Trial: 72	72	NONE	495.20	369.70
IK42	Trial: 72	72	NONE	521.00	370.20
IK42	Trial: 73	73	NONE	513.90	379.50
IK42	Trial: 73	73	NONE	499.60	372.70
IK42	Trial: 73	73	NONE	516.20	373.40
IK42	Trial: 74	74	NONE	514.30	375.90
IK42	Trial: 74	74	NONE	509.70	368.90
IK42	Trial: 75	75	NONE	505.70	383.40
IK42	Trial: 75	75	NONE	518.50	389.70
IK42	Trial: 75	75	NONE	507.40	381.80
IK42	Trial: 75	75	NONE	522.60	382.90
IK42	Trial: 76	76	NONE	518.50	387.70
IK42	Trial: 76	76	NONE	505.20	383.90
IK42	Trial: 76	76	NONE	523.90	379.00
IK42	Trial: 77	77	NONE	509.90	387.30
IK42	Trial: 77	77	NONE	497.30	387.90
IK42	Trial: 77	77	NONE	513.40	387.80
IK42	Trial: 78	78	NONE	511.20	379.30
IK42	Trial: 78	78	NONE	485.60	370.40
IK42	Trial: 78	78	NONE	509.20	378.40
IK42	Trial: 79	79	NONE	506.20	385.90
IK42	Trial: 79	79	NONE	526.20	382.70
IK42	Trial: 79	79	NONE	506.50	384.20
IK42	Trial: 80	80	NONE	512.30	385.10
IK42	Trial: 80	80	NONE	509.00	385.00
IK42	Trial: 81	81	NONE	518.50	387.20
IK42	Trial: 81	81	NONE	509.90	391.30
IK42	Trial: 81	81	NONE	518.60	384.50
IK42	Trial: 81	81	NONE	495.00	379.30
IK42	Trial: 81	81	NONE	513.10	385.00
IK42	Trial: 82	82	NONE	514.30	385.40
IK42	Trial: 82	82	NONE	494.50	382.90
IK42	Trial: 82	82	NONE	517.50	382.60
IK42	Trial: 83	83	NONE	511.30	393.80
IK42	Trial: 84	84	NONE	519.00	398.70
IK42	Trial: 84	84	NONE	504.70	398.80
IK42	Trial: 84	84	NONE	516.60	398.00
IK42	Trial: 85	85	NONE	511.70	377.10
IK42	Trial: 85	85	NONE	499.10	372.50
IK42	Trial: 85	85	NONE	517.50	378.60
IK42	Trial: 85	85	NONE	498.20	378.50
IK42	Trial: 85	85	NONE	514.40	375.60
IK42	Trial: 85	85	NONE	483.90	370.30
IK42	Trial: 85	85	NONE	502.40	366.00
IK42	Trial: 86	86	NONE	512.20	377.70
IK42	Trial: 86	86	NONE	494.50	368.00
IK42	Trial: 86	86	NONE	510.60	374.60
IK42	Trial: 87	87	NONE	512.20	386.50
IK42	Trial: 88	88	NONE	506.60	384.00
IK42	Trial: 88	88	NONE	485.80	375.70
IK42	Trial: 88	88	NONE	513.70	379.20
IK42	Trial: 88	88	NONE	503.10	371.90
IK42	Trial: 89	89	NONE	514.50	380.60
IK42	Trial: 89	89	NONE	524.50	370.70
IK42	Trial: 90	90	NONE	513.20	387.30
IK42	Trial: 90	90	NONE	495.40	389.10
IK42	Trial: 90	90	NONE	509.20	392.60
IK42	Trial: 91	91	NONE	507.60	385.60
IK42	Trial: 92	92	NONE	514.40	381.40
IK42	Trial: 92	92	NONE	505.50	376.30
IK42	Trial: 93	93	NONE	502.50	382.50
IK42	Trial: 93	93	NONE	519.70	376.00
IK42	Trial: 93	93	NONE	497.20	375.90
IK42	Trial: 93	93	NONE	525.30	377.40
IK42	Trial: 93	93	NONE	501.90	374.00
IK42	Trial: 94	94	NONE	512.00	377.60
IK42	Trial: 94	94	NONE	503.70	381.20
IK42	Trial: 95	95	NONE	516.80	375.90
IK42	Trial: 96	96	NONE	516.90	378.50
IK42	Trial: 96	96	NONE	496.10	370.20
IK42	Trial: 96	96	NONE	514.40	379.60
IK42	Trial: 96	96	NONE	503.40	377.70
IK42	Trial: 96	96	NONE	522.30	380.30
IK42	Trial: 96	96	NONE	479.60	377.80
IK42	Trial: 96	96	NONE	517.40	379.20
IK42	Trial: 96	96	NONE	503.70	379.10
IK42	Trial: 97	97	NONE	511.90	386.50
IK42	Trial: 97	97	NONE	523.60	388.10
IK42	Trial: 97	97	NONE	503.80	385.60
IK42	Trial: 97	97	NONE	519.30	380.30
IK42	Trial: 98	98	NONE	513.90	385.40
IK42	Trial: 98	98	NONE	517.80	387.20
IK42	Trial: 99	99	NONE	507.70	386.80
IK42	Trial: 99	99	NONE	477.70	382.80
IK42	Trial: 99	99	NONE	512.60	388.80
IK42	Trial: 99	99	NONE	498.90	390.90
IK42	Trial: 99	99	NONE	516.80	390.70
IK42	Trial: 100	100	NONE	512.50	393.00
IK42	Trial: 100	100	NONE	541.10	396.40
IK42	Trial: 100	100	NONE	498.50	397.80
IK42	Trial: 100	100	NONE	517.70	395.40
IK42	Trial: 100	100	NONE	499.20	386.70
IK42	Trial: 100	100	NONE	514.30	394.90
IK42	Trial: 101	101	NONE	503.90	382.80
IK42	Trial: 101	101	NONE	484.10	373.30
IK42	Trial: 101	101	NONE	503.70	373.90
IK42	Trial: 102	102	NONE	519.90	394.70
IK42	Trial: 102	102	NONE	499.40	395.90
IK42	Trial: 102	102	NONE	518.50	395.50
IK42	Trial: 102	102	NONE	494.80	392.20
IK42	Trial: 103	103	NONE	515.20	383.20
IK42	Trial: 103	103	NONE	497.60	376.30
IK42	Trial: 103	103	NONE	510.80	377.20
IK42	Trial: 104	104	NONE	508.20	381.80
IK42	Trial: 104	104	NONE	489.30	379.40
IK42	Trial: 104	104	NONE	505.20	382.40
IK42	Trial: 105	105	NONE	508.90	390.10
IK42	Trial: 106	106	NONE	519.40	390.90
IK42	Trial: 106	106	NONE	504.30	373.20
IK42	Trial: 107	107	NONE	514.30	388.40
IK42	Trial: 107	107	NONE	503.70	386.00
IK42	Trial: 107	107	NONE	519.30	383.20
IK42	Trial: 108	108	NONE	510.10	389.80
IK42	Trial: 109	109	NONE	508.30	387.00
IK42	Trial: 109	109	NONE	494.50	379.90
IK42	Trial: 109	109	NONE	508.60	384.70
IK42	Trial: 110	110	NONE	512.80	373.70
IK42	Trial: 110	110	NONE	500.40	364.50
IK42	Trial: 110	110	NONE	524.80	367.70
IK42	Trial: 111	111	NONE	513.00	386.80
IK42	Trial: 111	111	NONE	490.50	380.40
IK42	Trial: 111	111	NONE	512.70	375.90
IK42	Trial: 112	112	NONE	515.90	382.40
IK42	Trial: 112	112	NONE	508.50	375.50
IK42	Trial: 113	113	NONE	513.30	383.40
IK42	Trial: 113	113	NONE	496.20	384.70
IK42	Trial: 113	113	NONE	508.50	382.60
IK42	Trial: 113	113	NONE	494.30	376.60
IK42	Trial: 113	113	NONE	512.90	378.00
IK42	Trial: 113	113	NONE	499.00	384.70
IK42	Trial: 114	114	NONE	511.20	391.60
IK42	Trial: 114	114	NONE	502.00	384.90
IK42	Trial: 114	114	NONE	512.20	385.10
IK42	Trial: 115	115	NONE	510.30	390.00
IK42	Trial: 115	115	NONE	536.50	385.80
IK42	Trial: 115	115	NONE	510.60	386.20
IK42	Trial: 116	116	NONE	506.10	377.60
IK42	Trial: 116	116	NONE	493.50	367.90
IK42	Trial: 116	116	NONE	512.20	373.20
IK42	Trial: 117	117	NONE	506.60	366.60
IK42	Trial: 117	117	NONE	531.00	358.30
IK42	Trial: 117	117	NONE	517.20	360.60
IK42	Trial: 118	118	NONE	512.10	382.10
IK42	Trial: 118	118	NONE	506.30	384.70
IK42	Trial: 118	118	NONE	518.20	387.20
IK42	Trial: 118	118	NONE	507.90	387.00
IK42	Trial: 119	119	NONE	512.00	372.70
IK42	Trial: 119	119	NONE	501.00	369.30
IK42	Trial: 119	119	NONE	515.20	374.60
IK42	Trial: 120	120	NONE	512.10	384.50
IK42	Trial: 120	120	NONE	528.50	375.50
IK42	Trial: 120	120	NONE	519.50	375.30
IK42	Trial: 120	120	NONE	497.70	374.90
IK42	Trial: 121	121	NONE	514.10	385.20
IK42	Trial: 121	121	NONE	521.20	390.60
IK42	Trial: 121	121	NONE	486.60	383.60
IK42	Trial: 122	122	NONE	510.30	391.80
IK42	Trial: 122	122	NONE	499.60	391.70
IK42	Trial: 123	123	NONE	513.80	387.70
IK42	Trial: 123	123	NONE	497.90	393.50
IK42	Trial: 123	123	NONE	521.20	397.90
IK42	Trial: 123	123	NONE	509.50	397.10
IK42	Trial: 123	123	NONE	519.90	396.90
IK42	Trial: 124	124	NONE	513.40	375.30
IK42	Trial: 124	124	NONE	528.00	376.90
IK42	Trial: 124	124	NONE	520.00	382.50
IK42	Trial: 125	125	NONE	505.10	382.20
IK42	Trial: 125	125	NONE	522.50	376.30
IK42	Trial: 125	125	NONE	511.00	371.80
IK42	Trial: 126	126	NONE	515.20	384.40
IK42	Trial: 126	126	NONE	511.70	384.40
IK42	Trial: 127	127	NONE	510.40	387.00
IK42	Trial: 127	127	NONE	528.20	376.90
IK42	Trial: 127	127	NONE	506.70	369.10
IK42	Trial: 128	128	NONE	513.30	384.80
IK42	Trial: 128	128	NONE	504.20	378.90
IK42	Trial: 128	128	NONE	528.20	382.40
IK42	Trial: 128	128	NONE	515.20	378.00
IK42	Trial: 129	129	NONE	512.10	399.60
IK42	Trial: 129	129	NONE	506.70	390.10
IK42	Trial: 130	130	NONE	506.10	384.00
IK42	Trial: 130	130	NONE	489.80	375.00
IK42	Trial: 130	130	NONE	508.10	372.00
IK42	Trial: 131	131	NONE	515.40	387.70
IK42	Trial: 131	131	NONE	516.70	390.00
IK42	Trial: 131	131	NONE	506.40	384.80
IK42	Trial: 131	131	NONE	524.40	386.10
IK42	Trial: 131	131	NONE	514.20	394.40
IK42	Trial: 132	132	NONE	513.40	377.70
IK42	Trial: 132	132	NONE	506.40	382.00
IK42	Trial: 132	132	NONE	520.30	385.20
IK42	Trial: 132	132	NONE	502.20	378.40
IK42	Trial: 133	133	NONE	499.80	378.70
IK42	Trial: 133	133	NONE	508.40	376.40
IK42	Trial: 133	133	NONE	494.60	377.50
IK42	Trial: 133	133	NONE	506.70	381.20
IK42	Trial: 134	134	NONE	511.20	389.50
IK42	Trial: 134	134	NONE	498.50	380.00
IK42	Trial: 134	134	NONE	518.80	379.50
IK42	Trial: 134	134	NONE	507.20	377.70
IK42	Trial: 135	135	NONE	514.30	387.70
IK42	Trial: 135	135	NONE	491.30	379.00
IK42	Trial: 135	135	NONE	504.10	381.00
IK42	Trial: 136	136	NONE	509.40	380.10
IK42	Trial: 136	136	NONE	526.70	384.10
IK42	Trial: 136	136	NONE	509.50	386.80
IK42	Trial: 137	137	NONE	514.10	393.80
IK42	Trial: 137	137	NONE	499.90	387.90
IK42	Trial: 137	137	NONE	517.60	386.60
IK42	Trial: 138	138	NONE	514.40	380.00
IK42	Trial: 138	138	NONE	523.90	375.90
IK42	Trial: 138	138	NONE	478.10	377.50
IK42	Trial: 138	138	AFTER	523.00	377.50
IK42	Trial: 138	138	BEFORE	525.10	378.60
IK42	Trial: 139	139	NONE	518.60	394.60
IK42	Trial: 139	139	NONE	498.20	391.80
IK42	Trial: 139	139	NONE	514.10	391.70
IK42	Trial: 140	140	NONE	506.50	380.10
IK42	Trial: 141	141	NONE	516.60	385.40
IK42	Trial: 142	142	NONE	511.90	380.60
IK42	Trial: 142	142	NONE	502.90	380.50
IK42	Trial: 142	142	NONE	515.70	377.50
IK42	Trial: 143	143	NONE	524.20	381.00
IK42	Trial: 143	143	NONE	514.30	385.80
IK42	Trial: 143	143	NONE	528.10	379.80
IK42	Trial: 143	143	NONE	508.10	380.70
IK42	Trial: 144	144	NONE	508.80	381.90
IK42	Trial: 144	144	NONE	490.90	371.70
IK42	Trial: 144	144	NONE	506.10	386.70
IK42	Trial: 145	145	NONE	515.60	386.00
IK42	Trial: 145	145	NONE	537.60	386.70
IK42	Trial: 145	145	NONE	516.00	394.70
IK42	Trial: 146	146	NONE	516.80	383.70
IK42	Trial: 146	146	NONE	510.00	386.30
IK42	Trial: 146	146	NONE	492.20	390.50
IK42	Trial: 147	147	NONE	495.60	384.10
IK42	Trial: 147	147	NONE	509.90	381.20
IK42	Trial: 148	148	NONE	505.50	384.20
IK42	Trial: 148	148	NONE	524.20	390.40
IK42	Trial: 149	149	NONE	520.10	384.90
IK42	Trial: 150	150	AFTER	515.60	390.80
IK42	Trial: 150	150	BEFORE	514.70	401.80
IK42	Trial: 150	150	NONE	501.00	392.80
IK42	Trial: 150	150	NONE	519.60	391.50
IK42	Trial: 151	151	NONE	516.60	378.00
IK42	Trial: 151	151	NONE	495.70	375.10
IK42	Trial: 151	151	NONE	517.90	380.80
IK42	Trial: 152	152	NONE	512.40	385.20
IK42	Trial: 152	152	NONE	503.10	374.40
IK42	Trial: 152	152	NONE	517.70	388.50
IK42	Trial: 153	153	NONE	513.10	379.00
IK42	Trial: 153	153	NONE	504.10	382.10
IK42	Trial: 153	153	NONE	491.90	383.90
IK42	Trial: 153	153	NONE	510.00	376.40
IK42	Trial: 154	154	NONE	516.30	382.50
IK42	Trial: 154	154	NONE	502.70	373.90
IK42	Trial: 155	155	NONE	513.70	376.80
IK42	Trial: 155	155	NONE	493.60	381.20
IK42	Trial: 155	155	NONE	516.10	383.90
IK42	Trial: 155	155	NONE	511.60	381.40
IK42	Trial: 156	156	NONE	511.60	386.20
IK42	Trial: 156	156	NONE	509.70	378.90
IK42	Trial: 156	156	NONE	537.20	373.80
IK42	Trial: 156	156	NONE	520.50	382.00
IK42	Trial: 157	157	NONE	514.10	387.80
IK42	Trial: 157	157	NONE	485.10	374.80
IK42	Trial: 157	157	NONE	511.70	379.10
IK42	Trial: 158	158	NONE	510.10	383.10
IK42	Trial: 158	158	NONE	496.40	370.50
IK42	Trial: 158	158	NONE	510.40	378.00
IK42	Trial: 159	159	NONE	515.20	388.70
IK42	Trial: 159	159	NONE	510.60	393.60
IK42	Trial: 159	159	NONE	480.50	389.30
IK42	Trial: 159	159	NONE	514.70	390.30
IK42	Trial: 160	160	NONE	519.60	385.60
IK42	Trial: 160	160	NONE	494.70	394.70
IK42	Trial: 160	160	NONE	525.20	390.20
IK42	Trial: 160	160	NONE	495.30	386.20
