RECORDING_SESSION_LABEL	TRIAL_LABEL	TRIAL_INDEX	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
YZ15	Trial: 307	307	NONE	604.40	374.80
YZ15	Trial: 308	308	NONE	517.80	388.80
YZ15	Trial: 308	308	NONE	558.20	379.60
YZ15	Trial: 309	309	NONE	517.80	369.60
YZ15	Trial: 310	310	NONE	504.50	378.50
YZ15	Trial: 311	311	NONE	510.70	377.70
YZ15	Trial: 311	311	NONE	481.90	357.70
YZ15	Trial: 311	311	NONE	469.70	337.50
YZ15	Trial: 312	312	NONE	503.60	385.70
YZ15	Trial: 312	312	NONE	520.00	381.50
YZ15	Trial: 313	313	NONE	509.70	380.80
YZ15	Trial: 314	314	NONE	568.10	402.40
YZ15	Trial: 314	314	NONE	512.20	392.60
YZ15	Trial: 314	314	NONE	502.50	384.70
YZ15	Trial: 314	314	NONE	542.70	374.00
YZ15	Trial: 314	314	NONE	518.90	385.20
YZ15	Trial: 315	315	NONE	516.80	388.10
YZ15	Trial: 315	315	NONE	515.60	378.80
YZ15	Trial: 316	316	NONE	512.50	384.80
YZ15	Trial: 316	316	NONE	496.00	385.30
YZ15	Trial: 316	316	NONE	517.50	381.40
YZ15	Trial: 317	317	NONE	514.10	379.60
YZ15	Trial: 317	317	NONE	508.00	383.20
YZ15	Trial: 317	317	NONE	519.50	363.00
YZ15	Trial: 318	318	NONE	522.00	379.80
YZ15	Trial: 319	319	NONE	515.60	384.70
YZ15	Trial: 319	319	NONE	511.90	371.50
YZ15	Trial: 320	320	NONE	514.80	367.80
