"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"LS2 "	" oneCued "	0	" right "	8	270	"O "	0	8	"U "	0	0	0	-5	"FHPODJXVUQELSGTBZIMARYKN"	"HGOURIVXYLBQTJMZKANFSPDE"	"RYMOPHBKQFETNDALIGVUZXSJ"	"FOIGETHANPRSLUVJYXZQKBMD"	"BROIJAXGMZQUKTHYVEPSDNFL"	"PKLISYMRBVGFZQJAUNOTEXHD"	"EJQPLNOBDYTRSIZVAFGMHKXU"	"QJVLHNRDOTKAMGFPBYUXSEZI"	0	3	FALSE
"main"	26	"LS2 "	" oneCued "	0	" right "	8	135	"S "	0	7	"Y "	0	4	0	1	"KOHMRBTXVZQUEIYGJLADNFSP"	"EUISJBAGYLDTHFNXMRZQOPKV"	"LRAJVZFQMKTUBYNSPGEODXIH"	"NUZHYPOQKVFABJSRXELDIMGT"	"RMLNOEGYSJXDQIAHTFZBKUPV"	"SLUZQIHDMYPGXBETNRJKFVOA"	"MEHVIZXRBOPYGKDTAQNLJSFU"	"YKZDEBTPSNFOMIRAJXGQLVHU"	0	8	FALSE
"main"	27	"LS2 "	" oneCued "	0	" right "	8	225	"F "	0	6	"N "	0	4	0	2	"BRFHQJPUMNSITVDKEYAGLOXZ"	"VJGTZADRHPFIEKXYLQSOBMNU"	"IPEHMJDGQAYNTXSVKUZROFLB"	"NHIATXMULOFJRBQZDVKGSPEY"	"MSVPARNYFZTKGDOXEJHLUBIQ"	"BKZTQVMAHLXIPESDNFURYOGJ"	"DNPKOZXJMTGSFHVBRIUQAYEL"	"MUQINPJVHSFKEAYLRTGZBOXD"	0	8	FALSE
"main"	28	"LS2 "	" oneCued "	0	" right "	8	270	"M "	0	6	"M "	1	4	0	0	"VEGAUFZJMSRIBOKLHXYQDPNT"	"TSBZQEDGHAIUKNVJPLMXRYOF"	"LXDZQFVRBAHGIEKPTYJUSMNO"	"OEXBMSUYILJZFTHDQVANGRPK"	"JZYUQHMGVNLKFXBDPSARTEOI"	"AULSOZXRNTJMQHYPIKVDEGFB"	"MQLBHVEUJGAXFNZISYKTRDOP"	"YPXVUFSQADKLMGNBEZTOJHRI"	0	6	FALSE
"main"	41	"LS2 "	" oneCued "	0	" right "	8	90	"M "	0	10	"N "	0	0	0	2	"IRFJGDVBOSNTMXHLPQUEYAZK"	"TUZQGIHMFBDPXLJYVOSKARNE"	"FZINPAJKTDOQMUERHLSGBYXV"	"VETQINSORZKFXDLYBAJGUHPM"	"UMGRVAFSTDZKPEXNYLOBJHIQ"	"KUBNYXJZMGDVEPOSAIFQRHLT"	"BJOGHXISYZMAQLKPVEDFTNUR"	"NYQVMETLISRPDAJHFKOXGUZB"	0	12	FALSE
"main"	44	"LS2 "	" oneCued "	0	" right "	8	45	"F "	0	6	"X "	0	1	0	-6	"HZKNIUGOEAYSMBTDLFVPXRJQ"	"FZGAHSXLEODIJKPTQURYNVMB"	"PKNSAXJMGEHOTYUQVDIFBZRL"	"MILSVNUAJQGTBKRXHYOPDFEZ"	"MOIDTVBUKFYEZSALXRPQJGNH"	"TNUEAIMOQZRKPJVYBGSLDFHX"	"NOYDZURPBAHKJMQSVTXLIGEF"	"XNRLMUDSQKJEITBHOYPAZGVF"	0	0	FALSE
"main"	46	"LS2 "	" oneCued "	0	" right "	8	180	"R "	0	7	"K "	0	0	0	1	"TOAGHNMKRJZQLUYVSEIPFBXD"	"FSBLKRDAJEZMVHOGPYXINUQT"	"BAZJNIOXTMFYQEVUKLHGSRPD"	"LKVSBNXJQGHRMIYFEAPOZTUD"	"BJREQVZDKLOGFIYSHTMPAXUN"	"LXTFVMDPAZURSYENHJQKIGOB"	"GOBNVADKXRLMSTFZIHJUPEYQ"	"AYBEVMGRZXOHFTNLSDIKPUJQ"	0	8	FALSE
"main"	52	"LS2 "	" oneCued "	0	" right "	8	135	"R "	0	6	"U "	0	6	0	2	"PXJNHBGZUQRODTAIFVLKMSEY"	"DOLRGVSNQIMZJYAFXUKBTHEP"	"KJGIMPRSUVATQXFLOYHDEBZN"	"TPGRXMSIHVJQUNOFAYDBEKZL"	"HQYVZIFLGMOJABRUXDSTEPKN"	"UXJOFKABRHTMNLVYPGESQZID"	"LDKGPMUTRFZHNBVIJASOXQYE"	"AYPSODFGNQUVZBHRIMJETXLK"	0	8	FALSE
"main"	55	"LS2 "	" oneCued "	0	" right "	8	45	"R "	0	9	"R "	1	2	0	0	"LFEODTUAKMGQXRJBPHIZYVNS"	"EDMVJGHSTIYNUXQAZPFLOKBR"	"DEHTOFZXIRKQULSPJGMVNBAY"	"AGMBNZQUSOXLRHKEPIYFTVJD"	"IFRHEMGJZXSBAVYDKUTQPONL"	"QLGPSZJHOVRFXAKEMBNYUITD"	"SOBRFJUVZTNAHDIGQKYXEMPL"	"NZGDYPSBQHIAEXKMVFJRLOUT"	0	9	FALSE
"main"	61	"LS2 "	" oneCued "	0	" right "	8	225	"O "	0	7	"M "	0	1	0	1	"HDQVFMSZYJLGTRIKOAUPEBNX"	"LPTNGAIMOJZYFRSUVBEKHDXQ"	"FDGQLONHMZIARVYXKPJBSTUE"	"OZFYABHRNXLTGKIDQEPJUMSV"	"BVIGDYTLQASJMPERNXFKOZHU"	"JYLRAVIUKPFGDOQNHTSBZEXM"	"SJZNBPVDFOGAIHUQTYKLXERM"	"YNLFUPEDZIRASKJHQMGBXOVT"	0	8	FALSE
"main"	64	"LS2 "	" oneCued "	0	" right "	8	90	"M "	0	6	"Z "	0	0	0	1	"APELIOZMVYBJQTFKGSHDNXUR"	"SNRQTXVUOJZMBHGYPALDKEFI"	"PHOMRSFKDTNUBYVGLIQAZEJX"	"XDPBQRSKNUVYOHTJLEIFAZMG"	"MPNUGTERHDOLBIJQAFKYZXSV"	"DVXTHZQNILBMUYRPESGJAFKO"	"HOAQZUDMTVSGRBJLPIXYFEKN"	"RONHAZYIQUMVPLDBTJEFXGSK"	0	7	FALSE
"main"	66	"LS2 "	" oneCued "	0	" right "	8	135	"Y "	0	8	"Z "	0	1	0	1	"HZLJVSGMENYRUQDOATKPFBXI"	"TDAPKVULZYGEHSBFJONQRXMI"	"NLXEHMGYAKPZTOQDJVUBRSFI"	"SIUNHQYJOGBDLEAFPKZXVMRT"	"ZPYUJLGVTDHMARISKBQOEFNX"	"YPGZQAHRFDKNLUJITMEBOXVS"	"EZHFAINGRXYUSOVPKTQBJLDM"	"AFPYBRKTNLVHDMQOGXZIJSEU"	0	9	FALSE
