"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	31	"YZ15 "	" oneCued "	0	" right "	8	0	"H "	0	10	"E "	0	2	0	-3	"VZJXBYUFMSQLHNRDTAIEPKGO"	"RFYASGTPZQNDOBVUXIEMJHLK"	"PTRSAFLHONEBXZQYKIUMJVDG"	"SXNGYVQDOFJLAKEPMHBZITRU"	"NUFPERMBDXYOTJKQGLHZISAV"	"XVJAZNHSOYGMEKBQDLFUITPR"	"NSBQKTHJOMYDLVRGPUIXEFAZ"	"TQAKRUFGODZJILEVSYXPHBMN"	0	7	FALSE
"main"	32	"YZ15 "	" oneCued "	0	" right "	8	270	"M "	0	10	"I "	0	0	0	11	"KPYOGZBQAJINVSTXEUHDLMFR"	"PIUHOJZGBTAXYLKDSRMVFNQE"	"FNSDRHTOMGKBVJZEPYALQUIX"	"ENIBZUASJPDOKFVQRHXYGTML"	"UXZLORYIKDBNGAJTSQHPEFVM"	"RIYGAZJEFXVHLTDMOBPQSNUK"	"XSVGMTAEQPBNDUHROFILZYJK"	"HVNJDTQFORBILXAZUMPSYKEG"	0	21	FALSE
"main"	36	"YZ15 "	" oneCued "	0	" right "	8	225	"N "	0	10	"X "	0	1	0	2	"XKTGZPVLQYONESAUHDIJBMRF"	"ISJRMFEUKGXONTBZLQHPDYVA"	"YBXAVUJLTEMHIRZKFGNOPDQS"	"OHRZLMXYJEFPVUKITNDAQSGB"	"YXQFGRENSDBLZHTVUIAPJKMO"	"KNGHSRVLDEZQTOPUXAMIFJBY"	"TBDSQNILXOKVGJFUPZERHYMA"	"TYKNZUGHRFLOSQXMIJAPEDVB"	0	12	FALSE
"main"	37	"YZ15 "	" oneCued "	0	" right "	8	225	"J "	0	6	"I "	0	7	0	1	"GUIVZDROEXQSAFNKLBPJHTMY"	"RXDBSIGZFPLAENOTUJMKVHQY"	"YTHFXNGMIJEPLVRZKSDQOUAB"	"YIDMKQNAZVRFTLOXBGHJESUP"	"YTJIDBKNVGOFHZPXUALMREQS"	"ILVSEUGHONYTZADXKJMBQFRP"	"DIJSXBUOEZHKMQVPYRTFLGNA"	"XFRHYUIJZQLSENMKVGBAPODT"	0	7	FALSE
"main"	38	"YZ15 "	" oneCued "	0	" right "	8	135	"O "	0	7	"A "	0	4	0	4	"OULHGKJDAQRIYMTPENXVZBFS"	"IGXKYAPLJOMFBRZTENSDQHVU"	"MZEYFXLHUNBRJSOVATPQGDIK"	"BPGZRVFNUYDSKHOQJTMXIALE"	"XYESLBFAUQJOZTDPNIGRMHVK"	"THRNPZVISLXMBUKJQFGODAYE"	"UZISGPNJTBMEAKYDRQXHFOLV"	"IXDSLYRGJQNVHBAMFUOKPTEZ"	0	11	FALSE
"main"	39	"YZ15 "	" oneCued "	0	" right "	8	135	"M "	0	10	"V "	0	4	0	2	"EYMBVHGSKJAIQTNXPOZRFUDL"	"ZIQLYGUBRKOEVAJTNXHSMPFD"	"JUBVLZMXPKYDIOGENHQSRTFA"	"TAFOYEPKMZDJUXQLBRVHIGSN"	"UZQPXIFEKDVLMHOJTRYGSANB"	"HYGMVLIPQJORBASEDFUNZXKT"	"EHIMUOYBDRAFQJXKLPGNTZSV"	"XFHUTANEBZKYLQSMODGPJIVR"	0	12	FALSE
"main"	40	"YZ15 "	" oneCued "	0	" right "	8	90	"F "	0	8	"E "	0	3	0	1	"IVQFRAXYLBTMPEHJODSZNGKU"	"JVKERTSNZGQYXOIUBMFLHPDA"	"EJKATZVRQPIXLDUNBHMSYGFO"	"YTLQUOADEFRPJZSNKBMXVIHG"	"ABKUNDOMHRXLQGJFSYIZPETV"	"UVRZSXYIPJTBLHGODFENQMAK"	"OJUQYMDALNGXPIBTVZHRFSEK"	"NMLGRHDOSIFPJKUVYTAEBQXZ"	0	9	FALSE
"main"	44	"YZ15 "	" oneCued "	0	" right "	8	0	"E "	0	9	"F "	0	6	0	2	"BZJMDQTGUXNHFVIEKRAPYSOL"	"XQDBLPUIOEVNRFYKZGSMTHAJ"	"IUVXEGTAFDJOYPZRMQNHLSKB"	"UILSMPYRTDNHVKEQFZBAXOJG"	"OLZGNDYSUEMIQBPFTHJVXAKR"	"ERHPNBQVTDSFZUYOAXKLJIGM"	"BOJKQXSRYFGELINUTHMDZAPV"	"VLDZUEFHNTAQXRPJIGMSYOBK"	0	11	FALSE
"main"	45	"YZ15 "	" oneCued "	0	" right "	8	315	"S "	0	8	"R "	0	1	0	1	"RPIQEGZYSKBTAFDHMUJVNOXL"	"EFNJXOBIRSHYLKPQZAUGMDTV"	"SMNGLDZXHABPYKJERTIOFVQU"	"SAKDHPIVFQGRJYBNEUOZMLXT"	"IPESKFNRBDLVHTUJYZXMQGOA"	"ONSHQDLRAYKMTZVFEJBIXUGP"	"HFBDAGMZQSILEYTJOXNKRUPV"	"PMIUSOZLNXBFRJTKVAHDQEYG"	0	9	FALSE
"main"	46	"YZ15 "	" oneCued "	0	" right "	8	90	"S "	0	6	"G "	0	4	0	3	"RPXTJEDZYGONAUSKIHBQLMVF"	"AMHLGVREXTFKIYNUJSQODZPB"	"DVYNIAOQLBGHPRXKFMTJEZUS"	"QVUFJPOYDGHLRKZBSTEAXNMI"	"JNITAZGBQSFERXLKOYDPHUVM"	"XIEBOUFGSYJTHANQVLZRPMKD"	"DRSGPYBAULQIMOFXEVKJNTZH"	"KSZTDYONVLEBRHQJFAUIMXPG"	0	9	FALSE
"main"	47	"YZ15 "	" oneCued "	0	" right "	8	0	"F "	0	6	"A "	0	1	0	2	"PTMHLKFQIOZJDRGVUSAXYEBN"	"OBTHVZAXFIUQPMNJKYELRGDS"	"VYPDLEXJINAUOMRKFSHZTQBG"	"EUNRVITMLGXFYHKOASZQPJBD"	"FIJZYPOLGUNDXARSQTEMVBKH"	"GIHYXTLANRBKZUSJPFMDOEQV"	"DQZRUAJYSNPXIBHTKFMOEGVL"	"BXTRHMFAVDNJGQLUYPIZESKO"	0	8	FALSE
"main"	49	"YZ15 "	" oneCued "	0	" right "	8	180	"A "	0	6	"A "	1	6	0	0	"PBKZGFTHIONQVMLYSDEXJUAR"	"MIQKNGLOFSDVPRUYEABTJXHZ"	"UESAPJZBNMTQKILGRDOVXFYH"	"HANXESKQTPZIYVROLBFJUMDG"	"VNQHGAMJSPBKREXDOIFYUZLT"	"PALMBRIYZJUOKTQHGSDFXNEV"	"OIBUREAYGMLTDXHZSVFKPNQJ"	"TPMDAUQKBIOEJNSLXZHRYGFV"	0	6	FALSE
"main"	51	"YZ15 "	" oneCued "	0	" right "	8	315	"P "	0	8	"R "	0	7	0	13	"ATHGJZNPLFSUEVDXOKMQRBIY"	"JNPUGTBDXAVLOYEFZMISRQKH"	"QKBJPOIHUSZVGNDMETRAYXLF"	"YOKIZJSXRBFQULNTMHAEPGDV"	"OTEMGLABQSHNJPVDKRZUYIXF"	"DXJOSMGYBKAHPQRUTFVLIEZN"	"IGTEOKAZYRDBNHUXVPJQLFSM"	"UHEBMJFSROANLVKYXZIGQPDT"	0	21	FALSE
"main"	52	"YZ15 "	" oneCued "	0	" right "	8	45	"E "	0	8	"S "	0	6	0	-6	"MHRKUOFSGINELDQTJVXYPZBA"	"HKRYESABIVDPOQZLTFXNGUJM"	"XZIHBGONEPKJVFYUSLTMDARQ"	"QZGLKVRMBYEHXIAUDNOTPFSJ"	"LDFHVPOKIMYJNZESUABGXQTR"	"LZGHPMSOUFXVREBKQTDIYAJN"	"FHEYUJRNSAMIBODTXQLGZVKP"	"DJIUZKMAVHYOPFBQRSGXLNET"	0	2	FALSE
"main"	55	"YZ15 "	" oneCued "	0	" right "	8	90	"H "	0	10	"I "	0	5	0	1	"ZVLSEUODTGAFQMPIXKJYBRNH"	"TJZXIKGUDNRPQVEYAFSMLHOB"	"TXQMDIKHYSPOZJRLGFNAEVUB"	"KPVMUYEXAITHOQNLZDGFBRJS"	"NVOHAMITXKDJQRPGZYBLFEUS"	"LVYEDKJAGRIHZBUFSXNOPQTM"	"ZPVBAOJIHEXLMUTKGDNYSRFQ"	"YARJFBUILENHDXTZGPKVSQOM"	0	11	FALSE
"main"	56	"YZ15 "	" oneCued "	0	" right "	8	315	"G "	0	9	"E "	0	0	0	1	"ADTSPILZOEGNBFKRVYXHUMQJ"	"VOIBPLTSFZYGKMDQUXJARHEN"	"OYMXKDIPBVSRHZETQJNALFUG"	"GQMAVFTZUKISNPRJHYXEDBOL"	"DAYKTFIXMOZPGBELQUSRHJVN"	"GDZAMNLEHIPRYUQTXJKBSFVO"	"TDZONSHVGPUYIJEBQFLMRKAX"	"NFBKQDYTGPEHXIVZSMRJOULA"	0	10	FALSE
"main"	62	"YZ15 "	" oneCued "	0	" right "	8	45	"J "	0	10	"O "	0	0	0	1	"PNFQGSDXZLOJITEUBHAVYRKM"	"HNXJVKTPRZBUMIFQGYDEOALS"	"ZRHVLPXNDJSGKEQFOUABMTIY"	"BOGRKAHLQNTUZIMYEJXVDPSF"	"LGVPZUHEJKBDMSNAFXRQYOIT"	"GYDMTFLEKPINRJUXAHVZOSBQ"	"JSYDRULPVNIKXZMHBAFQGETO"	"KISVTEUPJXOMZHFQBLYDNGAR"	0	11	FALSE
"main"	66	"YZ15 "	" oneCued "	0	" right "	8	270	"T "	0	7	"I "	0	3	0	1	"QYEOTGPZKVSHBAIJRXMNULFD"	"GZHPJELXVKSYAOFINDUQBRMT"	"YDXLOSKHVQBJPANIRMFEGZTU"	"QKMXAOHITGYBPJULNZDSRVEF"	"LDUZKHOIFEMTXVANQRGJPSBY"	"ILJMHZEBKQAFNPROVGUYXSDT"	"YAMIDGJRTQEZUSHLKBVXPFNO"	"RPSYHTUXVZDBLQKNIMAEOJGF"	0	8	FALSE
"main"	68	"YZ15 "	" oneCued "	0	" right "	8	270	"B "	0	8	"S "	0	6	0	1	"QETUNOSZIYFMPLHKDRAGXBJV"	"FDZTBHXEGRYUQLKPAMOJSVNI"	"MGXBUTPFAVOJYIDZKSNRHELQ"	"XLJTKHPZMBSDNGVEORAUYFQI"	"REPZYIAOKJBXDMNQFGUHSLTV"	"DTZELSBFIOJUVMPKQGNRAXHY"	"NQJIHFXTSBLPODURVGZEMKAY"	"LSHMVZNBYTXQFGRPJUIKEOAD"	0	9	FALSE
"main"	69	"YZ15 "	" oneCued "	0	" right "	8	225	"F "	0	9	"Q "	0	5	0	1	"JULPNKQHBGXZYVDORMFTAESI"	"YXSGFVJHOIZNTBKUPERMALQD"	"IZDSJBQKFPTNMERHUYOVXLAG"	"XLTYJQOVEDRPBFHUNIAKZMGS"	"AZOQPYXGUJSRFBVMETLDKNHI"	"MYUPROELJQFTBDAXZVNSKGIH"	"KNQYHGXOLUZSEVRBMTIDPAJF"	"UKASJGOQDIHXEBMVFYNLZTPR"	0	10	FALSE
"main"	71	"YZ15 "	" oneCued "	0	" right "	8	180	"H "	0	7	"L "	0	1	0	1	"VLEHNFTGXJDBYUIQPORMASKZ"	"UDYKMVBLHTGFZSOPXQNJEIRA"	"EYJFXVPLUTKROZADMIHSNBQG"	"XFMSKJNREQVZGTULODBIPAHY"	"LDUYBAORJVHMZNGIXFEPKTSQ"	"NTAKEIMLUBJPFDSVQZHGXOYR"	"OJYZNBGFVPRKASHMQXDLITUE"	"IBYDOHQPEJFMVTUXGLNARZKS"	0	8	FALSE
