"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	21	"KM4SONA"	2	2	"Yes"	"P"	0	6	"L"	"False"	0	180	0	1	1	10	"EAGJNFVRITDLOPZUYSMQXKBH"	"NVBKFILDXEUYOHQAPZSGJMTR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	16
"main"	24	"KM4SONA"	2	2	"Yes"	"R"	0	9	"G"	"False"	0	0	0	0	0	-2	"MUIHQVORBGXKPZNATSLEYDFJ"	"LAMPIHXDGJEUTNRQSBZOVFKY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	26	"KM4SONA"	2	2	"Yes"	"J"	0	9	"O"	"False"	60	60	0	0	0	1	"HNZQVSUAIOJELFTPBKDGYRMX"	"OTJANHLMGIZPDXBQFSVKREUY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	30	"KM4SONA"	2	2	"Yes"	"S"	0	8	"F"	"False"	0	0	0	0	0	1	"OVMHUANPFSBGEZRTYIKJLDXQ"	"RKIMEPATVNGODULJZSFHBQYX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	39	"KM4SONA"	2	2	"Yes"	"P"	0	7	"N"	"False"	120	300	0	1	1	-1	"XHPRUDSJEABLNIFOYZKVGQMT"	"SUIYOBPNRVHETFZLXKMQJGAD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	55	"KM4SONA"	2	2	"Yes"	"R"	0	6	"J"	"False"	0	0	0	0	0	1	"LKYQVOJRHPSDUXINFEGZTBAM"	"LNBDVEYRKZMQUOTHXAISGFJP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	62	"KM4SONA"	2	2	"Yes"	"S"	0	7	"S"	"True"	120	120	0	0	0	0	"ILJVUKESOARQYTHNPXMFZGBD"	"DUTJFSQNPMLHOYEZKRGAXBVI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	63	"KM4SONA"	2	2	"Yes"	"X"	0	8	"T"	"False"	60	60	0	0	0	1	"KQFMGBPETXISDHZYLNOJUVAR"	"PXUVQTNAELYFHGBJOKIMRDZS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	67	"KM4SONA"	2	2	"Yes"	"N"	0	7	"Q"	"False"	60	60	0	0	0	1	"YLRBIJVQNUSDXHGTPAKMZEFO"	"XMNJUSTIGRPYVFKQEBDLOHZA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	73	"KM4SONA"	2	2	"Yes"	"O"	0	6	"J"	"False"	120	300	0	1	1	1	"KMTBQXHZVJOYNFLAGUSRIPDE"	"BEXQPDJOKNAULHRSZFYTVGMI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
