"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	22	"RN2"	2	2	"Yes"	"A"	0	6	"M"	"False"	120	300	0	1	1	-1	"IODLKFSYHTZPUAJBEGNMQRVX"	"EHROXAMZJLVGKIBQDUTPFSYN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	25	"RN2"	2	2	"Yes"	"V"	0	10	"L"	"False"	60	240	0	1	1	-5	"YVMINFUQSDZBGTPOREJLXAKH"	"RGDMHVQZJPLOIBAESUTNFYKX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	35	"RN2"	2	2	"Yes"	"E"	0	7	"E"	"True"	60	60	0	0	0	0	"LMGXBTZEFRSOPDAKIHQYNJVU"	"VZBKNEOUIAJYSLTMPGXHFRQD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	41	"RN2"	2	2	"Yes"	"E"	0	8	"T"	"False"	120	300	0	1	1	7	"XOUTQIGNJFPBASHYVZKMRDLE"	"SXMVQGKATFZBNHDEUOIPJYLR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	49	"RN2"	2	2	"Yes"	"F"	0	6	"E"	"False"	0	0	0	0	0	-1	"DKJRAFEUSPZTQXIBYMGNHLVO"	"QKTNPZDIELUHOYXBSFRVGJMA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	50	"RN2"	2	2	"Yes"	"L"	0	9	"Z"	"False"	120	120	0	0	0	2	"PXVKMYARQZELHISNTDBUJGFO"	"YRXOFPHGSZQIAVELJNUMKBTD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	54	"RN2"	2	2	"Yes"	"H"	0	6	"I"	"False"	60	240	0	1	1	-1	"UDTFOMEIVPBLAJHYNSGZXRQK"	"GVRLTHIUDPFZEQOYSJAXKBMN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	57	"RN2"	2	2	"Yes"	"K"	0	10	"H"	"False"	0	180	0	1	1	-2	"SNBKOTRQFAPIZYGHLVXJEDUM"	"FPLQOBZEKSHGXNYURMIDJVTA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	66	"RN2"	2	2	"Yes"	"L"	0	9	"X"	"False"	0	0	0	0	0	2	"PQUAEDHYIXVLGORMFBJKZNTS"	"ROZMDYPXVSKIGTFAUNBQHELJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	68	"RN2"	2	2	"Yes"	"K"	0	6	"X"	"False"	60	60	0	0	0	-1	"MQBAUKXIHGFZTERJDNSYVOPL"	"ASNKLZUQTXPODRBGHMFEJIYV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	69	"RN2"	2	2	"Yes"	"U"	0	7	"J"	"False"	120	300	0	1	1	3	"OIXBFUESGVZYAKRDMTLJQHNP"	"ENMZBGFJDTUQPOSKIAVLRYXH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	76	"RN2"	2	2	"Yes"	"M"	0	8	"R"	"False"	60	240	0	1	1	-2	"FKDMOETJZQBAUXVYNPIHGSLR"	"ADGYHLMIRXNBOSJKFUEPTVQZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	77	"RN2"	2	2	"Yes"	"R"	0	7	"Q"	"False"	120	120	0	0	0	1	"IANOPMZQRGUTXJFEHVBDKYLS"	"HVOPMJUDZXKELFBGSQRIAYNT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	80	"RN2"	2	2	"Yes"	"N"	0	9	"Y"	"False"	60	240	0	1	1	1	"HAUKNEJYLSXFVZRBOMGIQTDP"	"PJODVGEAMYNIFKXSZHTQBRUL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	83	"RN2"	2	2	"Yes"	"Z"	0	9	"Q"	"False"	60	60	0	0	0	-1	"OGPDANTHZQMYILFVSRUBJEKX"	"XHUYBJIGQTOKNMDZAFEVRSPL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	92	"RN2"	2	2	"Yes"	"E"	0	9	"A"	"False"	120	300	0	1	1	-3	"JPAGIQFRUHETBNSVXKZLODYM"	"INZHRDEYLABSJXQFGUKMPTVO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	95	"RN2"	2	2	"Yes"	"K"	0	10	"K"	"True"	120	120	0	0	0	0	"QPTOZEGXLMKHDNRUSIBVFJAY"	"KEVAFYMNRSZLQDIUOBJTHGPX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	113	"RN2"	2	2	"Yes"	"E"	0	7	"Z"	"False"	0	0	0	0	0	2	"TAKSDVGZNEOUXYFLPRBJQMHI"	"UKQDJOMHPERIYSZGTVFXLBAN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	126	"RN2"	2	2	"Yes"	"J"	0	9	"X"	"False"	0	180	0	1	1	2	"QSXPTBOUDVALJGKEZMHNFIRY"	"PYTUOIZABXHJLVQDMEKSNFGR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	130	"RN2"	2	2	"Yes"	"I"	0	10	"X"	"False"	60	60	0	0	0	-4	"YKTPZVILNBXHQJUASEMGDRFO"	"AVIUZSXYMDTQFKBRJHLGOPNE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	132	"RN2"	2	2	"Yes"	"K"	0	8	"P"	"False"	120	120	0	0	0	-7	"AKNGXULJPRFZMVDSIEQOYHTB"	"MEYQAJVISBOZTGRNFUPDLXHK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	133	"RN2"	2	2	"Yes"	"E"	0	8	"O"	"False"	60	60	0	0	0	-3	"ZFYQJELNODIBGKHVPRUTMXAS"	"HGJEZTXANFLBVIKSODQYMPUR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
