"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	5	"Charlie"	2	2	"Yes"	"E"	0	9	"V"	"False"	0	0	0	0	0	-1	"HQKMBJOZEVRAXSPTGFYNIDUL"	"DNZAVHQXKGLERTFIPYMUBSJO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	7	"Charlie"	2	2	"Yes"	"M"	0	10	"F"	"False"	0	180	0	1	1	1	"GFSVEJADNKLZHOXIMYTPUQRB"	"PNSEHJRTDZFMIYQVUOGXLKAB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	14	"Charlie"	2	2	"Yes"	"M"	0	7	"I"	"False"	0	180	0	1	1	11	"EQKJGPZTVUMLFBOXHDSAYNRI"	"PRNLXQUIYVJOTDHBKSMAFEZG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	18
"main"	20	"Charlie"	2	2	"Yes"	"K"	0	6	"K"	"True"	0	180	0	1	1	0	"VGXFJKQIOEPTADUYMNZRSBHL"	"PIGTJRKQLDFAVBONHZUXSYEM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	26	"Charlie"	2	2	"Yes"	"K"	0	8	"Y"	"False"	120	120	0	0	0	-5	"TELKGHDUYRQBIPMAOXJZSFVN"	"HUXBISMPGTYNKLVZFJAREQDO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	41	"Charlie"	2	2	"Yes"	"J"	0	9	"A"	"False"	120	300	0	1	1	2	"AKZSMHGYDUBPLEVINOTQJXFR"	"TLIBFDOHPANJUYMZKVRSEQXG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	44	"Charlie"	2	2	"Yes"	"M"	0	6	"T"	"False"	120	120	0	0	0	13	"OYNVJZTDLPXSBHQIUKGMFAER"	"ZGABKHYFQSTVEMPDNIORJLXU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	19
"main"	49	"Charlie"	2	2	"Yes"	"E"	0	7	"P"	"False"	60	60	0	0	0	2	"VIFADBQPTEZYURGXHJLOSMNK"	"ORMDTYEHLZXBGVNUJFIPKQSA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	55	"Charlie"	2	2	"Yes"	"L"	0	9	"O"	"False"	60	60	0	0	0	-4	"BZSYRLINKOJMQXGUHTFADVEP"	"PYAJODTHGBNEQKVFMRZIUXLS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	58	"Charlie"	2	2	"Yes"	"M"	0	7	"D"	"False"	120	120	0	0	0	4	"IBJSXPGDHTOMFUVZKEAQNLYR"	"YDFZPKNLMAQBGETSOJXIURHV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	65	"Charlie"	2	2	"Yes"	"S"	0	10	"G"	"False"	0	0	0	0	0	1	"TMEYUNRVZKGSQLAOPBXIHDJF"	"YNGHIKJUZQFAORLBEMTSVXDP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	71	"Charlie"	2	2	"Yes"	"S"	0	8	"E"	"False"	0	180	0	1	1	-7	"IDMRAEJOKTSYVQFLPZBUXGNH"	"GSHRLODPETXJNYZMIQAVUBKF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
