"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	0	"LC1SONA"	2	2	"Yes"	"A"	0	10	"A"	"True"	0	180	0	1	1	0	"XKFDOUABITNMYGPLVHEJRZQS"	"DNPHYULXOSAFMBQKZTJIRVEG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	2	"LC1SONA"	2	2	"Yes"	"K"	0	8	"J"	"False"	120	120	0	0	0	-8	"KUAZESRXJYFNIVPQDMGHBTLO"	"NJQTSYAIDUKZRGBHPOMLEFVX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	0
"main"	5	"LC1SONA"	2	2	"Yes"	"V"	0	6	"T"	"False"	0	180	0	1	1	12	"NZTFERHDPJKIGLQOVUBYMAXS"	"RODBKNTUAHSQLPYEIZVJGMXF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	18
"main"	6	"LC1SONA"	2	2	"Yes"	"K"	0	8	"O"	"False"	0	180	0	1	1	-1	"GSOQVAXRPFLTYHDIZJMBUNKE"	"TSLAYUZKOVMQDRNBJHPIEFXG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	8	"LC1SONA"	2	2	"Yes"	"X"	0	10	"V"	"False"	0	0	0	0	0	1	"SFAKQYLMBHVXEZIDOPGNTUJR"	"LRHGUNKYXZQOMDFAJBPIETSV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	16	"LC1SONA"	2	2	"Yes"	"U"	0	8	"D"	"False"	120	300	0	1	1	1	"VFMQXODNUZGTYABLSPERJKHI"	"JARLHMETDUOKZVXNIBPFSQGY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	33	"LC1SONA"	2	2	"Yes"	"A"	0	6	"I"	"False"	120	300	0	1	1	-2	"OXRMJNITYZQKUBGFDEVSPAHL"	"TLHNAVIZYGSODPJREFMXKUBQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	43	"LC1SONA"	2	2	"Yes"	"V"	0	6	"D"	"False"	120	120	0	0	0	2	"BAEOKYDJVIULTFGHZRNQPMXS"	"NIJSTRFKEQDAHPBXOLGZVMYU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	47	"LC1SONA"	2	2	"Yes"	"S"	0	9	"I"	"False"	0	0	0	0	0	-1	"EVYKQLNDSIUXFOAJHBPTRMZG"	"AUOTMDYNQIFXGBKRPHESLVJZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	54	"LC1SONA"	2	2	"Yes"	"K"	0	7	"G"	"False"	120	300	0	1	1	-3	"SOZYTPGXQAFBEILDUMKHRNVJ"	"DNBLKXSGFYJQPZREAIHVTUMO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	62	"LC1SONA"	2	2	"Yes"	"U"	0	7	"T"	"False"	60	240	0	1	1	-7	"IMJSZRADLXUPHGNBQVYFOKTE"	"UZHMLBATFXDYRPVKJOEQIGNS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	0
"main"	78	"LC1SONA"	2	2	"Yes"	"M"	0	7	"U"	"False"	120	120	0	0	0	-4	"QXDMAPSUVRKENZFIOJLBGYTH"	"BIHOKFPYTGVQEXRNLAJMSDZU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	81	"LC1SONA"	2	2	"Yes"	"F"	0	8	"E"	"False"	60	60	0	0	0	5	"LIZYJNOGEHUBSFKPXAMVQDTR"	"LJRKNVSYIDQTAZMPHBUGXFOE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	87	"LC1SONA"	2	2	"Yes"	"F"	0	8	"F"	"True"	0	0	0	0	0	0	"ZHSTUAVEFLXNDYRJBQPOKMGI"	"LHPURVTGXYKEJQDZSNFABOMI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	95	"LC1SONA"	2	2	"Yes"	"A"	0	10	"H"	"False"	60	240	0	1	1	2	"KJPNABRFYXGEQSTMHZUVILDO"	"QUODBNIYFKHPARSVETXJMZLG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	102	"LC1SONA"	2	2	"Yes"	"X"	0	6	"Z"	"False"	60	240	0	1	1	2	"VQBYNAMRJDLXEHPKTSZUOIFG"	"GDSUAFZHXIJRVQOBNTLEPYMK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	107	"LC1SONA"	2	2	"Yes"	"A"	0	7	"A"	"True"	0	0	0	0	0	0	"PXNKVJDATFGLISQYMZUBOHRE"	"YZDPBQVUTSROJIMFGXKNEHAL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	111	"LC1SONA"	2	2	"Yes"	"P"	0	10	"G"	"False"	120	120	0	0	0	6	"JZRINYHUFOGEMBXSPADVTQKL"	"UPFJTKGMAOYIELRVSNZDQBXH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	16
"main"	114	"LC1SONA"	2	2	"Yes"	"K"	0	9	"R"	"False"	120	120	0	0	0	-1	"ZYIFVOESKRXDGMNTUPBHJQLA"	"ZEHDAUOGSIPYRKLBFQNTMVXJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	118	"LC1SONA"	2	2	"Yes"	"R"	0	6	"G"	"False"	60	60	0	0	0	2	"UOPLSFGERHMDZJVBAXKTNQIY"	"JHNOTLUKZVDPQYAIFXGBRSME"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	127	"LC1SONA"	2	2	"Yes"	"Y"	0	9	"M"	"False"	60	60	0	0	0	-6	"AQIYLRXKPMVHSONTBZFGDUJE"	"ODGYEPXHTJKRFVZBMASLNIUQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	134	"LC1SONA"	2	2	"Yes"	"N"	0	9	"M"	"False"	0	180	0	1	1	4	"IDEHBTRJZNXYVQPOKFMSGLAU"	"QATLGOHSIMZYPNDXUERJKFVB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	141	"LC1SONA"	2	2	"Yes"	"K"	0	9	"K"	"True"	120	300	0	1	1	0	"BAFLKVGPZUQHROEYSIMXJTND"	"TQBAVLPFSKIMZRUHJNYOEXDG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	144	"LC1SONA"	2	2	"Yes"	"Y"	0	6	"U"	"False"	0	0	0	0	0	-2	"ZAQDYLUVOSKIPJRGBNHEFTMX"	"SFNBUZIOGVTEYRDJXHLPMQKA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	149	"LC1SONA"	2	2	"Yes"	"G"	0	7	"J"	"False"	0	180	0	1	1	1	"STEDIRQFUHLPOBVMAJGKZYNX"	"LSHUFAKJGTZNXIYMQEVBRPDO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	151	"LC1SONA"	2	2	"Yes"	"M"	0	9	"F"	"False"	60	240	0	1	1	1	"GFPQNJEVBUDRYZHKATLXSOMI"	"PYLVRIQSZFMETJBNKXHADOUG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	156	"LC1SONA"	2	2	"Yes"	"M"	0	10	"N"	"False"	60	60	0	0	0	-6	"PZEBMDSJVANXLOUHRKTQIYGF"	"VKPIXZAMYJGUDHRLSTNBOQEF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	161	"LC1SONA"	2	2	"Yes"	"B"	0	8	"G"	"False"	60	240	0	1	1	-5	"LRFTNDOKQPYASZXUBEGJHVMI"	"FHEBPJUYGSOZRQDTNVAKMXLI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	166	"LC1SONA"	2	2	"Yes"	"B"	0	10	"B"	"True"	120	300	0	1	1	0	"DFZLYGKHSOPQNVRTBMXAJIUE"	"IPGHTDNVYRBAMXEUJFQZLOSK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	168	"LC1SONA"	2	2	"Yes"	"A"	0	7	"A"	"True"	60	60	0	0	0	0	"EGMDOIFAQHSNUXYJPZBLRVTK"	"ASEROQXGUIJZHYVNFPKLDBTM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
