"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	15	"DP6SONA"	2	2	"Yes"	"X"	0	9	"K"	"False"	0	180	0	1	1	2	"VKBROLSEHNITPAMGYFJDXZQU"	"NQPMOZUVJKYXDFTIBASLHRGE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	23	"DP6SONA"	2	2	"Yes"	"A"	0	9	"B"	"False"	0	0	0	0	0	-1	"ORZYUVJSABIKENDTGHFXQLPM"	"PZDLFSVKTYXHUMBEROIGJANQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	29	"DP6SONA"	2	2	"Yes"	"M"	0	6	"M"	"True"	120	300	0	1	1	0	"AZVUJXTQLNGIDKESHMPBYFRO"	"KVPTIGMNJDYBZXUSOALFQREH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	36	"DP6SONA"	2	2	"Yes"	"S"	0	7	"P"	"False"	60	240	0	1	1	-3	"MDJEIHOSFALZQBXVRYTUKGPN"	"GKERSQIPVDONTBAHMLXZYJFU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	38	"DP6SONA"	2	2	"Yes"	"G"	0	10	"L"	"False"	120	120	0	0	0	-6	"NMEQGAZJSFLDUTPOKHIRXBVY"	"YXJHILFAZDUKRETVSPGBQNOM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	39	"DP6SONA"	2	2	"Yes"	"P"	0	7	"J"	"False"	120	300	0	1	1	-1	"KONFHQMSUZVADBTYXPREJLGI"	"MLRUOQPJGVZAIXBEKFHYDNST"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	40	"DP6SONA"	2	2	"Yes"	"T"	0	7	"Y"	"False"	120	120	0	0	0	-5	"ASTZVEQYJUPIOFNRHXGMBLDK"	"EVMZAIHOSKNJUTBPDLYFGQXR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	41	"DP6SONA"	2	2	"Yes"	"M"	0	8	"H"	"False"	60	240	0	1	1	2	"XTALZSFMIDJKOPGYBQURVNEH"	"UZQDIJKBHYMPSEXGVFORTANL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	53	"DP6SONA"	2	2	"Yes"	"Y"	0	8	"F"	"False"	120	120	0	0	0	1	"GZIKARSBFYUNMDPEVXOJQLTH"	"ITXGBRUSOJKLZPHDMEYNFAQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	54	"DP6SONA"	2	2	"Yes"	"L"	0	9	"N"	"False"	60	240	0	1	1	-1	"PTASJMOFXKVBHNIYZQELGDUR"	"TPDJVZXALNQHOSRFUIGYKMBE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
