experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	31 	CL 	 oneCued 	 0.0 	 left 	W 	W 	1.0 	1 	0 	0.0 	SUWRZKNJFPGXYTLBDMHOAICVEQ	KLZDECTWVOIANYMSXHJQURFBPG	VDIEBQJAYTFPXUCMNWLKRHGZSO	LZHVJOWBTKDUGRQNPYSICAXMFE	GNVLZIHACJRBEKSMDWOPFUQYTX	RPYVLFQZAOTIMSEJWCDHKUBXGN	0
main	32 	CL 	 oneCued 	 0.0 	 left 	I 	X 	0.0 	0 	0 	2.0 	KCOMQPNXYIVWFJRDGLSEUHZBTA	ONIBRWCEMAXKYSHTFGZJQVPULD	YSBCXZJKDFLNAMWOQTPUVIRHGE	HVUDWACJBFTSQGOEKNLYMXPZIR	ZMENVJRIOLBUYGTKCFHWPQSDAX	WSDOIAMUTCGLEHYNQRBZPKXVFJ	0
main	33 	CL 	 oneCued 	 0.0 	 right 	O 	O 	1.0 	4 	0 	0.0 	LHGRSZVEOYFIWPBXANUMDJTQCK	QZYDLOFBNXVWPJERGHSKATUMIC	SJLXDEGQUHMYTBNRVPZKAWCFOI	SXVZQTYDLUPIRCEJHWBOKNMAGF	WCJDBSNZTOIFPGMKRULQXEAVHY	DEHIABOXMPUKYGRWFSJLNQTZCV	0
main	34 	CL 	 oneCued 	 0.0 	 left 	B 	M 	0.0 	1 	0 	1.0 	ZIDTVRAGSLKFYHWJQEMBOPNCUX	IVCKZHMBTLPFUDEGQXNOJSRYWA	GUFZJILQDAOPNCSVHBXKERYTMW	PALRWVDFTCBIZKXOYEJHMGUQNS	ZRJXBFUDHYNCOKPVMTALQWGSEI	NPOMYUJRDCHGFVALTEQSWZIXBK	0
main	35 	CL 	 oneCued 	 0.0 	 right 	X 	T 	0.0 	5 	0 	1.0 	IKMGYWNSVDJREUZLHACTBQPFXO	MGIBJLOSKNVWFQEYRTZPAXCHDU	YPNFMAXHWBDRZOECUQSGKLTJVI	KTMJVYWGIQDSFAZNEXPHUCOBRL	TQGAOUIKXCMDBZHYEJSWLVNFRP	RCGAIEZPUBTXYMWHKJLNSFODVQ	0
main	36 	CL 	 oneCued 	 0.0 	 right 	B 	P 	0.0 	0 	0 	1.0 	RDZNFYJPBOGTIVMAUKLWSCQXHE	LSAVTCHGQDOFRMUXWBKNJYZIEP	CWHOKPQDSGUJTEBMAZFYLINXVR	GLTQPEXDIFCBUKZNMOJHASRYVW	ZICHNXRUAWYPBVQKDTEOJLGSMF	AQLFDJTUZIXYVNGWKOPCSBHMRE	0
main	37 	CL 	 oneCued 	 0.0 	 right 	O 	O 	1.0 	5 	0 	0.0 	WCXHYNSBAITKDJQZUPORFGELVM	LXQITYADBNEOMRVWPKHZCFJGSU	WDPZLOFJNTIGBRMQCUVASYKEXH	ISLOCJQZYFHXPBKGVUAEDWNTMR	SQYXBKDFERIJLVGZTCUHWPMNOA	HKFLEVOTMJIRQPUYSGCDAWNZBX	0
main	38 	CL 	 oneCued 	 0.0 	 left 	K 	L 	0.0 	2 	0 	5.0 	LWDPTSOAMBYGRHXKVFZINJCUQE	SAENQGOPRLKDZFYMJBXTUVWHIC	TROVFQBNLHZWJKIEGMCDAPSYXU	JSKUCATGMPOBXLDYZHRIENFQWV	BQIXVNGUZSRDLOWYHAKTCPMFEJ	YUNXOPSEKVGFWAIZBTQJLHMRCD	0
main	39 	CL 	 oneCued 	 0.0 	 left 	P 	B 	0.0 	3 	0 	1.0 	UTLBHGJSMRNDCWAIKXFZQVEOYP	WGEOUYJXNCDKFZLQMPHVSIRTAB	FTVUKCXQJRMDWSIPLBEZHYOANG	XKCSLOUZJBPNRWGEMQVFYDTAHI	EOFPNDRAZXBQWJKUSMYLTVGHCI	NLESRQUTHXMKCDPAIOVZWBFJYG	0
main	40 	CL 	 oneCued 	 0.0 	 right 	M 	M 	1.0 	4 	0 	0.0 	JNWHAMLOYFTRZDGKEIXUBQPCSV	HDGFSNRVAXLYICPOJMTQWKUEZB	MYXUTPFSBJLIEZDNCHKQORAWVG	TNAXHWICEQYFJPLZSGOUVBDMKR	FOWKSRPMJCAHGEULTNBVXZDIQY	OWVKRCTLNEYBIAGPMHXDFUJQZS	0
main	41 	CL 	 oneCued 	 0.0 	 left 	K 	K 	1.0 	2 	0 	0.0 	DBUOHJEQXZPIFAGWVLKTMYNRCS	AUTZSNFQBGLOCKJVYDWXMPIHER	XVNEFDRYIKJPOQSCHBAMWUTLGZ	JWLPATCOGMKINXZFSVDQBUYEHR	CSFNMXWYDATKZPVJOREIUQGHLB	OVUSJWLPFQYHXGDCITMRKZANEB	0
main	42 	CL 	 oneCued 	 0.0 	 left 	X 	F 	0.0 	4 	0 	1.0 	VDHPKXLGSJTYNMUAZFQECIRBOW	NVRIFXQDZCWLUKEGPOHTYBJAMS	WZTNAVBPRCSQYGHDLFJIUEMXOK	SHNKQLJIOCEVWRPBZTMAFGXDUY	MUPBNTYZWEFXIKGCRVOALQDHSJ	HJSIEZUGNFRDCPAQLXYBKVOTWM	0
main	43 	CL 	 oneCued 	 0.0 	 right 	F 	F 	1.0 	4 	0 	0.0 	PEJXYGVRMNQFAWTZHCBOSIKULD	KLDJSRYFXOZCBHNAVTEMWIPQUG	AIPRZFCQJDMWSXGVONLTEKBHUY	PNIFGYWEBXHZALRJDSUQOKMTVC	EKMQOVFBAZRWPCHDTJUXSGYILN	XUZJWMEORLISTACPBYGHVFDKNQ	0
main	44 	CL 	 oneCued 	 0.0 	 left 	E 	F 	0.0 	3 	0 	1.0 	BWQUTONEISYKZLHDCMGVXPAJRF	JYTQKEOGZAVCBWXPMFNLISRDUH	OACVESLXRMIFKUJBQWYTPNGDHZ	HGOXMPZFEWYATRCJNSIDQLKUVB	EKUPIRNTZAOQHLFCDMJSYGWVBX	RJHVBIEQCSULOWPMGDZFKATYXN	0
main	45 	CL 	 oneCued 	 0.0 	 left 	K 	J 	0.0 	1 	0 	1.0 	GMJLHYXCQKSAITFONVDERBZWUP	BMUDNQAGJKICZOWPFTXELHRYSV	MNGFAPTSEDVYIWKJZXHOQBCURL	EIONJSDXVYBWKZPRTUHGAQLCMF	ENBWXGQAZDICVLRYPUTFHJKOSM	MKTZCILYAPJSQNHFGROVWXEUDB	0
main	46 	CL 	 oneCued 	 0.0 	 right 	A 	A 	1.0 	4 	0 	0.0 	CSONWRXDVIFAEPBZKQMUTYLJGH	DPLHCEMBAGXTUFVINYRQKSOWJZ	HDWBLMNRASUXFQCITGEOPVJYZK	AMKFUBVWDPIQRSCNLOYGZJHTEX	BKIGEXPOACHVUTLRSWDQNJFMYZ	ETHCVPQLJBGOASKWUFDXYNRZMI	0
main	47 	CL 	 oneCued 	 0.0 	 left 	B 	L 	0.0 	0 	0 	1.0 	WNRSXJUZTLBCHFKYOVEMPQAIGD	BYXJRPLANIWCKQDTVHZGUOSMEF	FXSRQHWECMKZDBNYOGAJLTIPUV	YLIJZAFWNBCMXPQUEKRGTOSVHD	LXVPYSIKUEMAJZHTNWDGBQFORC	MBHGXQPNORACJUYLVFWKSIEDZT	0
main	48 	CL 	 oneCued 	 0.0 	 right 	O 	O 	1.0 	2 	0 	0.0 	CWQZTOHAMEIVYDBJNRGXFPSKLU	ZACUMWLIFXOBPQKYTJREHVDSNG	PHGZQNKFOIVWEDAJTCULBRYSXM	OFHAZKUNXJPBRGLVTEDIYSWMCQ	FUDOVTIEBAKMWYLHXSCNZJQGPR	SPEDQKHFXIONVYWBAZTLCMGJRU	0
main	49 	CL 	 oneCued 	 0.0 	 left 	R 	R 	1.0 	5 	0 	0.0 	BNLHUZFWPRTJKSXMDYACIQGEOV	PHSCDABWZMUOXQYTVFIEKLRGJN	TAGLEBSRHZWOQKPVYUFJNIMXDC	UPVQZWGDXCHYTNBIAOKERSMLFJ	ZTMWSURPLHYBJFXIVAEGDKQCON	DXULTNRYJSVQHBCWEZOGFKIPAM	0
main	50 	CL 	 oneCued 	 0.0 	 left 	G 	O 	0.0 	3 	0 	1.0 	SGMIOQWFAYCZHKREJLVXUNDBTP	PVQYNCHSKTIRBLDMGUOJWFEZAX	ZKSTCUROBDWJMNHAGIFYLPVEXQ	QCIZTDMHJBOGRKUVPLXYEWFANS	RWUNPBFCKZOQJAYSMVGXHLETID	XHUDBJLYSETWRZVNQPCAGIKOMF	0
main	51 	CL 	 oneCued 	 0.0 	 left 	R 	Q 	0.0 	0 	0 	1.0 	TFUNEOMQRWYVBILHCPSJGZADKX	GXQCDEJMZASKWPYLHOTNFBRUIV	BQVZLISOMUJWNYKGECDTPRFAXH	XIUOVAJQFRHYZTEMBKPWDGNSCL	VEKXCUGPSQWLTBOHAIYDJFNZRM	CMZVWGYJNKTHOILFBRQAXDUEPS	0
main	52 	CL 	 oneCued 	 0.0 	 right 	M 	R 	0.0 	2 	0 	1.0 	PRQLDACIVJHEOXBGKNMYFTUZWS	KMDJYISNUBXWOZCGAQTVLREHFP	ZCHXBYWRMPDLVTNKQGJIFSOUEA	ZNBGFXHJPTYDLQMCIKUOERVWSA	DNRBLUKIOEYZMHTVSGXWPFJCAQ	LCUJBKFEHWXRYAQGSIZMPTVDON	0
main	53 	CL 	 oneCued 	 0.0 	 right 	T 	T 	1.0 	4 	0 	0.0 	WLGTCSZYXFIVHEBNJQDAPRUKOM	LSDTCHPUBJRYIXQMENGZFWOVKA	KICMTFYBAHGRJZDLWSVXUOQEPN	BDPZXLCKFHWTVNERUOYGSMQAIJ	JWNBHQGZLOTCFVKXUAESDRMYPI	NQMAKRZEOIBVSHTGYFPDCWJXUL	0
main	54 	CL 	 oneCued 	 0.0 	 right 	S 	I 	0.0 	0 	0 	1.0 	BGNXOKLYCISAZWTJFUREPHVDMQ	XTCEPBAOMKSIFVQYLDUNWGHZRJ	EJQKTOPCUDWZSAFGLIHXVYMRNB	UWXCHOQLFJMVDZBSNGRKIPYETA	WPBSVHZYQRXUEGKOLAJFCMITDN	CZAQXPUEVYRBDTKSLGOIMJWFHN	0
main	55 	CL 	 oneCued 	 0.0 	 right 	E 	E 	1.0 	5 	0 	0.0 	NCTMBDAOXWQFIJSKLRPGYUVHEZ	UXCASLIMYJTGZNDQVKFHPOEWRB	AFJENGTWSCUOKLDHYMZPIVQRXB	XOMBSAKDWFVRZITENQYLUCJGPH	XYURFDJTAKIHLPWOCBVZMGNSQE	DCPILWEXYQOFJANTSZGRMUHBKV	0
main	56 	CL 	 oneCued 	 0.0 	 right 	V 	K 	0.0 	4 	0 	-2.0 	XVKDUOGCFMBPEJRAHNQIYTWSLZ	AXVMDIWFQYHOSUNZBCKERPGTJL	OFBMDXJLYSNPWIGVQTCZHEURAK	LUJNGPTIVDBOMYKWXHFSRZCEAQ	FZYRHBAVQKONXPSWTGLUICDJME	KDRIGOHAMBWQLZPXYEFCNTSJUV	0
main	57 	CL 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	3 	0 	0.0 	NORWJPUXVMQBKSAFCIHELYZDGT	COUBFDLSIHKTVRPNZAGWYMEJXQ	KLTIOMZDWPBFVASCYEQUHRXNGJ	DUOIPFYESZAJQCRGXKLNWHVMTB	QKWMOLZAJBYPHUSNCTVEFGDIXR	RLYIFVSZPNACOUKXHGBEMDQTJW	0
main	58 	CL 	 oneCued 	 0.0 	 left 	Q 	N 	0.0 	1 	0 	8.0 	FUWTIRCVZADJLENOQYPMHGSBXK	GLFWBCNRXKDYHOQEMIUATZSPJV	WIGFZVYTKXQBOSNDAEPMRUHJCL	YIGDFTASRUQHJNMXVWBZCKEPLO	RYBXJDLUSVZFMONPAEIKQTCHWG	JLANGRPHIOKBDTCUMXYWSZQFEV	0
main	59 	CL 	 oneCued 	 0.0 	 right 	U 	T 	0.0 	0 	0 	1.0 	XLDZAGPHNSTUVRKBYWMJOIQFEC	VIDTONSKBGAZXRJELHCUPYFQMW	GJEYZSFNRKTLDVIUQHWAPOBCXM	JMTLOABPCXGVKSQYNURWDHFEZI	HUIZSJRFPGVQBTXEOMWYKDLCNA	JHKTBCEFPVWLUSZYXMOGQAINDR	0
main	60 	CL 	 oneCued 	 0.0 	 left 	R 	F 	0.0 	2 	0 	10.0 	BAUVYWDMGPXNRFCZJQOSLTIKHE	AXFPQLBKEWZNORTJSVIDCMUGYH	WPEUKOLAFQMGYJTDVZRHSBCIXN	FGIRKXJQHDPTBAEMCNWYOVZUSL	FEICOWJLNVBQMUGPRASXDYTHZK	RYEVSLKNBOIAPQWUZTFDGJMCHX	0
main	61 	CL 	 oneCued 	 0.0 	 left 	D 	F 	0.0 	5 	0 	1.0 	SUWNQAVRPEXLIKFCYZBDGTJOHM	JIKGHRQTZBLVXODCPMUFSNAYWE	SLBCPMTVAZKNJYDEOGFQUHIXRW	RTOWZQGJMUFNDEHVBACPKLSYIX	NIRXAHCKQYOMTDSVLUFEPZWJGB	TVOACXFDREYHGPIJBULKZSNMQW	0
main	62 	CL 	 oneCued 	 0.0 	 left 	W 	N 	0.0 	4 	0 	1.0 	ZULPYTVGDSCAXNEKQOHFWBMRJI	ZJUYBSXGATECVNDWPQIMOKHFRL	YVBDKAGLFTNRPJWXSOMHECIZQU	FZCKSAJERHYNIVMPLOBQDGUXWT	PCJQMSTYAZNWRXLHUEOFVBIKDG	LOCGJZYIBAFVMSNERPXWQDUTHK	0
main	63 	CL 	 oneCued 	 0.0 	 left 	M 	W 	0.0 	0 	0 	-2.0 	UYCQLZIMEWHGRANOPTVKSBFJXD	QBJYFMPZGSRDCTANEVHIOKUXWL	YZFMTVLBNOXRGKCJHWPAQIEDUS	PWHKNXOFVYISMACQTELGUDBRJZ	IPRCDMWBZAYHSOXELJKTUNGFQV	NKYBSWXTUVFPJAGMHDECIROLZQ	0
main	64 	CL 	 oneCued 	 0.0 	 left 	T 	J 	0.0 	3 	0 	3.0 	FXWRYUZIJGPHVOTEQADMSCNKBL	PFIXCZTJNDWQHKRESULAMOYGVB	QNZTURCVMWFPBGKHDSLAIOEYXJ	MPOUCNSVJWITDBEXLGZRKAQYFH	CLHKPBREUZOYVIWSGNQDJFMTAX	TLIDEVHFNGAOMRSKBCQJXUPYWZ	0
main	65 	CL 	 oneCued 	 0.0 	 left 	G 	G 	1.0 	0 	0 	0.0 	BROUCHVEWGXYSATDNIMZPLQJFK	LKRBVTXZEDWIAFGMOQSYUJPCHN	RHELTSIXOBCDPAYNGUFWJZMVKQ	QUSOVJNIDPZCEXRKGAYMLWTFBH	QFHZXWSNIYAGULKEPMJCRVTBDO	MJREXHUWNYSGCZILDVFAQKPTBO	0
