experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10 	IK42 	 oneCued 	 0.0 	 right 	 2 	 90 	O 	0 	7 	V 	0.0 	0 	0 	1.0 	BMSHUNQVOIPGYRJLZFTDAKXE	UPEJLSNYARBKHFTZIXOVMGQD	-99	-99	-99	-99	-99	-99	0
main	11 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	U 	0 	9 	H 	0.0 	3 	0 	2.0 	STUGZDVKOMNYXIPLJEBQRFHA	GNUPYZXRBSMFAQJOKHVLITDE	GLYSBNKZEUMTPQIXOHFDVRJA	GNMFOABQYHXUVISTPERJLKDZ	DPKFBZOENTIHSGVYXJRUALMQ	YQOJKMPBXFSEDTGULZVRHIAN	NJEPFTYOSIQDBAXKRVZGMLHU	KTMSRQLIXNZAOGEPUHYFBJVD	0
main	12 	IK42 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	0 	9 	V 	0.0 	3 	0 	8.0 	REBYDOTKXAHVINLSZMPUQJGF	KZFOJMXPELYINAVDSUHRTQGB	HGNLPFOTJQBIKVEAYZSMDRXU	LPTQIFZHXVYBSKGUDMRAJNEO	JTHONBRSZPDEIUMAXVFLKQYG	OBYJXEHVPKAURSFTZMLQGNID	EYXSIMUPHLODBZKRQFNTAVJG	UQGBKZPNYLTVDIAXEJHMRFOS	0
main	13 	IK42 	 oneCued 	 0.0 	 right 	 2 	 315 	K 	0 	7 	Z 	0.0 	1 	0 	1.0 	SXDFMZKLEPONIJGHRVYUAQTB	OBUGLFYZKEITSPDHNXVMAQRJ	-99	-99	-99	-99	-99	-99	0
main	14 	IK42 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	0 	8 	U 	0.0 	0 	0 	2.0 	JLNMQVGKUSPDTRBHZXYEIAFO	NFTMKOYLDZVEIJHQASUGRPXB	-99	-99	-99	-99	-99	-99	0
main	15 	IK42 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	7 	I 	0.0 	0 	0 	3.0 	SKRMGDPIBYEVAUZFLJTQHXON	OBGVTPZEJRXLIMHAUNSKFQDY	-99	-99	-99	-99	-99	-99	0
main	16 	IK42 	 oneCued 	 0.0 	 right 	 2 	 45 	P 	0 	7 	P 	1.0 	1 	0 	0.0 	QLHVXMOYZBEFDPSJNGARTIUK	TKVIUZQPNEHOGJAFBSDRMLYX	-99	-99	-99	-99	-99	-99	0
main	17 	IK42 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	0 	6 	P 	0.0 	1 	0 	3.0 	USNORXZMTHPKQFGEJVIBLDYA	AQVHDXPLNRFEJOGIKZBUSTYM	-99	-99	-99	-99	-99	-99	0
main	18 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	U 	0 	6 	I 	0.0 	0 	0 	2.0 	ZKRHNMILUBEJGFXVSQPTADOY	EHTMUAQLBOVPSXDFZGYRKJIN	ZYOEMRIJVXFNUDQSBALTPGHK	QBIOVUGAPDTXSKELJYFZNRMH	ESVFIBLGKDAYPNTXHOZRQMJU	ELNFPRIBOYXSZUJMTVGAHDKQ	BHOFGNLUIJVZQYETRMSXAPDK	VOLZRPEDXJTUFHANMYBSQGKI	0
main	19 	IK42 	 oneCued 	 0.0 	 right 	 2 	 315 	Q 	0 	8 	O 	0.0 	0 	0 	3.0 	HIYMPGJZOBRQENUAFXTDVSLK	KLYXERVNFPUBQSMZAGOJTDHI	-99	-99	-99	-99	-99	-99	0
main	20 	IK42 	 oneCued 	 0.0 	 right 	 8 	 315 	P 	2 	10 	P 	1.0 	6 	0 	0.0 	SHTLQIPAFURGJXDBZEMYNOVK	SMNYPJTZFUBEKAQVOHILXDGR	INKDELQZUHJTYXAPRBOVGMSF	VNAZFRHLUKEYGMBSTJPIQDXO	YTXFNLVSJDHMQOBPERIKUAGZ	EGUZHQXINRBYVMJTADOKPSFL	ODBZXIGEYKPFQSRNJVLAHUMT	FKIJTGASDQEVZPRMUHBYNOLX	0
main	21 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	2 	7 	Q 	0.0 	6 	0 	2.0 	OMKFVTEZLBSUYPRXQIAHJDNG	IDBSERULOYTJAVFKPGZNQMHX	BPYXUVAKMLISDNGEHRJQFOTZ	FLKEBOPSIJRUDZTAHQXYVGNM	DHELGABYMSITOVFKXPUNRJQZ	VBXIRJUFOYKSMZLPQDETNAGH	IVXUROBQLPNJDHKGSTFZYAEM	KMGPTEXFSIUQYVHDOBRJZLNA	0
main	22 	IK42 	 oneCued 	 0.0 	 right 	 8 	 225 	O 	2 	8 	L 	0.0 	3 	0 	2.0 	LTZEPMUBKAFSNOJVQRDXYIGH	ZRSJYNKMUVTDHEGLFQXOBIPA	VLSZFUHIXJQPBONGTYRDAEMK	SVDFZEXJLHOTQKMYRGAUNBIP	BOZXVSQNPRDGMIJYTKLEHUFA	SNHTUJMLBVFPKAXEQRDIYGOZ	SFBQYJERHNXKPGUVMDOLZTAI	GUFONLXKIQPDTZYAVHRMSEJB	0
main	23 	IK42 	 oneCued 	 0.0 	 right 	 2 	 135 	K 	0 	8 	H 	0.0 	0 	0 	1.0 	NEDROPIBHKGALYJSZUXMTQVF	TNBVGFPMKHJDIQLXAYRZOSUE	-99	-99	-99	-99	-99	-99	0
main	24 	IK42 	 oneCued 	 0.0 	 right 	 2 	 225 	Q 	0 	6 	S 	0.0 	0 	0 	1.0 	RMVKJISQPXLTENYHBGFZADOU	NQGYTZOBJIMFDEUPXRAHSLVK	-99	-99	-99	-99	-99	-99	0
main	25 	IK42 	 oneCued 	 0.0 	 right 	 2 	 315 	M 	2 	6 	Z 	0.0 	1 	0 	1.0 	GTROKEZQVXPMNADBYISLHUFJ	AJXUFSZMLRBHTNDOYQPVEKGI	-99	-99	-99	-99	-99	-99	0
main	26 	IK42 	 oneCued 	 0.0 	 right 	 8 	 90 	Q 	0 	6 	J 	0.0 	2 	0 	-1.0 	VAUSKYETLRPHQFIJGMBDXZON	IHTKQFOYAUDSPMLZEVGJRBNX	YDFIAQJHOMKBRPESNZTGULVX	BMGAYSJDIXTLPKRNHFOQZUEV	MSTIADELYBHUORZGVJQNFPXK	ZLXPQDIVYJEKFRGHAOBMNSUT	SVGHKDXRINEQALUPMYBFOZTJ	AZVXOYDTUBNLFJQSPMIHGKRE	0
main	27 	IK42 	 oneCued 	 0.0 	 right 	 2 	 90 	O 	0 	10 	B 	0.0 	1 	0 	1.0 	FYBTUDVIHQZMGRPAJNEKSLOX	ELUIVAXPZSBOKQGYMTRNJFDH	-99	-99	-99	-99	-99	-99	0
main	28 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	G 	2 	9 	V 	0.0 	5 	0 	-9.0 	XITOLMBNFGAUJERYKDHVPSQZ	ZIUJGLTYMPBRSNXKEAQFVDHO	NVUFILTGHDJKMXSOQBEZPRYA	ZQYOLPVIRFTASXMEKUDNJGHB	TMZQUPBJSKNIYHDXOFLRGVEA	GQIZXDPBHVOERLMJYAUSFKNT	RHAKJXFIMPLDZTGVSOBUNQEY	KQHPTSOGXUFDZBVEMRYNIAJL	0
main	29 	IK42 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	2 	6 	A 	1.0 	1 	0 	0.0 	BOVXNRTIKSYZMUGQJAPEFHLD	KMRVUYATHIXJEQDZPFGSONLB	-99	-99	-99	-99	-99	-99	0
main	30 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	X 	0 	10 	Z 	0.0 	6 	0 	-5.0 	UXTIMRBHZSVNEFJLQDYPKAGO	LSTIFGQYAJZOMXNRKEDPHVUB	KPGYTVNUHBXSAOIZLRFEMQJD	XHMUBIEATFNRQGYVZOLJKPDS	MIONLHEPXRTASUJDGYVFZBQK	JOQFNKYPMTUDZXLSBHVEGRIA	FKVLGXYHERZUSDOMATNPBIQJ	ZQSMPJAYFDVRLBOKNIUTXHEG	0
main	31 	IK42 	 oneCued 	 0.0 	 right 	 8 	 270 	G 	0 	10 	R 	0.0 	7 	0 	9.0 	MPDOZQIJLNXAGFUHYKESTBRV	DNKQMRLTHPJXSZGAYUVIEFOB	MTLAGOBQVIXHYZFRDJUSPENK	UOTALQGYVXZMKFRHIDNSEBJP	BQHUMEAYSXGTLZKRFOJIPNVD	XVIFJUQTYZMDOGSABRKPLENH	DQOFXTRAVHSNEKJPLYBIMUGZ	FSDEHJLOTNRQMVBPUKXGZYIA	0
main	32 	IK42 	 oneCued 	 0.0 	 right 	 2 	 270 	Z 	0 	8 	E 	0.0 	1 	0 	-1.0 	BJSQPZODYNAHMRLKETFGIXUV	SMYAQBXZEIKORHGUTNLVPFJD	-99	-99	-99	-99	-99	-99	0
main	33 	IK42 	 oneCued 	 0.0 	 right 	 8 	 135 	D 	2 	9 	J 	0.0 	5 	0 	1.0 	DKFLONSGITPEUARBQJMXVZHY	DUGHIAQVYKRFPOBTZEJMLSXN	JIRYQPUOTFXHVMSNKBGLZAED	QTJLNMKYIRDHGEBXSAFUPVOZ	XLHKNUGATORJYIQSEVMDPZFB	XHBRTAPEZJDMKOUVLYSINGQF	ULTGBRHOZIDKSYAMFJQXPENV	IZVTNYBOGJSPKQEUAMFHLDRX	0
main	34 	IK42 	 oneCued 	 0.0 	 right 	 8 	 315 	K 	2 	9 	L 	0.0 	4 	0 	1.0 	FNYKUBXPZLDVTOEJMQSAGIRH	QKXAZNPYODIHJTBSMVGFELUR	GUQVBYDJFTPNAMKLEHSZOIRX	GRNYLJZIXQHOAFVTEPKUDBMS	EDXYSQJGNLKZUVHPBAMFOTRI	BVDFZLQNHAKOXPMEYISJUTGR	PMANXUFHYDZTOQVGEIBJSRLK	BXMVPRHSJOFNIYZLEQKADUGT	0
main	35 	IK42 	 oneCued 	 0.0 	 right 	 2 	 45 	A 	0 	8 	D 	0.0 	1 	0 	1.0 	IMZPBSFDHYJULXGKNOTVAEQR	YSIPNKZMDAUQJTOGEXHLFBRV	-99	-99	-99	-99	-99	-99	0
main	36 	IK42 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	0 	10 	Z 	0.0 	1 	0 	2.0 	MFLSHKUVBIOJGTXARDNPEQZY	DXPHBNFSQLZVEIAGRMUJYTKO	-99	-99	-99	-99	-99	-99	0
main	37 	IK42 	 oneCued 	 0.0 	 right 	 2 	 90 	A 	2 	9 	F 	0.0 	1 	0 	1.0 	ELKIQVOAYJSBPFHDXGUNMZTR	SIMEKNTJUFADGOXQZBPLRHVY	-99	-99	-99	-99	-99	-99	0
main	38 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	0 	6 	Q 	0.0 	6 	0 	5.0 	DJHNSIXLMRVOFKGZUTAYBPEQ	UJHVZTYKFGMLEXQDARBINOPS	PUBFATDEHNRYZVSMQKOGXJLI	RXHEUMLSKVIDQNJPTFOAYGBZ	BXOPUNRSKZYIQGEMAJFDLTHV	DAORBIHZLFTNGKVQJSEXYMUP	UIDYJKQLBHOPGTFSVMRXAZNE	UGTHAJBKDZFSYXRPEILMVOQN	0
main	39 	IK42 	 oneCued 	 0.0 	 right 	 8 	 90 	R 	0 	10 	N 	0.0 	5 	0 	1.0 	TPXOYHZKBVGRUNEDALMQIJSF	BLPVJDHSEINTZXOQAFMUGKRY	TGDBNOPUFYZAXVLSRIKEJHMQ	ZRNUOGIXDSMEJQLHVKFPTAYB	REBIFYNJKGLDATSZVUOPMXHQ	QYKMUSJHGPNRBTAEXIFVZDOL	TAVOEDGIQUHZBYKJFPLXMNSR	SEHJZBLGIFTUADOMYPVKRXQN	0
main	40 	IK42 	 oneCued 	 0.0 	 right 	 8 	 0 	M 	2 	8 	J 	0.0 	5 	0 	1.0 	JZTXUBMFIKALHDNVYESQGOPR	DZEYBORMXHUAJPQLISKGFVTN	AZVKPMTQNFUHOJSYXIDLRBEG	QSTLIVRZJPKEHBFNMOYDUGAX	AGPKJIDFBTHENUVXQYRZLSMO	BZGUXRHAJMDLEQSKNTPFYVIO	PFTULYGOMHZRESJDVBQNXAKI	LDRJUTINMVZKSBAEYOPQHFGX	0
main	41 	IK42 	 oneCued 	 0.0 	 right 	 2 	 135 	O 	0 	7 	U 	0.0 	0 	0 	7.0 	KRZFHBQUTMVEXJONIGLPSAYD	XARVQTGHLFMDSUKPJZIYEBNO	-99	-99	-99	-99	-99	-99	0
main	42 	IK42 	 oneCued 	 0.0 	 right 	 8 	 270 	V 	0 	9 	B 	0.0 	1 	0 	1.0 	NETPHJGYBKAXFZQUOLIRVDSM	OZINRTKAUBVLSYEFGQHPMJXD	KSVXPENMGBDZFAOYIJRTLUQH	FQJNEUIAHGOXDSZBMTPKYRLV	GLYXQNTDHREIOFMPVASZBKUJ	LZJYOBVFGPSHREADMUNXKIQT	LSAMXGJRTBPVQFEKOHZUYNDI	EQDNMGVYLAIPTHZBFURKXJOS	0
main	43 	IK42 	 oneCued 	 0.0 	 right 	 2 	 135 	M 	2 	7 	Z 	0.0 	1 	0 	1.0 	ZGVDJMKELXYSUQAFRIOBPNHT	OFYUJPEZMHRVDKNGILTSQBXA	-99	-99	-99	-99	-99	-99	0
main	44 	IK42 	 oneCued 	 0.0 	 right 	 8 	 180 	S 	0 	10 	L 	0.0 	1 	0 	2.0 	IPNOUTAMDRBYLKZSGFXQEHJV	VBFEPNMYIHLXSJKAZUQTDGOR	OUXQHJNPRFDZASMTVIYELKGB	FUNEVQDTKXMLJOGBIAYPHZRS	UZSRKFTEPAMINGVOQYLJDBHX	EXBYULOHIKJPFSMNVDZGRTQA	VYUDGETMIAQPOKZXSHNRFBJL	TADIQKLOJUYVHGFXBEZRSNPM	0
main	45 	IK42 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	0 	9 	B 	0.0 	1 	0 	13.0 	FAREYMHTXSBNILGZJVOPDQUK	OIHAJZVKDBFSXYPULGQNMTER	-99	-99	-99	-99	-99	-99	0
main	46 	IK42 	 oneCued 	 0.0 	 right 	 2 	 0 	D 	0 	8 	X 	0.0 	0 	0 	1.0 	HZQNKFIJXDLTGAESOBPURYMV	BYERNGAKTDIUOLVQZJHPMXFS	-99	-99	-99	-99	-99	-99	0
main	47 	IK42 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	6 	M 	0.0 	4 	0 	4.0 	BSZPEKRAGDXJQVOMLTYIHUNF	PMBTDGENQZVFIXJUALROYHSK	DKOEHJZGPVAQMILUXRSTBYFN	HQNDPFJZEGIKOYSAVXRMBUTL	GTVYDRMFOLEIUXQKSHPBZJNA	YLBOXHKDJQPZGUMVNAIRSFET	FAYZNDSVIHJPQXUOTGKERLMB	PRVAUXEFHOIBSQGDLNMTZKYJ	0
main	48 	IK42 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	0 	7 	G 	0.0 	0 	0 	2.0 	BTXKMRAGVPZDYSQIUELJONHF	FQEKJVARGLPNZUBMHTIYSDOX	-99	-99	-99	-99	-99	-99	0
main	49 	IK42 	 oneCued 	 0.0 	 right 	 8 	 270 	V 	0 	7 	H 	0.0 	4 	0 	1.0 	HUEQPKDTVRZASFYXJBMOLNGI	UJHBADERNFXQGPVZISTMOKYL	IMHZLFSEDGBAXQKUTJPNVOYR	HPASFJVKXGLYONDIEMQTZURB	LTMYPRJHVXOBGFDNESAQIZUK	ZMNGRUFPQSDVEABJXOLIKTYH	XJEMYQTLIONHFSBZAUPKGRVD	LSYGDVZHRNAXIQPKMJEUBFTO	0
main	50 	IK42 	 oneCued 	 0.0 	 right 	 2 	 45 	M 	0 	6 	Y 	0.0 	1 	0 	2.0 	FVAEBOPRYKIMUJSZLNHGXDTQ	HPABJNYEMVSOXLUZRQFGDKIT	-99	-99	-99	-99	-99	-99	0
main	51 	IK42 	 oneCued 	 0.0 	 right 	 8 	 45 	Z 	0 	8 	Z 	1.0 	7 	0 	0.0 	ATZKXMJLSRHBQPIUOFGYEVDN	BUYIMZSOGNPXVJTLDFARHEQK	NIOVKQYJZRDXEASPBLHFGTMU	PYQXLMUTVGBHJFKOISRDZANE	YHRETAPIMQNFXLDVGUJBOKZS	HSLVNRBGEKYPMUQZTFDOIAJX	NYXDVPFKRJLIBQGMASUHOEZT	VAMKGQOFZHBNIJYTUXRLESPD	0
main	52 	IK42 	 oneCued 	 0.0 	 right 	 8 	 315 	A 	2 	8 	T 	0.0 	6 	0 	1.0 	DHPLGNYTJXQROUIKEZFVBASM	ALGJVIEXQNZPMTHRDSBFKYOU	DONBEXJYAGFLQMSURZKITPHV	OLRDMPINQSKJEYUHABFGXVTZ	GDXNLRHSKBJTQFVEPIOYMUAZ	EYKAOBVNMTHQPJRIDGLUZFXS	IPFDGQZKTAJLENSURYVHBMOX	AJPBZQHSRVKMDEYUTFNOXLIG	0
main	53 	IK42 	 oneCued 	 0.0 	 right 	 8 	 135 	A 	2 	10 	X 	0.0 	6 	0 	1.0 	AGDJKYEUSNZTHPQFMLXRVIBO	DFLSEOQZAKJVYBHPNTURIXMG	JIAVNGDHZBYQEMKPXRLSTUOF	FUVBTGNZROSXPAIMQEDYKHLJ	LXSGDYIQOBNKMVAJUFPEHZRT	TFZBUKDHOJLRXVYISENGMQAP	JUVDTLGQIPXASFNZHBMKREYO	YRJTMBOPQNGSEHDZAFKXVLUI	0
main	54 	IK42 	 oneCued 	 0.0 	 right 	 8 	 180 	O 	0 	6 	D 	0.0 	7 	0 	-6.0 	FRJZGIMBQDOTKPEXYHUNLVSA	XMONGJKYHBUPVZARQLEDIFST	SPIDZXAYVJKBTMGRUHOLENQF	VEQIRHKATPZOXGUBNLSYJMFD	OLTQXYBNHZVPFJIDRAMSUKGE	QJBUTARFNZOYIVEPMGHDKSLX	DFSXMPNEYJVLBZTAHRKIUOGQ	OSAXJTDUFRHGKVPYILQMNEBZ	0
main	55 	IK42 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	0 	10 	F 	0.0 	1 	0 	-2.0 	NLJBURFTXIKQGZYAOVMPDSEH	VGOXSUTAEZFKDHMJNRPLQYBI	-99	-99	-99	-99	-99	-99	0
main	56 	IK42 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	0 	8 	R 	0.0 	1 	0 	5.0 	KBPIFDUZMTSGLAYRVNOHEQXJ	IXDONQFGRZJLTAUKSYMPVBHE	HOXRVSITDGKPNEMZALBUQYJF	ILMGXRYNZBUJVATFPKHOESQD	TRGKDZYOULHAFBSEMJPXQINV	GBRQNLITVKDJSAHYEOUXPFZM	GYRKAOVPFJNIQLUXZDMTSEHB	TBXDUFMGAVNPESRYLZKOIHJQ	0
main	57 	IK42 	 oneCued 	 0.0 	 right 	 2 	 180 	A 	0 	8 	S 	0.0 	0 	0 	10.0 	HVIQLXUGSPODYJETMKANZRBF	YXGVLTMOEPIZUFABRDHKNSQJ	-99	-99	-99	-99	-99	-99	0
main	58 	IK42 	 oneCued 	 0.0 	 right 	 2 	 180 	D 	0 	7 	K 	0.0 	0 	0 	5.0 	NEQZHXYKUBSLDJPIRAOTMGFV	AIBJSDLNTPEQYKZMFVRHOGUX	-99	-99	-99	-99	-99	-99	0
main	59 	IK42 	 oneCued 	 0.0 	 right 	 8 	 180 	E 	0 	9 	U 	0.0 	4 	0 	-2.0 	TQNDSFPGXMBAVOKRHLUIJZEY	GVLOZDSUMYQXEFHNATRIPBJK	AVKDLUTSIXOJYBZHERMFQPNG	YKEFJLIXURHQABGMNDPVZSTO	INPKRXHEGUFSQMZLBVOYTDJA	KPHFDEABLVTXRGOUZMSYJQIN	ZUJVMXPEAYQHGSLRINBTOFKD	ADSTOQNHXPBYRFZGULKEIJVM	0
main	60 	IK42 	 oneCued 	 0.0 	 right 	 2 	 180 	U 	0 	9 	P 	0.0 	0 	0 	1.0 	FDMLYTAISPUVHEJBZNXGORQK	YZNDJXLOVFEPIUSGMTBKRAHQ	-99	-99	-99	-99	-99	-99	0
main	61 	IK42 	 oneCued 	 0.0 	 right 	 8 	 90 	X 	0 	6 	K 	0.0 	6 	0 	2.0 	VUIKNXPDYSEJMORGBTQZFAHL	IADTXHPSKNBLVYOGMZEQUJRF	MRTPYFOKXLGQUSHNEIZDJAVB	BTGRLOAPFYXKQVNMHSJIEZDU	DHUBZTEVOLFXAGISPMNRYJKQ	ZDXNKEBRYVLFMPHTJUIQSAGO	OMAIBPKUXYVLEGNZSHFQRDJT	KYSZDITJBHGMPNOURFEXLVAQ	0
main	62 	IK42 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	0 	10 	H 	0.0 	0 	0 	-1.0 	OPAQMUYZJEHDLIGXRBVTKSNF	IOMDFYHZNTXGUAKVEJRQBLPS	-99	-99	-99	-99	-99	-99	0
main	63 	IK42 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	0 	8 	B 	0.0 	6 	0 	2.0 	KYVXEAZNOGTUSQMPHRJLDIFB	GDZHQJKNBVAMOURYELSPIXTF	LYSXEIKGHQORFMVDAPNJTBZU	JONVDPBYTUAKSLRFGMQIHZEX	DTEJQIBLGSYMKAHFRUXNVPOZ	TAONYUGXHMFKSPBZQRDJELIV	GPVLTZUSBXDNYEMIFHKOJRAQ	ULSGVDKPMBQZRIHNJFTOEXAY	0
main	64 	IK42 	 oneCued 	 0.0 	 right 	 8 	 225 	P 	0 	9 	D 	0.0 	3 	0 	9.0 	OQGMVRNLBEZIUHKDFAPXTYSJ	PYHNDVZMXATRGFEUBJLIKQOS	KPHGAXRSUJMILTYOEZBNDFVQ	LXIHGFKUQDYTOZMJBNPVESRA	AMEHJBKRNOTVSYGZQUIDPXFL	TZFIDXLBPVQKHSANEGMRYOJU	NTILRYKSDGPXEJFQHBMUAZVO	UHDEQZYIOVMKLXRFNGJBAPTS	0
main	65 	IK42 	 oneCued 	 0.0 	 right 	 8 	 225 	M 	2 	9 	A 	0.0 	1 	0 	1.0 	QTGJZAVDYNILRMOSEPHFKXBU	GKDXTZSIUAMBLONVEYFPJHRQ	ODRKGULQZYMPSNIABEXJFHVT	FZKTMNGOHYRXJQLBVAPISUED	VQJRTGYLSZPNUIHAXKEMOFBD	NMVYGIRTEKZQULBAJHFODXPS	YDXFLMUOJATHSBZVRQKNPGIE	BLKSVNJEDIORHFQZTAUPXMYG	0
main	66 	IK42 	 oneCued 	 0.0 	 right 	 2 	 315 	J 	2 	9 	J 	1.0 	0 	0 	0.0 	FNAQOMSELJVXHZYIDBPKURGT	EBRTGUHSNQFXMOIVDJLAZKPY	-99	-99	-99	-99	-99	-99	0
main	67 	IK42 	 oneCued 	 0.0 	 right 	 8 	 315 	O 	0 	7 	D 	0.0 	1 	0 	9.0 	MERKLNOAUTZYVBJXGQSHDFPI	IPJFHMVDQSRKUGLNOYEBAXTZ	UIBVXNEQAOTSMFHZJGKRPDLY	PJDRBFEOULYXVZSIMGHNAKTQ	ULNTYGSPAXIKOBEMDRQJZFVH	VUMJRBFTKEXDOSLGIZPYHNQA	JKVAGIHQRXDSYBETUPLNZOMF	SYVIRLHPZBTMEDOKUFAJGXNQ	0
main	68 	IK42 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	7 	H 	0.0 	0 	0 	1.0 	VAJFDZRHGYOIBTMNPSQKXLEU	OYKBETVFMAPQJUIGDZSLRHXN	-99	-99	-99	-99	-99	-99	0
