experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	10 	CL 	 oneCued 	 0.0 	 right 	S 	S 	1.0 	0 	0 	0.0 	UODHPJKTLSVYRBGMIZCXAENWFQ	RAKBQENYLGUZCTWSFHIXPMOVJD	SLRQJGHPUMVWBXZIOAFCKDYETN	NJQELCVSIFXWRPHBGAKZUODYTM	ZSGRXQBFJEVLIDMAHWPTKCYOUN	QTZVOUHWNRPEIGAFCSMYXDKLJB	0
main	11 	CL 	 oneCued 	 0.0 	 left 	G 	K 	0.0 	1 	0 	12.0 	ZRSFEADPOWTUQGHVKJMLNBICXY	NTXRMUQVWKODPIZBLSYEAGCFJH	PADXZILJVWTFRKQCYSBEUHGNOM	SCWDJIRNZTLPOXKUHEQFMYVAGB	MEOPYLXNKUQVTDBAGSFWCHIRZJ	PECGWDMZULSKQHBNXJYFIVRAOT	0
main	12 	CL 	 oneCued 	 0.0 	 left 	B 	D 	0.0 	0 	0 	4.0 	SCERIHALXJDYWUBQPTVZMKGNFO	NCVEPTBGRMJSYLFWAKDOXIHUQZ	OHMKFXUSEILBZYPRTNWQGDCVAJ	SBHVILFPDEMGKRZAWOXYTCJQUN	SMRYIDWEHXVUCGKLQANZJTFOPB	QIWDYNKFLRPEOGHAMVTUBCJXSZ	0
main	13 	CL 	 oneCued 	 0.0 	 left 	A 	A 	1.0 	1 	0 	0.0 	UNAPWKEZHLGMOQSRCVFTDYIJXB	ZCIXQGWBALJKMFNUODEPTHRSYV	FUZVWQGJAREBKOCHMNTPLYXSDI	NURSDEXJQKHVYWBZMGOCFLAPIT	YRSMZWATBKGELCPJOFVNHDIQXU	QMGWVHKPXJATYDOZSIEURCLFBN	0
main	14 	CL 	 oneCued 	 0.0 	 left 	E 	H 	0.0 	2 	0 	10.0 	FUBGLZTNQOHCRMXIEDKYAVWJSP	QFWNXSIEKJMYUVALTCDBGOPZRH	GDRLXJSNOBHFTVUAZWMQEICPYK	PUNDRFVOXHAYJLWTIKCQGEZMSB	OQFBPEJCGSKLUVYNRZTXHMAIWD	TZNVMGSPOYAELJWCKDXIHQRBUF	0
main	15 	CL 	 oneCued 	 0.0 	 left 	M 	W 	0.0 	5 	0 	-3.0 	SVKRTNLCHIXOMZFQWPBDYGEAUJ	FGRCDTBLOJQNEIUHYZAXSWKMVP	YXUBISVDACRKTLZJHMOEPNFWQG	HQROJLUEZPDSITMCKYVNWFXGBA	LGXVWEADOHTKFQZIBMRPYCSNUJ	JEYQTAMVFWUZCPHIOXNKDGSRLB	0
main	16 	CL 	 oneCued 	 0.0 	 right 	U 	V 	0.0 	2 	0 	6.0 	TQKNZIMJUWOYRPLVEXSDBGFHAC	URMOTVKLSCQNDFHZEXYIAWPBGJ	YPFRNBHSIVOWKAQUTCDGZMJEXL	TOMWQHYVLUCNIKDERGFXPJZASB	KFSITABJCOGVMLWRPZXUHDNYEQ	TCSFEAGUIQJXWOZBKDRNMHLPYV	1
main	17 	CL 	 oneCued 	 0.0 	 right 	P 	Z 	0.0 	5 	0 	2.0 	IMWOHRKQJXUFCDZTGPYVSLNBAE	PBHDANFUCEVTYZKJSWIXQOMRGL	WQTNJUBYZVOFHACKEGRIXMDLPS	SKBJWIFQPNCHZGYDOMVAERULTX	AXSRHZVWBTLUNCFQJYODGPEKIM	DLFBWEZIPNHAXMTROUKQCJVYSG	3
main	18 	CL 	 oneCued 	 0.0 	 right 	G 	C 	0.0 	3 	0 	4.0 	SQCTHJDPUAONLWYMZGBVERXKIF	SFGCVXEMILROWHKDYUJNQBPZTA	VHYLKWXTJNURPIAOECSGMQBZFD	DTXSOVQBCHNYGWKAUEJFMIRLPZ	CSFPWBNJUDVRMAILEGXTHQKYZO	SPLZNEWVYKRATOUMCDHIQJGBXF	0
main	19 	CL 	 oneCued 	 0.0 	 right 	X 	O 	0.0 	5 	0 	1.0 	CVLZIPQKTERHWGAUFNXYDOSMBJ	LXWDRJQGPTFUSEIAKYONBCHVZM	LQOBRFUJZWCTXADEISMNYPVHKG	XOPNSVQBTHAGZWDKYEULMJIFCR	AZMSPJQRHUKFXVBEDCLWTOINYG	KLAJFMOXWZDEISYBUVNQHCGPRT	0
main	20 	CL 	 oneCued 	 0.0 	 left 	Z 	U 	0.0 	3 	0 	1.0 	UBDINGVWPLRESTFOMZYKQHXCAJ	BHMVRALIZSOUWECTPJFYNDXGQK	RVKWUCLFPOTDIXEAQBHSJGNZYM	LDMXSRUZIAWEVQJNOYFKBCHPTG	JIYRPSBNULKXFHCMZGQVTDWEOA	WAQPRCDHXYTNJMUSLBVGKFOEZI	0
main	21 	CL 	 oneCued 	 0.0 	 left 	F 	F 	1.0 	3 	0 	0.0 	CKXDSBIMALPNWTGROFHEUQJYZV	RXPFSMULWKCODZYQAVGIJBTEHN	QUYRNBDGJHCOLTFSPEMIWAVZXK	OQUZCJFRKXBHEYVWANPSITLGDM	ORWVUQSBALIYDGHPMKJNEXTZFC	FAMWHCYIPSTVUDRGOJXBLZKQNE	2
main	22 	CL 	 oneCued 	 0.0 	 left 	C 	Z 	0.0 	3 	0 	1.0 	WNMGOXPYUEQCZHLADJRTVKFSIB	PAIMULZYHQNGFWCXOEBKRJDVST	BWPULVJOYTRZDSGNCKMHEAIFQX	XEUBOFAZCIVNYTQRMWGJLHPKDS	KVZHTYMRJFONDPELGIUQAXSBCW	UENWKSFHRZVOPBAMGYCLDJTQXI	0
main	23 	CL 	 oneCued 	 0.0 	 right 	M 	V 	0.0 	5 	0 	-2.0 	DFJGWSAUERCBHYXNPLTKVOMQIZ	WKQEHODAICPBZUSMJTLYGRNVFX	UCEWAVGPFXLMDBKHRONZQYTIJS	WDAKYUCZILQHJTFSNOXGMBREVP	FCRLHVYBXAEIZUQKNPSMTDGOWJ	HJOPBKLWMSVREFXQZCYIUANGDT	0
main	24 	CL 	 oneCued 	 0.0 	 left 	X 	K 	0.0 	5 	0 	1.0 	ZUGCTFWOBMLKJEVPAXRQNHIDSY	QMWYUICBANVSZXDLOFPJKTHGER	WTXMKFLEIBJUANCPGDHOQZYVSR	WZLQGOMARFXJDTCEYHBUKSVIPN	YPXRSIWNGVOTBLZFKCMEQJDAHU	QITBULFKXNYWDMPVAOCHZREJSG	1
main	25 	CL 	 oneCued 	 0.0 	 right 	E 	E 	1.0 	2 	0 	0.0 	WDGEXUHKOJMBQYNTIAZRVLFCPS	LOACWTZYXFJURKIMDESHQVNPBG	JIFOZAELMSHDPXRCWGQBUNVTKY	JVPMLEQYHGKBUWOTAXNIRDSFCZ	MVBZQKRIOSJCFTHYLNUEPDWXGA	YQLPKRCEXTSVOHJUZIFMGWDBAN	0
main	26 	CL 	 oneCued 	 0.0 	 right 	C 	C 	1.0 	1 	0 	0.0 	JYCZNPIUKRGBLMFWDEHAOSTVXQ	RMDOZFCPEKIYAUHGTJVWSXQLBN	DZENXUMCFJTPVSIAKOLRYHBQWG	ERCQDZJGITBNLSAPYXVWOUFKHM	ZPVBORTGXUHDSQMLAFKEWNCYJI	HUXEPVZCGRSJNFAWBOIMQDTLYK	0
main	27 	CL 	 oneCued 	 0.0 	 right 	V 	L 	0.0 	5 	0 	1.0 	KLABXEYIPQFMNHSRGJDTOUCVZW	VXEPTGWNBKUDQCSIZYFHRAMJLO	WIUXQPBMOJKRTYGFVHAEZCDLSN	HWNBPGAUFOYZMLITVJEQSRCDXK	CAZVMHFBIOQNUYGDXJWRLPEKST	KHZQIMNDWLVEURATOBFJGSCXYP	0
main	28 	CL 	 oneCued 	 0.0 	 right 	C 	C 	1.0 	4 	0 	0.0 	UPNEVWCTAFOIQRDMKBZXLSHYJG	DNWVGCAXIMTQREYPOLZSJUBKFH	DMUVLBPZSYTJWFCNAIHORXQEGK	HVWJCZAOPYGEQKUFXDMTLNIRBS	SQORTVUACZKXIDHWNYFGPBMJEL	KLYZRAMVXBFSCJTQDONGHWPIUE	1
main	29 	CL 	 oneCued 	 0.0 	 right 	P 	S 	0.0 	3 	0 	3.0 	WMSGCRHODBLPEAFNYIJTKQUZVX	MEXFPZQJTISHDUCVGNKYBWRLOA	KNZUWIPTHOLFDCAEGXSRVQYMJB	QODHMYAJTSKRPUGVEZXBLFWINC	MVYKOPZXNCHWITJUEBDLGFQARS	FEUMYRXODKTWBSICHPVZJQLAGN	0
main	30 	CL 	 oneCued 	 0.0 	 left 	W 	X 	0.0 	0 	0 	1.0 	JIOFMZDRTXWBALKYSPNUEHGCQV	KMAQPXNWHCGOFRLDJBIVZUESYT	GUMLBTEWJAISRFPQHYCDKZOVNX	ROGIAJLKWNQZDPSYMHUVBTXCEF	KLBMPFANSVQGJCOZEUHYDWRTXI	ONGRZKMJWDHBECPVTISXAFYLQU	0
main	31 	CL 	 oneCued 	 0.0 	 right 	S 	F 	0.0 	1 	0 	3.0 	JIPKEBNLGRAFZYWXDVUQHCMSOT	UETALWNFOJSCXVKIMBQHRYZPDG	IDECBZOPXHVQSMJTWRLGNUAKFY	UXWQVRDSKCNIFLMBPZAJEGHOYT	DMYEXKWZSJUVQHRLGBPNCTFIOA	JQCEHGSODTRVPAYKFBLMNUZXWI	0
main	32 	CL 	 oneCued 	 0.0 	 left 	M 	V 	0.0 	2 	0 	-3.0 	KSPLTHCWMVOXFJIGRZBYAQENDU	CIABSVKQHXPJREDWTFLOYGNMUZ	PKANDMLIVEWZUHYGSRJOQTBCFX	GFCRVBOTHWQXPYUJLZSNIEKAMD	NJMLAHQPSEUZFBDGRTVWOIXCYK	FHCEGOBDUJTPWQLIAKSNZXYRVM	0
main	33 	CL 	 oneCued 	 0.0 	 left 	A 	I 	0.0 	2 	0 	1.0 	KUMHJXQWVGECPSTRAINLYZOFDB	CVDYOWPUNLBJTHSXZGFIRAQKME	FGYZDOJTMEIAKBNWXRSUVCLQPH	YQCAZOIHGJLWURVKPXSTBMFNDE	IMUZEXAORTKNPVJCYBGHLQFWDS	KFYAIWGEDUHBJCNZQRSLTVOXPM	1
main	34 	CL 	 oneCued 	 0.0 	 right 	S 	R 	0.0 	5 	0 	6.0 	QYJDMPZEIWNGKVHAOSLFBXTCUR	QOXTEBDGFVCWLUJSMKAIYPNHRZ	GLZWDRPIHJCQOVBXKFMAEYTUNS	VDMNHAIXYCQRZOBPEJGLUKSWTF	RILNGYODPTWCFUJXKBEQAVMSZH	ZVIDXUCRNWLKHSPABQMFTJGOEY	1
main	35 	CL 	 oneCued 	 0.0 	 left 	W 	V 	0.0 	0 	0 	1.0 	SCNDHUOJKVWPQIRYFEGZTAMLBX	MIUOQPLWERZXAYTVBKFGCNSJDH	WKGLAIZBTVUDJXCRPYNMHQEFOS	YVPEIHAQJZBUDOFXGLKTWSRCMN	XLZFTASNIBPVRGOJDKQYHWEMCU	KCIUJETQVNFOLWHRDPGYXMBSAZ	1
main	36 	CL 	 oneCued 	 0.0 	 right 	J 	D 	0.0 	2 	0 	1.0 	TBOLESMIHVPGYQJURNCXKFWAZD	LPMIQXVFUGASETHDBRJKYWOZCN	GNZUHLYSVRDJETIKMPACXQOBFW	GJZOVKSFRYWMLACXTHNQPEUBID	PLDZWVSTARHYQCKUBOMNGXJEIF	QOKTICMDBAHYRJLVEFPSUZGWXN	1
main	37 	CL 	 oneCued 	 0.0 	 left 	H 	N 	0.0 	0 	0 	4.0 	WKLXQRIVSPNZUYHGDOTABJFMCE	HNTJLMXAFQVKODCUZPBSGRWEYI	IUJZAETVWDLKOPRYXNGFBMCSHQ	KDTSPXMGVECZIWYAOJNLRBFHUQ	XPUGJSIAHVBQORMKENWZCLYDTF	ZTAFSCGLWOXNRVUQDMYJBEIPHK	1
main	38 	CL 	 oneCued 	 0.0 	 left 	N 	X 	0.0 	3 	0 	15.0 	RFWZCUOJIGHLDTNSYEXBVAMQKP	CUBYDEASVNRMZJPGWFTOHQXLKI	GQBFNKPJYZMIDXERHSWUVOALTC	FGKUMEQIXHPOJWDRZTACBLVNYS	FVDYUNQLEKHPMGAWZBJICROTXS	KPCWJOEUNTQIBYARGDSLXHVFZM	1
main	39 	CL 	 oneCued 	 0.0 	 right 	W 	N 	0.0 	3 	0 	1.0 	MKCRNTAQEUVXIWYSOGDJFBZPHL	OFAHKMXGVJNWIZLRUBQDYTPCES	CMUKBERVWINLSYTZOJDGXHQFAP	ZOCPIMRGNWDYSUALQEVBTHFXKJ	AQVGEFMYDXIRNKHOZTSBWUPCLJ	DSCANHPBXVYIMQFGZRWUKOJTEL	0
main	40 	CL 	 oneCued 	 0.0 	 right 	S 	X 	0.0 	1 	0 	1.0 	OYDALZWJKEBRGQNTVIXCUSFHMP	EYPROLTXSFDKJWAQUHIZCBNMVG	WEQVSTCOZFJXURMBDYGLPIANKH	ZBNYMDWUPLATFOIVJSEHQCKGRX	IGKBVRUTJHDSCQYWXLNFZEOAMP	CQFYNJLSIUBKVHTGOXDMPEWZAR	2
main	41 	CL 	 oneCued 	 0.0 	 left 	G 	Y 	0.0 	3 	0 	14.0 	UGNBREWAPYQVKOMFZCJISHDXLT	JWPAVKIXQMECYRONBGSZHUDLFT	XKQLZPCHNUOTFVJIRSWBYEADMG	NJLUDBXFCYQWPIRSAZOMKEHGTV	BQWVPSDZCJUXFGHNOLYEAKTMRI	JYINUDAGOLMVKBQRXPTSZFHCEW	1
main	42 	CL 	 oneCued 	 0.0 	 left 	F 	D 	0.0 	3 	0 	3.0 	ANEDGOSFTJZMLWYIRBXUPQVCKH	YWODUNLJZAGBQVHFPCKEXSMTRI	NUSBHYPGVEJLAQCKIFMTODRWZX	HZTOPVUYLDKGFREQBNWXCIAJSM	TPOGDEFNWCSKJMRILQZAHYVUBX	CQGFWUMYDBXKVHRZIPNOTLESAJ	0
main	43 	CL 	 oneCued 	 0.0 	 left 	M 	W 	0.0 	4 	0 	1.0 	DNLSAUYKEPRTWMHGJOZIBQCXVF	ULABQXDVHGSFNTIPRCZWJMKEOY	MIQUEJNSBWYCTKVPZROFXDALHG	SGHKARUDTPCMZFLWBNQOEYVJIX	VKSFTODEWMIRHZPXNCAQGBJUYL	YULTQSZVXHPFBNOWCGKEIJARDM	2
main	44 	CL 	 oneCued 	 0.0 	 right 	S 	S 	1.0 	2 	0 	0.0 	HJDXEQOGWMTLSIKVCYARZUPNBF	IPVTYQFZUESJXWKGCABDNHMLOR	XHEYPVANSTOZQLRICGJMWKFBDU	HVCFMQIZOXLGSAERTKBYDPUNWJ	CUXIJTQMFBZSVLPOHWEGYADRNK	GEKCBPNXHRWZYTFJQDMVALOISU	0
main	45 	CL 	 oneCued 	 0.0 	 right 	T 	N 	0.0 	1 	0 	1.0 	YINUOCBWEJAGHFMLXDZRTQSVPK	PIZLBMWKYONTHSREUFCJDQVXGA	NMWQLBZRJKOUHCVTPXYAEIFSDG	IFKPJDCETYQOLMWRGZHBNAUXVS	KLBZIQETVNCDHSFXPWGMUYAJOR	FQUGOBNPELVDMSZCWAXRIHTKYJ	1
main	46 	CL 	 oneCued 	 0.0 	 left 	G 	Z 	0.0 	3 	0 	17.0 	ZRIKWBYOADJFCSXGHPNTQVUMEL	ONJFCRAMIGXLTSVUKDEHZPYQBW	WDKYHBZEJUQVGAFPNXMRTICSOL	RLPKBANZFQOUVDCJYMSXWEHTGI	RKJYOMITQBGXNWCAFZUPDHVSLE	XTSLFQENJRHDUCOAIKYGMVPBWZ	1
main	47 	CL 	 oneCued 	 0.0 	 right 	P 	V 	0.0 	2 	0 	2.0 	ORFQHXWJNEBTYUCADMLPGSZIVK	SMOKHYVAGTEBNRIUCXJPLQFZDW	TIEZFHKXVRPASCDBQJWMUYONGL	FSHPYWMAIRNVGUDBKEOXLJTZQC	ICKJELDYZNXPOBUQFMTAVRGHWS	RHATGVOIMKQEFBJNZYPSUDWXCL	2
main	48 	CL 	 oneCued 	 0.0 	 right 	Y 	Y 	1.0 	1 	0 	0.0 	PXHJCRLBFMEVWTIANKZDOQGYUS	DNTGFLUAWIYEJMKOZSQCHBPRVX	CRSZHUFMVKWYDLXIPEGJQTNBOA	IVYJCXUQDBLAZRSOEKGWMPTHNF	TSGMIHZLPAQEKJODXBCFURVWYN	ZFAVMCQEYOLUGTIJNKWHPDRBSX	2
main	49 	CL 	 oneCued 	 0.0 	 left 	A 	A 	1.0 	3 	0 	0.0 	JWDCLIQEZAFSUOXRHTYKNBVGPM	QVJADUICEFWPOXYMHTLGRBNZSK	TANBCZKDMVEFGSXWRLUJOYIPQH	VZWUNYALXTIEJDSKRFGMPQOHBC	DEGXPCSIHVZTRKBMNOAFUQWJYL	DXVBSOIQWUZHAJKPLTNGCYRFME	1
main	50 	CL 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	0 	0 	0.0 	CJENHAMSZYDLQUWTBPIRFXVOGK	DWVNZHAGBTLIKERJCSPQXFOUYM	ZWUSKBEGMRQLDOPNTCXHVYFJIA	NKIBCRDJFUQXALGTEOPVSZMYHW	ANBQSYMZEJCFRKGVIDULOTPWXH	TJVBNHRKZWPXEOCDASGYMQFLIU	1
main	51 	CL 	 oneCued 	 0.0 	 right 	J 	F 	0.0 	2 	0 	8.0 	FIEXNLGTCWRQSDAZOBMUHYKPJV	ZQFBXJYGPKCUSNEOHILRVWMDTA	DTLAICFYZSHGUKJVWMPBNQXORE	AWHBFRSICGXONDZEJULPMTKYVQ	JHGXVZRWLYKUPMIOFCNTEQBADS	TGLBOSUIRFJHQCAVDPNZXEKYMW	1
main	52 	CL 	 oneCued 	 0.0 	 right 	P 	R 	0.0 	0 	0 	1.0 	EQNOCDTVXRPFUSGBLHAWMJIYKZ	WDXOSMIPQTZJCGRENVHUFKLAYB	GKJEUORDHPVYNMCFLZSWTIBQXA	HWSENDYGOTPLUXKZCIBVRJAMQF	ITDZUQWPLBMVCEASFGKNOYHJXR	MSJCAWDHYTZOUBFIQNGREKXPLV	1
main	53 	CL 	 oneCued 	 0.0 	 left 	E 	U 	0.0 	3 	0 	1.0 	PBARKMGNFLDYWEIOQSVXHTJUCZ	MJHPDETZUAVLNGRWYOFIQKSCXB	RBOAEPWFJXIZDLQSMKYVNCGUTH	FBZAHYXGUENVDOKTJMRQPWLCSI	CWQZENIAYDXMKUOTJHGLPSVFBR	OXJKUPQCYDBRVTGMNWEALZHFIS	2
main	54 	CL 	 oneCued 	 0.0 	 right 	M 	G 	0.0 	3 	0 	-5.0 	KQUIWLXDPSFJTVCZOMAGRYEBHN	BJLQRDNMZTSWEUVGFCAIKPHXYO	LJYQFZTSCHBOGXIDVEPAWNRMUK	PRMJEAVGWXIDZFUQHSTNBKCLYO	UTGJOWXHRFCAPKYSIVNQLDZMBE	SYWZXPFCOAJKRBEVUDGIHQNLMT	1
main	55 	CL 	 oneCued 	 0.0 	 left 	B 	B 	1.0 	0 	0 	0.0 	ITHKPWJMSVBQGCEFANYUXOLDZR	YLPADQRESBICKHUNGJTZOFVMWX	EXHSUJLQPKFMNAITCRBGYZDOVW	ODYNEHQLRITBAKSZGMJFPUWXVC	RMUEBHOWKTVIGNQPFDSAZLXYJC	NMPHRDIUQCFJYOATBVESZXKGLW	1
main	56 	CL 	 oneCued 	 0.0 	 left 	R 	B 	0.0 	5 	0 	3.0 	KHJSUPLDBQGIMOTNRVEZFXWCAY	YPIKLGQDAZXNEOFSJUMBHRTVCW	QJWEHBFIGMRLXDYZTVUSKPNAOC	AMFSTPHYJZBXGNDVCUKWEOLIQR	RSYENVKBFCXAHLPUGIJWDQZOMT	ZVTEPSBYIRUCQGWXAFOHJMLNKD	5
main	57 	CL 	 oneCued 	 0.0 	 right 	J 	Z 	0.0 	2 	0 	-4.0 	BPTJYHKSVANRLMCXIQGWZUEFDO	IMHVRYLCFZEKQDGJPBAXWUTSNO	TNBIEJOQSZGDFKLMWRXPUACVHY	RPIUDHNKXLAGVQEFCZOMJWYTBS	FRSTJXGANPIVUYQLHKCMWZDEOB	VHAOBXJPIMECGLSDUFKNZTYRWQ	2
main	58 	CL 	 oneCued 	 0.0 	 right 	W 	R 	0.0 	3 	0 	1.0 	HWZXICRONBLSGJUATEYVDQPKFM	NCXESJHWTMDBQUIGKLZPRVFOAY	YIWBGAXKSNUTMJRDCFEOVQLZPH	FVUPGLRWKSNMYDJXZIQHCETAOB	VRFQPGTLAXEOKUWDJZNBHCISMY	XDCQFKNASTORJZPUIWGVLBHYEM	2
main	59 	CL 	 oneCued 	 0.0 	 left 	C 	Y 	0.0 	3 	0 	2.0 	NZDIRYGQAMOESKHTWXVUBJLPCF	JXOHEZLWGVNQFDPRKUAISYBMCT	HAKYVFDRPIZSMXLUOQJNWEBTCG	TAPHUMEJIFYDCLZBKNSGXROVQW	YAHZQFOCJSETLIKBVGXPDWUNMR	COYKJIVSUXMTAQPZGEWFBLDNRH	2
main	60 	CL 	 oneCued 	 0.0 	 left 	S 	P 	0.0 	5 	0 	2.0 	SCXYLPOIARWHJZQKMDTGBEUFVN	NIMLKSVZJBFYRGQECAHTXDOWPU	TAGUBWLOKPDZYXMSQVHNFIEJRC	PAMDLXRVHBJTYSQEFCZNGIOKUW	YDNKVXMCEBSJRGITHQLPFUWAZO	KJDGTBPZSQFOAVRINMXWCYUEHL	1
main	61 	CL 	 oneCued 	 0.0 	 left 	C 	C 	1.0 	0 	0 	0.0 	TEOGHRPNCJBDUYLFWSZXKQMIAV	EFHVQMSTZKRWPICYAJOXULDBNG	CVITFNSRMZJWAOLKUGBQYEXPHD	OVZJHCWXRQYAEFBNTLGIKMPSUD	ZBTGAQORYLSFMNUHPKCVJDWIXE	WMOXEYHKJGCFQDSTLRAVZIPUBN	3
main	62 	CL 	 oneCued 	 0.0 	 left 	R 	F 	0.0 	1 	0 	1.0 	RELPKQYZVTWHXODMCJAUISNBGF	QYTACGHIMFROUSJNBXVWZKPLED	REBCKWMGJQHASIVFONDPLUTXYZ	UOEZXKGVLWTHCIFPYMSJRANQBD	RQDXMVLAYGFNPESZKUJTHWOIBC	ZRLJUEBDOFAIWQYXGPSTKMHCVN	3
main	63 	CL 	 oneCued 	 0.0 	 left 	S 	F 	0.0 	2 	0 	1.0 	VTDAKQERZNFXLBMJYCPHIGWOUS	NSQFGLEKUHBICVZXMARDOYJPTW	IJWVAXMTYPFSLORHNKQUEGBCDZ	XAMBVFTWNORQCESDKGLPHJYIUZ	RHWVIAYDBMZQGKPFOLTJXCSUNE	EKVNSJYGXPTDHZBWCLQAMRIFUO	2
main	64 	CL 	 oneCued 	 0.0 	 right 	B 	B 	1.0 	3 	0 	0.0 	IHLMEQAOPWYXFGRJNCDZUSTBKV	UHFJXQBSPDYVCMEWONTLKRZIAG	WSFTKERMLGUPYZOCHNJQBADXIV	GHSOPYZIBANFLUQVWXEKMJTCDR	EQILAHKDJCBFXWOTMYUVNSGZRP	OQHVWZDCSLAMNGBTIPYUREJFXK	2
main	65 	CL 	 oneCued 	 0.0 	 left 	X 	K 	0.0 	5 	0 	1.0 	FYXUWQTRAPONJESVBLGCZMHKDI	FRVLZPHUITMQONSDBAKJWEGYXC	BTCUIEGXDHJFMLNPVWSOZRAQKY	KRGLBOVQNEFTAPYCJIXSMHUDZW	YKZBQREVJODHMIWSPGUNCTAXFL	FEPBGVKXSNAHJUWRTMQLZYOCID	2
