experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	10 	KR 	 oneCued 	 0.0 	 left 	E 	E 	1.0 	4 	0 	0.0 	GTYMUQXBJDWPIEKLVHAZCONSRF	XWQMKIELCHGVPJNDBSYTZAFROU	HKWUBFRTAENJVZOLSXCMYDQGIP	JPNOTMEAKUGYFXVIBSWLHQDCZR	CMTUJVXRIBEFNHWADZPOGKLQSY	HQFACPJZLDSGTVUREXBIOYNKWM	0
main	11 	KR 	 oneCued 	 0.0 	 left 	T 	X 	0.0 	1 	0 	2.0 	JEVUYQDSCLTFIPNMBZAWXKGRHO	GAQYUJNPOKXZTEICRBMWDFLVSH	NQAVMDTIZUYRGFXEBKHOWCSPLJ	BSQUEGHMTFNXAZJIYPCOVRDLKW	SCDIKXJVBWTZMAHGOYNLEFRPQU	MBYHVNQJTGDSKURXZAFLWOCPEI	0
main	12 	KR 	 oneCued 	 0.0 	 right 	G 	H 	0.0 	4 	0 	4.0 	LFWURABGIKQZETJOPNXYCVDHSM	RYAFPBXNTSIZCJKDHEGOMVQLWU	FVAIEBSJPGOMTCNKRXQYLHZDUW	LWNZGKBMFPOHCIVTARJDYESUXQ	UFPOCQZSDHTRJGNIYLVEXBAMKW	YTFHQXVMRDZGJLWEKOPISCABUN	0
main	13 	KR 	 oneCued 	 0.0 	 right 	S 	Z 	0.0 	3 	0 	2.0 	VZSOMKWIQCEJHTAFBLNDRUGXYP	PVYGZTMHAKIENOJCBLSXQWURDF	YIPBETHCSQDLZGNKOMUWXRAJVF	GPFLIMRZUSYJNOCBDXVAWKHEQT	LHTCQZEMXFNPBJGWAYSROKVUID	SBHZLIKWNEJADTMRCXVFYQUGOP	0
main	14 	KR 	 oneCued 	 0.0 	 left 	G 	S 	0.0 	4 	0 	5.0 	HKEMGDXBVPNUTYQFOZSCWRLIJA	CDVHEGAZUQTSMJINPXLKRBYWFO	TBOSADECGHWQMZNVRFJKXPYLUI	JWRIBYGXONUKVFLZPMSDHQAETC	IMBNLQKSOEJFGVXTUWDYCRHAPZ	BIQTSMCZGEFWUJANHPRKYODLVX	0
main	15 	KR 	 oneCued 	 0.0 	 left 	W 	N 	0.0 	3 	0 	6.0 	NJVUHSKPLMFAYDIBTXQERCOZWG	ONFZJRHSCQMLYAEXBVWTPDKGUI	ERQXAJPMINGKBYLHSVODZWUFTC	YJRVELIQNUFMGZWXOTADCSHBKP	OBIFJWEDXGKSTRUCNZLVQPYMHA	RMSTKFQHUVCIOXAPZGLJEDBYNW	0
main	16 	KR 	 oneCued 	 0.0 	 right 	Z 	C 	0.0 	0 	0 	2.0 	OJINUPXBCHZAWTESLGKRDQMYVF	QLKGPZUTHIVYBOERDJCNFWAXMS	IQHZUGVSECLRXMBDNKAJFYPTWO	OZBXFVJLMKWPSHTUYEDARNCIQG	AHYFEOVSWKPLXMRUNBQCGITZJD	GVXKIQPSRDFLUOMZAYNEJTBWHC	0
main	17 	KR 	 oneCued 	 0.0 	 right 	O 	T 	0.0 	5 	0 	1.0 	JHLRAYXDKSCMUTNQFEOWIBGVZP	FVXNYJKMLCWZSEUGBIAORTPHQD	RSGPUCLYTXAFDMWJZBOQKEVHNI	ZSQVKHFLMCBWNRGOIUDTJAEPYX	FURDTZKPOVQCMWHXJYSALIGBNE	MXVAURJLTOHIENSWDYZFPGCKBQ	0
main	18 	KR 	 oneCued 	 0.0 	 left 	E 	Q 	0.0 	0 	0 	2.0 	CLRMKIQDEBYNVSWZFHAUGOJPTX	NQJLETUBFXSPRWKVOYZHGCIADM	WIXAORDPFETHJQSMLVCKZYGBNU	ZFXWRTSEIBNQGULVKMCJDOYPAH	UKXIOZFADRPBYMSWVTNJCEQGLH	UMXBCLOFGZVTEHSKWADRYJNPQI	0
main	19 	KR 	 oneCued 	 0.0 	 right 	G 	A 	0.0 	5 	0 	2.0 	HWDCAGIVRKPMZQTYEBFLJOUXNS	ILTODWKEYVRPFGBUMQSJNZXHAC	NBQMKLCIUPHZXGJSRWVOYTAFDE	OLSXWBJNMQRFCTZVDGIHAEKYUP	WZGCXTFNDHUILKARSMPQBEVOJY	XRQCZOEMPSAVGNHWLUIJYKDFTB	0
main	20 	KR 	 oneCued 	 0.0 	 right 	D 	P 	0.0 	1 	0 	16.0 	NHJQAOMTSXBLCUFDIERVWKPYZG	UXLRBTPGZSJAWQVHYNECOKDFMI	FKAOSRPCMZQDNWTHXLGIJYEBUV	ALWKEUCJGMVTIBFDOYRSHZQNXP	FAVYWUJRKLMDCHIZPSEXNOBGTQ	CQGKMLZXFVBOADPSUIEHWTJNRY	0
main	21 	KR 	 oneCued 	 0.0 	 right 	C 	F 	0.0 	3 	0 	9.0 	ATZVFWRXMNPIQJCDLYBGKOSHUE	WYSOUPIEDKCJVHBQAMLTZGRNXF	DBRMSEHNCTALYXIJOQWUZGKFPV	HLYQOZNVKFGXPIMBTRCWEJAUSD	QHNYWPIZOTBJXRLEDUMVAFSGCK	UJIDWPBFEYHMTGRVQAZOKXLCNS	0
main	22 	KR 	 oneCued 	 0.0 	 right 	K 	O 	0.0 	4 	0 	1.0 	GJINBDTMHQLSOVPWACUXFEKRZY	HAYIPWCDBXMVLFJSERQGUZTKON	LXKDFSAUTGQJMWZOCPVYIBRHNE	IDJCNXVSFTOABPLRUKEWMYGZHQ	VQZBJPWCTXOKLEASDUFIYRGMNH	CZNFIEPXWRAKUBGSQJTOMHYLVD	0
main	23 	KR 	 oneCued 	 0.0 	 left 	D 	N 	0.0 	2 	0 	10.0 	DHVBOYKAWNIPJFULTEQCZRXMGS	DINBUWEHLOQTMRFJSAZKGYCXPV	YZQJEWTGVNHUPACOKIXDMFBRLS	BCARMGEVTPJHFDWNKQXIUSLOZY	IBMGUVKDFLZRPHYANXJCOQTEWS	PSTJHORQZMUFCXEKINAVBYDGLW	0
main	24 	KR 	 oneCued 	 0.0 	 left 	D 	R 	0.0 	1 	0 	2.0 	MPONTWAGRSBQFXEVHDCIUKJZYL	QGWAKEVRJDFHICBTXYOSLZNMPU	FVKMQBTXLRDJPWENZIOUHAYGCS	QLVZYHAXBROJEFUNIWPGTKSMDC	KONBSVZQFPYGTEAHJCMXWLIUDR	YTPCWIJRFKSOQMZNLGUABXVHDE	0
main	25 	KR 	 oneCued 	 0.0 	 left 	J 	X 	0.0 	1 	0 	1.0 	QKDFESXACPTBRMHNWLOJUZGIVY	RCHAMOPYXJLEDZIUSWBFTGVKQN	HRLWUIPFCBYGANDXTMZESJQKVO	ZFSYHXWEACQONDRIJKBPGTMLUV	ZHOUDBMTWVXLEFASYQPGKINRJC	ONHTLDRBSYUGZIPFMECJXKWQVA	0
main	26 	KR 	 oneCued 	 0.0 	 right 	Z 	D 	0.0 	1 	0 	1.0 	WTXFBCIYRPGLEMOAVJNDSKZUQH	BWNVMYLUICDZFOTREQSPAJKHXG	RITZOWCGEVHUPXBMDQSALNKFJY	SMKIBYJWDONXHZAQUFVECPTLRG	IRYLJHWCNUXTDQMKGPEVASBOZF	LGWQXVECHMFJROASZTUPDYNKBI	0
main	27 	KR 	 oneCued 	 0.0 	 left 	G 	G 	1.0 	2 	0 	0.0 	QXGMPEWVDZSLTFHCUJNAKIRYBO	YPRNXACKQHEMZWJODSGVBIFLUT	NTPBRIGEMOUSDQVKLXJCZFYHWA	BQMEILDYAVJNOHKPCTRSUZFWXG	WSLPYGMFADBNJRTVZUOHCQXIKE	CSGPHRDKZXQTFNYAVWIBMEJLUO	0
main	28 	KR 	 oneCued 	 0.0 	 left 	S 	A 	0.0 	1 	0 	1.0 	KIAOEJYPLMGSCBNWZTRVFXQDUH	GXZREONTASYUCMDPLBWQKJVIFH	QTZMYGLSINOVUPCKWABRXEDHFJ	RYJVUEACGDNHPISWBQFTXMKLOZ	NBVPHZJTSORECMYUQDFKXALIGW	QKYLUEZIMCRWXOSBPDTJHFGVAN	0
main	29 	KR 	 oneCued 	 0.0 	 left 	G 	C 	0.0 	1 	0 	2.0 	WQEIOXPMCKDARZVNYBFUSLTJHG	AUHEXQWCRGBJNODMSZVIYFPKLT	OXSRQFWPZGVYUKLDJTCMABIEHN	IMAVBSTCJNFEZGHLRWOQKUDYXP	OFSXLWRVDBGUYPNATJIHCZEQMK	VLKRJGXYPNQZWUITBFSHDMECOA	0
main	30 	KR 	 oneCued 	 0.0 	 right 	S 	H 	0.0 	0 	0 	2.0 	MIVDEJLHYSAWFOBQTXGPNKZCRU	PWQREYDMFVUNAOBCJLHSGTKXIZ	HBKPIMEZSXLTGJYCDVAURFNWOQ	YUTCEHRSDQZIOJAXGLNMPWKVFB	WGLIJNKZXECROBADUYQFPSHTVM	MSEQWOAKRIXFJBYDGLVUTPNCZH	0
main	31 	KR 	 oneCued 	 0.0 	 left 	A 	A 	1.0 	4 	0 	0.0 	ETAHKIQSWBUGOJVPZDNLYXFMRC	ORMWJYLBQZXESFPDCUGINAVHTK	IDWJMLCQOAPNSXZBUEGRKVYTHF	YUAXFBTLHPVOCQERZISJMWKDGN	ZGXLMEAVSNFYWIDBRUCTPHJKOQ	RIHKCOLZJQAGMBNFXUYWDTSVEP	0
main	32 	KR 	 oneCued 	 0.0 	 right 	R 	J 	0.0 	2 	0 	2.0 	KFLBPGIYNASMODWQTUVRHECJXZ	AMDHVFGUSNOJYRBZCPQETKXILW	LHTKWFBZEJUROPQCAYNIDGXMSV	PJBUMGNZFEQSXKCTHYOVWRDAIL	ZXFSGMEJLUTPYARDNIHQOCKVWB	VYCZPAQNTIXUBWELGMKSHFODRJ	0
main	33 	KR 	 oneCued 	 0.0 	 left 	B 	Y 	0.0 	4 	0 	2.0 	KFMHRCVWJEUBNGQDATLOYSZIXP	DOKWZQSRUMABFEPXCJTHYLGVNI	TZABCEMPFDGJRXNQSUVOYWLIHK	EPTIWNQDCKVOMSGJZXLRHYAUBF	NRMJQCWFZHYABEUSTVLKGXPIDO	TXSHKAWLCQGVRMIBENZOYFDPJU	0
main	34 	KR 	 oneCued 	 0.0 	 left 	G 	E 	0.0 	2 	0 	12.0 	KFWIOJQSLPXDGAREUCTVHMYBNZ	OEZFJWPCYQVXNTSIGBLHRMDUAK	FHDPXATSREQWCJIBZYNUKGLOVM	VISFGHXBNDROTMZKYAWQEJCUPL	GARLUKQNPCZMJTSHBIXDWFEYOV	WXGSJTIYOHAFPCRNMBUEZVKDQL	0
main	35 	KR 	 oneCued 	 0.0 	 right 	D 	W 	0.0 	5 	0 	2.0 	JKTFWOIUPRMLAEXVQBCYZDHGSN	BKUGPTFLCXEMOZAVIRQJWHYDSN	MICYLKSURXWTPVDONHZBQEJFAG	CYJZAHNIKFVDXOBRQUTGWLESPM	VMXWSRAFZYGTIONDUQHPJBLEKC	AXMGUJWODRYBEKNHFZLQPVTISC	0
main	36 	KR 	 oneCued 	 0.0 	 left 	U 	N 	0.0 	4 	0 	1.0 	CFQGHXSMAOLVZEKBJNPTDRIUYW	BFIAKPWXRGOUDQVMNYHTLSJEZC	UYRXGKNVJBCSEQLMHTZWOADFPI	CXBWUEQKONZADMISLGRJTYHVPF	IBGKDTCLMXNUHSFJWAZPORYVQE	YHXJWTDPCLENOISABQRZMVUFKG	0
main	37 	KR 	 oneCued 	 0.0 	 right 	U 	O 	0.0 	5 	0 	1.0 	WCISTQOUHBRAJEZFGKLMNDVPYX	PGMCEIXNTWQKVRHFSLADUBYJOZ	KWNJPEFVBZTLDOQARSUXCYMIHG	XKPQJEZSFYADLWGTHNRCIBMOVU	UVDXAKZMIRWEOQGJPBTCNYSFHL	HCKASLXTOUWQJNIDPBYEMZRVGF	0
main	38 	KR 	 oneCued 	 0.0 	 right 	A 	I 	0.0 	2 	0 	2.0 	AKZLVXJFWHQONBERYDCUIGTMSP	QLGKWJPFDCVONHRXTEISMUAZBY	SVNJBZCTILAUPQEFHXDMKWOYRG	YCEPLGTJKNXSDBOIVZMHARFUQW	WOQYIXDVLPRHKSUGNJTEFMABZC	IHOVEAJSFXWRCYUTQBPDMNLZKG	0
main	39 	KR 	 oneCued 	 0.0 	 right 	C 	Y 	0.0 	5 	0 	1.0 	EUYDJGWOHSRAFCPITXLBMKVQZN	LSUBMRXYEJCDIGONPWAZTQKVFH	ODPHULCIMEQVSXYABWGTRFJZKN	KACYGPXMVZETHSFIJURWQDOLBN	FKJDXCQURBEPOTGYWLNSAHMIZV	VUNGBSPYCOQJITEZLDFWAKHRXM	0
main	40 	KR 	 oneCued 	 0.0 	 right 	V 	U 	0.0 	0 	0 	2.0 	MRBDQJFOWKUIVGNELCSAHYXTPZ	JTCPFZXEWQRNLUSOAGYHBIVKDM	UOCWVSJEFZPKTXAQIGMLNHRBDY	VMNHJROUQIWZKSYXTLFBGCPEAD	LKMWNBVZHRTYGECOPUDXQIFSJA	IAJQVZMXNCPRYGSTEHFOWULBKD	0
main	41 	KR 	 oneCued 	 0.0 	 right 	A 	Z 	0.0 	5 	0 	3.0 	ZQXSNCFDGLUVBMHROWJKPETAYI	YVIXNGATDOLZSQPBJRCFEHKUMW	KOCMAPFTJVEHBDYZUWLGINXRSQ	APRIEYJMOHSTDZCVFBGLWXQUKN	LMJAWEZHSYNCTPBUVRIDQGKFXO	UWTOBJCRYEZFLAXKGIDHQSMNVP	0
main	42 	KR 	 oneCued 	 0.0 	 right 	Z 	O 	0.0 	0 	0 	2.0 	BVSWEYIOKZHDTFNJAGCMLQUXPR	CUSFMZOBIWTPXVAQYLRGNJKEDH	BFQDSIGKRLWPMVXCAHOZTUYNEJ	WVTJKHIQLRXZMFNOBGDUAECPSY	STBYVAPCWZIOLUEDNQGRKMXHFJ	FEJLMXPWIBNUQAHTZRCYGDOVSK	0
main	43 	KR 	 oneCued 	 0.0 	 right 	U 	N 	0.0 	3 	0 	2.0 	NOAQXFCUKETGJPBYLWDZRSVIMH	KOESWQRFIPZNGVLCYUTBJXHMAD	BSNHUTPLZRJYEOGVKWFXMCDIQA	CKRGWTOXNHUSLFQZMEAYDBIVJP	TORWSJDXBEGVUFNQLHMKZPAYIC	JLARFZEOBPKMVDCISWQYGNXUTH	0
main	44 	KR 	 oneCued 	 0.0 	 right 	X 	Q 	0.0 	4 	0 	2.0 	XTVSKCDUZHWQFAPYEBRGIJMNOL	KDYJQHECMWAIFVONSBPRUXTZLG	DKNQOHCMVLYATJBXGWZUSPRFIE	ULKIDXTVPFOQRBJEHWYNSCGMAZ	UCPGWFSVQLXRMIBJDEYTAZKNHO	ARVBCQNOTEPUDJZSFWMYKLGIXH	0
main	45 	KR 	 oneCued 	 0.0 	 left 	F 	Z 	0.0 	2 	0 	8.0 	YZLVFTRGIHDCJAPMUXBOSKQNEW	JWMFGQVYHSOLEDURAKNCZIBPXT	KLCXWUHZNEOSBGRFIVDMYQATPJ	ZLNCETVHXOPDIUGBJAFQYMWRKS	IPGLZRAQNBXSVUWHMKYTDJECFO	ZLFKOIXMJBCUSATVDYERNGPWQH	0
main	46 	KR 	 oneCued 	 0.0 	 left 	G 	H 	0.0 	1 	0 	2.0 	YSCLIGEONJMHVBQKFPZXRUDWTA	RNEYFMPDLHVGJZUQCSXWBOIAKT	QCWTBHNXLKOAYEVZDPURMGFSIJ	FVCUWRHSYJZBIKLMNQODPXETAG	JRKNXVMHUPLCEFOAGWSYBQTIDZ	LMASWGPJKVQNXYODTFRCHEIZBU	0
main	47 	KR 	 oneCued 	 0.0 	 left 	Y 	P 	0.0 	5 	0 	5.0 	KCWFAISPMDBHZYXELOTQRJGUNV	RSJZUVOHKMXDBPFCWNQGIETYAL	UQTHKEXIBLORFWYASGCMJVPZND	IENCTQLFZDMKBGJXSOURYWHPAV	WXCJVYEUGLZRHMOKTQINPBAFSD	GISZHWEXOMPUVLCYTNRBFAJQDK	0
main	48 	KR 	 oneCued 	 0.0 	 left 	C 	C 	1.0 	1 	0 	0.0 	LNOEMXRYITPKZVQJUBWCHDSGAF	QMTGKJCUESNIHVOPFWLZDARXYB	LFOSINUWGKJCHRTBDVMPEZXQYA	TDAGQVBJHWYXPMISKLFRNZEOUC	RNAHCSDPTUQOWJIVKEZYLFXBMG	FQSHMOCRZXUPVLNWABKTIDYEGJ	0
main	49 	KR 	 oneCued 	 0.0 	 right 	Q 	S 	0.0 	4 	0 	1.0 	PFQHWSMXNRUVKLJIBODECZTAYG	YVFPMKCRIXGAQLSJDBNHWTUOZE	QICPYVLXNMEDGHRUAFSJZWOKBT	CPYATXGWRZKIVLFNUMJQSOHBED	FZABUHIKVSQYEOJTWPMLCXRNGD	CLWMSGORFQYDUTVABEJZHXIKNP	0
main	50 	KR 	 oneCued 	 0.0 	 left 	S 	Z 	0.0 	1 	0 	2.0 	URWCLQTMDGAHKJIXPSNFBYOZEV	YGVPNOZJSTCKDWBRUAHQMLEIFX	QRCKVOAYIDXWUZMLJFTHBNPESG	YQGOLXVFWSBUKADETCMNIHJRPZ	CQPXNAUELGZBWTOHDYRKMVFJIS	BWCHMYSPAETNRXKODUIQVZLGJF	0
main	51 	KR 	 oneCued 	 0.0 	 left 	A 	S 	0.0 	5 	0 	3.0 	AUICMHYRBNVKSTLQOXJWFPGZED	TMONQBJPLYDXRVCWSGUKAFHEIZ	DPZCTVXABJSEIHLWUQFONYGKRM	NELVKMCAGQYIBTXFRDOJWHPSZU	QIHRGBYXNWFZAUOKTSLCVMPEDJ	JYWMXQOVSTBADUKHRZPEILCNGF	0
main	52 	KR 	 oneCued 	 0.0 	 left 	U 	B 	0.0 	5 	0 	1.0 	BDNKHJOFUZXGYSAITPMVLWRQEC	DOMJLBAIFWTVUQRNCYXHESGPZK	YLXTIFDKECUSAMHQVPWGJBZNOR	WETCKJAIFMQOGSPUYZRBVLXNHD	ACDJGTNEFOKMWIXBHQUSZRVLPY	YGFKEZPBULOXVJCWSHRADNTMIQ	0
main	53 	KR 	 oneCued 	 0.0 	 right 	Y 	S 	0.0 	2 	0 	2.0 	DPQXLBTGFIYZAORMVUNHKJCESW	GPJIQYMOFSBRUCNDVXATKWLHZE	KOICAZTSEYLDPXRVBUJQNMWFGH	DLXJPEGCRKUZSHQYMTNAWFBIOV	BUCYKHRGSEAOZTXPINDQFLVWJM	GJEIFZLSXMUBWKYQACNDROVPTH	0
main	54 	KR 	 oneCued 	 0.0 	 right 	B 	G 	0.0 	0 	0 	3.0 	CNEIUVGSDBXOTQWKLHMPAJYRFZ	FAXZQMTHIDKUNLWBPERJOCVYGS	XNZTABWCJVMDHSLRFGOUPEYKQI	YOVHIWNCDPLQXRMTKBJEZUASFG	OLGPHKMTINFCDJRYZBAUWESVQX	BUSFEVPHGXTOIDZLJKCYARNMWQ	0
main	55 	KR 	 oneCued 	 0.0 	 right 	N 	O 	0.0 	0 	0 	1.0 	ZFAXMLONJKYWDCGVBEQHRSPITU	ZKPGYLVMHOFSNTIEADWJUCRBQX	AYXCOMDGFQLHRKJWEBNTPVZUIS	QTALJIXEYVNZWSPCUOFMHDBRKG	BHDXEYKCJGSUQANVLORZPFTWIM	SEJOQFWHZGPDLYXUABNIKVMCTR	0
main	56 	KR 	 oneCued 	 0.0 	 left 	U 	V 	0.0 	0 	0 	1.0 	CZHLAPOJVUIDEQYTRKWMNFGSXB	PLCKOMYWIQBHAFUSZTEDJVRXNG	HVBLQXCGTYKNSOFPIDJRZAUEMW	UCQHOZTNMSVPEYRGKWFBDILJXA	FKRSEYMGHNZOIQCAJVXDPBUWTL	JNMUHQYDLBTZXESOIWVCFGKRPA	0
main	57 	KR 	 oneCued 	 0.0 	 right 	A 	B 	0.0 	1 	0 	1.0 	MNFPQXDRJVTKYHLICZSBGAWEOU	VFPEGZUOKBANIXDTRWLSYMQCJH	RXDTZHOVJAFBNGPQIWCYSKMLEU	YKBXOWEGDJRLHAIVMNSZQTFUCP	VYKCMRWSEBJALTPNDIZOFQGXUH	UZGTFDRINWSCQOHAXKEYLBJMPV	0
main	58 	KR 	 oneCued 	 0.0 	 left 	K 	C 	0.0 	1 	0 	2.0 	SOCQTZRMELFBAKNPIXJGVWUHDY	JZDGBVSQTCUKHLMXOPRWEYNIAF	RSCDKZHYFVTLPXQOMIABUWNEJG	VKTNPZUIMERBSXAFWGDHCJLQYO	FGOJNYVUBTWXIZLCSHQDAKRMPE	MKWOHJXFDEAIQGZSBUYTRPCNLV	0
main	59 	KR 	 oneCued 	 0.0 	 left 	G 	Y 	0.0 	4 	0 	4.0 	DVOWLBKXEGZTAPJMRFHSYICUNQ	XTSMHAZJFRYOGLKEQCDBIVWUNP	KDQLTEAXOGCBURIJSVNFPWZMYH	QFYNRTDJILEHZSPUBAGWCXOKMV	TXIWKZDFOPYUVBGSCMEQJNALHR	JEHZUPXNTIBDAFYLSOMCKRGWQV	0
main	60 	KR 	 oneCued 	 0.0 	 left 	U 	Z 	0.0 	1 	0 	1.0 	HVJTPFARWXGIKEZLOMSYQBDUNC	AIBLMFSHGZUYPOKVTJDCQRXWEN	IWPQVLBEGYZCHARKONFMXSTDJU	AEFJDIWQLSYHGKOBTNPZVUXMCR	GUPIJNYQCAKVSHMOZTBRXEDWFL	HCNIKODVXLTJEQUGBMYAWRFSZP	0
main	61 	KR 	 oneCued 	 0.0 	 right 	C 	Y 	0.0 	5 	0 	2.0 	MFLGYAUVSPHKEWJDXCBROQNITZ	SJMCDNQEFZLTAWOPYIGUKVHBXR	KYOICHRGSJFBALTPMEWNDQVZXU	IXSNBLPZWJMVODRAYCFETGKQHU	CGVKLNBMWHDZOYFSTUIAEXRPJQ	LEUHAZDVYICKMSXFPGONQRTWJB	0
main	62 	KR 	 oneCued 	 0.0 	 left 	B 	W 	0.0 	2 	0 	9.0 	SBYCUATGQXOEDNKHPJRVFZWILM	EZBMDFJUGYTCKAVSONXIRWHLPQ	RXYKHTWDNVFEJIOBUZPAMGLSCQ	HDMVBXJEZUYCWKNPGARLFQSTOI	ROWLSYAZMJGQNKPUTFDBICEXVH	NGLWBUKJQXDAOZISEYFPHCMTVR	0
main	63 	KR 	 oneCued 	 0.0 	 left 	G 	I 	0.0 	4 	0 	14.0 	XYBONLGDQJRISKCMFUVEZWTPAH	NDGSHBIPOMZYCUKWFQEJVRAXLT	PGYKJLFHONUVRDXWEZTMSQACIB	VHBDTYJQNKMZWXUALFCRPSGEIO	VDKMTYHQIFLNBOUEWRAPXZGJSC	LESGMXVRANJYTZHOWQDPKIUFBC	0
main	64 	KR 	 oneCued 	 0.0 	 left 	T 	C 	0.0 	0 	0 	2.0 	YDFBESAHQCPTXINOWMVUZRGJKL	NRKQHAMZTWGLJBSVCFUPYODIEX	DVPQNEHAMJBUTIKRXZWGFCOYLS	AORSCYTDXJFUNVLKMGHIEWQZPB	FHPAJRESCWZMKQYLOUTINVDGXB	MSBCEHIOGVKQAJUYFWLTXPDRZN	0
main	65 	KR 	 oneCued 	 0.0 	 right 	G 	M 	0.0 	4 	0 	13.0 	ILYCRTPKAWJVHBQZENFXDUOMSG	UFROMKXHVLNWBYTSIDGEPJCZQA	CUARXWFEMQNDTJIOZVSHKPYLGB	EPXFYJKLQGWMUHAIRCZBNODSTV	ARTSEYJBHMPXCVUOWFKQZNGDLI	SNPKLMYGEWADOHZRFQBVIUCTXJ	0
