experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	IS3SONA	2	2	Yes	#	0	2	A	False	60	60.0	0	0	0	-2	##A##	##M##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	IS3SONA	2	0	Bouma	#	0	2	T	False	60	240.0	0	1	1	-2	##T##	##T##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	IS3SONA	2	0	Bouma	#	0	2	D	False	120	300.0	0	1	1	-2	##Z##	##D##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	IS3SONA	2	2	Yes	X	0	2	X	True	0	180.0	0	1	1	0	##O##	##X##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	IS3SONA	2	1	Bouma	R	0	2	Q	False	60	270.0	0	1	1	999	##Y##	##Q##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	IS3SONA	2	1	Yes	O	0	2	O	True	120	150.0	0	0	0	0	##O##	##B##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	IS3SONA	2	0	Yes	Y	0	2	V	False	60	240.0	0	1	1	999	##I##	##V##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	IS3SONA	2	1	Bouma	P	0	2	P	True	120	150.0	0	0	0	0	##P##	##Q##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	IS3SONA	2	0	Bouma	G	0	2	G	True	120	120.0	0	0	0	0	##G##	##M##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	IS3SONA	2	0	Yes	I	0	2	I	True	0	180.0	0	1	1	0	##R##	##I##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	IS3SONA	2	1	Bouma	J	0	2	J	True	60	90.0	0	0	0	0	##J##	##Q##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	IS3SONA	2	2	Bouma	X	0	2	Y	False	60	240.0	0	1	1	999	##Q##	##Y##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	IS3SONA	2	2	Bouma	G	0	2	G	True	60	240.0	0	1	1	0	##M##	##G##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	IS3SONA	2	2	Bouma	F	0	2	F	True	120	120.0	0	0	0	0	##F##	##O##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	IS3SONA	2	1	Bouma	B	0	2	B	True	0	30.0	0	0	0	0	##B##	##N##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	IS3SONA	2	2	Bouma	G	0	2	E	False	60	240.0	0	1	1	999	##M##	##E##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	IS3SONA	2	0	Yes	L	0	2	L	True	60	240.0	0	1	1	0	##E##	##L##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	IS3SONA	2	1	Yes	Q	0	2	Q	True	120	150.0	0	0	0	0	##Q##	##K##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	IS3SONA	2	1	Yes	L	0	2	L	True	120	330.0	0	1	1	0	##X##	##L##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	IS3SONA	2	2	Bouma	Z	0	2	Z	True	60	60.0	0	0	0	0	##Z##	##E##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	IS3SONA	2	2	Yes	L	0	2	L	True	60	60.0	0	0	0	0	##L##	##R##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	IS3SONA	2	1	Bouma	B	0	2	B	True	60	270.0	0	1	1	0	##Z##	##B##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	IS3SONA	2	1	Yes	Y	0	2	Y	True	0	30.0	0	0	0	0	##Y##	##E##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	IS3SONA	2	0	Bouma	X	0	2	X	True	0	0.0	0	0	0	0	##X##	##Y##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	IS3SONA	2	1	Bouma	X	0	2	X	True	0	30.0	0	0	0	0	##X##	##V##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	IS3SONA	2	2	Yes	R	0	2	Q	False	60	240.0	0	1	1	999	##G##	##Q##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	IS3SONA	2	0	Bouma	Y	0	2	V	False	120	120.0	0	0	0	999	##V##	##I##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	IS3SONA	2	1	Bouma	N	0	2	N	True	120	150.0	0	0	0	0	##N##	##S##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	IS3SONA	2	0	Bouma	J	0	2	J	True	0	0.0	0	0	0	0	##J##	##A##	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
