"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18PG8"	18	2	"L"	0	7	"D"	"False"	120	120	0	0	14	2	"SOIVQNYXFPZJTRDBMEULHGAK"	"BVXMOUDIFJKHSZGATRPEYQNL"	"RBYEAFTLDOXVGPIZMQJSKUHN"	"XOHQNRYMFAETPUZGSKVJDIBL"	"YGBKVTEUZARQSJIMOLHNFDPX"	"MUTJBLZKNXFVYGSEDPRIQHOA"	"PLSZDTIONYGJEUXMRQHKVFBA"	"TVPEQRUYXHMNGZODJILAKFSB"	"YQUHMKRFTPALGOENZDVJIXSB"	"KTBAZVSYJRMOEUGQPDFNLXHI"	"OZDTYLPIKNAUXFQVSMGJRBHE"	"JLYPBDIHENRSOVGQXMATKFZU"	"BVYIFLNSOJDHZGARMUETXPQK"	"FVYJMNLRSKBOPIQUAEHGXZDT"	"OVIJHBZDQLRPEAGMTKYFXUSN"	"JTFOIULMGXREYZBHQAPKDNVS"	"YFQMDUVRZLGIJTBOXPEKANHS"	"JMYPQVZKINTSERXHGLDOAFUB"	0	9	FALSE
"main"	22	"18PG8"	18	2	"E"	0	8	"R"	"False"	0	180	0	1	15	2	"HYELQFROAPVDKZSBXJTMUGNI"	"TDPKMLUREYNXAGSJOFVHIZQB"	"QHKIUZPLRVTGSENOBYJDXAMF"	"IPEHROBTDJKQMXANSGYUVLFZ"	"LQAOZHFIYTREVUGJPDNSMBKX"	"UJOKYPZSHQFTXLIRAGEBMDNV"	"AYSEOZUXNLPBMQTDHIKFVRJG"	"PVOYUAMHJTQNDGXESBFZRIKL"	"BZGPFUOHDILNJTASMYKRVQEX"	"DGRJHAUBEITPYNFLOVXKQZMS"	"PNJRBOXMFDLTSKYVQIGEAHZU"	"XYENLTIRDGBKQOHVSUFPMAJZ"	"GYKIETJRNDUZHAPXLVSBMOFQ"	"EHAMSRDUONQFZXIBKJTGLVPY"	"XVIBJESGORNTLFMQUPKZHDAY"	"NOJKQMFARXEGPIZHBDUSVLTY"	"FEPXLNOYSHKVDZJMARUGTBQI"	"BRNFDMIQEHOAGPZJYTUKLVSX"	0	10	FALSE
"main"	24	"18PG8"	18	0	"B"	0	9	"V"	"False"	120	120	0	0	2	1	"DZTMQEGFBJXPUIALVROSHKYN"	"SGUDQOLTNXKRMZYAIBHEPVJF"	"FGOMQHISDVBATKUNEJXZLYRP"	"QUTZFJYGVNMRDHAPLSIOXBEK"	"MKYJILANFETOHXUDVPBZRGSQ"	"NMRBGQTUJAEOSDLYFKHIXZPV"	"KDMUGVZRTNYLABFEXISPOQHJ"	"HVJEILKPOBAGYSUFZXMTRNDQ"	"SJAYTLVNEQDOUGMBKHIFXRZP"	"KDSJNIEFXMUZGLAQTHVPOBRY"	"ROSFPKXEUATQLVZDHNBGMJIY"	"RXAQOGIZSMJFHTNDUKBPEVYL"	"EBOMIQJARFDZTPKSUNYGHVLX"	"TSIZARKYOQFPNGJBLDXVUHEM"	"YDBUZGPQTVSLMIFNAROXJHKE"	"NZXJMGTOHDUFEVIARSBKQYLP"	"DBJYPOXQKTZRUMAVHELSFING"	"UHEVOYDAZINMJPQSXKFGLTRB"	0	10	FALSE
"main"	25	"18PG8"	18	2	"V"	0	9	"K"	"False"	60	240	0	1	16	1	"OPUBHXZYFEVQRLGSTDJNAMKI"	"EZIAHFBJMTYUPXVONKQRDGSL"	"VYQGZSREXLJADIBFMPKHNTUO"	"QZVGMSKTIRYHPDXEOLFUNABJ"	"IPMTQZGABUXOERYHDFSNKJVL"	"RAOKLXMHDGNTSIBJFUPVYQZE"	"DIBVGKYPZNFTLQRUXOAHJEMS"	"FNJLRUKDISBYEQXAPZGVMOTH"	"NSFYHAQDOJPGRKELIZXMUVBT"	"EPSFBRKDIVJOUQLGANTHXMZY"	"NTBEQUGZIOXDKPSLVJAYRMHF"	"OLYITBMFDEPXGAZUNVQJHRSK"	"RMNVQEYBZXSUHPIOJTKDGLFA"	"ZIQKSXATDULJPBOFNEYRHMVG"	"FHJZDARMSXLPQUIENOGYTVKB"	"BSMTGJFRIUPNLEQKVHAZDXYO"	"RSFUOHXIMKVYADJEZPBTLQNG"	"SNBMTDHVXLOKIUZYAQEPGFRJ"	0	10	FALSE
"main"	26	"18PG8"	18	1	"H"	0	9	"I"	"False"	60	270	0	1	10	12	"HOQREXNZTDAFBGJSKVMLPIYU"	"DBGOLIJVRUSEXFYATZMKHNQP"	"PHAOZFVYITBUGEXNSDRKQJLM"	"LSMFZVHOJXQYIBTNRPDGKEAU"	"XFGPHOTMVZKNYAJDLRSUIQEB"	"RMTGUXKBIDZQVHSLOJYPEFAN"	"PUKGVZLOYDNIXAQFTSHMJBRE"	"IGANYLKHTQVBOPZJDEXSRUMF"	"UIEGRXMPSBVHQALKZYJTFNOD"	"FSERKDXZOMAJVIYHNPTBQLGU"	"VYFROMSBJIUZGQXDKLENPHAT"	"OBYSFLUERVIQPHAZDTKMGJNX"	"SMPYGAQLFKVEHUXNDBTIROZJ"	"XFARJNUQHMKOSGVPYZLEDITB"	"LIGQRKAVEXTBZDOUSFMNJPHY"	"YQVXPDFKNAMZBLOUTGHIERJS"	"ONBZKLDFHXEJPIATGVSUQYMR"	"JNPBUIAEKZXSQLDVTGORMHYF"	0	21	FALSE
"main"	32	"18PG8"	18	2	"B"	0	10	"P"	"False"	60	240	0	1	16	3	"QPVEDRBNTFJHKUYSLXMGAZIO"	"ZILVRSHDBTFKAGPOEQMYNJXU"	"MIQNVODAGRZKPFETBJLHYXSU"	"GSOHUFQVMNYTZDPRLKXBAIJE"	"SEBLMDXVNOAKPIQFZUJTRHGY"	"SEMVDAHNTXBOIRUQFZJPYLKG"	"BIVOHYFKSJGZETPANRMXUQDL"	"SPAJELTUBDHKFVYRNIGQMOZX"	"PJUGFMYZEHNSTBLRIOXQAVDK"	"JQMHSDLNGYXUEZOATFIBKVPR"	"HKAYMXLQVEISZOBRJPDFNUGT"	"MLNBGYSIKJTQVUHPFXDZRAEO"	"SXTVNFUQKOIGYLEJZMPHRADB"	"LPGEJIMXAZDQHURBSNKVOFTY"	"YLPEDGKHJFZNQXOARUVSMTIB"	"BEIFGAVHKRSUOLZTJXYMDNQP"	"YHTKDFEQMXPIUBZNGAROVJLS"	"MJAIRUXGLSTDZQOHPYVNBEFK"	0	13	FALSE
"main"	34	"18PG8"	18	0	"D"	0	10	"N"	"False"	60	60	0	0	1	3	"UEBZSPKJYRIHLMQTNOFXGDAV"	"HTFZOJQMVBNGUDSPAKELIXRY"	"HBRTXOLDMNEKUQYGVSPJAFIZ"	"PTYLOHKDQVIXSRFAEMUBNJZG"	"LJKBAGHVNPFZSYMUXEQDRITO"	"MFJBEQGYOTSIVKXAHNDPZULR"	"SHUFGMARDJZBTYKIEVQLXNOP"	"DXRZKQLPSBUHAIMOYTGFJNEV"	"PZBIYTHMENVXKUDRAQGJFSOL"	"SZAVGEQJFMOURHPNTYBILXDK"	"EYZLRIPKGUXATNDHBQFOJMVS"	"MLUZOHYBJFSGKNVQAPDRXTEI"	"DMXZBQPTVYJFAKLEORGUIHNS"	"QLPJYXNTVBKEIZOURFDMHGSA"	"NERDQBLKIVSGMZPFYAUTJOHX"	"OMAKZYLPUEISGHRFQJXVDTBN"	"QGUAEHDXKFPJYSZINTVROBML"	"NJKQMXLUVIORYAFBGDPHZETS"	0	13	FALSE
"main"	39	"18PG8"	18	0	"R"	0	8	"K"	"False"	60	240	0	1	4	1	"XADHEMJRUNVPKSOGBFYLZITQ"	"UNPJRAIGDTSEKVXOBMHZLYFQ"	"UVXFMQLTEZBYIAPDRHSNOGJK"	"PDYZAILGVMEOHQSKURFNXBTJ"	"NFPGDQUOKRVMJAIBYZLSEXTH"	"XMGISNHLAQUZDOBPFEKVYTJR"	"AZJSYQPIHDEBNKLUOXFMTVGR"	"FETZRDINLOAMQHGBPSJUXYVK"	"BVMFALGHNTORZKPIEQUYXDJS"	"KPZDMBJHIVRTNYSEOUGFQLAX"	"EBHSKYXIMZROJTPGQVNUFADL"	"LYBVMGSKDHRPAUJIOXFEZNQT"	"JQUAMHILNGXFEBYKRSPVDOZT"	"JPTRZEBHOISLDYVNQUAKXFMG"	"RVINTYDLJBPSMUQEFKXZHGOA"	"VOUGQKDLBFNMXIASRTZYHPEJ"	"HNLYOJBXEATMQPKSFDGVZIRU"	"LQDZPYHUISEAVXTNGMFJBKOR"	0	9	FALSE
"main"	54	"18PG8"	18	1	"K"	0	7	"R"	"False"	120	150	0	0	8	1	"YNVEHBZMDSQJIFPXRUTOAGLK"	"ZQFJRLXTHIYGDAMBEUKNSOPV"	"ZLGKIAOTSUENHPJXMQBRDFVY"	"DOVUGHAQSEYTKBPLNFRIXMJZ"	"EHLPNZYXGMSROIJKBVADQFTU"	"GMXNOSBZRHEJLVYAUPDIKFQT"	"OJIKEUYHVGXZMTLBRSPDFQAN"	"SXDULHQGTIBEYVZONJPARMFK"	"SMPUNEXRKQJYAOHVZIFBDLTG"	"RYJIFZNSTXUDVGKPQLMBEAHO"	"VQFHDOLMPNSUEIJYXKTZGRBA"	"UXJDQTOESILBNZGRVMPFHKAY"	"RQDVEXGAKUZSYNJIPMOBTHFL"	"IYVHQOJXPTAKMEDZNUBRFLSG"	"KQOMTBGHYSUPEARIZLDFNVXJ"	"TODYFEUHNQBSVAPZGLRKJIXM"	"HOLZKVSPBJGAQXYRTFUIMDEN"	"IYVMZRNLDJUGPOBESXTFKQHA"	0	8	FALSE
"main"	64	"18PG8"	18	1	"Z"	0	9	"I"	"False"	0	30	0	0	6	-6	"GTOMYQKHBXEUFZJADLPRVNIS"	"TXNZIHGAJBSMOLQDRVUKFPYE"	"RJSNHUOGEQPVFALZDXYIBTKM"	"HTRFMZIGJQXLBKVOPYENDUAS"	"UDRMINXVZPBFOSKALYGHQEJT"	"PRSLIVUQJEXYDTBHGAZKMNOF"	"VHQZPNOEGIXSMTULJDAKFBRY"	"LBTFDONHUQEVKPRSZXYGMAJI"	"VXLPURDGHBOIKFZEJSQYMNAT"	"OVQXRKHYPDUBNZSGLIFJETAM"	"XETIKABMRHONFPGZQSUVLDJY"	"UAQLKZFMRPGHOIETXDJVBNYS"	"ERAYLNPIFVTZBGXKUJMDHSOQ"	"BUIDOXLQARFZJSEPMHNGTYVK"	"AQXIMLORSGDTKJZNFBVUEHPY"	"XRTDMUKSHVOILAFPQEZGBYJN"	"VARXOBYNEFUTQLGDJZSIPHKM"	"IXPOEDFABZVKLTYRQHJGUSMN"	0	3	FALSE
