"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	26	"18AH2"	18	0	"X"	0	9	"X"	"True"	0	180	0	1	3	0	"MZKQXBDNAHEIPGJFTURVSOYL"	"VEPRGHFMAYXTZBJNDQOLIKUS"	"MBJLENDIZXKVOQGUFHPYRTAS"	"GABQKLZSDXTYHFNPIMUERJVO"	"ZIXSVGPBJFKNQYODTUHLMARE"	"NAXYSMZDHTKUPVJELIQBFGRO"	"DQXZALFNYTSGMJHBROVEKUIP"	"UNZXLQKSFEIPVBTMHAOYDJRG"	"QZMBGTYEPAOLKFNVSXDJIRUH"	"NSEJFYVUKTHRLBZDQMPGXOIA"	"UHOBXSKNDQMVPETJRZIFGLAY"	"QLFGRTZNDXIASMBYVKOHPEJU"	"MKHBTESGPJYRFLOVUAQZIDNX"	"TVODJFNIAEQHBZRLMKSXUGPY"	"NIYJUASTMQKRBPVFGZELXDOH"	"NOLHZGPXDFSVEMJTQYRKIABU"	"AYKQPDLOUBFIMXVTGJENSZRH"	"ZJLGNXPUDMQEVFAYSIKROHTB"	0	9	FALSE
"main"	32	"18AH2"	18	2	"S"	0	6	"S"	"True"	120	300	0	1	17	0	"AIEYMJQKNOHVZBRLGPUXDFST"	"AXUQTEMBGHIVPSJRDFNKLZOY"	"SIFRGZQYKMANHULXTPDEVBJO"	"ZYJSRNPMVXAKDEQOTGBHIFLU"	"SLAJNQMZKDUERHOFTIBGVPYX"	"KQTGSVMYOJPLFRXUNDZHEBAI"	"PDLSTYIZBEVAURHKOJGQMNFX"	"GPTOJXBHSDLZUQENAVRMYFIK"	"VOQUFRALPKMTHJXNGEDSYIBZ"	"KIDTYSZOBFXEARUJVHMLQPGN"	"QKETZRFLUSPANXMHYDBJIGVO"	"GMILUSPFOVBRYEQZHNXJKATD"	"PLBXVHFARJTKENSZQOMYIDGU"	"FEBGTJUYOVXIMZKHAPNRSQLD"	"EYXZHTNGDLFIJUQOPMVRSKAB"	"MSDLABUXRHTKVJYFZOPGEQIN"	"TUVOAZLNBXYIRPGDMJKSHQEF"	"PDUQJNSYOXRTMIFEAGBLHVKZ"	0	6	FALSE
"main"	34	"18AH2"	18	1	"E"	0	7	"K"	"False"	60	90	0	0	7	1	"ZYIFGKVBDSARUNMLPEXTHJOQ"	"HGYDIXJVFKSMNQBZAULPOTER"	"BKQHDELSXJOAVUMPZRFIYNTG"	"AMUGHXDSRLFBQYEITJVKPONZ"	"AUDYXPKTFOQNLGVZMSEIJBRH"	"AOPZLVISKGENQRFXUDHYJTBM"	"YSROAGBLZITPFQHDUVKEJXMN"	"XBGQTNPKEHYLOZRFIMDJUVSA"	"IVXMHAFGZQELDOSPYRBKUTJN"	"KTZHPVDNIEAMJGBQFRUSOLXY"	"FVZGQJNYKUTOEDHLBPSIARXM"	"MDRBLNAQEFGTKJOVYZUSPIXH"	"RGKXAILPMBYEUSJTQOHDNZFV"	"PEIRMUGFOXTLNQADHSBYJZKV"	"AUMQFKBOSXYRIJLNPZEVGDHT"	"YNSADMIQUOERHBPTXKJVGLFZ"	"YDHTKGZNISXEUQORFALMBVPJ"	"YQRPTXASVZDNUIEBLHGFJKOM"	0	8	FALSE
"main"	36	"18AH2"	18	2	"X"	0	10	"Q"	"False"	120	300	0	1	17	1	"UGPNJQZADHKRFSETBIVYLMOX"	"ZQLDGHATKRNMYUEPFBJXVIOS"	"JUEGTYANKLPIOVQXRMFSZBDH"	"DKUNTHAEQVGZMPYOBFISLJXR"	"GMFAYBXIJDUKHRVOQTLENZSP"	"GVMKXIEDZNJRLBFOTQAYPSUH"	"TYROAFUEMGBJIXNSKPQHLVDZ"	"MPNDRBLYOIUJSFGQEZKVHTXA"	"XYTJALOBQRHZNGSPVMKUDFEI"	"TPLSOKFDBENVUHXMZJQRGAYI"	"JZBSGNPVDKXRTFQOEYAULHIM"	"NGVRDAHLTOSIKUJEBQMPXYFZ"	"LTNRXMGYSDHPOBFEUJQAIVKZ"	"QZTGYNAXPOIKMHJFURVDLSEB"	"GVUTNLMJHASRZXIYDOEQFBPK"	"UDXLRIPNAGEZQBMOFVKHSJTY"	"JHXVAFRTUSPNKQLOEDBZMYIG"	"STLMRPHBZFQXEAGNUJVKYDIO"	0	11	FALSE
"main"	37	"18AH2"	18	0	"D"	0	9	"I"	"False"	120	120	0	0	2	1	"DELVRYGOMNXJQTPUZIASHBFK"	"JMGVNYZDXALBHQFROISEUTPK"	"RASQYZUXKIDGVJTLNMPBOHFE"	"RSOAPTEYUJVGKIMQXZNBFLHD"	"PNYVUTEZAHSGFJQBLIXDOMKR"	"MAVXNBPQUGYHOJZEKSTDLFRI"	"OXYVDEUHTZNQKBGRFSMLJAIP"	"XPNUOFZIQGYDJVTBERKHALMS"	"HMURPGSINKOZALXVDQBJEFTY"	"ZRVFIXOKDAEUSQMLYHTPNJBG"	"NSMLIYVQXOKAEHPRDTJGBZFU"	"AUINVQLJOHYFTZKPDGMESXRB"	"ZDGARKUHVLIFNTXQPSMEYJBO"	"OKPYDBTXGHSLNUIAZJFVEMQR"	"PTSGBKXUQRNJLOHMYVDAZEFI"	"NAXOJPULVYDZKGQMISEBRTHF"	"NLXZJBDVQEHKMSGTPUIAYROF"	"DARHKGJZSNUYFIPLEOBVTQXM"	0	10	FALSE
"main"	38	"18AH2"	18	1	"X"	0	7	"Y"	"False"	0	210	0	1	9	1	"UGJIQBZKDLVTPYHASMFENROX"	"IKLXRNZQAOGUEBSTYMVFPHDJ"	"EZROPAIFGJXVBHKNYMTSLQUD"	"VAGKQREPJOUBYXZISHDFLMNT"	"FQNYIKZXPURHMTVADSLEBGOJ"	"SYARIHPNDJFOMZQKVGXTUEBL"	"TMBJFOULKNXYPRHDIZVSQGAE"	"VJZPNGAMHIEKDQRUBFLXOYTS"	"IXBMUPHELFTKAVSQNDRJYZGO"	"KNBQJSMYXROFGEAVTDULIPHZ"	"AVPRIZHKDJTFQMUSBGXNOELY"	"NJRAHXGDOLQKEIMFYPVUTSBZ"	"AMZRGOLVNEBTUXHSJQDIFYPK"	"XGUEBYRAFZNIJHVSQOKLTMPD"	"VHPGRUFKQOAEJSTMBIXDYZNL"	"YFUGTMEJRILHZQXVNASPKODB"	"OANGJFBZTULIDMPHYQVSRXKE"	"MIYPUHSJAZFXBDNLEGOVTRKQ"	0	8	FALSE
"main"	43	"18AH2"	18	1	"S"	0	6	"J"	"False"	0	210	0	1	9	9	"AZTEUBNYHOVFXKQMRPLJSDGI"	"SEMPKXTIUNYRZLHVOQJFBGAD"	"ALVOEQKTGZIMNSPJRHYXUBFD"	"SQUGIOYKTLHZEXRBAVPFJNMD"	"TVXPGRIFHKJOYMNDUQZLEBSA"	"NAIGESPQKUDYVMXOHJLBTFRZ"	"LXOKHTYREIBVQAFNPMGZSDJU"	"EYAXJPHMQINOKZRGSTLDUBVF"	"SBVDMLPUXYJNROQETHIKGAFZ"	"LKBRMNJGZQXVPDESYHUOTFAI"	"MFKGVSTPBIYNALHJDRXUEZOQ"	"JMVBIXKRZEAQODLHGTYUSFPN"	"YLBPEOMNUSZHDITRAJQVFXGK"	"OFVHMQKRPXJANUSDYETGZIBL"	"OEBAVXHYRLZJSPFGUTMDNIQK"	"GHFKJXSPEZVAYRBOLIQDUTMN"	"JQVHASGNLIODEUFKTBZXRYPM"	"KYHAJOMBELNSFTXGVZDPIQUR"	0	15	FALSE
"main"	44	"18AH2"	18	1	"S"	0	6	"R"	"False"	120	150	0	0	8	1	"UAOTGHXQIZSRVBJENDMYKLFP"	"OAPIZLBEJNSHXGRMFKTDQVUY"	"VTSKFYZOMBDQUJGRILXHEPNA"	"BIEUYXGPTSJVLRKFMNZHADOQ"	"MFDUEALHSBJTOGKZNQRPIYXV"	"PVBQJSLGYZXKOMDIFUTNRHEA"	"FJIHNEBYXTLUAMOKVSQDZPGR"	"GDOFALQNISBUHTRZXVJPYMEK"	"VIKBUQRSTYDJGFLMNEHAPZXO"	"INHYMPLQOGEATSKFUBRDXZJV"	"EGRDZUSAQMVTLKFHIPYOBJXN"	"LZBMVRESTFQKNPIUJHXGAODY"	"DXQEIPYBTOURFMGVSLHZKJNA"	"HVPAGNOUMFYERQZJKDLBSXTI"	"QFYOMTNPZRKAUGLXJIEHSDVB"	"AUNZQOGDLJEFHRSVYMXKTBIP"	"RVJENOXYZGTIASQDMBUPLKHF"	"IPLKNZOBRMGTDFEYUVJSHAXQ"	0	7	FALSE
"main"	48	"18AH2"	18	1	"H"	0	7	"P"	"False"	0	30	0	0	6	1	"ZYBHEQUXTRVKJPSDNGOFIALM"	"TXKNIOGPUEFVBJDSYHRMALQZ"	"GVSIFQHZUNKAMOXJYDPTELBR"	"GIEJSHTUFBLAZNDRMVPOKYQX"	"AOJXSULNVBFYHZMIDEKGTQPR"	"YBRTAPJGQOIZUNMSXLFKEDHV"	"BZKMSDQPHRVTEJOXFALNIUGY"	"PKVJRMGSDBNYQXOEZTHLAUFI"	"EZLSRMJFTQBUXINKAHDGPOVY"	"XHOSLQDNMPYFTAJRZUKVGBEI"	"SHPUVBMDOLQKXFREJAITYGNZ"	"IZGSKXEPTFYMJURQHLNODBAV"	"EMBJPLDUASTROGKIZNHVFXQY"	"TAMNFIBSEKRZOVHXGDLQJPYU"	"ALYEBHSKJXTZVUNMGOPDFQRI"	"PHXNUEBOMLKAGJYRFZQTSVDI"	"ILTVKJNFHBEZMAXSQOURYPDG"	"BVSZUJQEKOIPTDLRGANFHXMY"	0	8	FALSE
"main"	50	"18AH2"	18	1	"S"	0	7	"S"	"True"	120	150	0	0	8	0	"QFZPOLESYGANDBXIVHJKMURT"	"PXKEUZIDNSOFJAHQLVTBGRMY"	"YDBHMRLXTVNQKZFGJAOPSUIE"	"QBGPRFUSLXZMAJYNVHTOIKDE"	"YSNTEUHZPXFJOAKRIBMGQLDV"	"SYUDAREFMJLZVOHKQPBXTIGN"	"PIYLVMRUNHAXDSGFKJZTOQBE"	"QZHSJLBKFDMGUAVYIOTPERXN"	"FITJQMUSBODGZLANEYVKRHXP"	"GPDMKXOEQLNUBFYRVJZHTIAS"	"GQNELOXHRYZBKJMIFTSVUDPA"	"HODRVYKJFUBSXNGAZQEILTPM"	"BSVUEFDOYGQPXHTLRAKJZINM"	"PTQYJHEGSXDRZLKANFOUIVBM"	"GDOVRJIKQSZLBHYNUPEFATXM"	"HKTVSAXQURPMIEOBGLJNDYZF"	"DOJAVUBYEGKNXHQFLTRSIMPZ"	"SIGNYXZKRVEDBOAPFTLQJUHM"	0	7	FALSE
