"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"18WN"	18	2	"T"	0	9	"M"	"False"	60	60	0	0	13	2	"BSHAORZJLPYTUVNMFKIQGXED"	"NUMFSLYGHVRTOXAJKZDPEIBQ"	"HRNMJFSALQUVIDYBZETPGKOX"	"ZAQMJNFTEURKPVSGILYOBHXD"	"NHSBLYKREGJUXMDOQPTFIAVZ"	"XEAOGBQVUPRYNDFSTZMJIHLK"	"INDHPJZVFGXYMLOURABEKQTS"	"SRXTUZFPGBDIQJAVHEOLKYNM"	"SGKBHRVAYLOUMIXJNQPEDZFT"	"QDLYGIJSURKBVPNMZXAEHFTO"	"ZPYQXJFMSUGITLHREBVOKNAD"	"KRUXYAPZQTIGDOMSJEHLVNFB"	"QJIMTFAOVUNEPKHYXBRDLSZG"	"FISDPRJQOMYTKLNXGHBZAUVE"	"APNIYLURMBEKQXDOFVSHGJZT"	"QDKJMXZNBYPAIEOSHRLTVGUF"	"TJRUAYVOHBSPDQZKNFMXEILG"	"LMQYVORDAJKEITXUFSZGNBPH"	0	11	FALSE
"main"	31	"18WN"	18	0	"V"	0	6	"R"	"False"	120	300	0	1	5	1	"BQVMINEXFZDSUKAPOLYJTRGH"	"IMEJXGTVKSLNFHYOABDUPRQZ"	"AZFBULXIHMEPYKSRGJTQVDON"	"MFKAIGJXEBQYSRLPHUTDZONV"	"GYOBXPMVFEZNQRJTKIHDSAUL"	"OPFMLNRVEKHZBGQUJIYDAXST"	"VJBOKQIYFZASHXERTGUMDLNP"	"ZXPFNSOLBUKVYHRDMETGQJIA"	"LGUAZJKDPNSBMFRITQHXYVOE"	"YKGSADJMQPUEXLVONFHTBZIR"	"JFBXNYPKOAUTGMSZDEIRHVQL"	"KQJURZAGTNELYHBIDMSOVFXP"	"NZSLVXRYMFDABTOUJHQIPEGK"	"XRKJUQPTSZFHADMYEGNLVBIO"	"YKINHVLATZXDFOMQGBEUPJRS"	"IPXUVYBDJQMKZGLHSARFENOT"	"KYJLITFPQGOZSBEDRANUXHVM"	"AYQGZPFHNEXJIORLKTMVBUSD"	0	7	FALSE
"main"	33	"18WN"	18	0	"R"	0	9	"L"	"False"	120	300	0	1	5	1	"EMHYPIBLJSVUFZDQNRKTXGOA"	"AIBHYNDJPKGMXVTFESUQOLRZ"	"BOAXRFHTVEYINGMLPSDUZQJK"	"GQIPYUTKVZHOJFREDXMNASBL"	"GFADUOKRMSNXQJVPYHLTEIBZ"	"KFONGAEZMLRYXSQJDBTIHVPU"	"MGKLISHFTZUNYPODRXAEJVBQ"	"YOBRJHGKUZEXMQIAFSTVNDPL"	"ZKUFSMBDXVYPRENALOJHIQGT"	"YXDJRBKFUZGNVLTSEMHIPOAQ"	"XFVNSRYTEJLKOBUPAMIHGZQD"	"TYKDGIUMNSFAXVQHZEPOLJBR"	"QYOVXELJGBDUATPIRMZHKNSF"	"FZLPHRIAEVYTGQMUNOBDJSXK"	"VETPFKSILMONBQGZURDJAHYX"	"XGYJIUTHSDZVNOPMBFQKEARL"	"IEODTLAKMFRVGBUQHNPXZYJS"	"MQOJFBKPANSIZYHGVUERTXDL"	0	10	FALSE
"main"	36	"18WN"	18	1	"K"	0	7	"N"	"False"	0	30	0	0	6	2	"ENQKOYMJFXISUDZHABLPRVGT"	"QLVPTOBHGKMIASFDNXJYRUZE"	"AVKSOEYFLXTQGPMUINHJDBZR"	"PQYAXTEDKFZHMURILOSBVJGN"	"JAOKEFLNSXBTQVMYHRPIGZUD"	"IJEMHLSTBPRYAOQNDFVXKGUZ"	"ZHBGPOQNFKYJERXATLUDVISM"	"XTEYSLIHVFOUAGJZQDMRBKPN"	"TVRMAQZNLFIOXKBJHEUPDGSY"	"FOSEYVULHXNIPBRKMJGZQTDA"	"XJZQGNTFHYLIURAPBDOKESVM"	"RKMVQGFLXBOIANUTSPDYJZHE"	"GDQXVHFSMLTZRBKYPJNIEAUO"	"HSVOEUZYIKTQMFXGJPARLNBD"	"MTLUHRPDNZKGVFSJBIYXQEAO"	"FYEJMLHRXQIASNUOVPGKBDZT"	"HNTEUIBSXPQZJVGMKFARODLY"	"ZEOHQKFPIRYGNUADJLBXMVST"	0	9	FALSE
"main"	43	"18WN"	18	2	"B"	0	7	"K"	"False"	60	240	0	1	16	2	"HQZLUSKVTMIGNXPOFDREJYBA"	"FKRYITAULVJHZSGQOBNXPMDE"	"UJXLZIFTGDMKBAYVHSOPREQN"	"PTJVFEYIRKLSMDAUQOHGBZNX"	"QEKORGMUPYBZHNTFALSXDJIV"	"AJHPOTMNQUVDEKYGFZSIXRLB"	"SYMZGJUNFXEDRPBQLHOVIKAT"	"UXPREADSLYOBTJVZMQKFGNHI"	"XEAIKQLGNYOTJVDHPUSBRZMF"	"EFXBRIGVALYJODUTPMKSNHZQ"	"PLDKIBHREYSQGTNJAXFZMVUO"	"MDKRAEFHNBTGVPQSUJYXZIOL"	"YSHUORVJNZAPLDFMBXTQKEGI"	"LEJOXRSAUQMZYPKNBGIHVTFD"	"BQHUPTKDJIAMLEZOSNXGFYVR"	"QEAPRSBMXHOTGIKYZDFVJNUL"	"MZIEJUVKOBFSQDPARNTLHYXG"	"LQBMFURZADSVIKTJHOXPNYEG"	0	9	FALSE
"main"	44	"18WN"	18	0	"P"	0	7	"Y"	"False"	120	300	0	1	5	2	"JZKXLOUTRSHVGFNMIPBYQEAD"	"JYXMTLVKQIUBSDRNAZEGOPHF"	"TXLKIQRANZPYVUJSGEDFBHOM"	"YQUFVBXTKORHEGSLANIJMDZP"	"JAXOVYSEDIZFRGKMTNQPUBHL"	"RUTIXLDYGPBVHQZMOKJSFNEA"	"USXOZQPVJKMFHYRINTLBGDEA"	"VMGEFLQXAHZBNPTYKJODRIUS"	"BEDKAXZSVLPQFUTNMOGHJRIY"	"EDKRZSTJNFBYVLGMUOQIPXAH"	"QPEHDBUIGNXYKFJASRMLOTZV"	"TKVORDJEPQBANLIZYUXGMSFH"	"UMXSNHBPARYQLKTFOEVIJDZG"	"PQLRSIVEBXDJOZMNGTHUKFAY"	"GMLNZYIHXQJBVORTUKFADSEP"	"SNTFVPIUJXQOREAZYDBGLHKM"	"HEOIKUTZLQPRSDMGAFJXYNVB"	"XSMGZVFIBAPNYJUDLKTROQHE"	0	9	FALSE
"main"	55	"18WN"	18	2	"F"	0	10	"U"	"False"	60	240	0	1	16	1	"PFULEQNGMJZKTBDARXYIVSHO"	"IKUYPSEVMDAFHOGJXLTRZBNQ"	"ZRKJLYMGDAFSBVQPEXHOINUT"	"FIMGOXZPLRETKSUDHVBQNJAY"	"RQAMVXDTGEZOUYKPLFJIBNHS"	"XBNPDRQYHAEFIVJMSOKZULTG"	"NFZBTDEXUQRKMLAOHJGSIVPY"	"YRXIGVHOJPMBQAUFSNKZTDEL"	"QHRXYNAIZDVTEOPFMKLUGSBJ"	"YHBUGSDILNKRXJFQZVTEMAOP"	"PYHILEKNSTGRMBZFOAQJVXUD"	"RLPUANGYFDVZJTSXBMIKQHOE"	"MRVTOHSJQKZDNYGAUIPXFEBL"	"NBSJTZGHOXFVLAYUEPQKDRMI"	"XUSHKEMQGAOYVFPNZBDIJTRL"	"AQONRDLEPJBZSTMFKYIXVHUG"	"PRJNADZKQMUFGXSOITVEHYBL"	"TSPHEVADIMKLZNOJGXUYBFRQ"	0	11	FALSE
"main"	57	"18WN"	18	1	"A"	0	9	"I"	"False"	60	270	0	1	10	3	"IXHYTJDSFVKMPOURQLAEZNBG"	"KJHAUITPENZRYMBOSXQFDVLG"	"UVSJNLGPYZQMIKDABRHEFXOT"	"FYHDNZUXVBOPERLTGIJMKQAS"	"FPNVKQUIXYERSBZMALGHTODJ"	"GPVKXRSEDZLUINFQMTOABJYH"	"LYPXAIMSQDNUEJVGTKOZFBHR"	"NEYMVJRFQTBLGASDOZUXKPHI"	"KPDFBSLQEAYJRMUTXHNZIGOV"	"PBLNSVZDHRFGKMYETQJUXAOI"	"YZMQVHDKPIRTAJUSFLBGNXEO"	"UEIBFMZVYDAHJGLRTPXKSONQ"	"PIRXMHDQUSVLGETZBFKOAJNY"	"GAMBEILNSUVTFXHQKYZDORJP"	"EFZABKMSHQTVNLYIDJPROXUG"	"UBZMIEPJKRXLVQNFGAYDTSHO"	"NFULQHDEJROXPMVGIZYSBTKA"	"EZTHRLDQPIYBJKFGMVXSUONA"	0	12	FALSE
"main"	62	"18WN"	18	1	"F"	0	6	"F"	"True"	120	150	0	0	8	0	"VLDARFEGPUZQOSMBJYKINHTX"	"VLNRKUZAESPDYGTXJBIHFMQO"	"FPRJNSBEAOGYZQMLKTIXDUVH"	"JOFXMYZUSQGAEPKITDVNHLRB"	"EKQHFMIRSYGVABUTDLNJOXZP"	"NJOYKISQGLHRBXTFZAEMUPDV"	"DVUNABIFXHQLRPJOKZGTMESY"	"JLHAXBEUQFMSPZYGTONIDRVK"	"UOVRZQFDHISTXPEMYJLGABNK"	"LPGESTXYVHIJDFOMBNKRZUAQ"	"SURBYNGAQJPDHKVZTXOLEMIF"	"QYOPNFMKSGHJRBUXAZTDVELI"	"HZFSOUBPAEDMYJKXVQRGNILT"	"QMZKVXGJNIYBDUTHPLRAOESF"	"JNSALHGOYFVIPBDZTXUERKQM"	"TXGDERNQUVPLHKFYJOASIBZM"	"TRAONYUBGPMXVKLZJQSIFHED"	"BRKQJEUMNZAPSDXTYHVGIOLF"	0	6	FALSE
"main"	64	"18WN"	18	2	"P"	0	6	"M"	"False"	0	0	0	0	12	1	"AOJXDIKQPHSLYMTBZURFGNVE"	"JUYTPDSZKHMOQFRILNABXEVG"	"PBTZODEQFJNUVLIMKGAHSRYX"	"JFRTXGLAEUIYZBOMPKDQSHNV"	"XHSZADEMFYPLOQTRGKNVBIUJ"	"PXGFNRUIVZKOYMSDATEQLHJB"	"XVOPBSNKYDLFEGJAHMQIUZRT"	"FARYVBSTUZNILQMPEXJKDGOH"	"SVMKNGUXJOZHFAQLBTRYIPDE"	"BRIJSPLVEZGKANFHMQTUDXOY"	"BIRYSNXKQOPJVMZFAEGLHUDT"	"PQDROBJMUIGXHASZYFVKNLTE"	"IOVSRJMPBGUYKAHZNTDQXFLE"	"BZGQEYXIRDAUNTOMHPVLKJSF"	"VYMQTDFKHXGPSAELBNJZORUI"	"TNZSXKEBDFRPIAVQJYOMGUHL"	"FNRUXHMPISTVEJAKZYGBDOLQ"	"RXIUJMDAPEYHVOFZLNQKSTBG"	0	7	FALSE
