"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"18HB9"	18	1	"R"	0	8	"L"	"False"	120	150	0	0	8	-4	"QMKLAOSDUBVPEZJRTXHGFINY"	"IGXKOMQRHZYBTVFPLSJEADUN"	"VHDYZGTQSNJXUMOAFBPLEIKR"	"BYFEKVADQRLGZSUNXTMPOHIJ"	"UNMHQSJAFKIGEXVLBDOYPTRZ"	"AJNBORFDEHYIKXULPVTGMQZS"	"MDKNZALVQXEIYUPBHSGRTJFO"	"UYMVTGNQXLHSZAIFPDBERJKO"	"OFUGRZJTLPXSDHQENMIKYABV"	"NMHTQUVLBFODRAXPJGSIKEZY"	"XADQYPEOMURFTILKNJSVBHGZ"	"LRTHNQEGUYFZJXSODAMVBPKI"	"LSFDAHOGBJTINPERQYZMVUXK"	"IPRELASMBGNTVHQZOYKFDXJU"	"LPKUYNGHIQDXVTMOEFAZRJBS"	"TBIHFDEQVRZNPYXLJOSGAMUK"	"KGJZLSAXRVFOIPYNETMUDHQB"	"ZETFSBNIRMDHKGPUVAJXOYQL"	0	4	FALSE
"main"	29	"18HB9"	18	1	"R"	0	7	"Z"	"False"	120	150	0	0	8	6	"NIBKAQDXTZVFMHSJOGPYERUL"	"JDUSAMVEINXHQPYTFZGKLROB"	"ZDMEYJTXPAOBFIQVGHLKNSRU"	"KTRSNXYPOEVGFQJHBMZULAID"	"YDZJXSKEUNMVRBAGHTFPILQO"	"UAERFGXHTLKZVPJBMSDNYQIO"	"XJFUHOGBVRMEDTYZNPKSIQLA"	"YKNJGVEOZTXQLMBFRHUDPIAS"	"GEDJAUMZPLIYKROBTQXNSVHF"	"NFADZOIGPKSYVHEBLQRJTXUM"	"XZRAQIDKMYNJUGBSLFETHPVO"	"FIQPOMTLBRSYEDHJZNKGAUVX"	"IBLDPJNVQRHSYMXOZEUFGTAK"	"MKBNLUZFXRYJHQGOAPEVIDST"	"QFPRYVUBNJDMHLGXSKTIEOAZ"	"URVZMGJKEODIPSTYLFXHQNAB"	"RLIHFXNYGOPZDTSQVEBKMUJA"	"QSMFBARYEUDNGHJZOTILKVPX"	0	13	FALSE
"main"	31	"18HB9"	18	2	"M"	0	7	"E"	"False"	60	240	0	1	16	13	"JEOVABFSZYNQGLURXTMHIPKD"	"OYXAQUDZLNFJSIMHVTBGRKPE"	"XDSLFAZYBMIVNGTEJRUKQHOP"	"VXJQKBISAYDTOGMEFRPZHLUN"	"OTMSBXRPJNQZLDKAEUIYGFHV"	"QSLFAJXZGTOBPNDHKRUEMIYV"	"NSJUQIHORTFLPKBZVXEYMGAD"	"DEPIAUXGQTBLYZOVFSJHMRNK"	"NAFOHVPSKQYTUDEGZXBJMILR"	"IVRMUXDKFNHOLYSAEQBZJTPG"	"MVUKBJXYLPGRDHEIFNZAOQTS"	"SPQHKMZBODGTILYUXFJVRNAE"	"PQTALXESDNBJORIUHKMYZVGF"	"SYDKUAINGRJFLOVEZXBHTQMP"	"HIZFURQVDLKBGTOSENMPYXAJ"	"XDZYSPTJOHVLMEKUAGFQRBNI"	"YSJFAKHEODQUNVPBXZGLMIRT"	"BUGLSHERMQOKJPNIVTFAXZYD"	0	20	FALSE
"main"	32	"18HB9"	18	2	"O"	0	7	"U"	"False"	60	60	0	0	13	2	"MSVRLPBIKNDAHUGTOZQFXJYE"	"SRGNYUBJEAOTMPIKFLDVHQZX"	"RBLNZJPHGDMXKUAFITQOEYVS"	"GMSKRZQBANJOVEFYDTPHIUXL"	"PLXNGQRUZVFSBHTOEJMAKIDY"	"FKZQMPBSJVHDGYIALNXTORUE"	"KGTFDRYABPZXMNOJVILUHQSE"	"RQFKUDAPLEXMJYNZBOVTGSHI"	"KEVJIPGZHYBQADTSNMXRFULO"	"QTVKLUEHIAOPMBDFSJRNXGYZ"	"OKXFNIEJLVRYPAGHQUSBZTDM"	"MLYUTNASOZHGFBKQXDJRVEIP"	"FTOSPDQVHKMLJENIYGRXBUZA"	"LZEMXQSUFONGBKTHAYRJDVIP"	"DGTYNUXMBEHQIKJAVRZFPOSL"	"RBHJLDVFQTXGPNZMOSKAEYIU"	"IOPULQDANJFSXEYZBKGRVHTM"	"EGXPLVBOASTNJZIHKFURDYQM"	0	9	FALSE
"main"	37	"18HB9"	18	2	"H"	0	9	"J"	"False"	0	0	0	0	12	1	"BHRFYJMAGZNSXVLPTQUIOKED"	"KXFEOIMSVUYLJZDQAHGBNRTP"	"NHOXEFVGZURTPKJDBLAQSYIM"	"ETHYUIQZOBPVXFMDAGKSJLRN"	"UQMNESBZTOKYIAPXFJLVHGRD"	"MFUTPBXYLQAVONKRZDSEJIHG"	"AERVMGJHOPIZKUSQXDBLYTFN"	"OQNHIRSYMUFDPLAJVEXTGBZK"	"SLVGUAMHZDYEOTXJPRKIFNQB"	"EIHVYSBLNKPDMTQAOXUGRFJZ"	"ROQTXIZLNYVUGKSFMEBHPDJA"	"VGKXPHNQMZUIOJLFDYTBEARS"	"MGYPZRONIJHELKQBVXSFDATU"	"TEQIVPDFJRAUZNMSBKOYGXHL"	"YODUXLZHPMEQKFVSIAGNJTRB"	"SUTYNKRMXOJGEBDPHZQLFAVI"	"ZQRGUOIDSHAKPFTYXJLEVMBN"	"DHXKOJAVEFRUIPQZMBLNYTSG"	0	10	FALSE
"main"	39	"18HB9"	18	1	"M"	0	10	"I"	"False"	120	150	0	0	8	8	"AYJUNFBZTILXGHDVKPOEQMRS"	"XKGHESOLBZDNMFRVYPUQAJTI"	"SZEDARIGOBPKXVJHMTYUQLNF"	"ZPBIYVKOLSHGXMFJRTUEDQAN"	"QKGLYPEDHIBROMTFUZNXVJSA"	"EIUJVHLGMAPQTDNRFXBOKSYZ"	"AZGPLOJFXDBTVEKQNMYSHRUI"	"GSOTKXFLIZNBERPJVYHQADMU"	"BLURQODXFGIVYNZJAHMPKSTE"	"GJHSFXYVQOUZLBMEKDPNTARI"	"VKPNSZRTGADHJBQXMYIFULEO"	"VXBKLDPAQEROHNSUFZGITYMJ"	"IMJYPSUXHLETDONBKZVGFQRA"	"GBKFHJREVTLUXMYQAOSNPIZD"	"SBZUQORPDVNFXEIJYHLMAKTG"	"FXDSEKTJLMHZYGRPQNBOAIUV"	"FBOGLARTJYVKXMPUHSQDZNEI"	"SBDQTGNJYIAXOHEZKLRMUPVF"	0	18	FALSE
"main"	44	"18HB9"	18	2	"D"	0	8	"M"	"False"	120	300	0	1	17	5	"NXBKDPZJVEUAQMTSHIFGOLYR"	"VLEHSXDGMNIOPAFBZRTJYUQK"	"ZGSDVIYHTUXMKOQJNERPAFLB"	"JEFAKXTIPVDGROYNHSBUMLQZ"	"JBOKSHDEANGIUVXRLTFYZMQP"	"APGZJOBHMIELTDQVXNKURSFY"	"DEGUPKLTSMAVIBYHZORXQFJN"	"BXFKANRSUEPIQDTHGYJOZMLV"	"GONJPRBKUFZTAVHIMEYXSQDL"	"ZRUTXGEJQPSVOHBIFMALDKYN"	"YSUBQVFITGAODKXLJEPMRZNH"	"DNXQPEAMFOVLJUITYKBRGZSH"	"UJXHPVKLASRQBNOYZFMETDIG"	"KOTINLPSRDEFXAGUJZHYQVBM"	"SGMBFJUNQATRZEOYIHXLPKDV"	"NUGOQRBHSXMPYADEKJFLIVTZ"	"HTSIUZDLBYFMOEGXQJRPAVNK"	"ESAXFPHTMQLOVDNKJBURZGYI"	0	13	FALSE
"main"	52	"18HB9"	18	2	"E"	0	10	"J"	"False"	60	240	0	1	16	1	"GNEZFVTDUYRXLOSQJPMKHBAI"	"VABGFEPNTHRYIOUJMLSXDQZK"	"RGNAJXLUVZPEFBKTSDMQIYHO"	"YNJFGXLRVAEBPTOUSMKQDHIZ"	"ESQLRKFDJZHUYPTMXAGNOBIV"	"HRGANBYFSMVUDXZKIJQELTOP"	"FKJHETXNYIVPGUOQLZBDSRMA"	"SGYONZXDKTILPHFMUBVERQAJ"	"ALUIZDMRQKPEFBSJYVGNXHOT"	"PUDBLHRVTJYKGEXAZSOQNMFI"	"EADFMSVHKLNQTIRJBUXYOZGP"	"GSLRFIDBEOXMZJKPNAUYHQVT"	"UNTXAOSGBQRJPVEZLFKYDMHI"	"BVLRKUJYIQXMPAHESFDNTZOG"	"OJVFZUIHKMNEQXBDSGARPLTY"	"MNKLAOFTRJXHSVUDPBYIEZGQ"	"UMDHQNKLGTJESVXIRYFOBZAP"	"PSYIBMAZENJOTRVGHUKFLXDQ"	0	11	FALSE
"main"	55	"18HB9"	18	2	"A"	0	10	"Y"	"False"	0	180	0	1	15	2	"QELDUANIROZSKGPVFYBXJHMT"	"ABOJSHXUKEMYTRVDPZQLNFIG"	"TGJOVLADIPFNEKZQXBSUHYMR"	"ZEQFRXYLJUBMPDVTGHIKANSO"	"GYEFBSNVDOJIATQZPLXMRUHK"	"GTYKNJUHSPOFZXRMEVQABILD"	"ZGYULOTVNMSFPJXEKQRAIHBD"	"ZPLIESGXUQRDNMKTJYOABFHV"	"IPATVSLNHFXUDGQJRZBEOMYK"	"UQFOHLTEZGBDRXSKAVIJYPNM"	"PBEAUIJVMDGNFLHQKXSTZROY"	"VSJTYQXOBLFEDANKGPRMUIHZ"	"NXDSEBMLFYVHTAZIJORQKUGP"	"ANDJPORSIXFLVUTBKEGMYZHQ"	"EJQSXFYLHITVRZGUOMKDAPBN"	"OVFGLUTRJBYNAXKSDPMEHIZQ"	"DLNPEHXFKBGIMUOVTZASQJRY"	"EGYHTLOMBIZQKPJXRDNVFUAS"	0	12	FALSE
"main"	57	"18HB9"	18	0	"E"	0	6	"J"	"False"	60	240	0	1	4	1	"QOJRPBVGUMLZHFKDIEXYATNS"	"LADMPFNKIHQYOUXBEGVRJSZT"	"YSJZKPGMAHBVLIEXNDQUTFOR"	"MHKVIOFUDNSPJQTRGXZLEBYA"	"ZHRTADJEKBUQYMNVPFXIGOSL"	"VIKNOHMTDUBEXAGRLZFJPSQY"	"DRIKUGAETOJPLHQBYMZSXVNF"	"XYKJBTPMDAQGRZLVHONESIFU"	"ALHMPSRGBOYIXUZKEDFJVNQT"	"LBJHKFGZYAXSUQETROPVNMID"	"KJDMPUVYHAZXGTRLOISNQEBF"	"KEQALHSDNFTUOMRGVXZJBIYP"	"IPSYZBXFEAGOVMDKQJHRNLTU"	"PUTLGMOEBDZRSHKFQXYAJVNI"	"TOFHUQDSRANZEVPJBXIGYKLM"	"QILUEHRSZBYAFOVNDKTPMXJG"	"MZYBEITKRLFQGUXASPNHVJOD"	"XJVHBZEQPFADMNTYSIOULGRK"	0	7	FALSE
