"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	25	"18PF6"	18	0	"Y"	0	8	"Q"	"False"	0	180	0	1	3	1	"STUHKJIEFLQOBZRNVYAPMXDG"	"UQKNSFVJDOYRXBTGAMELIZHP"	"FBEZNGXMYPIOKRQTVJSHUDLA"	"KUZGLOBIQYEDMHPAVFXRTSJN"	"GTZIAYMEHNBPJORQLDUVFXSK"	"VEUDOSTFBXPRIZGANYKQLJHM"	"JGSVNZYBKPHTAUXOMDRLQIEF"	"PFIXZJEVLRAYNSKQTOHUDGMB"	"VYLOGIPMKHZFTUSQDEXABRNJ"	"HJSLKXANITFPGDYQVOUEMZBR"	"BNMRQKXGEPOFAHZDJVSTIYLU"	"SVNLFUPQAMZKIDHOBTXJREYG"	"KIVUFDBYSGEAPHNLQRXJOZMT"	"ODTIYZSEBFVUMAHJLRPXGQKN"	"QAOTREZBPJDMLYNVXFHUGIKS"	"AFIHEQTGSYDPLZNKXUVRBOMJ"	"RNVZJAGUYKXFIQSOHPEDLTBM"	"LFPXUYEDNTAORVKMGHIBQSZJ"	0	9	FALSE
"main"	28	"18PF6"	18	1	"E"	0	8	"P"	"False"	60	270	0	1	10	1	"QMDPISFNLXTVREYUOKGAJHBZ"	"YXDNZMUFIOHLEQGSAKVBTPJR"	"YTQEOJHKMFBIGSDZNPXVAURL"	"BFGNSUPYLJOZMHAIVRQKTEXD"	"ZYMSHQLIDFRNKUGBAOJEVPXT"	"SVIXNZGTDKYOQPFBAUJERHML"	"XQRDBAJVESTFOYUKGNMZHLIP"	"SGPLFUHEMQODIKBATZVYJNXR"	"UOTMAGLZHJBYVEIQRFNKSDXP"	"HLOJPDVKMGZSTEQUYANIXFBR"	"RGTKBONUPEALSYFXDJVQMZIH"	"YFVTXKUISBJNHEROMDPLAGQZ"	"JRDOXBVEQKFHZTMGYNLPIASU"	"VQYGEKJXLOFBZATRSUNMDIPH"	"IMFDHNPOTKYRVUABEQJLGXZS"	"SNKFIXPMJHRLZVEOYUADTGQB"	"FGETSOQUAXRNMBLKDIVPHYZJ"	"RNGTOMEDZSYBLJIKXQVAPUFH"	0	9	FALSE
"main"	30	"18PF6"	18	1	"H"	0	10	"Y"	"False"	120	150	0	0	8	3	"RZIGHLTMDKPFJXVNBOESQYUA"	"TMJFOVEBKQIULHRZGDNXPSYA"	"TKVXLBSONZMDGEUJQYFPIRHA"	"AVPBOJGZFIHSNUMQREYDTLXK"	"PESOXMBJZDKGHYNLQTVRUIFA"	"RXEOVPYIAMKZGBLDFJQTUSNH"	"UQGORLHDEBNKVPAYJTZFMXSI"	"DHRSQKJFXYUOMIGEZLTVNPBA"	"MKBUATDVSNYFOHEGIXQLPJZR"	"PTILVOYFRUJSBAMQKDEGHZNX"	"OBSJPDNGZFUTVKEQMHLYAXIR"	"ESZBMQPKRITAFONGYLUXJDHV"	"THLDOFVQZKBIGMNXJREPUYAS"	"IPYOLDEXKBNTGZUVSFQHAJMR"	"QTNZJHMPFOAXBISEGLYVRKDU"	"EOAFGLRJSTUYMNIQBZPDHVXK"	"XGMOQKUZPSYRLFJAVTBDIHEN"	"ZSGJVUBYITFXHRKMNPAQLOED"	0	13	FALSE
"main"	35	"18PF6"	18	0	"V"	0	7	"V"	"True"	60	60	0	0	1	0	"YKJRTBPIENLXMGQHAUFVODZS"	"DGTZQXOVUKLPENIFBYSMJAHR"	"NMXOBRLDEKYISQHZUGJVAFTP"	"UHVQXRYOZTPGFBELSAMJIDKN"	"LZOYPDVABTGKSHEJUIQXMFNR"	"QFNTRPXELYMGOIHUAJVDBKZS"	"NPYROIDFTLMEZVKSBHQGAXJU"	"DLMTPAGNZRUXKSFHQVOIBYJE"	"RNSGPJKZLOBDHEMVUQYATXFI"	"EKADTFBRPGSLMZQOUNXYJIVH"	"QTVFJMNLUOSPAEKDYHGIXBRZ"	"TLXDRKFQHOYMIAGBSPUJVENZ"	"AVFLTEBXPKDQOSGIJMZHURYN"	"UYSXKOIZNFTHRQEMDGLVBPAJ"	"LBYISENVHRKZTAGMUPFQDJXO"	"LEMVSTHZGPBQAUJIDYKNORXF"	"DZVOLHARMIQGNJEUBSXFTPKY"	"QYNBGDOIJZLFKETPXHMRVUSA"	0	7	FALSE
"main"	43	"18PF6"	18	2	"S"	0	8	"D"	"False"	0	180	0	1	15	1	"ARMXSHYEBLTNOGVDKIQPUFJZ"	"HELJKPYDXQUVFBRMAOGTNSIZ"	"ORTVBQADMGNZFHXJSPYLUKEI"	"JBVXQDZILNSMAOUPKHFRYGET"	"OXIEFVQGALRUTJKMBYPZHDNS"	"NQODPHTIAVGJYUMKZLBREFSX"	"ZETFBAJVOMUIRQPKLSDNYGXH"	"FYGDOTRPJNSZIXUQAEHBVMKL"	"QDUZBLIFEMPVKJGYRTXNOSAH"	"TAOZVJFBSIDGMHUERXKQPYNL"	"TFPYJNKSDIVMXEUQOBLZARHG"	"OGJBQYKRXETMNPHVUADFIZLS"	"QESKBXZYVOJFNMPHGILDTARU"	"ITYOAHZPMJFDLGQSUEXNKRVB"	"DQUFOBTGYKAZHJSMXVEIPLRN"	"LBJUOXQHDSIVZYNAMRPGKETF"	"HNJXFEBLSIKZPDGYQUORVAMT"	"DAOGKMPRVLBYFJZUHTQXNIES"	0	9	FALSE
"main"	45	"18PF6"	18	2	"R"	0	9	"P"	"False"	0	180	0	1	15	1	"BNYHRZAGTXJDLESOKMUPIVFQ"	"XESDPALZMFIUKVTNQBJOGRHY"	"GNZDMSJKQOYIEAXVLTFRUBPH"	"BLUKRXADGQHMJZPSOTIYFVEN"	"VMSDRETHIKXQLGPZBANYJOFU"	"QNKTVJRDPOHZSABLEMYUXIGF"	"GOHSZMKAXVRNJDUFIETLPBYQ"	"YTZRMJSVQFPUEAXHIDOBKNLG"	"QZPURTOVLAHYGIDFNXBMSKEJ"	"TEOSMDAHZKBGFJVXYLUNPIRQ"	"PYQKMDJOGUZAXBLSFNERVITH"	"MIAXPHUTVQGKZELRNOYFSJBD"	"IXASOQUKZDMVNGPLTRYFJHEB"	"NYTIVUDFJARSELQBGOPKHZMX"	"DRVLQOTYNMGFXEKSIHPUZAJB"	"VBEIJGNFTPRSHYOLDQMUZAKX"	"XKEFDSJIMTRQNOHAGZBVLPUY"	"ZOBVLFIYSEJPRNATQKGMUXDH"	0	10	FALSE
"main"	47	"18PF6"	18	1	"V"	0	8	"V"	"True"	0	210	0	1	9	0	"XYSDKMGTEBUNHIJVFRPQOALZ"	"TELIRPHMGUFKASDZYJQXBNOV"	"YDNBOZRAPTGEKHVMUFLJXIQS"	"QEXJYNLHVOGTZBMADRKFSUPI"	"JUSOHTAXKFVDYLZNIBPEMGQR"	"FNDTZLAMPSGKHIQYREBXOJVU"	"MFUKEZNRXIJYGOSHBALDTQPV"	"EUAHYPXILQSJMVFBGZDRTOKN"	"YPFAHQJETMIXRDZSBLOKNUGV"	"XDGQPLUHVTEMBJIAFKZOYRSN"	"UTBMZQHNASRXVOFDPYIGLKJE"	"FUNXQIBDZTAEPOYMJVKHLGSR"	"ZMSAXNDQRLITKYUOJBPVHFGE"	"POHAZMIBFUXLJEQYDGVNSTKR"	"SBGJYXZVFOHTDANELIKQPMUR"	"TGYOVDLQJRFZESAXKMBPUNHI"	"DEVQKRTOGBMFIULNSYZPXJHA"	"MQHGBYFAITRXZDSVUPOLKNEJ"	0	8	FALSE
"main"	48	"18PF6"	18	1	"H"	0	9	"H"	"True"	60	90	0	0	7	0	"QVKASBRYDLMGTEIFUNZJOHPX"	"RTHNQSDVUPAEMFZOKBJLXIYG"	"XPJKGVTEHFNIALZURMSOBYQD"	"QHJTEOUISDVKYLZMGRAXNBPF"	"LKQOJTRBMNHIGAPFUDYEVSZX"	"VTHXIYGMDKQPFONSBUEJLARZ"	"YPEIDSZKTJAQLUGFMXHOBRNV"	"XFBETZGYQHMLSIPVROAUJKND"	"PYAOSKQRDZTFXELUGVMIJNBH"	"XSHRNZFTUIDLYJQGPOKVEBMA"	"SHVGOMEXABDIKUFYRZPNLTJQ"	"TBFYXSNDLGQRUZHAKIOMVJPE"	"NXHGDMLBTVQFSRKZOIEUAYJP"	"DZYMVTAKUOXRGPJLFQIBSNEH"	"OLQDKYENXSRUFVGHAJMPIBTZ"	"XAZKTSHFMBEDOVUYNGIRJQPL"	"VEKGFAMODTQZBXIPRYUSNLHJ"	"NVDFTMBUKLROXISYQHAGJZEP"	0	9	FALSE
"main"	52	"18PF6"	18	0	"Y"	0	6	"K"	"False"	0	180	0	1	3	1	"ZQDPTLNREUKOAHBVFYGISMXJ"	"BOLDKXATUVEGHYPJNSZMRFQI"	"THJDLERVISNBAXPKMUZGQYFO"	"JXOISMKYGELBRDFAVHNUPQTZ"	"PGVDYAMUHIZSEQRTFBLNOJKX"	"HGRPBIDFJSUXYELMVTAZKQON"	"QJKFAUGIVSOPELHNZRMDXTBY"	"YMDTEZKPHUJBNAQRFSOGIXLV"	"OMVQXURZDYPKSIHBENLGJATF"	"DGVUQZTBJLNOEXFMKSPAIHYR"	"JDSPFLIYEVAMXRZHONQUKBTG"	"LHOYRAJKQFZSTNDBGMVPEUIX"	"ZJGUNVTHKXIDLBOFMERQASPY"	"OIDEGMHFKUSZABNRTVQPJXYL"	"OVDKAIPSQBELHXZGRNMYFUJT"	"MUASKGNHBPJYQVXZDITEFROL"	"BTMPEQJSDAGRHKYXVONLUZIF"	"XDMKJUINHSBAFYZGPRTOVLEQ"	0	7	FALSE
"main"	59	"18PF6"	18	1	"F"	0	10	"E"	"False"	60	270	0	1	10	-1	"VMYOHFEXIQBAJTNSPLUDKRZG"	"KGXJBDEYATQPZSFVNIROMULH"	"MGKXILVAEFRUTHBSYZQPJOND"	"MDVKELUYJGRTAOZNIBSPHFXQ"	"HTGIRZEUOFBMDJKNPXQYLASV"	"VMKNOATQPYIUFLSGEZXDJRHB"	"ZSOHPLBNGFTIRMAVQXYDEKJU"	"ZQRFSXJEDAVHKOLTYIUNPBGM"	"YUVKHBOFIEJPAZQMTLDXSRNG"	"IXMDSTUBAOVLGKQPHERZFNJY"	"UDBRNOZJLFETPQMKIHYXASGV"	"OBEKQMNJXZRDHAUFPSTGVILY"	"JPOSRTIVFYAHXZBGEUKMLQDN"	"QAXTUEPLOMFBGRKVHZIYSDJN"	"VYTJSLHOXNEKFIBPGZMUDARQ"	"XPOFTGHBRIZKLDSJMUQVENAY"	"GKUTZQJPDVORALIEMXFNYBSH"	"HXIDPNTQJBOLYMUSZEKVAGFR"	0	9	FALSE
