"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	21	"18JC"	18	0	"Q"	0	7	"N"	"False"	0	0	0	0	0	1	"ZXYFLBHNQREODSVKAMTGPUIJ"	"GNKRTSOLAJQXDIHMVEBFUYPZ"	"IJBLAPUFHRMVDKSZQEOTYNGX"	"QLEJGVSBTDPZKRXOHYAFNIMU"	"HNGOYEZDJSMRPATXFBILQVKU"	"IZDFVMTUARSNKXHYQPLOGJBE"	"XYNMITBGAHRSVOKJUQZFLPED"	"HURFPLDIZJBNSKXMOTQAGEYV"	"VPNQRHDEFTZXAISLKOJMGBYU"	"BRUNZPTOSAKLEIXJQFHYDMVG"	"SNLUHROZBAMYPGFKITVJEXDQ"	"GKINLMZHYATDSOPRBEUVXJQF"	"EUDOSPRFZVLBTQYMIJGKAHNX"	"GEHXPNLBYJODZFMTIQVURKSA"	"BSQIELKPHGDXFVOZRJNYMAUT"	"YQARFGKZEMUVSDPNOBJXITLH"	"KVAHDINGSBFQPOJMRLUTXEYZ"	"ILBSUNEVXYPJRFATDZHMGQKO"	0	8	FALSE
"main"	26	"18JC"	18	0	"E"	0	7	"L"	"False"	60	60	0	0	1	1	"MFTDQGLRYBZNEVKXJHOASPIU"	"VGNUHMFLEOBQSDIJYZPRXKTA"	"THEXDFYLPBGNQZVAKISMROUJ"	"RGSJNKMZTXOAFDLEUHPYQBVI"	"IJOMGKAFHSBPQLVNRYDZUTEX"	"RBOQGLUNHIKMPYZVXSAFJETD"	"EHMJOQYDAZVFISLRPKGTUNXB"	"HDBQPSJROTVFXYLNKGZIMUAE"	"IDLJBTHRSPVAZFENXYQKMOUG"	"UTIQKBNFDLMRYPGHSAOVZXJE"	"XPKYJAIVRHTLMSGZUNBFQOED"	"DSHVORAXQZFKMIPGJLTBNEUY"	"QZFSXGEBTUMLJDKNPIAVHORY"	"PMJHXAUNDZEIGVLTSOYRFBKQ"	"PHALZKDIXSTJMBRYGFUNEVQO"	"STLENUMBRGQYVPJOXHDFAZKI"	"KDFLVZQHGJPORIBYSEXAUMNT"	"JKNPDSQMOFZURILAGHVXYEBT"	0	8	FALSE
"main"	27	"18JC"	18	2	"A"	0	10	"F"	"False"	0	180	0	1	15	2	"HYLUPMNKZFSDGATRVQIJOBXE"	"VSJLGNFQDIUEXKOBHZTRAMPY"	"FRSAQEZXLDOBKPIYNMHTVUJG"	"QDHUZPYGMRAXNOBELFKTJSVI"	"KQYPFAHSJERMINXDGVOUBLTZ"	"HFDYONUIQKBZEJTGRLSPAVXM"	"PBXOFJTRZNQLSDAKIMEUHYVG"	"KSBPZODVJXTEQLNFMYIAHGRU"	"JHEKRSXDLBZFIVQTGAOMYPNU"	"PSARBHUNOEZDVMLTJGFQYIKX"	"PDMHGBKEXVOIYUTLJNRFAQZS"	"NUGVDEAJPLRXFBZKQIMYSTOH"	"KRIEANVYZOFTULMXSBGPQHJD"	"AHRSMQJEGDTZLONXIFVKBPUY"	"TVQFHMIGRXSOPNYDALKUZEJB"	"NOJMKRZPVEFSAYBHLQIXGUDT"	"RHZTUINFXGVQDOALBPJMEKYS"	"KFPULOVQSATJGHRMBNZIDXEY"	0	12	FALSE
"main"	37	"18JC"	18	1	"U"	0	9	"Y"	"False"	60	90	0	0	7	2	"LFATKRVQYUOZSNIEDBJMXPHG"	"MPHDAORUEYZISQGTBXJLVKFN"	"BHFJLQTNKPRAZUDIMGXOEYSV"	"MLFTUYRGHBSPOKAZXNIVQDJE"	"SDTONHQVBYPMKLUEIAGRZJFX"	"IESZRTPMHQODXAKJVFLUGYNB"	"VBUTKZENDJHIRYMXLAQOFSPG"	"DSMREFPHBYVULXQJNIKAGOTZ"	"BUMYJEPZNOQTHKAFSILVDGRX"	"SIRLXKVEPDQZHTUMBOFYNAGJ"	"ASVRQFIDMPLJYKEHOTXGBUZN"	"BYOEJDGKLTQHPSRVIXNZUAMF"	"XBKFNZMHSUIAJRTYPEDVGLQO"	"OKIZPETADMSQHNGBVFRYLUJX"	"XDAPGJUMSHRYLOETFZNIBQVK"	"MGAKTIJZSPEXLRDFQOUBNYVH"	"JLQKOXYMASBDUHREVGZNPTFI"	"AYEKPGOSMRZHQXIUVDNTLJBF"	0	11	FALSE
"main"	38	"18JC"	18	1	"S"	0	8	"Z"	"False"	60	270	0	1	10	5	"VTKBILDGOYZSXAURENFPHJQM"	"XMVNKBDYQUAZLOESGPRHTFJI"	"EOJHTXGMKRUZVPLNYABQFSDI"	"QAZDMPVGFHTUYLSXNRBEIJOK"	"FAROYILDJTEQKHSGVUBZXPNM"	"QDVZIKHXEYRAGNBSJUTLOMPF"	"ONZJTUFMGIRYQDHKSXVEPABL"	"XLPGVODUEISJBAYRMFZQHKNT"	"TMDYRZXIKJULQHANGVOEBFPS"	"JQTIRUPXMEHKBOZSAYNFVDGL"	"FYHVTJPKZEGBNSAMDLRIQUOX"	"TRKOZVSMDNHAUBYXEPGLQFJI"	"DXFAQLUJSHMBORYKIPTNZVEG"	"QIZYTXSFGNBMKDURLJEOAHPV"	"KXNIGEVBQULSYMFADJOPRZHT"	"HAYFQNMSXTUDKLZBPVJOEIGR"	"QJSXUHPVYIEMGABONLZDTRKF"	"HVQIZKYSDRGTFMEOANJUPBXL"	0	13	FALSE
"main"	39	"18JC"	18	1	"P"	0	6	"G"	"False"	120	150	0	0	8	1	"ROEBQAUPFTMIYSZVKJDXGLHN"	"UVNLHXGDSYBZQTARMPEJOFIK"	"VFAJRMUYQXBTSGDENIOPLKHZ"	"LOIUYGAMFZTBPSQXKDJVHRNE"	"IOTPNBHZUKRFAJESGLYMXDQV"	"UPOHSZIXENKATVQRYDLGJMBF"	"LMVTIUOPDFBQKAJYXGHZSNRE"	"KSABPIXQHFMOJTELDUNVZYGR"	"YDVNTLGPSKEJHZMRBFIOAXUQ"	"QYXZHAPFOJGKDRNULBETVIMS"	"HBXAIPOVSJNTEGDUQMYLZFKR"	"MDXJBYPVHSNORQTAFULEKGZI"	"EABUOLJFKVXPMZGYQNTIHSRD"	"OUXZAVQNFPSEMYBKRDHJLITG"	"RVLDKTIGBOMUSJQPZYAFNXHE"	"RIQYDAUJSXLFGZKTBMEVOHPN"	"XOQJRPGBFHYAMTKSVDNLZEUI"	"QNKRLZAEYJXDPUOBFGVSITMH"	0	7	FALSE
"main"	40	"18JC"	18	1	"T"	0	8	"G"	"False"	60	90	0	0	7	4	"DGXRNJYTQUVAIPHMBFSOEZLK"	"JGEHBRVKUFYNSDTQALOZMXIP"	"IGUAYPQMBDOKNSVJLHRZXFTE"	"KGIPDZVNXBJLQUTAMFSORYHE"	"QISNRJGFVOUTLABPXYHEDKZM"	"ZJSHVGYEAOLUMIDNKFXTQRPB"	"JRTUPGDFSIMVKAOQELYZHBXN"	"AMQEINRHGLSFTZYPOVBJKXUD"	"VZYXKNBLEUMORQHGJSATFPID"	"QJEVTGADYLHBXRPZOSUNKMFI"	"UGSREVPBQJKTDNYAOZXIFHLM"	"OEHIUKFJMGVBDTZLPNYAQRXS"	"LIEMJXKBDNSFQHUGZRPYTOVA"	"MOBELHNAIDGSKTFQZJXVUYRP"	"HFGAPLYIDQKZVMRONJBSUEXT"	"IJDYNEASBXTQLHFOVUPMGRZK"	"ABTJMDPSVHNOELRYUFQGZIKX"	"SYEMHRJTAKVPGNBZUOLQXDIF"	0	12	FALSE
"main"	42	"18JC"	18	1	"K"	0	10	"H"	"False"	120	330	0	1	11	2	"SXKHDTGBUYIOVPRFEAQJNZML"	"ISGROBUNXLHMYDPETQAKFZJV"	"SLHQAUPTOZXJVMNGYKDFBERI"	"JSUXRYAVPDBNZFLTMOQKGHEI"	"JELRXSZGHDKFIVTOBMQNUYAP"	"BARHZIEGXMPSDFQNJKVTLUYO"	"TOSQJFYDKINBPZALHMGEUXRV"	"ZIGPVTMKJEFQUASYOXNBLHDR"	"BNAZJMIXDTFPVLEKUGRYOSHQ"	"KFXTGESZQDVRMOPBNIHYAJLU"	"ZHFJDAKQGPTEYBIXMNVORUSL"	"EBYOMJTNXSHLKVADQIZFRPGU"	"FBVDYGSIXRPNJHQZLTMEAKUO"	"UYTZLIRSAMGVBEHDJFQNOKPX"	"KEFGSAUQRMYDINBLOXJZTPVH"	"NURBHVTMGLKZYFEOXQDAPJIS"	"SLJUDHOMQTGIXABNPKEFRZVY"	"GNDQTUPRLJBVAFEHIXSZYKOM"	0	12	FALSE
"main"	43	"18JC"	18	2	"T"	0	8	"V"	"False"	120	120	0	0	14	-4	"OBZHSVLTURGDJKAXFNPQYMEI"	"ORXAKFTQSNPBLVYIHUDZJGME"	"PNLTUQXYZVEHMKIADGOSBRJF"	"RGIBOSTQEAJVULDXMKHPYFZN"	"BVEYPXFJGMTRNALIDKQHZUOS"	"NHURSQFVXEDOTMLPAKZGIYJB"	"EUYMKDNTSIXOJBZRVLAGFPQH"	"YHFMXSVRQBJILPZKONAEDGUT"	"QVBSXKDGRJTNZMLHAIFEPYOU"	"KSAUFMHEIBNVRZYGJDLTXPQO"	"VYZQULNIXKPHJMBAEOSTDRFG"	"JOTAXHZMBVNYUPSGEFLIKDRQ"	"MQGPKRANFYESULJHBDOVTXIZ"	"NFOBMHKUTQRLXDYAEGIPVJZS"	"UBLDTORSVGIFNJYEAXZHQMKP"	"UQMKLGTESZHPRXABIONFJYDV"	"GFAZTHIBLNJPDVKSEUQMXOYR"	"BQGIDSKLNPXJFVYRMZTHAUOE"	0	4	FALSE
"main"	47	"18JC"	18	0	"H"	0	10	"G"	"False"	60	60	0	0	1	1	"HFUKXYZNVMQTDRBJLGOEPASI"	"JROBEVYLIAGHXUDZNKTMSPQF"	"KONHEYJGSTAFVLIBQPRXUMDZ"	"BNVLROESJUKIYXDGTAZHMFPQ"	"MKNEVLHSIXDPJGRYQFBTZOAU"	"OMLJQFGVRBTUXEZSHKYPDANI"	"XZNKUQIPSGTDVEJLYHROFMAB"	"FBVJPMNXIRQUTSYLKZAODGEH"	"QXTUJZLIMAYVDBRFESGOHNKP"	"RDSTXKJIAHNQGUZMLFEBPOYV"	"EZQFKBIPRUOSXYJTLDMVHGNA"	"FQXTNYUJVBSGLAMIRDHOPEKZ"	"ILVXJBQHSOGFNKMADEZRYTUP"	"PTDGNZSAXKYJIQRLEHFVMUBO"	"BNZKSYTHEROVGJIDAULXMFQP"	"BVMUYJZLFEQTSGHDXOPIKRNA"	"DNASPTYEIZLMGUHOVRJQBFXK"	"SEZPRHIUMGQTADNKOJXLBVYF"	0	11	FALSE
