"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	23	"18GL7"	18	2	"T"	0	8	"L"	"False"	0	0	0	0	12	1	"AOVDKPHJXSUZRTYIGMBQEFNL"	"ARUJTOFDMESKXBZGINHVYPQL"	"MQDSEILYPHTOGUXJFNKVRZAB"	"PUSQENRFJZMGBIVOYLHXKATD"	"SXJQVTRGOZKLNIAUHYEPMDBF"	"UPQJSNDVOHXFIRAKZYMLBGET"	"FAHGBVOLQPZDRXEJTKMINUSY"	"PLFMIOTGKZESVJUNAQHXRBYD"	"HNBRXUDLPQKJMYSFAOVIGEZT"	"DSMFPAJKEIXYQBNZGTVLORUH"	"FXJYUHRBZQEIKMVNSGALDOPT"	"XIOVMJZUDTGQSRYAENFLBPHK"	"FMENBYGXLTOIDSPARKUZJHQV"	"NEJRKPAZULVQYSDBGOMTFXIH"	"QKTSYFEBDNVRHOIXZJPULAMG"	"ZYPBLSXIJKTROHFUGMQANDVE"	"BPFXYEROHSJUDIQZGTVNMALK"	"OITSHPVJLBQANKFZRXDMEUYG"	0	9	FALSE
"main"	26	"18GL7"	18	0	"F"	0	6	"H"	"False"	60	60	0	0	1	3	"BYRIQSXLOAPNGUEDHTJVKMZF"	"GDMRPBHSOFNUEZTXJAIYVKQL"	"BHLNAEFROQMYDIUKGVTPZJXS"	"YOXMQLKVZABTIUDJNGFESHRP"	"UYVIRKHBNJEAOXSGQZLMFTDP"	"ZBFNVIPXUJRHSQLDEAGTOYMK"	"GKFXLEIBUNHZOQPMRSATYVJD"	"FNJOSKLDHIRYQVZBAXMUEPGT"	"OEQRABNKTIPZLSGYMUXJHDFV"	"SPXFUNETJGBQLRMADOIZVHKY"	"XJQPYDHOTSGFZULBIKAVMNRE"	"SPZEJLMGTKRYQUVAHDNBXOIF"	"RDOITYLBPVEAGSMZKQJXNFHU"	"DITRUOLZEGBPHXKSMQYJVFNA"	"JDBOXPLMAHFRQKGUTINZESYV"	"RDGVSPJHUQTMXFEKNIYZOALB"	"EKBHZFYVLUOMPXRDQNSJGATI"	"QIDNKUFLTSAZHMREVOBJXYPG"	0	9	FALSE
"main"	32	"18GL7"	18	1	"E"	0	7	"E"	"True"	0	30	0	0	6	0	"UJLEKGSFIAORTHVDBQMXYPNZ"	"QFMOSYIXNUGHZLKVDTABEPJR"	"YFKURJQBAVOZXNTMPLEIDGHS"	"PTZAIRGFEOBHNMSXQDKVLJYU"	"FODMAPQNHKSYZREUJTGXILBV"	"YONAFGQMBUVPJXDHITKERLSZ"	"IBDMAKYEFNLQOXVZPGUHRJTS"	"HBRDZSVGKOAMENJLPQTXIUFY"	"YSTOGZKHXPEBJDMLURANVIFQ"	"PDRLGVOTNBSHUZKJQAIFXMEY"	"FUQZMKAEPRDVNGHILJYXOSTB"	"BULQXEFZMSTJKAPGOVHYINRD"	"BDAHQJINYETSLUMVXOGZPKRF"	"IEHQTZGYSUNPFLJMVDAOBXKR"	"QAUYJPORMGIDFSEZVXLBNKHT"	"UQPTLGFZBRDIYSXONVEKMJAH"	"MJTFSODRGKPHVQLIZUEBNAYX"	"YPHOIEUALGSTNVKFRXDBQJMZ"	0	7	FALSE
"main"	36	"18GL7"	18	1	"A"	0	8	"A"	"True"	120	330	0	1	11	0	"PDZEAGBOLJXYTSHFKQMRUNIV"	"MFIXTBLHUQGJNAEDKZOPSVRY"	"UFJOXIYTANPSQLRBZKGHVDEM"	"FIAPDXQVHGZJYMEKBLNRUOST"	"MRXTGAQPZYLVDNJISKOBUEFH"	"IKMXQHZESARYVNTFBPLGJODU"	"YOGHUTLVJFPIBEZDNQSAMKRX"	"FVNRHYDPUQGELMXJBSAKZIOT"	"LOIXNEZRMHUPSKGBYJFDVAQT"	"BKQDFAGTUYEVONJPSXIZLHRM"	"PKNQROIMFZXAEBLUHSJDVTYG"	"QISRBTOJANYGKUPZVLDFHXEM"	"QASOMNBJLFUERPVXZIKHGTDY"	"MSRKAVHYILZUPDJNBGTQOEFX"	"ASJFVUIPGTKXQNOHRELZBDMY"	"IQJRLUAVMKXTPSBENZYFOHDG"	"DEQSZIGFMBVATLXNKPUHORJY"	"IMZOGJVLFXHRTKBYQUSDAEPN"	0	8	FALSE
"main"	38	"18GL7"	18	2	"E"	0	7	"Z"	"False"	120	300	0	1	17	2	"YVOHTSANMUPIXEZQRKJGLDBF"	"RKDXZUEGSOHQAMVPJTFNBYLI"	"XYVZSDLETNMJIPQBUHRFGAOK"	"VXJLBHNOYDUAGRFESZKIMTQP"	"QSKBPDOTFXYVGHJEZARNUMIL"	"OGRQIKDLJMUNFBZYVHATEXSP"	"JODYXIMGLEQKBARUFZSVHTNP"	"RJDASVYBQEULIPXHTGFKZOMN"	"GPZRDTMNIQFXSLUAYJVHEOKB"	"DOZBPKAFSQGLNURJIMVTHEXY"	"YXMUAGZBSEPDITNRQKLJOFHV"	"OTDERZPBGYHMKNVALJUQFXSI"	"QKMRPUJNGVDBSZEFAOTHLIXY"	"PNATFVDMJOLHIQKUYZXSRBEG"	"FYUZTPQENMASGROIXDHKLBVJ"	"HFBOXPIYVNDTAEJSGZMLRUQK"	"TKFNRLEPSYJHBDOUVMGIAXZQ"	"PSOGHXYZJEFTKRAINDMUQLBV"	0	9	FALSE
"main"	41	"18GL7"	18	1	"M"	0	6	"A"	"False"	120	150	0	0	8	4	"BODYISGKMJHAFRQZTUNPLEXV"	"KIDEMGYRLBTFXHVQJSUPANZO"	"MUZOBXVYSTADGIHPFRKJNEQL"	"DBEAFVXOTGSIKRNPHJQULMYZ"	"NDPVTLAMYKEGBZUQRXOFIHSJ"	"XAGOQRZHTBKLEPDIMNFVJSYU"	"RGLQZSYPXMNIOUTHFDEBAKVJ"	"PHFKTRXEVGSUMYAOLJQBINDZ"	"FYOSHRAVGLMZTPJQBUDENIXK"	"RTAQDXHZMEBNJOLFUYSVIPGK"	"YTIZQLKJHEGPODUNMSAVFBXR"	"KIXZAVMEDBJOGULPQFTNHYSR"	"ZIOFJGESUAMDPQRXLKBTHVYN"	"AEILOUTSGMVRBFYNDZPHQJXK"	"QTBVEZRFPUNDYLMKJXAHOISG"	"PDLKNTSFBOAQRGUYMZJXVIHE"	"VYMTXFIHSPULBZKAOGDRQNJE"	"OKEJRPXZBAGDTVQYSUNLMHFI"	0	10	FALSE
"main"	45	"18GL7"	18	1	"T"	0	7	"H"	"False"	60	90	0	0	7	1	"SLPRYGVZMBJHXNOTDAFKQEIU"	"XIKBQORFPHEJGNDMSLUYVTZA"	"AYDESFJKRNVGOMZIQBTPXHUL"	"ONKEXTRIFLUAJHGYSQMZBDVP"	"SGPAZQUEXBVTHFIJLDORYMKN"	"SQOPFLAEYHDNIZXURTKBVGMJ"	"SJHUNGIFKTROMZEXYLAQDVBP"	"ROGUYIVHTLBDXEMANJKZSFQP"	"GKFADPTQSMILBVJNZURXHOYE"	"JLPAOVHKTMGNIXSBUQFDZREY"	"AYEHZKROSVPBQFGUMNJXLDIT"	"MXESDOFZPVUAIHJYQTBRNGKL"	"XRMZYOHEKGIUBDASJNVLFTQP"	"QAITPLEOKYNDBZXJMFVGHSUR"	"EBNPVMGLKZXTHASQJUOYFRDI"	"SIAMORUBFLVQPXDTGYHZKENJ"	"SJLYUEXPAFRNOHQVKDBITMZG"	"DZUYPTHBSAKIJOFXEVMRQLGN"	0	8	FALSE
"main"	52	"18GL7"	18	1	"S"	0	8	"M"	"False"	0	30	0	0	6	2	"ZEGRIUFYADQMOBHVJPTLXSKN"	"MKIOJQFTASLYBZRVDGUHNPXE"	"UIAVKQHLJEPSYXTZMBRGDOFN"	"UBYRJPIGLNKEZHXDATOFQMSV"	"HZFMLVRSJGDYNQEOKXUTBIAP"	"MXRHBGZQFOKEASTYDPUNVILJ"	"LBHYFITOMUSJKDAVGRPEXZNQ"	"SLVMNKHYATQBJPDGUOZXEIFR"	"QUKGPESVJBDNRTMZLAIFXHOY"	"RHVUOJLPQTDSEGZYBNIFXAMK"	"SQAIDTHKVUBGRXPEMZOFYJLN"	"YVNUJIPAFOHGEQBSZRTKLDMX"	"HKNTVPLJQEODSMXIGYFZARBU"	"ZUJSEVGKRIMHOTLFNDYAPBXQ"	"VGXLMJNBFUIEHZPASYQTRDKO"	"UQNVJTLDFBEHORZKYGIPXSMA"	"AUHIQXLDZNOSYMVTBGKJFPRE"	"IAFLKRDSZXVTHUQNOBYPJMEG"	0	10	FALSE
"main"	53	"18GL7"	18	0	"I"	0	8	"O"	"False"	0	0	0	0	0	3	"ALSJMQNGOHXIUYKPTREBVZFD"	"BODMJTVQHZLEYPIAXGRNSKUF"	"VISMHGKFBXNQTOADZYRUPJLE"	"ITHDZYFAQUBOLVESKGPJXNMR"	"KFYPEJSXOTBZHNRUIGLQVDMA"	"KUJAEFXBNSQPGRVTDHOZIMLY"	"VTXNJLPMGFYBESOIDKQZHRUA"	"HQXEAIMPOJVGNSYDFKUZTRBL"	"BXHIPSAUQTENLMKYGFDOVRZJ"	"AKBTRJQIFYEXHLUNGVMOSZDP"	"RABKNYLVEXUOGDSFZPTMIJQH"	"RYFUMOBLSDQIVJTGHEAZKXPN"	"ERHVTPZLQKSUAIFDNXGYMJBO"	"SZGXTHILQYEDPBOKVURJMFNA"	"UZPERNOLBDSMTQKFIXAHJYGV"	"ZBAMVEOGIDKQSRNYJPTHUXLF"	"TARMQHGOFZDPLUKVYSIEXNBJ"	"JZDTYVPQNGBHMXSOAEKLFRIU"	0	11	FALSE
"main"	63	"18GL7"	18	2	"Z"	0	9	"Q"	"False"	0	180	0	1	15	1	"AGIFTHSJLZREVKBDYUQOPNXM"	"AJQUYEFZHVSTDGORLMIXNKBP"	"JNYVKZRPIBHEQOFXTADLUSGM"	"LFBKEVRNOYZAGXMHSDPQTIUJ"	"LEAPYFXJHUOQVGTMINBSZKRD"	"ILFTMGVAOKPDJNYXHQBSURZE"	"HELRBXZFIMTKVDSYANOGJQPU"	"LJKDBGZPRNQTYVISEMHOXAUF"	"ZUOYVEXMBKGNDSLAFRHITJPQ"	"BGJALPKFIDOQRNYVUTZSXHEM"	"JVMQBLPTDIXENRZGYHFUSOKA"	"OBIRXGDZYNAKTSLPVJQMUHEF"	"UGSJXHFVMLORYPTKEDNQBIAZ"	"JUIKLGQPYVHTEXRSBOFDAMZN"	"YEZOJQPDHVLTARUBSKXMINGF"	"OGLNBIRTUQZDVFSYMPXKHJAE"	"ARMQFUKTPSHILNYBXGEDOVZJ"	"TQSUDGPKFBMJZOXRIHVLAEYN"	0	10	FALSE
