"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"AJ7 "	" oneCued "	0	" right "	2	315	"H "	2	10	"I "	0	1	0	1	"HGNZPJYQBLKDMVTFUXEORSAI"	"UZGFKBDSMPIHXJTYLVQARENO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	11	FALSE
"main"	29	"AJ7 "	" oneCued "	0	" right "	2	0	"S "	2	9	"Y "	0	0	0	1	"TREOFPBDAYSGHZNJXKIUQLMV"	"XVUHLEPKDOFABRTNMQSGZJYI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	FALSE
"main"	32	"AJ7 "	" oneCued "	0	" right "	2	135	"A "	2	8	"I "	0	0	0	1	"VLFNDGMUIAOPJKQTYZBHRESX"	"NADRUEGJSFTKIHVMLOYXZBPQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
"main"	35	"AJ7 "	" oneCued "	0	" right "	2	135	"E "	2	9	"M "	0	0	0	1	"YRGKJOBUFMEDTLQNZAXPIHVS"	"FZRTVHSBDOQAGNJXIPYMKULE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	FALSE
"main"	39	"AJ7 "	" oneCued "	0	" right "	2	0	"O "	2	10	"D "	0	1	0	-4	"EZHTUADBQKXLJSIRPVNOFMGY"	"BLMIVKOQXYDATSNPJUERHZFG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	FALSE
"main"	49	"AJ7 "	" oneCued "	0	" right "	2	135	"O "	2	6	"O "	1	1	0	0	"PYUJZRFLNDHXIKMETGAQSVBO"	"NFQVLZOGXYHAJITEMUSPRKBD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	FALSE
"main"	50	"AJ7 "	" oneCued "	0	" right "	2	0	"O "	2	8	"Y "	0	0	0	1	"VISDRNEFYOQJGBPAHUTZKXLM"	"FQRMZUXBVSEYIDKHPLNGJTOA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
"main"	57	"AJ7 "	" oneCued "	0	" right "	2	180	"T "	2	7	"U "	0	0	0	1	"OVMJKZGUTDYIBEAXNLQFRHPS"	"TASVZIKEPNQJLUMRFODGYHXB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	69	"AJ7 "	" oneCued "	0	" right "	2	0	"G "	2	6	"G "	1	0	0	0	"QXPJFHGDTEAKOILYVBSUZRMN"	"HRTNYKIDPJXGEFMZBASLVQUO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	FALSE
"main"	71	"AJ7 "	" oneCued "	0	" right "	2	270	"P "	2	8	"P "	1	1	0	0	"INTSEYLQXGMURBFKAZHJODVP"	"RNLIJVUDPGQHEZYOMBXTFSAK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
