"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	9	"JA8 "	" oneCued "	0	" right "	2	315	"K "	2	8	"P "	0	1	0	-1	"DSBXGHNLOMQRUEZFIPKTJAYV"	"REDOIJHKPLYGTZVMFQBSANXU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	10	"JA8 "	" oneCued "	0	" right "	2	225	"V "	2	7	"J "	0	0	0	1	"SPLOBKEJVFITGMQYUXDNRZHA"	"IFLMHXNTSVRDOPKABUZJQYEG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	12	"JA8 "	" oneCued "	0	" right "	2	225	"M "	2	10	"Q "	0	0	0	1	"NPGERYVLUTQMFSJIKXHADBOZ"	"ITGQMLFEDZYJNVOBHSXRPAKU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	11	FALSE
"main"	13	"JA8 "	" oneCued "	0	" right "	2	315	"T "	2	7	"J "	0	1	0	12	"OZNRKBMYUESHXQLJGDVIAFTP"	"BRHGMOYJIDVAFPKLSXQTNEUZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	19	FALSE
"main"	21	"JA8 "	" oneCued "	0	" right "	2	45	"E "	2	9	"L "	0	1	0	1	"QEXJSBILPKYDNUFRAMVHGOZT"	"NHXQZPOYALESBTVRKDIFGMJU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	FALSE
"main"	23	"JA8 "	" oneCued "	0	" right "	2	135	"M "	2	6	"M "	1	0	0	0	"OHEVYDMILPNKXZGBRUFAJTSQ"	"QHDGMYJRFAKSNUIPXEZVBOLT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	FALSE
"main"	26	"JA8 "	" oneCued "	0	" right "	2	135	"P "	2	9	"P "	1	1	0	0	"MXZDNIVRBJGLPKAOYSTUEHQF"	"BLFINSHUKPJGTMDVXEAQOZYR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
"main"	27	"JA8 "	" oneCued "	0	" right "	2	315	"J "	2	6	"Y "	0	1	0	1	"AJMDSQKGPXERNBUFZHIYVTOL"	"EMHNLUYJGSBIDOATFKPZRXVQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	28	"JA8 "	" oneCued "	0	" right "	2	45	"T "	2	8	"Y "	0	1	0	-1	"EBIPOKMXFQTYVJURSZGHDNAL"	"XGLZHJATYIQEDURNOSKBMFPV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	30	"JA8 "	" oneCued "	0	" right "	2	90	"T "	2	8	"T "	1	0	0	0	"XQSHFGZLTYAJMPNEKVBIOURD"	"YIDRPMXLHTVBFJGQAOUESNZK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	39	"JA8 "	" oneCued "	0	" right "	2	270	"E "	2	7	"E "	1	0	0	0	"XAPLDBVEUTQHGRFKYZMJINOS"	"MFLXNEHYPIRVSUJABGTDZKQO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	40	"JA8 "	" oneCued "	0	" right "	2	180	"D "	2	7	"D "	1	1	0	0	"DBKSJLVHINOZREGAXFPYQMUT"	"MJUESYTDFAGZONPQRILXBVKH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	45	"JA8 "	" oneCued "	0	" right "	2	0	"M "	2	7	"V "	0	0	0	13	"JFHGSOXVNLRTEBUKYPDZMIAQ"	"ILOJQFZXHEVTYKMAPRBSUGDN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	20	FALSE
"main"	47	"JA8 "	" oneCued "	0	" right "	2	45	"E "	2	7	"E "	1	0	0	0	"QSIKFXJEGADLPBVUZOMNHYTR"	"KUXOSTNIPGVEYHMRJFQZDALB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	FALSE
"main"	52	"JA8 "	" oneCued "	0	" right "	2	135	"G "	2	9	"L "	0	1	0	-1	"MVFPRGTHIYJQNEAXKZDOUSLB"	"PHMUKVIRGLQTDFAYOJNZXBSE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	63	"JA8 "	" oneCued "	0	" right "	2	135	"U "	2	8	"U "	1	1	0	0	"PKHDIMLVBNYARGSEFJUTZOQX"	"AZOPRBQLUGTKHXMYIJEVSFDN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	64	"JA8 "	" oneCued "	0	" right "	2	315	"O "	2	10	"N "	0	1	0	-7	"THFKZAUVRJOLYQBGINPSDMEX"	"RBHOSTPJQMNDKVEAXGUZILYF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	3	FALSE
"main"	67	"JA8 "	" oneCued "	0	" right "	2	225	"M "	2	9	"M "	1	0	0	0	"HFQPZSTLVMAGIERNUJKYXODB"	"LIQXASYHBTKMJZUFORNPDVEG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
