"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"responsePos"	"fixationReject"
"main"	47	"AN14 "	" oneCued "	0	" right "	2	135	"L "	2	10	"V "	0	1	0	1	"UVSZTNJHYIXLFBAOEKPQDGRM"	"ERDFPBSNJYVLOQIHKGAZTXMU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	11	FALSE
"main"	73	"AN14 "	" oneCued "	0	" right "	2	270	"D "	2	6	"Y "	0	0	0	2	"UMFJARYSDTKVPXEQLZIGBOHN"	"AHIKLFQXRJGSTZYVDUMBPENO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	79	"AN14 "	" oneCued "	0	" right "	2	315	"S "	2	9	"J "	0	0	0	1	"UOIDREHMNJSVATBPGYZQFXLK"	"RTSPFEYXDNAKVHMQUIZGLBOJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	FALSE
"main"	86	"AN14 "	" oneCued "	0	" right "	2	180	"Z "	2	9	"N "	0	1	0	1	"REIYSKBMHOJPTFLXDVQUNAZG"	"TBOGVHIYXNZKJALUDSREFPQM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	FALSE
"main"	97	"AN14 "	" oneCued "	0	" right "	2	270	"V "	2	9	"U "	0	0	0	2	"GLENHKRATUJVDZFBMSYIOPXQ"	"JBNYGTUAIREPKFSVOXDMZHQL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	11	FALSE
"main"	102	"AN14 "	" oneCued "	0	" right "	2	270	"F "	2	10	"S "	0	1	0	-1	"OVXUJZMBTFYGHSILPEKNQARD"	"ARMQYPLNKFSTXOGVJEZHUDBI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
"main"	111	"AN14 "	" oneCued "	0	" right "	2	315	"T "	2	8	"T "	1	1	0	0	"LZANGPEBKUJYRIOHTFDQXVSM"	"VLIGPHFNTUKJAZROYXDEMSBQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	FALSE
"main"	112	"AN14 "	" oneCued "	0	" right "	2	0	"B "	2	8	"I "	0	1	0	1	"RPHYQNAMBZTOVLFEDSXGUJKI"	"GLZOKPTXIBEHDNSUQAFYJMVR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
"main"	123	"AN14 "	" oneCued "	0	" right "	2	225	"B "	2	10	"E "	0	1	0	-6	"URVZIGXTJMNAOEYQBFSLHDKP"	"RSAKBFUHDTEGNYZVMQIPLOXJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	4	FALSE
"main"	127	"AN14 "	" oneCued "	0	" right "	2	315	"E "	2	8	"H "	0	0	0	1	"SFOTKRGIHEYXLVQBMNUPAJZD"	"LGRDHZAFMOYEUNISKPBJVQXT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	FALSE
