"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	4	"KM4SONA"	2	1	"Bouma"	"Z"	0	6	"D"	"False"	0	30	0	0	0	2	"GUMFTSDAZRQJPOKELXHBVYIN"	"LNSGPYKQRMZTAUJBVXOEDHFI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	5	"KM4SONA"	2	1	"Bouma"	"F"	0	9	"U"	"False"	120	150	0	0	0	-1	"RNSLPJBXFUZAHVGQTKOIYDEM"	"FHPKYAJXSTZDRNIUGMQBVLOE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	6	"KM4SONA"	2	1	"Bouma"	"S"	0	8	"A"	"False"	120	330	0	1	1	-3	"AELPFDMHVGJZBIXUKQSRNTOY"	"EGXRPSBHAFOJITVKUMZYNQLD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	7	"KM4SONA"	2	1	"Bouma"	"A"	0	7	"A"	"True"	0	30	0	0	0	0	"GEVIMZSAYBXJFNQLUPTDHOKR"	"MARBKOENPUXZQGFILHSYVJDT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	12	"KM4SONA"	2	1	"Bouma"	"X"	0	7	"Y"	"False"	120	330	0	1	1	2	"TPJXIQLFHMVNYBZREKSUGOAD"	"RNMKZOQYAXSLDUEIJPGVHBFT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	14	"KM4SONA"	2	1	"Bouma"	"E"	0	9	"O"	"False"	0	30	0	0	0	-6	"AYXEFJNQBOUZLGITMDPRHVSK"	"IDTZNEGSOQYVAXBMLFRJPKHU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	3
"main"	17	"KM4SONA"	2	1	"Bouma"	"G"	0	10	"X"	"False"	0	210	0	1	1	1	"OLSAXYIDNGQEPTJUZBMKVHFR"	"LHFTEMPZVYXGQUNRJIKSBADO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	18	"KM4SONA"	2	1	"Bouma"	"G"	0	10	"I"	"False"	120	150	0	0	0	7	"LHKDSYXBVRIQEJMOTGFPAUNZ"	"ZAMJNXIRDYQKFGBOTVHLSPEU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	17
"main"	28	"KM4SONA"	2	1	"Bouma"	"K"	0	8	"X"	"False"	0	30	0	0	0	1	"BDAJENTGXKLMYIVQPSORFUHZ"	"XFOJPBIVRHNAEZKLGQYUDTMS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	32	"KM4SONA"	2	1	"Bouma"	"H"	0	7	"I"	"False"	60	90	0	0	0	1	"AFXPDBMIHGEYLUORZVSJQKTN"	"SGEYVNMPZUKIBFHJLOQTADXR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
