"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	3	"CH"	2	1	"Bouma"	"U"	0	6	"G"	"False"	60	270	0	1	1	2	"SGZOXRVEKIJMHULNDPBYFAQT"	"TVBHRJGZUSNQYXDLPOEAFKIM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	10	"CH"	2	1	"Bouma"	"P"	0	8	"S"	"False"	60	90	0	0	0	4	"VRBKQNDJSYFAPIMEZLTXOHGU"	"GJVPMNOSRQDXIKHFYBUEZTLA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	34	"CH"	2	1	"Bouma"	"P"	0	8	"V"	"False"	120	150	0	0	0	1	"MGJYUDSQVPFOENZXLRHBITKA"	"ZOMUILKENFHDRSTJBYXQVAPG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	36	"CH"	2	1	"Bouma"	"O"	0	8	"O"	"True"	120	330	0	1	1	0	"HOMAILBYTPVXSDZFRKJQUGNE"	"QFJUPIXHODVMZKLBGRESTNYA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	40	"CH"	2	1	"Bouma"	"Z"	0	10	"L"	"False"	0	30	0	0	0	-6	"BMRXZUDNIGLVFPKOYQHATESJ"	"RHVIDFUYLNGBETKPSZQJMXOA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	4
"main"	50	"CH"	2	1	"Bouma"	"F"	0	9	"L"	"False"	60	90	0	0	0	-2	"TOXJRADFKLVUMEGHSYPZQINB"	"AYSZBOVJPHREGLXDMQTIKFUN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	61	"CH"	2	1	"Bouma"	"M"	0	7	"A"	"False"	60	90	0	0	0	1	"JBGFENKAMXYSRITQUVPDOHLZ"	"ITJVXZLFNUHDKPQBROAGMYES"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	74	"CH"	2	1	"Bouma"	"H"	0	7	"L"	"False"	0	30	0	0	0	16	"ARUBSIFLPKOVDTQNEJZYGMXH"	"PXKYJQTZSLDFGEABMURONHVI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	23
"main"	75	"CH"	2	1	"Bouma"	"Z"	0	6	"H"	"False"	120	330	0	1	1	-4	"FUJGSRKZVYIOPHEQABNMLTXD"	"NXZAKRHPDLQMIOSYUTJFEGVB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	2
"main"	81	"CH"	2	1	"Bouma"	"E"	0	7	"F"	"False"	0	210	0	1	1	6	"RUYJHILOKSAFGNDXETPVBZMQ"	"BPYHDAXFZRKVJESTMGILUQON"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	91	"CH"	2	1	"Bouma"	"E"	0	6	"V"	"False"	120	150	0	0	0	1	"AOKNHFVESGJQZUIDBPRXMYTL"	"AKNQHGLXSDJYFZTUROPVIMEB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	92	"CH"	2	1	"Bouma"	"Z"	0	7	"S"	"False"	120	150	0	0	0	-1	"KPJDQIZSXAOMYUREHBFLVGNT"	"ZMVNSHPDOXYKIAQUBJRTGLEF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	97	"CH"	2	1	"Bouma"	"F"	0	10	"A"	"False"	60	90	0	0	0	-9	"ZFBVYLDIJHAMEUOKPRSTQNGX"	"DHFEYINUQJVBRMOSXKTZPALG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
"main"	101	"CH"	2	1	"Bouma"	"S"	0	8	"F"	"False"	0	30	0	0	0	12	"JGVYBXDOFZHRQTIEUPLKSNAM"	"MIVBPHZQDUJOAXNGTLYERFKS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	20
"main"	103	"CH"	2	1	"Bouma"	"K"	0	6	"Y"	"False"	0	30	0	0	0	7	"EFQJXZYNRALOBKVMUIDHPSGT"	"BUOINLJXSEQFTZGDMKPRVAYH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	111	"CH"	2	1	"Bouma"	"P"	0	10	"P"	"True"	120	330	0	1	1	0	"XRNVPJUIYSHDLEMGBTQKAOZF"	"GLTZIFBHRYPKNDAUMVEJQXOS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
