"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	8	"WN"	2	1	"Bouma"	"S"	0	10	"Q"	"False"	0	30	0	0	0	-1	"OLMTVXHZASQKDEIPGFUNBYRJ"	"DXLGZKERPBMINSATHFJUOYQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	11	"WN"	2	1	"Bouma"	"B"	0	8	"B"	"True"	60	270	0	1	1	0	"EHVTAJZOMKYGUFSRQIPXLDNB"	"RPVSTMFXBEJLKAGIOUQHZDYN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	18	"WN"	2	1	"Bouma"	"Y"	0	7	"G"	"False"	120	330	0	1	1	1	"MQDUTENZHPVAGRFLXYKSJIOB"	"QFHOJSEGYAPKTDBNZXRLVMIU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	24	"WN"	2	1	"Bouma"	"I"	0	8	"V"	"False"	60	90	0	0	0	-2	"JMFAQXITVPOENDUKSRGZYLHB"	"KIYLEUGHZDQXPAOBFTVSMJRN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	29	"WN"	2	1	"Bouma"	"N"	0	9	"P"	"False"	120	150	0	0	0	1	"SORBZEKGAPNQFHMUXTJDLVYI"	"EOLHPFAGNUMQTKBVXDISRJYZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	41	"WN"	2	1	"Bouma"	"S"	0	7	"S"	"True"	0	30	0	0	0	0	"JIONYHLSPFRDGETZAXBKQVUM"	"ORKDHMYZPNSQFIVBTAGXJEUL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	42	"WN"	2	1	"Bouma"	"P"	0	8	"N"	"False"	0	210	0	1	1	2	"ZJDXTKURGBNEYOPAHLFIVQSM"	"TORLFUGQNDPZXESVBKJAYMHI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	46	"WN"	2	1	"Bouma"	"M"	0	7	"E"	"False"	60	270	0	1	1	1	"VTXLSNAKGZOIHEMFYDPUJQBR"	"VRDFOUAEMSTJIKYNPHLZBGXQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	47	"WN"	2	1	"Bouma"	"H"	0	9	"U"	"False"	60	270	0	1	1	1	"URILABQKMHYJFPXNSGDVOETZ"	"NQJZTOYPAUHRSGLKMDXVFBIE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	57	"WN"	2	1	"Bouma"	"P"	0	8	"A"	"False"	0	30	0	0	0	1	"NHGXVRDZAPOQJTSLFKIYMBEU"	"ZSHLMEAGQPBVFKXRTJNIYODU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	58	"WN"	2	1	"Bouma"	"E"	0	6	"E"	"True"	60	270	0	1	1	0	"ILTNSPJAYOGQZBVRHMEDKXUF"	"XHVPDLEBATOJZSKNMYGRFUQI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
