"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	8	"CB"	2	1	"Bouma"	"H"	0	10	"H"	"True"	120	330	0	1	1	0	"JYIRGVTKFQHEMUSLXOBAPZND"	"GRAFDEKLOBHNTQUYPZMXIJVS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	10	"CB"	2	1	"Bouma"	"X"	0	10	"X"	"True"	0	30	0	0	0	0	"ONQLPUSBJMXRGDIZEHYVAFKT"	"LTBQJSKRVOINXMDFHGEPUZAY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	15	"CB"	2	1	"Bouma"	"P"	0	7	"D"	"False"	0	30	0	0	0	4	"VMOBASYDXGUPHRIJQLKNEZTF"	"PDEROKNUYQIMVLTZJBFAHXSG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	20	"CB"	2	1	"Bouma"	"T"	0	8	"T"	"True"	0	30	0	0	0	0	"BDMLFVHYTNGAZIEUQKRXOPJS"	"DNVQJBTXFRHKEYMPIUGSALZO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	21	"CB"	2	1	"Bouma"	"K"	0	9	"K"	"True"	0	30	0	0	0	0	"QJHZNSOLIKABRXVMUEDFYTGP"	"SZJDGVAIORKPLUQTXHEYMNBF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	45	"CB"	2	1	"Bouma"	"R"	0	7	"T"	"False"	120	330	0	1	1	6	"BNQFLKJGSDVXOPEURHYTIZAM"	"NUOAIBLTPEYGZRKVMSQJDFXH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	48	"CB"	2	1	"Bouma"	"M"	0	9	"M"	"True"	60	90	0	0	0	0	"YQNOPUHTZMLEAXSIRJFGKVBD"	"ABENUZJRKSOPVFMGILTXQHDY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	58	"CB"	2	1	"Bouma"	"X"	0	8	"X"	"True"	0	210	0	1	1	0	"ORZSGBYPIUNTJDLXMFHEAQVK"	"PSAVKZFJXMRHOGYQENDITLUB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	68	"CB"	2	1	"Bouma"	"T"	0	7	"R"	"False"	60	270	0	1	1	16	"BVONPQTXSKYRHEADMLJGUZFI"	"HNPFZUERIDQSKVGJBYOLMAXT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	23
"main"	72	"CB"	2	1	"Bouma"	"M"	0	10	"S"	"False"	60	270	0	1	1	-5	"SNYVHLPRDMUIZAOKETFJGXBQ"	"PHLQEMTGRJSNYXBOAVIDZKUF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	81	"CB"	2	1	"Bouma"	"K"	0	7	"I"	"False"	60	90	0	0	0	2	"UBADRMGIPKYVXESFNQZOJHTL"	"UKRNMHBPEDZXQTLFVGYJIOAS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	83	"CB"	2	1	"Bouma"	"S"	0	6	"I"	"False"	120	330	0	1	1	1	"VDQYLGSKIAXFHZBUENJOPMRT"	"QBFYMUISNOVGRTDJKXLAHZEP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	93	"CB"	2	1	"Bouma"	"Y"	0	10	"Y"	"True"	60	90	0	0	0	0	"ENOBVLJTRIYHPKDSXGAMUZQF"	"PHDOZLGSUQAVFTJRIEBKNXYM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	95	"CB"	2	1	"Bouma"	"X"	0	6	"H"	"False"	120	150	0	0	0	7	"EKSPIBHRFYOQJXZGVUNTLAMD"	"ADGYBXVUHSRNIJMKFEPZTLQO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	13
"main"	98	"CB"	2	1	"Bouma"	"Z"	0	6	"G"	"False"	0	30	0	0	0	1	"QYTLRAGZXBNMPDEFJVHIUOSK"	"SFHAQONVKMRXGIJDTBPELUYZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	107	"CB"	2	1	"Bouma"	"F"	0	8	"F"	"True"	120	150	0	0	0	0	"JDQLVBHGFPZEOXTYRMIKUNAS"	"OQENRGMYHPXBASKUDFLTZJIV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	116	"CB"	2	1	"Bouma"	"M"	0	9	"T"	"False"	60	270	0	1	1	2	"RHXILYBZFSTGEDJAMQUVPKNO"	"ALODIJKRSTUMFEGVPNHQBXZY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	122	"CB"	2	1	"Bouma"	"G"	0	10	"E"	"False"	0	210	0	1	1	2	"MYGDRZJOEQHFIUNSPLXTKBVA"	"BDZLXJRFAUEQGSVKPOMIHNYT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	123	"CB"	2	1	"Bouma"	"Z"	0	7	"H"	"False"	0	210	0	1	1	2	"HRJPLEKVNYBZFGOSTAXUQMID"	"VNDYTUAHQZOEKFSPMBIRLXJG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	125	"CB"	2	1	"Bouma"	"T"	0	9	"G"	"False"	120	150	0	0	0	-4	"JSUKYTFQOGXENHLBPMVAZRID"	"FLBNSEOUIAHPGZQJKVRTMDXY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
