experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	31 	KR 	 oneCued 	 0.0 	 right 	T 	E 	0.0 	2 	0 	4.0 	OZXCSLDNTMKRWAFBUGQPYEVJHI	XEKYNFVGLWHPIDTMCJBOARQSUZ	OKUGWDSAEXLFTZJIYPBNMHVRCQ	VAGIFSLPTKEOXDBRHMZYWUCNQJ	ZXLWEQRKHGFBMSADPOIYJUVCTN	DSOWMZHYCXBAEFTJVLQIKPGRNU	0
main	32 	KR 	 oneCued 	 0.0 	 left 	W 	K 	0.0 	4 	0 	2.0 	UQHIYVWCDSRNMZLJFATOBKEGPX	YAWTXJMQRGPONCLDHZVEUBFKSI	QBKJCDGZMVWTHPYOEFLIXRUSAN	HIWQBGPRNYDZFJESVCMUTAXOLK	EBYPLOFAKRWHCSIJVTZUGXQDNM	MFNWIBSEVGACUDQZLKXHTROPYJ	0
main	33 	KR 	 oneCued 	 0.0 	 right 	P 	D 	0.0 	2 	0 	5.0 	TQZWXEGFDNHUCBLVYOMRSIKAJP	YAFNXCBUSKQOGEDMTRVHZWLPJI	NUITOYWMSDVQRJPFELXZKCHABG	GXLOJKFWYHNPADIRBMCZUQVSET	IYMOTSKQBFWCLPXDREANHVZUJG	EDPHGOVQMTAKSBCJZYFNULXIRW	0
main	34 	KR 	 oneCued 	 0.0 	 right 	B 	P 	0.0 	5 	0 	3.0 	NVHEFCYKGWPLIODJQMXTRUABSZ	QVDMRXGTEBCLKIFZPUJWNOAYHS	CYFLOMXETQHBJIWURGNKSADVZP	FXLZHNBYVMKOWUTJRSIQPCEGDA	FPHYZQDVLSRWTEABIJCUGXMNOK	HZECYKXPNRBQSWVMFDITAOULGJ	0
main	35 	KR 	 oneCued 	 0.0 	 left 	G 	O 	0.0 	3 	0 	10.0 	QVLGZWJUORYHNCETPIDXBASFMK	PBKWVAQDCYOFMTZNGXERIJSHLU	ALXUVGEWOQNHIYRTJMCPKDZFBS	SWYMEHTOQKUDLIFNJGARPVBCXZ	KYFUJTVREQCXAGBHOPDLNWIZMS	KCDVUETIGAOJBPNHSWFMXYLRZQ	0
main	36 	KR 	 oneCued 	 0.0 	 right 	D 	C 	0.0 	3 	0 	-2.0 	FWPLTKQSRHNVDCJUYIZMXABGOE	KRMESXBVDWCZFLNYGJIQTPUOAH	GFWKCRLMPIADJSXVBYUTONZHEQ	SALNJDBCQFVOWZYGIUKMETRHXP	ZEQMBGRYTXJWANDSVPKOUFIHCL	QYIHZEPULADTWGBNMSXFCKVORJ	0
main	37 	KR 	 oneCued 	 0.0 	 left 	H 	V 	0.0 	1 	0 	-8.0 	MHYDIJOFNVPZXBAEWSLCUKQTRG	CHSPZKUYWVLRFBAMTJXGQODEIN	JYGBMWLQCIXHESFVARKUZOPDTN	ECGQPKJMHRVTYLIZAODSFUBXNW	MLXPKGSZBVYJUQERNOWIAHTCDF	PORUEXTFLGCKMQBYVZWNHDIASJ	0
main	38 	KR 	 oneCued 	 0.0 	 right 	K 	G 	0.0 	3 	0 	5.0 	FRZMXHGAKCLPBDTQOWUEVJNYSI	IPBVRLNWUMAOJGYXKQDFSTZEHC	GVZFBNPYDIEMOTKWLRSCXHQAJU	DEOYXAGPRVNKILBMSCFWJZQTHU	PKJHFIGSBMDZQAXWUVCYLREONT	ASZKJVYOPIHCXLRGMWBTFQNEDU	0
main	39 	KR 	 oneCued 	 0.0 	 left 	Y 	E 	0.0 	2 	0 	7.0 	BMIKHSGCVTNUDYOQJLZFPEAWRX	BWQMUGSOVLHCZEDFINYTPJXRKA	WDLROAZPJKEHSGFIBYUQXCVMTN	WUSYPZGBJIATOXCNHKLDRQEMVF	XWZCIAHRNGMTSFUKVOPEDYQJLB	NDAIGWHBTMQUEYFVZXROLJSKPC	0
main	40 	KR 	 oneCued 	 0.0 	 right 	J 	W 	0.0 	2 	0 	4.0 	MQLRPYZOGWNISFKTJDXEVUCABH	PIUOXNKGEFRZCLASQWJTMHYDBV	QNEPUAYKBWTLZJHFODMXSVICGR	UIPEGNKMYZVJBCRLSQTXHDAOFW	WLYEOUSDGPQBVXAHMICNTJKRZF	KABLHZVGOFYMWPNIQEXTDRCJUS	0
main	41 	KR 	 oneCued 	 0.0 	 right 	G 	Y 	0.0 	2 	0 	4.0 	ZOFTVMQPRIKLXNEJAGHYCUDSWB	AIVFGLHBMSDOTUYJEPXKNZCRWQ	DIJUAMYZTQGPECBFRLVSWHXKON	RBJPDYHFWSTQUVGANLIMZCOKEX	XGEQFDTNOZVAKUSPMRILBCJWHY	COMSVPUTRAFKLBQZIWDEYHGJNX	0
main	42 	KR 	 oneCued 	 0.0 	 right 	P 	G 	0.0 	4 	0 	4.0 	SEVKQBNFXUHOZGJIRPCDAWMTLY	KCYMOEUSXHTVWPFNRJIQDBALGZ	ICDPTNUXRQEAWKGYFOBJLZHMSV	HGAYUQSKXDCVRLOBPFIENJWTZM	ETZYOUGXBMPIDCFSKJNQLAHWVR	AFYEVMCTSKRQLDGHINOXUZBWPJ	0
main	43 	KR 	 oneCued 	 0.0 	 left 	W 	O 	0.0 	3 	0 	8.0 	HFCMPZNEWSRXLQGOVTBJADIYUK	VPMLJEDOUQRFTANGWISBXKHZCY	HOBGEXIZVNQPUAKRFMTYDLJCSW	DYKSRGNOZJBCXQPWIUAVFMTHEL	QEFOYBRGIUPSHWAMXVNJKCLZDT	NRTFKMPXCEUGYHLWZJASODVBIQ	0
main	44 	KR 	 oneCued 	 0.0 	 left 	C 	Q 	0.0 	1 	0 	6.0 	ISEGTQJOPFUBZVHMAWNRKXLYCD	NVMGJOQXTAIRCLWKUEPYZFBDHS	UCZVOJGIKWXHMYARTLFPEBSQND	LNQJKETWUVHIZOMBYSRDFXGPCA	BVSYMHZKJGTOXDWLFUREPNAQIC	HYANMTPVOXCLIBUZSWEFJQGKRD	0
main	45 	KR 	 oneCued 	 0.0 	 left 	M 	C 	0.0 	2 	0 	3.0 	VZHFRNQLJSADYTEKIGMBPOXUCW	FXPHNKZSLVCDABOQUYWTGJRMEI	XAEPZKUTQOCYNMLBRDHJGIVWFS	DIOQFWJYHNXVSGTUCRZBPKEMAL	YBACGQFPMXLROKZJUIDTENSWVH	PHBGFWIXNYTQVKMZSALRJUECOD	0
main	46 	KR 	 oneCued 	 0.0 	 right 	I 	C 	0.0 	2 	0 	14.0 	LNFMAJGISVXBQZUDOKTCEHYRWP	VOKGHYQURWFEDXMBCJPALTZNSI	GANQYJLCKUWFMEHPOBRVSIXTZD	TVGRLHBFKXMWYOQPASNJDEIZCU	VCLTIBMOJYUWZQSARFDXKHENGP	WRMPGDCJELTZYANFXSUQBVKOIH	0
main	47 	KR 	 oneCued 	 0.0 	 left 	U 	R 	0.0 	3 	0 	4.0 	ZWXKSPNAJRUMBYLFIDCHEVQGOT	ETFSVYKBGZHJPWLOICARXUDNMQ	PWCXTEUGHLRDSOFAMYJBKVIZQN	OBXISPKGHRAVJUYTLFMNDCWZQE	APUBGFWSYOVLNRXEZCMQJIDHKT	ZTOQIAVHENWBGRPLJCMKXSYFUD	0
main	48 	KR 	 oneCued 	 0.0 	 left 	A 	T 	0.0 	3 	0 	3.0 	ZBAXOLKMJCHGSTRYDFNUIWQEPV	USNAEJPZLWVOKXDGIFRHBTCYMQ	XFZLVWAEPRUJKQMGHTOBNDCSYI	NJPLVOHMETKUARZWDYBIQXSGFC	OPYANSVJMRZBXWGLEHTUCIDFQK	QGZDEHUXATBSNCOKMIWYRPLVFJ	0
main	49 	KR 	 oneCued 	 0.0 	 left 	O 	M 	0.0 	5 	0 	3.0 	PDCARFMTHQYZIGOEKVBSNJUXLW	QVWXAGSCMJRBIYHKZNLUTEPODF	UEPKVAXRCSOHBYJFLGZDNTWQMI	OMXSCVRHJFTPZYLEAWDQGINUBK	NOPBAUDXHIGETZYLQWVSKJRCFM	QWXPBCMJEOYNDTRFVILGHZASKU	0
main	50 	KR 	 oneCued 	 0.0 	 left 	M 	O 	0.0 	4 	0 	3.0 	AVETFDILMBGCOHYZQXJUKSRWNP	AWNOYHLKMUZTRISBECXPVJFQGD	WHQADRKGZCUITOVFJLENMPYBSX	VFNLTYMOCEIZJHUDASKPWGBXRQ	VQTJSDHUOLYMWCFZIEBAPNXGKR	XFKHGWJQBVLOYMTSZCAUEPDNIR	0
main	51 	KR 	 oneCued 	 0.0 	 right 	B 	W 	0.0 	0 	0 	10.0 	SEKLYHXWCVFTOQIZABDNGRUMPJ	OFNYQURIWJMSKZTXEPLHDCBVGA	YDXGMTOISJAZFRLQEWNHPUBCVK	OKCMHUYQTESLWFNJGRBPVIXDZA	JIZSFVLUMTXKHNEQDCYGWPRBAO	OUEHPYTSAQVBFMKXZCDLWGJNRI	0
main	52 	KR 	 oneCued 	 0.0 	 right 	S 	H 	0.0 	4 	0 	6.0 	MXRDFYHCPJNKGTUBZEOSQWAILV	JTZGHUMPAYFELXSKNWVBOQICRD	ZGAQYRXVWDKECLUIJBTMNPOHSF	KLHGROWXCMSFTEBJNQZPYIVUAD	QVYRPOFCEHJMWZBSLNXKIDUGAT	VYKQPMHRWDOCXTNUJSBAZIGELF	0
main	53 	KR 	 oneCued 	 0.0 	 right 	C 	J 	0.0 	0 	0 	9.0 	DOETLHUAJMWRPSFVQCKIGZNBXY	PWXYZJDLUCMSRFEOVAHINQBKTG	YAKSUNMWLJFTDVIXBOQCZEPRHG	PSJQVGDENUZHTFALBMORWCYKIX	XBSFHQNPGOYVCRDMTWJKEZLUAI	RJTBKNQFLVOMHCZDXYGWIAPUES	0
main	54 	KR 	 oneCued 	 0.0 	 right 	C 	K 	0.0 	2 	0 	3.0 	KJCORWMGPZIQUAXHFETNVLBSYD	HQNKBOPDWTIEYFJUZXAVCLRMGS	WSPLDYXFVGKNACOIUBZTQJEMRH	YRLNXVIADZKBSMOWPEJHGUFQTC	HJSAUQRTFOBDKXMCENLPVYGWZI	SKQWPFAEBMHIVLRCTZNDJYGOXU	0
main	55 	KR 	 oneCued 	 0.0 	 left 	G 	H 	0.0 	5 	0 	6.0 	DWRAYKFZLTJCPUBGHMEVOINXSQ	DHLSPOKXIUTABQYMFZJCWRVENG	EVXAHYJLTGUMZFRWSCKQNIODPB	OKTFHRSPUMLBYXZWEANVGIDCJQ	UAQFHSVMZRKIPONWXLTBYDECGJ	LNUSBZDHFTQAJGEYWXIRCOVKPM	0
main	56 	KR 	 oneCued 	 0.0 	 left 	U 	Z 	0.0 	3 	0 	-8.0 	GQIRJXLVDUWPYKNESBFOATCZHM	TNKXDVQHEOFSLGPJMZUAYBWIRC	NTIZBLWXEFSRDMKCAYJHPUQGVO	EHUYSWCBAIZPOVJNQRLMTKGDFX	LKOAISXHVQDEFYUJBRZNCWGMPT	TFNSWIRBVZMAYGXECKJUOQLDPH	0
main	57 	KR 	 oneCued 	 0.0 	 right 	T 	W 	0.0 	1 	0 	5.0 	UWSQIXDZHGJNTBKCPMAFLOEVRY	PSIKJZGAORWYFECTDHUXLNMVBQ	FGNILOHARDCVMXSWUYKBTJQEZP	MKHSNWFLIAJXYVPEGDCBZQTORU	YVCEGXDAMFNLPKBTQIJZSWOURH	WROTGXAUVZNQYDKLEBMCSIJFHP	0
main	58 	KR 	 oneCued 	 0.0 	 left 	S 	X 	0.0 	4 	0 	6.0 	QCAZKIHULJMEDRGSFVTBWNYOXP	QRDZIMJLAKYCUVHNSXGEWBOTPF	FLHBWVKDPYCUZQITSRMOANEGXJ	OMQVAUHDYGSEXRCJLTKNWFBIZP	MAHFTRZVXLQEKBSYWODPJCUGNI	PZLMEKSCDIARBTFWGHVJOYXUNQ	0
main	59 	KR 	 oneCued 	 0.0 	 right 	G 	P 	0.0 	4 	0 	-6.0 	VMPXNZUYGSIQTAOKHWLECFBRJD	TCLEWQOVAGFDBNMXRIKZJHUSPY	IEBALWUPMYKQCDVFTHOXZRJSGN	PZXGFRLOHSMKEVICDYUQBNWAJT	HZGEOVMDPUQJSLIYXAKBTWNRFC	MHUNVOIERZQTSLBGFWPJKCYAXD	0
main	60 	KR 	 oneCued 	 0.0 	 right 	P 	U 	0.0 	2 	0 	4.0 	ZDGMJKBQRAUNOSHCFPLXWYEVIT	JGSHMYBPULQDZVFEWTKAINORXC	RFLHCTXUMGQPOYNZDIASBVJEKW	QUEICVYRWBJONGADKTXHZSPMLF	QPVFUBSYDLZEXONHJTIGAKMCRW	KTXNRBYOJEDQCIFMLGHPUVWZSA	0
main	61 	KR 	 oneCued 	 0.0 	 right 	H 	Q 	0.0 	4 	0 	3.0 	RBSGCKIMOHAXVUPLJZNYETWQFD	FNWEPKCABQZUSJDLRIOGVTHMXY	IFYEVQSCTRDOXPBAWJNGKMZULH	YPKNHGJDZIAEVLXOFBMRTCWUSQ	YSLJKNQDRHFMGUVPEBAOXWZICT	TYVCZJLPRSOKINHQWBEDXAGMUF	0
main	62 	KR 	 oneCued 	 0.0 	 right 	G 	C 	0.0 	3 	0 	7.0 	VDJWTACERNBGOSIPHKYLFQXMUZ	VKXJRFZILNMSUDPEYOHWATQGBC	JSVWANIEZTOPLMBRHUCKGFYDXQ	WFBPXILQCKOHUJVGTSZDAMERYN	HAGBYEIRVWQNLSODTPKZFCJMUX	JNTHLMVUBQGEIRCZFDKSXPAOWY	0
main	63 	KR 	 oneCued 	 0.0 	 left 	S 	T 	0.0 	5 	0 	13.0 	UMATPRXVYJNFIGOZWLQSHKBDCE	YBAISGQLRVMCDHPUZWFNKOXEJT	JOPSZHQVFYRTKBADMXIGEWULNC	VYOESWJTRDHBQKCNMILGZUFPXA	FOCIJKYHQSTZLXVPABWMRDNEUG	LJIXGDPTZUKYQHCMEBVASWFNOR	0
main	64 	KR 	 oneCued 	 0.0 	 left 	N 	V 	0.0 	3 	0 	5.0 	XUGDZNLOJHRIVAYCETFBSKQMWP	OWDEYQSXPVZFRILUTBNGJHCAKM	FQWDBGHCJAKTSIZNOPUERYVXLM	MRZSPTLBDVEOAJNHXYCFKGQUIW	LKBQTJIXSAGUOMFPRYDWENHZVC	XEUPHRCASLZWIQOYVNFJKMBTDG	0
main	65 	KR 	 oneCued 	 0.0 	 right 	G 	W 	0.0 	2 	0 	3.0 	KTIHDAFGCEOMPXLVBRZJYSUNQW	AOMBWFEDVNISPXGHYKTQZJLCRU	JXPTDSLZQEWIOGRFHUBYAKMCVN	MXSUWJBVLYEFGTCRKDOIQNZPHA	SRCGFQVUDPMZHYAIJWXLKNBEOT	RAITXNBZDOCLEMHKWFUVJQSGPY	0
