experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	10 	WN 	 oneCued 	 0.0 	 right 	B 	D 	0.0 	1 	0 	-1.0 	CKPDIZANSMGFJQORWVYTLUEBXH	TKAPORQJVBDIGZMXUHLCSEYFWN	XZHYWUMSEQCNOPIRJKBGDALTVF	ETIKJGLAWODQZVYHPUBCXNFRSM	HOKMDGNSLYVXIFAEWTUPRJBQZC	CAENLGVTQSPRJXIOUYKMWBHFZD	0
main	11 	WN 	 oneCued 	 0.0 	 left 	P 	I 	0.0 	2 	0 	4.0 	YZHKSLFBPEDCQIMAXOGNWJVURT	KPOAXUTVSNIGJEFCDRZHMLWBQY	LCMXSYRIUZTPOFHJNVDAQGBEKW	PZKFNWBSRDVIUXMQGLEACYTHJO	BGKQESIVNAXPZRHYTFMUCWOLDJ	ENZRXDBYLJOPMUAKTHCWQFIVGS	0
main	12 	WN 	 oneCued 	 0.0 	 left 	T 	E 	0.0 	1 	0 	3.0 	PRJHBSEKFCQGMTNIWODALVZXUY	AFGCDRLOSEJNTBVPIUMYXKWHZQ	FLGEIHJQXKTUDAWORMPCNBZSVY	HUBYZTJPXREOSIWLGMANVKDQCF	UIAJPYVBQFTDHZLNCOEWMSKGRX	MFKLJOAUNCEQBHPYWGSRDVITXZ	0
main	13 	WN 	 oneCued 	 0.0 	 right 	W 	K 	0.0 	2 	0 	1.0 	FHVTENOARZXBIDJCQGLKSMWPYU	LIMCWYGFBKXPOZAEVNSJRUTQHD	XGCBNFLHPIKWOTVRZSQMAYUJED	DQREXZBLGCTNYPAIOJUVSMWHKF	HLIYNKZUXFRVAOGDSEQMCWTPBJ	MVOSAYJNWXGRHBLICQFDTEZPUK	0
main	14 	WN 	 oneCued 	 0.0 	 left 	Z 	X 	0.0 	4 	0 	3.0 	PMALXKGTIOHFJZUQVDRSBNCWYE	VHDRJWBXPCSIEQULATFYZGONKM	THEMIBGZOAFLSPDXWYQRKVUCNJ	TWPANCBHKLQIZYMRESOGUDVFJX	QCATSMOIXBVZRDGJUNWYLHFKEP	ISZLKNUTGQJHEYOWRCDVBPMXAF	0
main	15 	WN 	 oneCued 	 0.0 	 left 	C 	G 	0.0 	3 	0 	-1.0 	NRVZWAFPIMQGLYBKESXTOJHDUC	KLFXCZORNEYPJASMVWDHUGTQBI	TGWKBVMEUHPLYCJFOSRADNQXZI	LSFHKCGUVNEQAZPJDOMXRYWITB	VGWDLKRPSFUQZTOCNXBEJYMAHI	QGEKAXUZVRYJWPCLNIOTBSHDMF	0
main	16 	WN 	 oneCued 	 0.0 	 right 	S 	L 	0.0 	4 	0 	4.0 	ILNGHSUBCREVQWMKDJYAOPXFTZ	OGEYVQZUSFBICJLAKXRNWPDHMT	YSKIRWQDMBTAGHFUOXNZLEPVCJ	KRIAHZJYSEBGXDCFOPMNWUVLQT	GHWOKMILVJBSAUNCFYQZXPETDR	MTIDHWRBYXFCAOQJPESLGNVUZK	0
main	17 	WN 	 oneCued 	 0.0 	 right 	J 	D 	0.0 	5 	0 	5.0 	UIGEWLRJNHMPOCXTFBSYAZVKDQ	ZUVMQWODKHELXYCSBTPANGRIFJ	OKGHCZDITWMNJRYUBSELQPXFVA	SGUPCRKJYZMDOHWLTNIQFXVEBA	UBEQVKCRMHXODFIJYTZNPWGLAS	GEVNAKIPLDQYCUJFROXWBMTHSZ	0
main	18 	WN 	 oneCued 	 0.0 	 left 	M 	O 	0.0 	2 	0 	7.0 	EQYSDVCNOGPTAFUJBILKHXMWRZ	BHVOMEFAGNKDZRLJCIUYWSXPQT	XVQAKSEDOZPUBTLMNRWCGIYHJF	MASHDLRKTGNIYBWVUPZQJEXOFC	DAOGZTBFQIPVYHJXLSECMKWNRU	CERNLIZSMKJTOVFYHUBAQDPXWG	0
main	19 	WN 	 oneCued 	 0.0 	 right 	W 	N 	0.0 	0 	0 	18.0 	ZQOLYHSNPAMDETFIXRUGCVKJBW	IYMUCJTWXHPGKDVLQNFASBROEZ	TOQNYAJHIMKXSVGZBLRPWUCEFD	PWCXBYQJIHLFVUZKMTOGNDASRE	BLXPRFJMYOCTEIDSUNVZWHGQKA	NZOWIQTEUHBYAVXFGRPKLCMJSD	0
main	20 	WN 	 oneCued 	 0.0 	 right 	B 	X 	0.0 	1 	0 	9.0 	KSPZXRVMDEJBNGYIHLWTFAOCQU	ZUWYPQXVATGRFNIBJCSMOHLDEK	SZPRJYWNDCBHXVUGMETQIOFAKL	LUBNHAYTKDRZMPCSGXVIQFEWOJ	TEKXVDLQHYGCSPJRIUFWAMBZNO	DNPZICHQEMFKLXRTSJGAOVWYBU	0
main	21 	WN 	 oneCued 	 0.0 	 left 	B 	D 	0.0 	1 	0 	1.0 	ZPYRKHBCIOASLTVJNMWQUGXEFD	TZNJOMFQDBKRCHEIGUYVXSAPLW	XZPDQTOMRBIHWGLFAKNUSYVJCE	KBDJQWCYZLSPGUVIXOTMAHENFR	KTUIYPBXSFNZJHWCDGLEQOVMRA	PXFRTGEZBWUOVAIKCMJDLNYSQH	0
main	22 	WN 	 oneCued 	 0.0 	 left 	E 	C 	0.0 	2 	0 	3.0 	KMNQBUECIGDXOSZTFVLWHRYAPJ	KAHMITZVGPWNRJUYLFCDESOXBQ	FXORATBPWCZJEHNMDGLSQIUVYK	WJFDPAZEOIKYQVUHXNGTSCBLRM	RXTUFHCGYMILWDAEKVSJPQBNZO	FUBXPNITRWJEYOGAZHQSLDMCVK	0
main	23 	WN 	 oneCued 	 0.0 	 right 	T 	O 	0.0 	1 	0 	1.0 	QRKBJFPHEGIZDAYNTVCSWOUXML	LVIZFXKJOTEGSRQMPDAUBYHCWN	YXLHVADIPKJNMWEOCZBUQTFGSR	WGXFQLZBNSDUAIYMCHVRPJOEKT	MNCQZXFGEAUIJDKHOSWRYPLTBV	VTCBZKUJSFLGWNYMARDHIPOQEX	0
main	24 	WN 	 oneCued 	 0.0 	 left 	A 	F 	0.0 	1 	0 	-1.0 	GKQUXAWBTYZOFHCLPRSNEIVMJD	EJXNLPUQGAFYZTBRKSHCDOIWVM	SDRVKUZHGCPQOBIYNAFXWJETLM	TMYBFXDCNROKVAIPLHEGQUWZSJ	MPLBQEZCGODWSFYATUXRHJNVKI	MFAUIRDKEQWCJPHZYXBOSGLTVN	0
main	25 	WN 	 oneCued 	 0.0 	 right 	S 	Q 	0.0 	2 	0 	-6.0 	HKWPVBSOACNJEYMRLZUXTIQFDG	OIDBSTUWMGLXHAFNPZCKQJEVRY	SZGPYTQLIJKOUHRMEBDNWVAFCX	QJSOPXRNBKUAIFVDGYZCTHMEWL	FHTDANROWVXUIJCMYSBKGQLEZP	WFGVPBQCRENOSUTXILHYMKZJAD	0
main	26 	WN 	 oneCued 	 0.0 	 left 	E 	F 	0.0 	3 	0 	2.0 	CGDXWLJRYEQSKUTIVMHFAOZPNB	ORIUPHGBJKFVCZWTMSDXAYNLEQ	MIGTXEBFKRHNCJVOZAWPDSULQY	HVRBNDWTZSFXELQAIPGOJUYMCK	DKQIWYRHUNMCEBGZFVLJXSATPO	CNOLIPSZJWDAMRYGHXVQETFUBK	0
main	27 	WN 	 oneCued 	 0.0 	 right 	B 	S 	0.0 	0 	0 	1.0 	VFXQEPJLIASBMRCYWTOKUGDZHN	BPXZLOJNSRCUQGYEVWITKFHDAM	ILHJVMTXKOSRQWEYNCAPUBZGDF	AYJKHOFBXIQUVCLMSNWDGZETRP	CMXKTNRUJDYHALIEBGWQPVSZFO	LSJAPYBIUFMKORWQDGZNXCTHEV	0
main	28 	WN 	 oneCued 	 0.0 	 left 	M 	M 	1.0 	5 	0 	0.0 	XAQKFBMPTRWHLICJOVZNDEGSYU	POENZBUAKDHRLVMYQTXCFWIJGS	ZIPJCDNWKHFRLMUVAGQTESYXBO	UAQRLXMSDGKBWJNITVFHOZEYPC	LEIVPJCXAZQHSDBWGUTOMKFRYN	QTKORNWCMVLUBEFGAXHJSYDIPZ	0
main	29 	WN 	 oneCued 	 0.0 	 right 	S 	E 	0.0 	0 	0 	-2.0 	GRFJCSXELMOWBUDNTIZHPQAKVY	AHPRDYXFQEOTZJWMCKGLBINSUV	CJBAHKZNYGDXWMUOQVEILRPFST	KNCVFQTODSJWYPRAHXUBGLMZEI	PEROQBJSUFNAKWMLIHXGCYZTDV	YZSUCXMNHBVKWFGDOQTLIARPEJ	0
main	30 	WN 	 oneCued 	 0.0 	 right 	D 	B 	0.0 	2 	0 	8.0 	TRBKEOWPLQXAHZCUFMINYVGDSJ	YIXBNOJFHSVWEMAQLTGRZCPKDU	PZJIXGSBOUMKLTHDQRNWECYFVA	YLRBEUQOSJFXVAZWNTCMDPGIKH	ZNXGKEBFCJSQMIHYPLARWODTUV	OZLWBTHEAFMDVKPCQJYUXRINGS	0
main	31 	WN 	 oneCued 	 0.0 	 left 	I 	L 	0.0 	2 	0 	-4.0 	UTGWLBEQNCIJDOVYAPZHFKSRXM	YHRCEWKGQLASJZUDNFBIPXOMVT	MJIHCWLBAYQTPONGSXKRVEFUZD	PWBVATHKGLCNSIJFEROYUXMDZQ	UISWQLRTMPEGJFDXBVKAYOCHZN	XVSHEORBQPDMIGYAJCFNKUWLZT	0
main	32 	WN 	 oneCued 	 0.0 	 right 	B 	J 	0.0 	2 	0 	-7.0 	IQCAZVRBKTSYXHUFDGWEJPLOMN	NQWDVTIHOCFXULMEGYZKRPAJBS	QNBKRYZHGJDSUWFLOMVIPCEXAT	CEMQNZLJTFYPHUDOWSAGRKXIVB	RKFQZPMYXNEVGHCJBSAWULTODI	MLHYGISDNBFJWPRCVXAQOTEUZK	0
main	33 	WN 	 oneCued 	 0.0 	 left 	D 	O 	0.0 	5 	0 	5.0 	LIOZSREQAGPDBXHYJWVNKTUFCM	DSUKEYXOACNHGJBMZFWIQPVRLT	TBSMOIAYPVWCDUQJEXZKLRNFHG	TQAMIBOVGNZDWKSJUFRPLYHXCE	EXKHDVNBJMQLAGIPZYCWSOTRUF	QVYECISZBOHXAMDTNKUWFRPJLG	0
main	34 	WN 	 oneCued 	 0.0 	 right 	H 	T 	0.0 	0 	0 	3.0 	IROSZLFXJNTGKHDMAYUBEPCVQW	DMTSJEYRBWGHVPCLQINKZAXUFO	JBFAXYWZUTIQCDHRNKOGMSELPV	OCQMPIJKBYEFSDWLUTZGANRXVH	UGODSXQEZLYKCAVPBRHFNTJWMI	CZYGFLSNRVAHTOKJIDBMQPWUEX	0
main	35 	WN 	 oneCued 	 0.0 	 right 	P 	U 	0.0 	1 	0 	7.0 	EYSCGAXKIWRMNBUJLPFQOZHDTV	FXQSNCBAUIHYWOGPLRDTKMEZJV	VATCDLFOPNHREXUYBJIMGSKQWZ	VXHLBMREPSGNKUWIOACZFJTQDY	RGTEHJLOCZKXYUWDPABSVINFQM	UAPLOHFBNCQXYZMTIESDWRKGVJ	0
main	36 	WN 	 oneCued 	 0.0 	 left 	I 	V 	0.0 	1 	0 	1.0 	BREDSZOUAHNCVYWXLFMTKPIQJG	CNFRTUSVIJPMXHGOEYDLZWQKBA	SFWMCQUTVNLZBEXPIGKRDYHJOA	ZFYJKHLSIABXROUMETVQCWDNGP	FLEKIXJRAUWZQGSCMVDOPTYHNB	CLWQERPJXTNAZFOMIYBKGUVHDS	0
main	37 	WN 	 oneCued 	 0.0 	 left 	J 	G 	0.0 	0 	0 	5.0 	AMBZODGRTVIJPFHLNWUEQCXYSK	AJMKTUFDHGIZRLOSWEQVYPCNXB	QIMTVBARXSZKDLNOGYWEHPCJUF	XNDFYJGHUWZEPOVTMSBKQLARIC	GPINLTOQZMBWDRKXEJYHAUSCFV	SHUPIMLYTGABWZJNDFECKOVQXR	0
main	38 	WN 	 oneCued 	 0.0 	 right 	D 	W 	0.0 	2 	0 	1.0 	XGPWJDATCNURZVSHEMYIBFOLQK	UWODAIMCZBKVLJFYSPGRXNETQH	UYTCAPNGJWDVOZLSKRXEQHMIFB	IGHYKAOUPRWNCMQTFXSBVJZELD	AEITBFGPQWUZKLORYXVSCDNHMJ	IUGTPXRMDVSYCKQJWNOFZEBALH	0
main	39 	WN 	 oneCued 	 0.0 	 left 	G 	M 	0.0 	1 	0 	2.0 	KUHNETYFXBASRGIDQMCZWOVPJL	KNQOACIMDGVPUFHBYTXJZLWSRE	KWBQVNEFRMXYPAUTCOGSDZLIJH	GPQHONLTUADISVCKJXEYRWFZMB	QYSKZXLICNBDVWAMHEOGTUPJFR	JEPZORNCAUKFGYHXVBQISWMTDL	0
main	40 	WN 	 oneCued 	 0.0 	 left 	S 	H 	0.0 	1 	0 	8.0 	CXYKZQURMETHNDGJPVIFLOBSWA	VEXWOZJHURIACNTSLKDYQBPMFG	NTCIVWSDQFABKELPXGRYHOJMZU	XWIJHGLUBPDCMZTNVOYAFEQKSR	YKAHSUGRJBLIPCOFXMDENWTVQZ	JIXQEDRAGUKVYCSOHNWTLPBFMZ	0
main	41 	WN 	 oneCued 	 0.0 	 right 	W 	W 	1.0 	5 	0 	0.0 	ZVJHUFOBYTNGIKCXQRSMPAWDEL	QOULRPHESFXTMWYIBGCJDAZNKV	AZDQYKTRPUJIVLNWMBGHCEFOXS	OUILWMRVDXQEKBSHFYCTPNJGAZ	SYHXTCJGFKEOLZQDNIRMAWBVUP	JYAFXSUGMPWVZEHDNCBKRLQTIO	0
main	42 	WN 	 oneCued 	 0.0 	 left 	D 	P 	0.0 	5 	0 	4.0 	WBUNJYFXKPATLRQCDESOZHGIVM	YQRUPWLVSHFANKZOGTJXIBDMCE	EJPNBHCFTIQRKDLAXWUGOMYZSV	SDNLOQCTFXGJAPZWEBIKHMRUVY	XVAILPDGKSJFMOZQTYCNUHRWEB	EXSANJYVZQPUFTDMOILBKCHRGW	0
main	43 	WN 	 oneCued 	 0.0 	 right 	R 	W 	0.0 	2 	0 	7.0 	VBWUJOMRQAGIKNXDFSLCHYPETZ	HSPONABJFIMZUQEYCGXKVTLDWR	JEDMYULQWAIHSXCRBNFGTZOPKV	EQXUTIVOMKYLNDFSJBPZRHCWGA	HAWJINDZCOSGPMKVYBTLUQFEXR	LVRCIYOTHPJGUDBMZQAWEFXKSN	0
main	44 	WN 	 oneCued 	 0.0 	 left 	W 	T 	0.0 	0 	0 	2.0 	RXHVYZKLTPWCJNSMOUAQBIGFED	BLDJNVSXCQIEWMUFOHZTGRKYPA	DZUVRCBKGMQJHSPIEXWTNLFOYA	BGFPQRZKIJEYOSLAMTVXNUCWHD	TUSGBJFMPXEZAIWHRYOCLVNDQK	IOJQCMZDYTRPKXWGLHNUVEBFSA	0
main	45 	WN 	 oneCued 	 0.0 	 left 	S 	T 	0.0 	4 	0 	1.0 	FLEGPUNJWZIYBHVAQDCSXTOKMR	DUBTVPGYIMCQORLAJSXKEHWFZN	WPJTZDVRENMLIUAXHGCFQYKBSO	EXWLGHPBUOAQTRSNDFVJYZMKCI	FQYUIERZTSCJBAOMWDNLHGPVKX	UHSRDGJFCTZOAKLNBQMPWYXEVI	0
main	46 	WN 	 oneCued 	 0.0 	 right 	T 	Z 	0.0 	2 	0 	4.0 	MBAIOYJHKPVXGZUSTEWLRQNDCF	HKPNVAWIJDTRCGOYFXBLEQZMUS	AGLVXFNZSDWTOJEKCQIHURBMPY	WGUTLKRJEYDQCZSPOVMXBAHFNI	KSUPVGNJMXWOQRIDTBEFHZALCY	HRGKVXWTIOCMFNSZJEYAQLUDBP	0
main	47 	WN 	 oneCued 	 0.0 	 left 	W 	T 	0.0 	1 	0 	2.0 	ATHCMLVKDSJOUQEZPGXIYNFRBW	JNDARMECVTLWHIUQFOXYPGBZSK	DXMOIUBLKSPNFTYGQJEHWCVAZR	TDVZSLWKCQERYUBAXFPHIGMJON	TGLRQDCJYNUIBOXAZPWVMHEKSF	CXUFAVSRGLEQTJHNKODYZMBIWP	0
main	48 	WN 	 oneCued 	 0.0 	 left 	P 	T 	0.0 	0 	0 	-4.0 	YHPDOKTEWXIASRLZVJBMQCGFUN	EKAINLZBQHTWVXGRJFCYPDOSUM	VEJBOUKPSHYDMTFCLWNZAIRXQG	ZNOYTEWLVHDPXAJKQBSIGUCFRM	IPODLTFJAUZGCWVNREMSBQKXYH	OTUNDWYPVKXHLRSBIJZCMAFEQG	0
main	49 	WN 	 oneCued 	 0.0 	 right 	A 	X 	0.0 	3 	0 	5.0 	KRWOTUHCXIVYEQGBMNPZAJLFSD	CXJGFWNZPORTKYQSMALIVBUHDE	ADXLWCYNHKTVOPSEQBZJIMRGFU	DHFWZLJOXMKEYAICPSVUNRTGQB	QHINMGXFRCTBWPJZAELKDVSYUO	TFMEDNCOXRKQAWILZPYVJSGUBH	0
main	50 	WN 	 oneCued 	 0.0 	 right 	S 	V 	0.0 	5 	0 	3.0 	IGXTPVKSBONJWYMLUZFDHECQAR	ZEXYGKISARHBUOJWVFDTLCPQMN	AZEUHGRQNDLKBOMTJVYSCXPFWI	IKZYBRSCWQPMLFEGJVXTANDOUH	ZOFWATDKHSIYXJBEUQGMLRNCPV	NBEUQIVCMSGPDZJHWTOYAFKXLR	0
main	51 	WN 	 oneCued 	 0.0 	 right 	P 	S 	0.0 	3 	0 	4.0 	FDTPIOMUQECBASZJVXWYGKNRHL	VDUBFPCYZOWTGANHEJLQRXSIKM	QYZSJXTPIRMHFDNEOVGUCALBWK	ZBMRLGSAXIPDHWCQOVFUKENTJY	HETJSGVKLPWYAZFBUNIDQMRXOC	VIAKXYFODQGENMTWUJHPRBLCSZ	0
main	52 	WN 	 oneCued 	 0.0 	 left 	I 	L 	0.0 	1 	0 	-1.0 	NYLTARBOMXZSQGJPVEKFDICWHU	DFAGOILXRJUZQKMYHCPVNWBEST	LXIOFCNJYUWRMBPZESGDKQVHAT	GXNBIHERTAKOWUJFSQZLCVPMDY	MLKUBCAVQPFHSIOYWGNZDJTXRE	WLEOJDTGZRYCUBKVMQIHFNASXP	0
main	53 	WN 	 oneCued 	 0.0 	 left 	R 	K 	0.0 	5 	0 	-10.0 	MSVTBYAODCJFWRNIZKEXQLPHUG	AGVOMXZLSCYEPWFBINKTHRDUJQ	RTFLDXYAMNHJOEICZQVGPWBUKS	ONMWEHPVLDTKCYRBFAIJXQZGSU	TLKZJOEMVPWHGARYBIXNDCQUSF	RJBYWAGMNEKDHCIXFSPTOZVQUL	0
main	54 	WN 	 oneCued 	 0.0 	 left 	C 	L 	0.0 	4 	0 	3.0 	FZUWODJCMQBRAYXLVNSKGEPTHI	CNIUSPLJEMQBGDAHYZTXFKRWVO	PWZASYIKFQUHNMGJLXTEDRBCOV	OYQBEFLRKUSCPIHNAWZTVDMGXJ	AXZQWYFLDMCIPVESUJRBGNOKTH	DWAOQKUSZGPFVCLRBJENTXMIYH	0
main	55 	WN 	 oneCued 	 0.0 	 right 	D 	U 	0.0 	0 	0 	3.0 	ANYJKGCTBHUVXDZWOPRFMQLESI	MKHFATXVQCPGLZDNRYJWOSBEUI	BHTQRLFSYINDWUJZGEMPAOKXCV	YKSINWRUZCVGTBDMQPXHFJELAO	MIOCTENZGXJKALURDPFBWQVSYH	QDXUBKJVZPFTSLYMRIGEANWCHO	0
main	56 	WN 	 oneCued 	 0.0 	 right 	A 	U 	0.0 	5 	0 	7.0 	GSXZCFBIKUDRTMVOQWNHLAEYJP	QFXNKRWHJUZAYGOTBMISEDVCLP	EKBPRIASVZFDXGTMNQJCYOULHW	UZPQKDMWGANHRFOSVEYBLTIJXC	KRYTFIXEDLCOZGWVBJHUQSNAMP	TJSNWPCUFBYDZQAOKRXIGLVHME	0
main	57 	WN 	 oneCued 	 0.0 	 right 	W 	V 	0.0 	1 	0 	-4.0 	IHLESUXTOFGPBDAKZVCYRMWJNQ	ABXGRWMSFVHTODKZEIUNLYCQJP	OZUFAMGNBQIWDCKYJEXHTRLSPV	PHAWQRSOFTUGKMNVJXIBYDLCEZ	HNPTOBCJUWKSXMYVGIDLQAFERZ	BYROENUZPFLHQAGVJSDKCTIWMX	0
main	58 	WN 	 oneCued 	 0.0 	 left 	M 	V 	0.0 	4 	0 	-1.0 	SIFHBEDLJWMZVACNGTKXQROUPY	CKJBWRNHALXTFSUZOPIVEQGMDY	MISERVDFXZOWYBLUTAKPQHGCJN	GBQJNOYEZTFXVRCHUIWMPDALKS	QUWELIAPMVKJSFXDOZYHRCGNTB	WXIMEGPKBYAJTCHUZSNFQDLVRO	0
main	59 	WN 	 oneCued 	 0.0 	 right 	S 	L 	0.0 	5 	0 	3.0 	IYSRAHGOBVLKWDEXMTZUNFPQCJ	ISYWTDNCKMUXAQZPGRFVHLOEBJ	CTUXQLNFZOAYEGRMVKSDIBHWPJ	TOQKYAIUDNFCZJGBVMXLEPSWHR	CQJZNVWTIPBMSHXDUKALREFYOG	RWGTJBEQKLMYSPAVUIXNOZDHFC	0
main	60 	WN 	 oneCued 	 0.0 	 right 	B 	K 	0.0 	1 	0 	6.0 	COZJBNSVXQLEGWTDKHAPMFUIYR	VTZXICWDPKLUMFRBJONGYQAHES	EFZBXYANRQJSKMOVHGWPLTCIUD	JZGOHYNKPQVLTRXAFBIMEDWCSU	PZOLXKUGYDQFTIACMWRSBHNEJV	PZKXGOBDULJNYHQMTSIEWVRAFC	0
main	61 	WN 	 oneCued 	 0.0 	 left 	E 	V 	0.0 	5 	0 	1.0 	MCPLNUFHWBDZEROKXGVSQTYAJI	GZQFRBWPSYVNTMHKXILUAJDCEO	NDHJMUEQAPZCTRIBWOLVXFYKSG	OCUVWPRTANLXHMZEKDYIQSBGFJ	NPMHEGOFKQTRCAJLYSXDUBIWVZ	NPHAYGLWVESRTXOCDJMKFUIQBZ	0
main	62 	WN 	 oneCued 	 0.0 	 right 	N 	F 	0.0 	2 	0 	3.0 	HIDBGMQOUZAFCJEKLTRPVNWXSY	GDZKHJXNQPCRYAVUBTSEWFMOLI	YWZEVXSFOINKULQMBJAPRCGHTD	ZUISDEFWNVYCXBQOARGMTKLPJH	JNLGHIMUSCQXPAZBDRFEVWYKOT	CIXBYVALWHOSTRJZNEGDUFKMPQ	0
main	63 	WN 	 oneCued 	 0.0 	 left 	C 	P 	0.0 	3 	0 	3.0 	CBDZUNWSAQLJRMHPOTGVXKEYIF	CNTHOJMBQWFXGYUIAVDLKRZSPE	GXLZIEVSNKBTACFWMDHORYQUPJ	KHYTAQPRUCLOWXIZBEFSMNJVDG	ERBIMSJYNOZVDQWPLXKCGAHFUT	BVOFSYNRUIJWCMKAXHDTGEQPZL	0
main	64 	WN 	 oneCued 	 0.0 	 right 	M 	M 	1.0 	4 	0 	0.0 	RGCVSKYTJAOWMPXNBFUZEQDILH	TRKHMPAJYWCVLQSXDBZEINGOFU	UTIVKYNLCHJFXEORGQPWMDASBZ	KHQJCENDRYWIZLUVGSTOFMBPXA	ZUPCFIQHXVMLJBNEATSODRYWGK	UXSVNHDJAPMCZYKQLROEIWBFGT	0
